text,gpt_reply
"Muuteshiniin garaagarummaa sanyiitti dabala, akkasumas filannoon kuufama sanyiiwwan adda addaa ibsaman keessaa isa baasa.","science/technology
"
Boombiin faca’aan seera niwuukilasii pirotoonii fi niwuutiroonii walitti makuuf anniisaa fudhata jedhu irratti hojjata.,"science/technology
"
Niwukilasiin paartikiloota lama qabateera - niwutiroonotaa fi pirootoonota.,"science/technology
"
Kuni leensonni guddisoon suuraawwan sadarkaa isaanii eegan kanneen lensoota ilaalcha xiyyeefanno dheerinni isaa murtaa’e qaban waliin walmadaalan oomishuu isaan dandeessiseejira.,"science/technology
"
"Sababoota hedduu pirooksiiwwan weebiihunda caalanidha: Irraa deebiin root godhanii Tiraafiika inteerneta, http qofa miti.","science/technology
"
Saxaxin haasoo tilmaami waayee oomisha miidiyaa kee irra deebiin akka ilaaltuu fi karaa baratameen ala akka yaaduu bartu barbaada,"entertainment
"
"Kuni shaakala yagutoo ta’e, garuu sibiilli aayiranii gommaawwan gaarii san irratti miidhaa caalu fide.","sports
"
"Gurmiin leencotaa kormawwan walitti siqan tokko hanga sadii , dabalataan dhalaawwanii fi kubuleewwan baayyee hamma soddomaa tahan irraa ijaarama.","science/technology
"
"Al barreeffama kalaqa sammuu saayinsiitiif hiika cimaa haa qabaatu iyyuu malee, Al damee saayinsii koompiitaraa baay’ee barbaachisaa ta’ee argama, amala, baruufi barsiifata sammuu cimaa kan maashinii ilaallata.","science/technology
"
Hariiroon boca waan kanaa(kudha lamaaf hiruudhaan lakkoofsa hundaa isa xiqqaa argachuun ni danda’ama) kanaafu kana jechuunis 3:2 dha.,"science/technology
"
"Walumaagalatti, bilbila bilbiluuf saatalaayitiif argama qulqulluu keessa seenuuf manaa alatti fudhattee bahuu waan qabduuf, bilbilli saatalayitii bakka buusaa bilbila mobaayilaa miti,","science/technology
"
"Yoodhuma daandiiwwan gaarii fardeeniin harkifamanii mukoota tarree naqaman irraa hojjetaman iyyuu, karaa bu’aa ba’ii qabu kan duraanii caalaa fardeen isaan harkisan saffisa guddaadhaan ba’aawwan ulfaatoo harkisanii fiiguu isaan dandeessiseera.","geography
"
"Namootni waa’ee elemantii keemikaalaa beekamoo kan akka warqee, meetii, fi kooparii kan ittin boharan, akkuma isaan kun umaaman argaman bakka ummamaatti akkasuma kan salphaatti ba’uu danda’aani meeshaale argamu danda’anii waan ta’eef baraniiru.","science/technology
"
Masakni karaa hin tilmaamamneen addunyaa jijjiireeaa. Waan guddaan masaknii nuuf godhe geejjiba baay’ee salphisuu fi baay’ee saffisaa nuuf taasisuu isaati.,"science/technology
"
Kun suurichi guutuu iskiriinii akka haguuge mirkaneessuuf kan tolfameedha. Sun garmalee iskaan gochuu jedhama.,"science/technology
"
Dooniin bishaan keessaa Jarmani Doonii-U jedhama. Jarmanoonni doonii bishaan isaanii imalchiisuu fi hojjachiisuu irratti baay’ee gaariidha.,"science/technology
"
"Yooma haalli fiizikaalawaan isaa jijjiirame iyyuu, haalli keemikaalawaan isaa immoo akkuma duraaniitti ta’a.","science/technology
"
Walharkisi irrakeessa bishaanii kan inni uumamuuf moleekiyuulonni bishaanii irrakeessatti argaman moleekiyuulota qilleensaa isaan gararraatti argaman caalaa humna cimaadhaan gara walii walii isaaniitti waan harkifamaniifidha.,"science/technology
"
Rakkoowwan beekamoo gaafa fiilmii gara DVDtti jijjiiran jiru keessaa inni tokko humnaa ol iskaanii gochuudha .,"science/technology
"
"Addumaan, ibsawwan xixiqqoo sirriitti hiikuudhaan namni tokko sobaa jiraachuu isaa adda baasuun ni danda’ama jedhamee falmama.","science/technology
"
Warqeen boca hedduutiin hojjetamu danda’a. Bocawwan xixiqqootti gadi deebifamuu danda’a.,"science/technology
"
"Akkuma koompiyutara mana keessaa hedduu keessattii fi fayyadama mosaajjiiwwan tapha viidiyoo keessatti hojjetametti sirni Al amma yeroo baayee gosa barnootaa akka og-dinagdee, fayyaa, ijaarsa fi humna waraanaa keessatti fayidaaf oola.","science/technology
"
"Har’as ni qophaa’a, garuu baayyee barbaachisaan, reeshoon haalasaa qabiyyee si’eessituu kaameeraa fakkii dijitaalaan dhaalamee jira.","science/technology
"
Baay’ee kan hammeenyaaf itti fayyadamamee fi badaa kan ta’e seerri sadeessoon qajeelcha salphaa daaynaamizimii uumaa safara tasgabbii seeraa suuraadhaan tursuudha.,"science/technology
"
"Kun yoo xiqqaate daayinoosaroonni tokko tokko baal’ee qabaachuu isaanii, yaad-rimee isa bal’inaan beekamaa, qofa mirkaneessa utuu hinta’in, odeeffannoo gadi fagoo, kan hafteen isaanii, kanneen akka halluu fi qindoominni kallattii-sadee akka waliigalaatti mirkaneessuu hindandeenye illee ni mirkaneessa.","science/technology
"
"Harkisi lo akkamittiin na harkisa? Yoo irra keessa lo irra dhaabatte, hanga Lafa irratti ulfaattuu gadi ulfaatta.","science/technology
"
NextGen sirna FAA’n xayyaarrii daandii gabaabaa balali’uu akka danda’u gochuu qaba jechuun gaafatee fi bara baraan gaazii gaaloonii heddu kan qusatee fi lakkifama kaarboonii hambiseedha,"science/technology
"
Qorannoo beekamtiif daataan niiwuroobaayloojikaalaan ragaa fiizikaalaa tiyoorotikaalawaan dhiyaatu ni kenna. Kanaafuu naannowaaa qorannoo dhiphisa akkasumas akka baay’isee sirrii ta’u godha.,"science/technology
"
"Haasawa isaa sa’aa 2 ture keesatti akkas jedhe “Har’a Appiliin bilbila haarawa uumuuf adeema, nutis har’a seenaa hojjechuuf adeemaa jirra” jedhe.","science/technology
"
Miidhaan leensota guddisoo walxaxiinsa xiyyeefannoo fi lakkoofsi elementiiwwan leensii dheerinoota fookaalii hedduu argachuuf barbaadamuu kan leensoota piraayimii caalaa guddaadha.,"science/technology
"
"Fakkii riimoota televiiziyoonaa fakkaatee, ajajaan kun seensaroota lama bukkee televiiziyoona fayyadamtootaa kan kaahame bakka duwwaa keessaa iddoo isaa argachuuf fayyadu.","science/technology
"
"Saayintistootni akka jedhanitti irra keessi baallee bineensa kanaa magaala, gara jalaatiin ammoo daalacha yookiin halluu kaarotiitti kan gaalchuture.","science/technology
"
"Kompaawuundonni lamaan kiristaala umuuf walnyaatu kunis hojiin kalee akka dhaabbatu godha, qorattoonni Yuunivarsitichaa akka jedhanitti.","science/technology
"
Kun qulqullina agartuu kan negatiivii 35mm caalaa harka afur kan ta’u kenna (3136mm2 gara 864 tti wal caala).,"science/technology
"
"Shiboo faayibar optikii galaana jalaan Awurooppaa waliin walquunnamsiisuu fi saatalaayitii biroodbaandiitiif gallannii haa ta’uutii, Giriinlaandiin sirritti litti hidhamtee jirti, ummata isii kessaas 93% tajaajiila intarneetii ni qabu.","science/technology
"
