premise,hypothesis,gpt_reply
"Yoo, na mendwene ho mpo, nanso na m'abam abu, na, ewie aseɛ no me ne no kasaa bio.",Me ne no nkasae bio.,"entailment
"
"Yoo, na mendwene ho mpo, nanso na m'abam abu, na, ewie aseɛ no me ne no kasaa bio.",Mebo fuu yiye na mehyɛɛ aseɛ sɛ me ne no kasa bio. ,"entailment
"
"Yoo, na mendwene ho mpo, nanso na m'abam abu, na, ewie aseɛ no me ne no kasaa bio.",Yɛ ne no nnya nkutahodie kama.,"contradiction
"
"Wɔka kyerɛɛ me sɛ, wɔbe frɛ me wɔ ɔbarima bia mehyia no wɔ awieeɛ no mu. ",Wɔanka biribiara ankyerɛ me sɛ mihyiaa obiara.,"neutral
"
"Wɔka kyerɛɛ me sɛ, wɔbe frɛ me wɔ ɔbarima bia mehyia no wɔ awieeɛ no mu. ","Wɔka kyersɛsɛ me sɛ, wɔbɛfrɛ ɔbarima bi ama na yɛhyia.","entailment
"
"Wɔka kyerɛɛ me sɛ, wɔbe frɛ me wɔ ɔbarima bia mehyia no wɔ awieeɛ no mu. ",Ɔbarima no baa akyiri yi.,"entailment
"
Nneama pii wɔ hɔ a wubetumi aka ho asɛm a meyi meni wɔ ho. ,Mepɛ sɛ meka biribiara kyerɛ wo a na menim wɔ ho no!,"neutral
"
Nneama pii wɔ hɔ a wubetumi aka ho asɛm a meyi meni wɔ ho. ,"Menka asɛm biara ɛmfa ho, ɛwom sɛ nneɛma bebree wɔ hɔ a ɛyɛ sɛ yɛka.","neutral
"
Nneama pii wɔ hɔ a wubetumi aka ho asɛm a meyi meni wɔ ho. ,Menka asɛm biara ɛmfa abakɔsɛm fa kuropɔn no ho efisɛ nsɛm pii wɔ hɔ a ɛsɛ sɛ wɔka.,"entailment
"
Enti na minnim nea enti a ɛte saa.,Me wɔ ahotɔsoɔ wɔ nea enti a ɛte saa.,"neutral
"
Enti na minnim nea enti a ɛte saa.,Minnim nea enti a wɔfirii sukuu hɔ kɔɔ foforɔ mu.,"neutral
"
Enti na minnim nea enti a ɛte saa.,Minnim nea enti a ɛbaa mu.,"neutral
"
"Na mɛyɛ baako pɛ, na menkoa na medi afidie no ho dwuma, na nhwehwɛmu nhyiamudan nketekete ɛwɔ soro.",Na mempɛ sɛ menkoa na na meyɛ nhwehwɛmu no.,"entailment
"
"Na mɛyɛ baako pɛ, na menkoa na medi afidie no ho dwuma, na nhwehwɛmu nhyiamudan nketekete ɛwɔ soro.",Nhwehwɛmu no baa awie wɔ nhyiamudan nketewa a ɛwɔ soro no mu.,"entailment
"
"Na mɛyɛ baako pɛ, na menkoa na medi afidie no ho dwuma, na nhwehwɛmu nhyiamudan nketekete ɛwɔ soro.",Yɛn mu ketewa bi na yɛbetumi ahwɛ ahwɛsofoɔ nhwehwɛmu no.,"entailment
"
"Meyɛ, Owura Panin Sergeant, a ɔkɔ ahomegyeɛ mu, sɛneɛ Rick kaɛ no.",Mekɔ so ara yɛ adwuma besi nnɛ. ,"neutral
"
"Meyɛ, Owura Panin Sergeant, a ɔkɔ ahomegyeɛ mu, sɛneɛ Rick kaɛ no.",Mekɔɔ ahomegyeɛ mu wɔ afe 2002 mu.,"neutral
"
"Meyɛ, Owura Panin Sergeant, a ɔkɔ ahomegyeɛ mu, sɛneɛ Rick kaɛ no.",Rock ka kyerɛɛ wo sɛ megyae adwuma. ,"neutral
"
"Na sikasɛm bikɔ so wɔ me pon so, na ɛyɛ Cutty dea, saa na ɔdetɔfoɔ no din di.",Cutty ɔdetɔni no nya $10000 wɔ bosome mu. ,"neutral
"
"Na sikasɛm bikɔ so wɔ me pon so, na ɛyɛ Cutty dea, saa na ɔdetɔfoɔ no din di.",Ɔdetɔni bi wɔ hɔ a yɛfrɛ no Cutty.,"entailment
"
"Na sikasɛm bikɔ so wɔ me pon so, na ɛyɛ Cutty dea, saa na ɔdetɔfoɔ no din di.",Yɛn ni ɔdetɔni biara a yɛfrɛ no Cutty.,"entailment
"
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Abaayewa a mehia ne mboa fri ne hɔ no te akyirikyiri.,"neutral
"
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Abaayewa a wɔbɛ boa  me no te ɛkwansini num akyiri. ,"neutral
"
Abaayewa noa ɔbetumi aboa me no wɔ kuro no fa nohoa.,Obiara nni hɔ a ɔbetumi aboa me.,"entailment
"
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn nyinaa penee so sɛ wɔbɛyɛ adwuma no wɔ asasetam no mu.,"neutral
"
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn ampene so wɔ nea ɔbeyɛ asasetam mu somfo ne nea ɛsɛ sɛ ɔtra fie no.,"neutral
"
"Nanso na wɔn mu akyɛ esiane wɔn a ɛwɔ sɛ ɔyɛ adwuma wɔ abonten ne mmofra a ɔwɔ fie, na ayɛ sɛ--",Wɔn apenee so wɔ nea ɔbeyɛ adwuma wɔ asaawa afum no mu ne nea ɛsɛ sɛ ɔsiesie fam hɔ no.,"neutral
"
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Ne mmɔfraa no nyinaa nyaa nkwa.,"neutral
"
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Abɔfra baako wuuɛ wɔ enum no mu.,"entailment
"
"Mekyerɛ sɛ na wɔwɔ, ɛtesɛ, na wɔwɔ mmɔfra num, na mmofra no baako wuuɛ. ",Abɔfra na owuuɛ no wɔwoo no yarefoɔ.,"entailment
"
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",Berɛ a ɔka kyerɛ no sɛ ɔmbra abrannaa hɔ no na nisuo wɔ n'ani ase.,"entailment
"
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",Ntɛmpa ara no ɔpepaa nisuo wɔ n'ani ase bere a ɔtoo Joe fri abrannaa no so.,"entailment
"
"Ɔkyerɛɛ sɛ na nisuo firi n'ani ase reba na ɔkaa sɛ, ɔsanso kaa sɛ Joe baa abrannaa no so.",N'ani gyei paa sɛ  ɔhu Joe na ofii ase sui. ,"entailment
"
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden betumi awɔ ogya mu nso.,"neutral
"
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden tumi bue firi dadeɛ fa bi bere a wiemuhyɛn no ahye akyi.,"entailment
"
"Sɛ ogya to wiemuhyɛn mpo a, ebɛ hye na anane dadeɛ fa bi na anyinam ahoɔden no bue.",Anyinam ahoɔden no nsosɔ wɔ ogya mu.,"entailment
"
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ U.S. Air Force mu.,"entailment
"
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",Ɔkandifoɔ kɔ ahomegyeɛ wɔ nnawɔtwe kakraa bi a atwam ni.,"neutral
"
"Eyi ne Ɔkandifoɔ Owura Sergeant Clem Francis, kɔɔ ahomegye wɔ US Air Force.",US Air Force Ɔkandifoɔ no fii n'adwuma ase saa nnawɔtwe yi ara.,"entailment
"
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn pii na wɔba nnawɔtwe biara.,"neutral
"
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Wiemuhyɛn kɛseɛ ma ɔhaw ba. ,"neutral
"
Na eduu bɛbia na wiemuhyɛn mmienu anaase mmiensa duɛ wɔ nnawɔtwe mu na na minnim bɛbia na wɔtu rekɔ no. ,Na wonni wiemuhyɛn biara a ɛba. ,"contradiction



**explanation:**

* **premise translation:** ""i heard something about two or three people dying in an accident and i don't know anything about anyone going to visit them.""
* **hypothesis translation:** ""there wasn't anyone who went.""

the premise explicitly states the speaker *heard* about deaths. the hypothesis states *no one* went (presumably to the deceased or their families).  the premise implies people *died*, making it logically impossible for *no one* to have gone to see about it. this creates a direct contradiction.



"
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Ɛgye bosome mmiensa ansa na wɔawie nteteeɛ a wɔde di dwuma fa atade emu yɛ duru. ,"neutral
"
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Nteteeɛ a wɔde di dwuma fa atadea emu yɛ duru gye mmre. ,"neutral
"
Na wɔn awie nteteeɛ no fa mmfrana adwuma na egyee me bere kakra sɛ wɔkɔ mmfrana adwuma no mu.,Yɛbetumi ama wo nteteeɛ a wude bedi dwuma fa atadea emu yɛ duru na ɛduruu ɛda no awieɛ.,"neutral
"
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Wiemuhyɛnkafo no amma topaeɛ no anto.,"neutral
"
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Na topaeɛ no nni ho kwan sɛ ɛpae. ,"entailment
"
"Na mepɛ meka sɛ na amanneɛ biara nni ho sɛ wɔdi topaeɛ bekɔ efirisɛ mpae, ɛmfa ho sɛnea ɛkaa fam no. ",Amanneɛ kɛse bi wɔ hɔ a topaeɛ no a ɛpae.,"neutral
"
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Mengye ndi sɛdeɛ eyi te ma wo. ,"neutral
"
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,"Merebɔ mmɔden sɛ mɛyɛ saa adeɛ yi, na ɛda adi pefee. ","entailment
"
Ɛte sɛ nea merebɔ mmɔdemmɔ sɛ mɛyɛ no pɛpɛɛpɛ nso?,Merebɔ mmɔden sɛ me wie adwuma wɔ nnawɔtwe a edi hɔ mu.,"neutral
"
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane firi mmoa dan no mu da biara.,"entailment
"
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Mmirekyie no dwane da biara. ,"entailment
"
"Nanso ɔkwan biara so, na mmoadoma no te gu mmɔnten so, ɛnkanka mmirekyie no.",Na wɔkora mmirekyie no ho bɔ wɔn ho ban.,"entailment
"
Ɛpono no mu too bere a yɛ kɔɔ mu.,Ɛpono no nyinaa buieɛ . ,"neutral
"
Ɛpono no mu too bere a yɛ kɔɔ mu.,Na nsafoa no wɔ yɛn hɔ.,"neutral
"
Ɛpono no mu too bere a yɛ kɔɔ mu.,Yɛkɔɔ mu na ɛwom sɛ na wɔatoto apono no mu.,"entailment
"
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Me nya akokoɔduro sɛ akontabuo na mehia na ɛsɛ sɛ mehu nea ɛrekɔ so.,"neutral
"
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,"Na mennim hwɛɛ mfa nkontabuo no ho, mepa wo kyɛw ma me kyerɛkyerɛ mu fann a medi mihu efi  no a ɛrekɔ so.","neutral
"
Na ɛsɛsɛ meka bɔ mu na me bɔ mmɔden susu ho saa.,Mede nnyinasoɔ so abu ho akontaa.,"neutral
"
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no entumi nnyae nnubɔnenom.,"entailment
"
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no wɔnni baabiara fa aduro twerɛ ne nnubɔnenom.,"neutral
"
Na ɛno yɛ bebree ɛfiri sɛ na maamefoɔ no nom nnubɔnenom. ,Mmaatan no nom nnuro bɔne. ,"neutral
"
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Menfa ho sɛ nsu tɔ.,"entailment
"
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ fɛ na nsu tɔ.,"entailment
"
"Ampa, ɛyɛ fɛ paa sɛ nsu tɔɛ.",Ɛyɛ huhuuhu sɛ na owia no ɛhyerɛn daa. ,"neutral
"
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Nnipa nkwaho hia ne nkwan a ɛtɔ so mmienu. ,"neutral
"
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɔdasani biara mfata sɛ wɔ siesie no.,"neutral
"
Nnipa nkwaho hia anaa sɛ wutumi gye obi nya ahotɔ so. ,Ɛmfa ho ne nsiesie sɛ nkwa so wɔ mfaso.,"neutral
"
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Minnhu biribiara fa dadeɛ ahoma ɔhaw bi da. ,"entailment
"
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Dadeɛ ahoma nnyɛ asɛm.,"entailment
"
Abarimaa no ho yɛ nwanwa sɛ ɔwɔ dadeɛ ahomasen ɔhaw. ,Ɔhaw bi wɔhɔ a ɛma dadeɛ ahoma ba. ,"entailment
"
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛnyɛ me nwonwa koraa sɛ wɔtew wɔn anim.,"neutral
"
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Ɛyɛ me nwonwa sɛ wɔn maa wɔ fa aduani no ne nsa no.,"neutral
"
Na dede no te sɛ anigyedeɛ bebree na ɛyɛ me nwonwa nneɛma bebree a wɔbɛma ho kwan.,Na ɛyɛ me nwonwa wɔ adea na wobetumi afa wɔn ho adi.,"entailment
"
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Na ɛnhia me ɛfiri sɛ me mmɔfra a wɔn adi mfe aduonu.,"entailment
"
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn mfe yɛ pɛ nti.,"neutral
"
Nanso me mmɔfra  no adi mfe aduonu baako ne aduonu nan enti na ɛnsɛ sɛ meyɛ,Ɛsɛ sɛ menya ɛfi sɛ wɔn baanu adi mfe du ne dubaako.,"neutral
"
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wuntumi nyɛ bu atɛmmuo papa. ","neutral
"
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a ebia ɛkɔm ndi wɔn no.","entailment
"
Ampa nnipa a wubetumi ayɛ adwuma wɔ mmre biara anaase wɔn adwene betumi ensi pɛ bere a wɔbɛ si gyinaeɛ,"Ampa, nnipa a wɔn gyinaesiɛ fa adwumayɛfoɔ a wɔnyɛ obubuafuo.","neutral
"
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔn kɔɔ nsrahwɛ firi 1970 reba no. ,"neutral
"
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔndɔ nsrahwɛ.,"entailment
"
Daabi wɔdaso wɔ nsrahwɛ na  wɔdaso kɔ nsrahwɛ wɔ mfedua aduosia bere mu.,Wɔngyae nsrahwɛ nnansa yi ara.,"contradiction
"
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Wɔbetumi akyerɛkyerɛ sɛnea wobɛyɛ apɔmutenetene ade?,"neutral
"
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Menigye apɔmutenetene adi ho ɛfiri sɛ mehia akoma apɔmuden adwumadie.,"neutral
"
Ɔbɛyɛ den na wayɛ apɔmutenetene.,Mepa wo kyew gyae apɔmutenetene kasa no.,"neutral
"
Ɛno nso baako yɛ na mandwene ɛno ho,Nyansa biara nim enti mede too gua nnawutwe a etwam no.,"neutral
"
Ɛno nso baako yɛ na mandwene ɛno ho,Ɛno yɛ asɛm a ɛyɛ papa.,"neutral
"
Ɛno nso baako yɛ na mandwene ɛno ho,Nsonsonoeɛ a wɔbɔ no din yɛ papa.,"neutral
"
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ bue da nhwɛ da biara ma mmɔfra wɔn a wonnii mfeɛ enum nko ara.,"neutral
"
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Na wɔmaa wɔn kɔɛ sen nnawɔtwe mmienu biara sɛ ɔmanni opanin no betumi ayɛ saa a,"neutral
"
da nhwɛ baanu nnawɔtwe biara wɔfrɛ no ɔmanni opanin da nhwɛ nanso na ɔrekɔ ɔmanni opanin beaeɛ ho,Wɔ kae no sɛ ɔyɛ da nhwɛ opanin nanso na yɛ frɛ no beaeɛ edi mu.,"neutral
"
na ɛno yɛ wɔn botaeɛ ,Na ɛno ni adea na wɔrepere. ,"neutral
"
na ɛno yɛ wɔn botaeɛ ,Na eno nnyɛ dea wɔn pɛ.,"contradiction
"
na ɛno yɛ wɔn botaeɛ ,Na wɔdii wɔn bɔtae no ho adwuma.,"entailment
"
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Etuo fa baira entumi tɔ efi nsa baako a wɔde di adwuma.,"neutral
"
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Akwan kɛseɛ a yɛbɛfa so adi atuo so no sɛ wode wɔ nan mmienu nyimaa bedi adwuma no.,"neutral
"
Etuo ho banbɔ kyerɛ sɛ wudi wɔnsa mmienu,Fa wonsa mmienu bere a wopɛ sɛ wohyɛ wo ho so.,"entailment
"
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Mennim baabi a ɛfiri ba nanso na ɛyɛ ntɛm so.,"neutral
"
na ɛno nso yɛ mpofirim adi a ɛfrɛ baabi a na minnim ɛfiri he na ɛba nanso,Ɛbaa ahoɔhare so nanso na menim baabi a na ɛbɛ firi aba.,"neutral
"
