text,gemini_label
"MetroPlus är bekvämare och inte så trångt, men lite dyrare, fast ändå billigare än vanliga tunnelbanebiljetter i Europa.",travel
Detta kan kräva att ett formulär fylls i hos den lokala polisen eller ett besök hos immigrationsmyndigheten.,crime
Varje morgon lämnar människor små landsortsstäder i bilar för att åka till sina arbeten och passeras av andra vilkas destination för arbetet är platsen de precis lämnat.,geography
"Om du inte är van vid att köra på landsvägar, kör med förnuft: branta lutningar, smala körfält och tvära kurvor är vanligt förekommande.",travel
"Det första kända transportsättet var vandring, människor började gå upprätt för två miljoner år sedan då Homo Erectus (som betyder den upprätta människan) såg dagens ljus.",invalid
Resenärer som planerar könskorrigerande operation utomlands måste försäkra sig om att de innehar giltiga dokument för hemresan.,health
"I andra fall behöver man bara registrera sig om man hyr rum som ligger utanför turistboenden. Men detta gör lagen mycket dunklare, så ta reda på hur det ligger till i förväg.",travel
Om du reser i ett utvecklingsland för första gången – eller i en ny del av världen – underskatta inte den potentiella kulturkrocken.,travel
"Kvinnor: Det rekommenderas att alla kvinnliga resenärer säger att de är gifta, oavsett deras faktiska äktenskapliga status.",travel
"Turistbesök är dyra, kräver fysisk hälsa, kan bara äga rum på sommaren nov–feb och är mestadels begränsade till halvön, öarna och Rosshavet.",travel
Ett besök på platsen kan enkelt kombineras med en båttur på sjön.,travel
Kom ihåg att du i själva verket besöker en massgravplats och en plats som har en nästan oöverskådlig betydelse för en betydande del av världens befolkning.,travel
"Du kan vara trygg med att när du väl kommer fram till småbåtshamnen, så kommer allting att vara ganska uppenbart. Du kommer att träffa andra båtluffare som delar sin information med dig.",travel
"På liknande sätt, om du har ett Schengen-visum behöver du inte ansöka om visum i varje Schengen-medlemsland separat. Du sparar därmed både tid, pengar och pappersarbete.",travel
Detta kan göras med en normal bil med noggrann planering men fyrhjulsdrift är starkt rekommenderat och många platser kan bara nås med en bil med fyrhjulsdrift och hög hjulbas .,travel
På isiga och snöiga vägar är friktionen låg och du kan inte köra på samma sätt som på bar asfalt.,nature
"Delade taxibilar är ett snabbt och bekvämt sätt att ta sig till platser i närheten, som Paro (150 Nu) och Punakha (200 Nu).",travel
"Twin Ottern hade försökt landa på Kokoda igår som Airlines PNG Flight CG 4694, men hade redan avbrutit en gång.",disasters
På nattåg kan pass samlas in av konduktören så att du inte behöver få din sömn avbruten.,travel
"Bron planeras att vara i drift i september 2017, då de brasilianska tullstationerna förväntas vara klara.",geography
Ingen flygbolagsallians trafikerar alla de tre oceanöverfarterna på det södra halvklotet (och SkyTeam trafikerar inte någon av överfarterna).,travel
Så länge du stannar i denna zon kan du generellt korsa gränser utan att genomgå passkontroller fler gånger.,travel
Även om du kanske tror att det är intuitivt att bli medlem hos det  flygbolag du flyger med mest bör du vara medveten om att förmånerna ofta är olika och bonuspoängen kan vara mer generösa hos ett annat flygbolag i samma allians.,travel
"Endast några få flygbolag erbjuder fortfarande särskilda biljettpriser vid dödsfall, med en viss rabatt för sista minuten-resor till begravningar.",travel
Turister kan besöka olika sevärdheter i ett visst land eller så de kan helt enkelt välja att inrikta sig på bara ett område.,travel
"Bowen Island är en populär dagsutflykt eller helgtur som erbjuder paddling, vandring, butiker, restauranger med mera.",travel
"Att resa med flyg kan vara en skrämmande upplevelse för människor, oavsett ålder och bakgrund, speciellt om de aldrig flugit förr eller har upplevt en traumatisk händelse.",travel
"Sammanfattningsvis är egen bil ett väldigt bra sätt att resa runt på, men det i sig innebär inte samma sak som att campa.",travel
Registrering är ytterligare ett krav för viseringsprocessen. I vissa länder måste du registrera din närvaro och adressen där du bor hos de lokala myndigheterna.,travel
Inre vattenvägar kan vara en bra utgångspunkt att basera en semester kring.,travel
"Att bära åt andra - Lämna aldrig dina väskor utom synhåll, i synnerhet när du korsar internationella gränser.",travel
Vikingar använde sig av de ryska vattenvägarna för att nå Svarta- och Kaspiska havet. Delar av dessa leder går fortfarande att använda. Undersök om det behövs speciella tillstånd som kan vara svåra att få.,geography
"Överväg att, i synnerhet under dina första dagar, slå på stort med hotell, mat och service med västerländsk stil och kvalité, för att lättare acklimatisera dig.",travel
Kubanska medborgare som har ett amerikanskt grönt kort bör vända sig till ett ecuadorianskt konsulat för att få ett undantag från detta krav.,politics
"Det förväntas att de flesta biljetter till evenemang kommer att kosta mellan 2 500 och 130 000 yen, med ett typiskt biljettpris runt 7 000 yen.",entertainment
"Resenärer på väg till länder med höga skatter kan ibland spara en avsevärd summa, särskilt på produkter som alkoholhaltiga drycker och tobak.",travel
Ge också kopior på policydokument/kontaktuppgifter till resekamrater och släkt och vänner hemma som är villiga att hjälpa till.,travel
"Europa är en kontinent som är relativt liten, men med många självständiga länder. Under normala omständigheter skulle resande genom flera länder innebära att man måste gå igenom viseringsansökningar och passkontroll vid ett flertal tillfällen.",geography
"Sirena är den enda parkvaktarstationen som förutom camping erbjuder övernattning i sovsal och varma måltider. La Leona, San Pedrillo och Los Patos erbjuder endast camping utan bespisning.",travel
"Rundturerna är billigare för större grupper, så om du är ensam eller bara med en kompis, försök att träffa andra människor och bilda en grupp på fyra till sex för ett billigare pris per person.",travel
Du bör noggrant välja ditt Frequent flyer-flygbolag i en allians.,travel
Om landet du besöker blir föremål för en reserestriktion kan din resesjukvårdsförsäkring eller ditt avbokningsskydd påverkas.,travel
Att stiga in i din egen bil och åka iväg på en lång resa har en inneboende lockelse i sin enkelhet.,travel
"Märkligt nog är mobiltäckningen mycket bättre här än längs många andra sträckor, t.ex. Pennsylvania Wilds.",technology
"De breda boulevarderna, byggnaderna med glasfasaderna och moderna köpcentrum är blandade med traditionella rödkaklade tak, 1700-talsmarknaden och gamla moskéer och kyrkor, även om staden har en atmosfär som är mer likt Medelhavs-Europa än det traditionella Turkiet.",geography
"Jerusalem har många historiska, arkeologiska och kulturella platser, tillsammans med livliga och trånga shoppingcenter, caféer och restauranger.",geography
"Varje år skadas dussintals besökare eftersom de inte höll adekvat avstånd. Dessa djur är stora, vilda och potentiellt farliga, så ge dem sitt utrymme.",nature
"Se till att du vet vad du får och inte får ta med dig, och förtulla allt över de lagliga gränserna.",travel
