text,gemini_label
"קרונות MetroPlus הם נוחים יותר וצפופים פחות אך יקרים מעט יותר, אם כי עדיין זולים יותר מכרטיסי מטרו רגילים באירופה.",travel
ייתכן שתידרשו למלא טופס במשטרה המקומית או לבקר במשרדי רשות ההגירה.,crime
בכל בוקר אנשים יוצאים מעיירות כפריות קטנות במכוניות כדי לנסוע למקום העבודה שלהם ועוברים על פני אנשים אחרים שיעדם הוא המקום שהם בדיוק עזבו.,geography
"אם אינכם רגילים לנהוג בדרכים כפריות, היו ערניים: יש הרבה מדרגות תלולות, נתיבים צרים ועיקולים חדים בדרך.",travel
"צורת ההתניידות הידועה הראשונה הייתה הליכה, בני אדם החלו ללכת זקוף לפני שני מיליון שנים עם הופעתו של הומו ארקטוס (שמשמעו האדם הזקוף).",science
נוסעים המתכננים לעבור ניתוח לשינוי מין במדינה אחרת חייבים לוודא שיש ברשותם מסמכים תקפים לנסיעה חזרה.,health
"במקרים אחרים, רק אלה השוהים מחוץ למקומות לינה לתיירים צריכים להירשם. עם זאת, זה הופך את החוק להרבה יותר עמום, אז בדקו מראש.",travel
אם מטיילים במדינה מתפתחת בפעם הראשונה - או באזור חדש בעולם - אל תזלזלו בהלם התרבותי הפוטנציאלי.,travel
"נשים: מומלץ לכל מטיילת לומר שהיא נשואה, ללא קשר למצבה המשפחתי בפועל.",travel
"ביקורי תיירים הם יקרים, דורשים כושר גופני, יכולים להתקיים רק בקיץ מנובמבר עד פברואר, והם מוגבלים במידה רבה לחצי האי, לאיים ולים רוס.",travel
ניתן לשלב בנוחות ביקור באתר עם שיט בסירה לאגם.,travel
"אנא זכרו שאתם בעצם מבקרים באתר קבורה המונית, וכן באתר שיש לו משמעות כמעט בלתי נתפסת עבור חלק משמעותי מאוכלוסיית העולם.",religion
היו סמוכים ובטוחים שברגע שתגיעו למרינות הכל יהיה די ברור. תפגשו טרמפיסטים אחרים על סירות והם ישתפו אתכם במידע שלהם.,travel
"בדומה לזה, כאשר ברשותכם ויזת שנגן, אינכם צריכים להגיש מועמדות לקבלת ויזה לכל מדינה החברה בשנגן בנפרד, לכן נחסכים זמן, כסף וניירת.",travel
ניתן לעשות זאת ברכב רגיל עם תכנון קפדני אבל 4x4 מומלץ מאוד ומקומות רבים נגישים רק עם 4x4 בעל בסיס גלגלים גבוה.,travel
"על גבי כבישים מכוסי קרח ושלג, החיכוך נמוך ולא תוכלו לנהוג כפי שהייתם נוהגים על גבי אספלט חשוף.",science
"מוניות משותפות הן אמצעי מהיר ונוח לנסיעה ליעדים קרובים, כמו פארו (150 נגולטרום של בהוטן) ופונאקה (200 נגולטרום של בהוטן).",travel
"ה-Twin Otter ניסה לנחות אתמול בקוקודה כטיסת PNG אירליינס CG4684, אך הנחיתה כבר בוטלה פעם אחת.",disasters
"ברכבות שינה ליליות, הכרטיסן עשוי לאסוף דרכונים, וכך לא להפריע לשנתכם.",travel
"הגשר מתוכנן להיות פעיל במלואו בספטמבר 2017, אז צפויות להיות מוכנות נקודות ביקורת המכס הברזילאיות.",geography
שום ברית תעופה אינה מכסה את כל שלושת מעברי האוקיינוס בחצי הכדור הדרומי (ו־SkyTeam אינה מכסה אף אחד מהמעברים).,travel
"כל זמן שאתם נשארים באזור, אתם יכולים באופן כללי לחצות גבולות בלי לעבור בנקודות ביקורת דרכונים פעם נוספת.",travel
"למרות שאתם עשויים לחשוב שהדבר הטבעי ביותר יהיה להצטרף לחברת התעופה שבה אתם טסים הכי הרבה, עליכם להיות מודעים לכך שההטבות המוצעות הן לעתים קרובות שונות ונקודות הנוסע המתמיד עשויות להיות נדיבות יותר בחברת תעופה אחרת באותה ברית תעופה.",travel
"רק חברות תעופה בודדות עדיין מציעות תעריפי אבל, שמוזילים במעט את עלות הנסיעות של הרגע האחרון להלוויה.",travel
תיירים עשויים לבקר באתרים מרכזיים שונים של מדינה מסוימת או שהם יכולים פשוט לבחור להתמקד באזור אחד בלבד.,travel
"אי בוון הוא טיול יום או סוף שבוע פופולרי, המציע קיאקים, טיולים רגליים, חנויות, מסעדות ועוד.",travel
"טיסה במטוס יכולה להיות חוויה מפחידה עבור אנשים מכל הגילים והרקעים, במיוחד אם הם לא טסו בעבר או חוו אירוע טראומטי.",travel
"""בקיצור, נסיעה במכונית הוא דרך נהדרת לטייל אך לרוב אינה מספיקה לבדה לטיול קמפינג.""",travel
"הרשמה היא דרישה נוספת בתהליך הוויזה. במדינות מסוימות, עליכם להירשם ולרשום את הכתובת בה תשהו אצל הרשויות המקומיות.",travel
נתיבי מים פנים-יבשתיים יכולים להיות נושא טוב שאפשר לבסס סביבו חופשה.,travel
"נשיאה עבור אחרים - לעולם אל תאפשרו לתיקים שלכם לצאת משדה הראייה שלכם, בייחוד כאשר אתם חוצים גבולות בינלאומיים.",travel
"ויקינגים השתמשו בנתיבי המים הרוסים על-מנת להגיע לים השחור ולים הכספי. חלקים מדרכים אלו עדיין ניתנים לשימוש. יש לבדוק צורך באישורים מיוחדים, אשר ייתכן שקשה להשיגם.",geography
"במיוחד בימים הראשונים שלכם, שקלו לבזבז כסף על מלונות, מזון ושירותים איכותיים בסגנון המערה הפרוע כדי לעזור לכם להתאקלם.",travel
אזרחים קובנים שברשותם גרין קארד אמריקאי צריכים לבקר בקונסוליה של אקוודור כדי לקבל פטור מדרישה זו.,politics
"צפוי שמרבית כרטיסי האירוע יעלו בין ¥2,500 ל-¥130,000, ורוב הכרטיסים יעלו  סביב ¥7,000.",entertainment
"מטיילים שמגיעים למדינות עם מיסוי גבוה יכולים לפעמים לחסוך סכומי כסף משמעותיים, במיוחד על מוצרים כמו משקאות אלכוהוליים וטבק.",travel
"כמו כן, תנו עותקים של הפוליסה/פרטי התקשרות לחברים לנסיעה ולקרובי משפחה או חברים בבית שמוכנים לעזור.",travel
"אירופה היא יבשת קטנה יחסית אך עם מדינות עצמאיות רבות. בנסיבות רגילות, בנסיעה דרך מדינות מרובות יש לעבור את תהליך בקשת הוויזה ואת ביקורת דרכונים פעמים רבות.",travel
"סירנה היא תחנת הריינג'רים היחידה המציעה לינה במעונות וארוחות חמות בנוסף לקמפינג. לה ליאונה, סן פדרילו ולוס פאטוס מציעות קמפינג בלבד ללא שירותי אוכל.",travel
"הסיורים זולים יותר לקבוצות גדולות, לכן אם אתם לבדכם או עם חבר אחד, השתדלו להכיר אנשים נוספים ולארגן קבוצה של ארבעה עד שישה כדי לקב לתעריף טוב יותר לאדם.",travel
כדאי לבחור בזהירות את חברת התעופה שלמועדון הנוסע המתמיד שלה תרצו להצטרף.,travel
"אם המדינה שבה אתם מבקרים מקבלת אזהרת מסע, הדבר עלול להשפיע על ביטוח הבריאות שלכם או על ביטוח ביטולי הטיסות.",travel
"להיכנס לרכב משלכם ולצאת לנסיעה ארוכה בדרכים, יש בכך קסם פנימי של פשטות.",travel
"באופן מוזר, קליטת הטלפונים הניידים חזקה בהרבה כאן מאשר לאורך קטעים רבים אחרים של המסלול, כמו אזורי הפרא של פנסילבניה.",technology
"השדרות הרחבות, הבניינים עם חזיתות הזכוכית ומרכזי הקניות המודרניים מנוקדים בגגות אדומים מסורתיים, השוק מהמאה ה-18 ומסגדים וכנסיות עתיקים, אם כי בעיר יש יותר אווירה של אירופה הים תיכונית מאשר טורקיה המסורתית.",travel
"בירושלים יש הרבה אתרים היסטוריים, ארכאולוגיים ותרבותיים, ביחד עם מרכזי קניות תוססים וצפופים, בתי קפה ומסעדות.",geography
"בכל שנה, עשרות מבקרים נפצעים משום שלא שמרו על מרחק ראוי. אלה חיות גדולות ופראיות, שיכולות להיות מסוכנות, אז תנו להן את המרחב שהן צריכות.",nature
ודאו שאתם יודעים מה מותר ומה אסור להביא והצהירו על כל חריגה מהמגבלות החוקיות.,travel
טורקיש איירליינס טסה ל-39 יעדים ב-30 מדינות אפריקאיות נכון לשנת 2014.,travel
"הספינה, שהיא ספינת פינוי מוקשים מסוג אוונג'ר, הייתה בדרכה לפוארטו פרינססה באי פאלאוואן.",geography
רשת חילופי בתים היא הארגון שמקשר בין מטיילים לבין תושבים מקומיים בערים שבהן הם מתכוונים לבקר.,travel
"מכיוון שהאוטובוסים הבין-מחוזיים מלאים לעתים קרובות, מומלץ לרכוש כרטיס מספר ימים מראש.",travel
"בנוסף, הם מגדירים נתיבים למסלולי הליכה ורכיבה פופולריים.",travel
"כמו בכל הפארקים הלאומיים בדרום אפריקה, ישנם דמי שימור וכניסה יומיים לפארק.",travel
"קהילה אותנטית זו ממוקמת במפרץ האו סמוך לוונקובר, וניתן להגיע אליה בקלות במונית ימי קבועה שיוצאת מהאי גרנוויל במרכז העיר וונקובר.",geography
"מדוע מערכות תעבורה גוררות תלונות כאלה, מדוע הן כושלות על בסיס יום יומי? האם מהנדסי תחבורה פשוטם חסרי כישרון? או שמתרחש שם משהו מהותי יותר?",technology
"העיירה שוכנת ממש ליד המפלים, האטרקציה העיקרית, אך יעד תיירותי פופולרי זה מציע הן למחפשי הרפתקאות והן למטיילים שפע של אפשרויות לשהייה ארוכה יותר.",travel
קרוזים בסנט פטרסבורג כוללים זמן בעיר. נוסעי הקרוז פטורים מדרישות הוויזה (בדקו את התנאים).,travel
כל שינוי או בקשה צריכים לעבור קודם דרך סוכן הנסיעות ולא ישירות עם המלון.,travel
מעל 60 אוניות שייט משייטות במימי הגלפגוס - בגדלים בין 8 ל-100 נוסעים.,travel
"אם מטרת ביקורו של אדם במקום מסוים היא להכיר את ההיסטוריה והתרבות שלו, אז תיירות מסוג זה מכונה תיירות תרבותית.",travel
"סביב מדינה העתיקה קל למצוא מקומות שמוכרים פריטים מרוקאים מסורתיים, כמו טאג'ינים, כלי חרס, מוצרי עור, נרגילות, וטווח שלם של פריטים קטנים, אבל הכל למען התיירים.",travel
מטיילים שהיה להם קל להסתגל לתרבות החדשה מתקשים לעתים להסתגל מחדש לתרבות אליה הם נולדו.,travel
"כעשר דקות לפני מועד הנחיתה המתוכנן בגישה השנייה, הוא נעלם.",disasters
אקוודור דורשת מאזרחי קובה לקבל מכתב הזמנה לפני הכניסה לאקוודור דרך שדות תעופה בינלאומיים או נקודות כניסה בגבול.,politics
"גם אם אתם נוהגים דרך יער הגשם הסובטרופי, כמה שניות עם הדלתות פתוחות בזמן שאתם נכנסים לרכב זה מספיק זמן ליתושים כדי להיכנס לרכב איתכם.",nature
הנוסעים קיבלו מים בזמן שחיכו בחום של 90 מעלות פרנהייט.,travel
"עם זאת, זה לא אמור להדאיג אתכם, מאחר שלעתים קרובות מערבבים בין התיירים כדי למלא את המכוניות.",travel
"מגורים והתנדבות במדינה זרה הם דרך נפלאה  להכיר תרבות שונה, לפגוש אנשים חדשים, ללמוד על עצמך, לקבל פרופורציות ואפילו לרכוש מיומנויות חדשות.",travel
"לסוכני נסיעות יש לעתים קרובות דילים עם מלונות מסוימים, אם כי ייתכן שתוכלו להזמין צורות אירוח אחרות, כמו מגרשי קמפינג, באמצעות סוכן/ת נסיעות.",travel
"חלק מהקרוזים מציינים את ברלין, גרמניה, בעלונים. כפי שניתן לראות במפה שלמעלה ברלין אינה קרובה לים וביקור בעיר אינו כלול במחיר הקרוז.",travel
הזמנה מראש מעניקה למטיילים שקט ובטחון שיהיה להם מקום לישון בו כשהם מגיעים ליעדם.,travel
"חופים, פארקי שעשועים ואתרי מחנאות הם המקומות הנפוצים ביותר לביקור מצד נופשים.",travel
"לאלו שמוכנים להקריב נוחות, זמן ויכולת ניבוי הקרוב כדי להוריד את ההוצאות קרוב לאפס, ראו טיול בתקציב מינימלי.",travel
