text,gemini_label
"MetroPlus je pohodlnejšie a menej preplnené, ale o niečo drahšie, aj keď stále lacnejšie ako bežné lístky na metro v Európe.",travel
Môže to vyžadovať vyplnenie formulára s miestnou políciou alebo návštevu imigračných úradov.,politics
"Ľudia každé ráno kvôli práci opúšťajú malé vidiecke mestá a prechádzajú okolo nich ďalší, ktorí pracujú tam, odkiaľ práve tí prví odišli.",business
"Ak nie ste zvyknutí jazdiť po poľných cestách, dávajte si pozor: sú plné strmých svahov, úzkych pruhov a ostrých zákrut.",travel
"Prvým známym transportom je chôdza. Ľudia začali kráčať vo vzpriamenej polohe už pred dvoma miliónmi rokov, keď sa vyvinul Homo Erectus (človek vzpriamený).",science
"Cestujúci, ktorí si plánujú operáciu zmeny pohlavia v zahraničí by sa mali uistiť, že so sebou majú platné doklady aj na cestu naspäť.",health
"V ostatných prípadoch sa musia zaregistrovať iba tí, ktorí nevyužívajú turistické ubytovanie. Hoci, v tomto je zákon ťažko zrozumiteľný, preto si to overte vopred.",travel
"Ak prvýkrát cestujete do rozvojovej krajiny – alebo do novej časti sveta – nepodceňujte kultúrny šok, ktorý môže nastať.",travel
"Ženy: Všetkým cestujúcim ženám sa odporúča, aby bez ohľadu na svoj skutočný rodinný stav tvrdili, že sú vydaté.",travel
"Turistické návštevy sú tu nákladné, môžu sa uskutočňovať iba v lete pričom sa vyžaduje dobrá fyzická zdatnosť. Návštevy sú v období od novembra do februára väčšinou obmedzené na polostrov, ostrovy a Rossovo more.",geography
Návštevu lokality je možné vhodne spojiť s plavbou na lodi k jazeru.,travel
"Prosím, majte na pamäti, že ste v podstate návštevníkom masového hrobu a taktiež miesta, ktoré má takmer nevyčísliteľný význam pre významnú časť svetovej populácie.",religion
"Buďte si istí, že akonáhle narazíte na súkromné prístavy, všetko bude úplne zrejmé. Stretnete ďalších stopárov lodí, ktorí sa s vami podelia o svoje informácie.",travel
"Takisto ak máte schengenské vízum, nemusíte žiadať o víza do každej z členských krajín schengenského priestoru osobitne, čo ušetrí čas, peniaze a papierovačky.",travel
"Po dôkladnom plánovaní je to možné prejsť aj bežným autom, ale pohon 4x4 sa odporúča viac, pretože mnohé miesta sú prístupné iba pre autá s vysokým rázvorom náprav a s pohonom 4x4.",travel
"Na zľadovatených a zasnežených vozovkách je trenie malé a nemôžete preto jazdiť tak, akoby ste boli na čistom asfalte.",nature
"Zdieľané taxíky sú rýchlym a pohodlným spôsobom dopravy do okolitých miest, akými sú napríklad Paro (Nu 150) a Punakha (Nu 200).",travel
"Lietadlo Twin Otter sa včera pokúšalo pristáť v Kokode ako letecká spoločnosť PNG let CG4684, ale raz sa mu to už nepodarilo.",disasters
"V nočných lôžkových vlakoch môže vodič zbierať pasy, aby ste mali nerušený spánok.",travel
"Spustenie plnej prevádzky mosta je naplánované na september 2017, vtedy by už mali byť dokončené brazílske colné kontrolné stanoviská.",geography
Ani jedna z aliancií leteckých spoločností nepokrýva všetky tri možnosti preletu oceánmi na južnej pologuli (a SkyTeam nepokrýva ani jeden z možných preletov).,travel
"Pokiaľ zostanete v tejto zóne, môžete obvykle prekročiť hranice bez toho, aby ste opäť prechádzali kontrolnými stanovišťami pasovej kontroly.",travel
"Aj keď si možno myslíte, že výber leteckej spoločnosti, s ktorou lietate najviac, je intuitívny, mali by ste si uvedomiť, že ponúkané benefity sa často líšia a bodov pre častých pasažierov môžete získať viac v prípade inej leteckej spoločnosti aj v rámci tej istej aliancie.",travel
"Iba pár leteckých spoločností stále ponúka cestovné pre pozostalých, čo mierne zľavňuje nepredvídané náklady na cestu na pohreb.",travel
V konkrétnej krajine turisti môžu navštíviť rôzne pamätihodnosti alebo sa zamerať len na jednu oblasť.,travel
"Ostrov Bowen je obľúbený na celodenné výlety alebo víkendové exkurzie, ktoré ponúkajú jazdu na kajaku, pešiu turistiku, nakupovanie, reštaurácie a mnoho ďalšieho.",travel
"Cestovanie lietadlom môže byť strašidelným zážitkom, bez ohľadu na vek či povôd cestujúcich. A to najmä v prípade, ak nikdy predtým neleteli alebo zažili traumatizujúcu udalosť.",travel
"Skrátka, používanie auta je skvelý spôsob na podniknutie výletu, ale len zriedka ako spôsob „kempovania“.",travel
"Registrácia je ďalšou požiadavkou pre vízový proces. V niektorých krajinách musíte svoju prítomnosť a adresu, kde sa zdržiavate, zaregistrovať na miestnych úradoch.",travel
Vnútrozemské vodné cesty môžu byť dobrým námetom na výber dovolenky.,travel
"Starostlivosť o ostatných - Nikdy nenechávajte svoje tašky mimo svoj dohľad, najmä pri prekračovaní medzinárodných hraníc.",travel
"Po ruských vodných cestách sa Vikingovia dostali až k Čiernemu a Kaspickému moru. Určité úseky týchto ciest je možné využívať aj naďalej. Skontrolujte, či sú na to potrebné nejaké osobitné povolenia a či nie je problém s ich vybavovaním.",travel
"Najmä v prvých dňoch zvážte, či si radšej nezaplatíte drahšie hotely, jedlo a služby v západnom štýle a kvalite, aby ste sa aklimatizovali.",travel
"Kubánski občania, ktorí sú držiteľmi zelenej karty v USA, by mali navštíviť ekvádorský konzulát, aby získali výnimku z tejto požiadavky.",politics
"Dá sa očakávať, že väčšina lístkov bude stáť 2 500 až 130 000 jenov, pričom cena jedného bežného lístka bude stáť okolo 7 000 jenov.",sports
"Cestujúci smerujúci do krajín s vysokými daňami môžu niekedy ušetriť značnú sumu peňazí, najmä na výrobkoch, ako sú alkoholické nápoje a tabak.",travel
"Dajte kópiu poistky/kontaktov tiež spolucestujúcim a príbuzným alebo priateľom, ktorí zostali doma a budú ochotní pomôcť.",travel
"Európa je relatívne malý svetadiel, nachádza sa v nej ale veľa nezávislých štátov. Za normálnych okolností by cestovanie cez viaceré krajiny znamenalo, že musíte opakovane vybavovať žiadosti o víza a absolvovať pasové kontroly.",travel
"Sirena je jediná rangerská stanica, v ktorej okrem kempovania nájdete aj nocľaháreň a ponuku teplých jedál. La Leona, San Pedrillo a Los Patos ponúkajú iba kemping bez možnosti stravovania.",travel
"Pre väčšie skupiny sú prehliadky lacnejšie. Ak ste sami alebo len dvaja a chceli by ste získať lepšiu cenu, skúste sa dohodnúť s ďalšími návštevníkmi a vytvoriť skupinu štyroch až šiestich.",travel
Leteckú spoločnosť do aliančného programu Frequent Flyer je vhodné vyberať si starostlivo.,travel
"Ak krajina, ktorú sa chystáte navštíviť, je predmetom cestovného poradenstva, môže to mať vplyv na vaše cestovné zdravotné poistenie alebo poistenie storna zájazdu.",travel
Nasadnúť do auta a vyraziť na dlhú cestu je vo svojej podstate prirodzene čarovné a pútavé.,travel
"Napodiv je tu mobilná telefónna služba omnoho silnejšia ako na mnohých ďalších úsekoch trasy, napr. v Pennsylvania Wilds.",travel
"Pomedzi širokými bulvármi, budovami so sklenenou fasádou a modernými nákupnými centrami sa nachádzajú domy s tradičnými strechami z červenej škridle, trh z 18. storočia a staré mešity a kostoly. V meste cítiť viac atmosféru stredomorskej Európy než súčasného Turecka.",travel
"V Jeruzaleme sa nachádza množstvo historických, archeologických a kultúrnych pamiatok, a popri nich aj rušné a životom pulzujúce nákupné centrá, kaviarne a reštaurácie plné ľudí.",geography
"Každý rok sa desiatky návštevníkov zrania, pretože nedodržia dostatočný odstup. Tieto zvieratá sú veľké, divoké a potenciálne nebezpečné, preto im treba nechať priestor.",nature
"Určite si dávajte pozor na to, čo môžete a nemôžete priniesť so sebou a nahláste čokoľvek, čo prekračuje právne obmedzenia.",travel
Od roku 2014 lieta letecká spoločnosť Turkish Airlines do 39 destinácií v 30 afrických krajinách.,travel
Loď triedy Avenger určená na protiopatrenia voči mínam bola na ceste do Puerto Princesa v Palawane.,politics
"Sieť výmeny pohostinnosti je organizácia, ktorá spája cestujúcich s miestnymi obyvateľmi v mestách, ktoré sa chystajú navštíviť.",travel
"Odporúča sa zakúpiť si lístok niekoľko dní v predstihu, pretože medzimestské autobusy bývajú často plné.",travel
Okrem toho v ich okolí nájdete aj populárne turistické a cyklistické trasy.,travel
Aj tu sa platí za dennú údržbu parku a vstupné poplatky rovnako ako je tomu vo všetkých juhoafrických národných parkoch.,travel
"Táto originálna komunita sídli pri jazere Howe Sound kúsok od Vancouveru a dá sa k nej ľahko dostať pravidelnými vodnými taxíkmi, ktoré odchádzajú z ostrova Granville v centre Vancouveru.",travel
"Prečo dopravné systémy vyvolávajú veľké množstvo sťažností, prečo každodenne zlyhávajú? Sú len dopravní inžinieri neschopní? Alebo ide o niečo zásadnejšie?",travel
"Mestečko leží hneď vedľa vodopádov a tie sú hlavnou atrakciou, ale táto obľúbená turistická destinácia ponúka hľadačom dobrodružstiev aj milovníkom prehliadok množstvo príležitostí na dlhší pobyt.",travel
