text,gemini_label
"MetroPlus dǝye kǝji farakyin kozǝna kuru am nguwusoye ba do amma gana nǝmzauyin kozǝna, sonyaye kwamiyaye ciket metro ngaiye dǝwa kozǝna Eroupe lan.",travel
Adǝye kakadi yimbuluwoso ye mǝradǝtǝna na ammaiye dalesoye dǝn au cidaram immigration be ro lene.,politics
"Baltewoson, amsodә nashanza kolza motalan cidaramnzasoro lezain kuru diwallan am gadeso do na kolzanadәro cida nankaro lezainsoa foktain.",religion
"Zawalla lardǝyen mota kǝritǝ limi maa, hangal gǝnane: lai zǝbsǝgǝnaso, laiyya kǝpkaataso, kwanatǝram battiso sandima ngǝwu wo.",religion
"Duluwu lenәm areye buro salakye noatamadә shima letә shiye, adammana sodә shi indi lan saa miliyon indi kozәnadәn letә badiyada luwo Homo Erectus (kam datәnzәro daata) yedәn.",science
Letǝmaye cida retaye jinsunzǝ faltuye nankaro lardǝ diyayero letǝ dǝ bayan kakadiyenza kǝzǝkkǝ bulawuron waltaye tawattaa dǝ mbu.,nature
"Awowa laaso yen, am diya bunram tourist ben dasauna bas babroyiko mǝradǝza. Abinzǝyaye, zauro adǝye sǝkǝ taidazu wala dǝ nzǝlifon kozǝnaozǝna, yo nonumdonyi de.",travel
Burohawulmiro lardǝ fuwuzǝnaro bulawuronimin maa - au nasha dunya ye bulin lan - wande waneye ada bǝlin runumi.,religion
"Kamuso: shawari tәna kәla kamufiyaye bәlaurojinna lorusanzaa gulza, lorunsanza mbeji au ba yayi.",politics
"Bəladəriwube ziyaradə zau, nəmnga məradəzəna, be kate Nuwamban-Feburarero sadənan bas duwo tədin, kuru ngəwusoro Jejira-a, Kərtawadə-a Baram Rose sero lejin.",travel
Nasha dǝro letǝ dǝ taidazǝma lake ro lenǝminmaa mbari njiye kǝllatawa.,geography
"Martǝne tangne diya nyi dv na kawarla kura laye ro lenǝmin ro, kuru na dǝwo nǝm nguwu dinaye ro wumiya abima sǝtǝnyi ma.",religion
Hangalnǝm kolle sa tasha mara njiye dǝ namiya abiso shawuba ro waljin. marawa njiye sǝnana rumin kuru nyiro bayanza sadin.,religion
"Adaima, visa Schengen fando lan, waltǝm visa gade lardǝwa Schengen dǝwa nǝmkam sadinlan caibaro manumba, dalil loktu so, kungǝna so kuru cidakakadiye so lan.",travel
Shi adәbe raktә moto ngai yayen tәdәn dawari ngәla tuwondiga amma motodә 4x4-ro walzәlan galatәna kuru nashawa kada sai mota shi saminna 4x4 faiatiga.,disasters
