text,gemini_label
MetroPlus daha rahat ve daha az kalabalıktır ancak biraz daha pahalıdır. Fakat yine de Avrupa'daki normal metro biletlerinden daha ekonomiktir.,travel
"Bu, mahalli polisle bir form doldurmayı ya da göçmenlik bürolarına bir ziyaret gerçekleştirmeyi gerektirebilir.",crime
"Her sabah, iş yerlerine gitmek için insanlar arabalara binerek küçük taşra kasabalarından ayrılır ve iş yerlerine gitmek için kendilerinin biraz önce ayrıldığı yere gidecek diğer çalışanların yanından geçer.",business
"Kırsal bölgelerde araba kullanmaya aşina değilseniz gözünüzü dört açın. Dik eğimler, dar şeritler ve keskin virajlar sizi bekliyor.",travel
Bilinen ilk ulaşım yöntemi yürümeydi. İnsanlar iki milyon yıl önce dik adam anlamına gelen Homo Erectus'un ortaya çıkmasıyla birlikte dik olarak yürümeye başladılar.,science
Yurtdışında cinsiyet değiştirme operasyonu planlayan gezginler dönüş yolunda geçerli evrakların yanlarında olduğundan emin olmalıdırlar.,travel
"Başka durumlarda, sadece turistik konaklama yerlerinin dışında kalanların kayıt yaptırması gereklidir. Bununla beraber bu durum yasayı çok daha muğlak bir duruma dönüştürür, bu sebeple önceden araştırın.",travel
"Gelişmekte olan bir ülkeye veya dünyanın yeni bir bölgesine ilk kez yolculuk yapıyorsanız, olası kültür şokunu hafife almayın.",travel
"Kadınlar: Her kadın gezginin, asıl medeni durumları farketmeksizin evli olduklarını söylemeleri tavsiye edilir.",travel
"Turist ziyaretleri maliyetlidir; fiziksel zindelik gerektirir; yalnızca Kasım-Şubat yazında gerçekleştirilebilir ve büyük oranda Yarımada, Adalar ve Ross Denizi ile sınırlıdır.",travel
"Yerleşim yerine yapılacak bir ziyaret, kolaylıkla, gölde bir bot turu ile birleştirilebilir.",travel
Esasen bir toplu mezar alanını ve aynı zamanda dünya nüfusunun önemli bir kısmı için neredeyse ölçülemeyecek bir anlamı olan bir bölgeyi ziyaret ettiğinizi lütfen unutmayın.,disasters
Emin olun marinalara girdiğinizde her şey oldukça belli olacaktır. Sizinle sahip oldukları bilgileri paylaşacak olan başka tekne otostopçularıyla tanışacaksınız.,travel
"Aynı şekilde, Schengen vizesine sahip olarak, her bir Schengen üye ülkesine ayrıca vize başvurusunda bulunmanıza gerek kalmaz, böylece zaman, para ve evrak işlemlerinden tasarruf sağlarsınız.",travel
"Bu, normal bir arabada dikkatli bir şekilde planlanarak yapılabilir fakat bir 4x4 şiddetle tavsiye edilir ve birçok konuma sadece yüksek dingil mesafesi olan bir 4x4 ile ulaşılabilir.",travel
Buzlanmış ve karlı yollarda sürtünme oldukça düşüktür ve kuru asfalt üzerindeymiş gibi araç sürmeniz mümkün değildir.,nature
"Ortak kullanılabilen taksiler, Paro (Nu 150) ve Punakha (Nu 200) gibi yakın yerlere gitmek için süratli ve konforlu bir araçtır.",travel
"The Twin Otter, dün PNG Havayolları'nın CG4684 numaralı uçuşu olarak Kokoda'ya inmeye çalıştı, ancak daha önce bir kez inişi durdurulmuştu.",disasters
"Yataklı trenlerde, pasaportlar kondüktör tarafından toplanabilir, böylece uykunuz bölünmez.",travel
Köprünün Brezilya gümrük kontrol noktalarının tamamlanmasının beklendiği Eylül 2017'de tamamen faaliyete geçmesi planlanıyor.,business
Hiçbir havayolu birliği Güney Yarımküre'deki üç okyanusu geçmiyor (SkyTeam de bu geçişleri yapmıyor).,travel
"Bu bölgede kaldığınız sürece, genelde pasaport kontrol noktalarından tekrar geçmeden sınırdan geçebilirsiniz.",travel
