text,gemini_label
O omboyo yokalye yafina okwendelamo nda camuheyukile momo jatila po vali.,disasters
Eci cinene okusoneha ukanda humwe ko ndavululu locitumãlo kwenda okunyula vana vandanda.,politics
"K’olomẽle vyosi, omanu vasha olombonge vitito okwenda lakãkalu okuloñga k’ovitumãlo vyupange kwenda vapitiwa lavakwavo vanda okutalavaya kuna ovo vatunda.",education
"Nda kukasi locituwa yokwendisa k’olonjila vimbo, kala luwanji walwa: tusanga olonepa vimwe vikwete okukupuka k’olonẽle vitito kwenda okukwãlakwãla.",travel
"Ocambatiso catete cakulĩhiwa okwenda l’ovolu, alume vafetika okwenda lutate olohulukãyi vivali k’anyamo k’okumõla alume vyatete Homo Erectus (cilomboloka ulume okasi).",science
Olongenda vasimĩle okupongolola ocimatamata culume k’ofeka yosamwa vakulĩhe okuti vakasi l’okwambata ovikanda visilivila-vo k’okutyuka.,politics
Kolonepa vikwavo omanu ko vamwe va kala possamwa. eci cilinga okuti ocihadeleko civi momo sandiliya bili.,disasters
Nda wanda kofeka ina ikasi okungiwa ndopo conepa yo lwali sumbila ovitwa vyavavo.,politics
"Akãyi: Ciwa nda akãyi vosi vasole okwenda vavangwile okuti vakwẽla ale, cikale una wakwẽla ale yuna kakwẽlele.",travel
"Olongendaleyi visukila olombongo vyalwa, vipinga okukwata ongusu k’etimba, vipita lika k’otembo lyohuya k’olosãyi vyekwĩ lamosi kwenda tete, kwenda visangiya vo-Península, kolo-ilya kwenda k’okalunga Ross.",nature
Onjongole yokwenda okumõla ovitumãlo viyongwiwa ungende l’ombaluko k’ociva.,travel
"Livaluka okuti okasi okumõla ocitumãlo kuli eyambo linene, ndocitumãlo cikwete esilivilo kaylombolwiwa k’onepa imwe yomanu v’olwali.",travel
"Ci kulihã okuti nda wa pitlã ko lo marina, cosi ciku lomboloka. Ove oka kulihã ovndisi vakuavo vowato kuenda ovo v aka ku sapuila eci osukila.",travel
"Ndoco mwele oku kwata eci caletiwa ka casesamele okupinga vali kolofeka viñiviñi, ocimatamata ca Schengen calitepisa, oku siliya otembo, olombongo kwenda umunu olinga upange yo wiñi.",politics
"Eci cilingiwa v’ekãlu limwe lukulĩhiso wavelapo lutate walwa, pole o 4x4 isukiliwa calwa kwenda k’ovitumãlo vimwe citava-ñgo okwiñgila lekãlu lyambata o 4x4.",travel
"K’atapala kuyeviwa ombambi yalwa, evalo litito kwenda kacitava okwendisa ndeci wendisa k’atapalo anene.",religion
Olombinete vikwatisa calwa okwenda l’onjanga oco citave okupitῖla posi kuna tuyongola okwenda ndeci vo Paro (Nu 150) kwenda Punakha (Nu 200).,travel
"Twin Otter nda wafetika okutumãla hẽla lyapita vo-Kokoda lo Airlines PNG Flight CG4684, pole wasimĩle ale okucilinga.",disasters
"Vo mboyo vyenda luteke, ovikanda vyu vangi vavitambula kwayu endisa omboyo oco akuti kavapaswisa luteke.",health
"Oponte yapangiwa oco ikale ciwa kwenda ipiwe v’osãyi yecelãla vulima wa 2017, osimbu vatalamẽla opostolo vyokontrol visangiwa v’ofeka yo-Brasil vyapongiwa.",politics
Hakuli etokeko lalimwe liyambela olonjila vitatu viteta kalunga k’onẽle yo sul (kwenda o SkyTeam kayiyambela onjila layimwe).,travel
"Toke eci ndeya kulo ndilomboka ofeka, lo kupita ke tosi lyo ku vanja ocityapa.",travel
Ndano osima okuti cavelapo okwinila kupange yo kilu ina ipalala vali te wacikuliha okuti vina vaca vinivni noke olongende vakwata ohenda oco vace onjo imwe yu pange kilu ina ikwavo.,religion
"Olombalahu ko lika vimwe vyo kilu vimwe vinena upange vya tekava, citepuluko co lombongo vyo kwenda konambi.",business
Akombe citava okwenda okuvanja olonepa vikwavo vikwete esilivilo lyalwa lyaciwa l’ofeka imwe ale vitava okuti citavañgo okumõla onepa imwe.,geography
"Oyilya Bowen ungende umwe umwa calwa k’eteke ale k’esulilo lyosemana vaca v’okayake, ungende, olovenda, olonjo vyokulya, kwenda vikwavo vali.",travel
"Okwenda lombalahu cimwe cilingisa usumba kolomanu vosy vakwete anyamo vamosi, cikala lavi nda ko mwenyo vyavo kavapalale andi ale valinga cina cikwavo.",health
"K’esulilo, okukwata ekãlu lyove onjila imwe iwa yokukwata ungende l’ekãlu, pole kacalelukile okukampala.",travel
"Okulisonẽha onjila yokukwata ukanda weca ungende. K’olofeka vikwavo, vakwata esapulo lyove lyosi kwenda vasẽna ocitumãlo okakala l’asongwi vyocitumãlo.",travel
Okwendela volwi chisesamela epuyoko.,nature
"Ovyendelo vyakwavo - ukalimbe okukamõla ovikwata vyove, cavelapo eci okasi outẽha etokeko lyolofeka vyolwali.",travel
Unwa Vikings wendela volwi okutunda kofeka yaye ko Rusya noke opitila kokalunga una akuti amunli aluliko kwenda kokalunga Cáspyo. Onepa yongila eyi yipitiwa koloneke vyetali. Pamwe eci jakamba kasongwi vatatiwa citava okukwata.,travel
"Ene ko kateke ana vokufetika, eci okunyola kolonjo ya vakweda feka te twatetelhẽla olombongo vimwe vikwatisa okukapa evi vitalalisa.",politics
Owiñgi wo Cuba atumisi vyo green card k’onepa yonano yo América vakamõla okonsulandu yo Equador oco vakatambule ocali c’okwiñgila v’ofeka.,politics
"tutalamẽle okuti ovikanda vyalwa vilekisa ovipito vikwete ofeto ya 2,500 kwenda 130.000, l’ovikanda vikakwata ofeto likasi k’etendelo lya 7.000.",business
"Valinganga ungende k’olofeka l’ofeto yalwa, olonjanja vyalwa, okusoleka olombongo vimwe, ovipako vimwe ndeci ovava vikolwisa kwenda akaya.",crime
