text,gemini_label
کلاس MetroPlus راحتی بیشتری داشته و خلوت‌تر است اما کمی گران‌تر است، گرچه باز هم از بلیط‌های عادی مترو در اروپا قیمت کمتری دارد.,travel
در اینجا ممکن است نیاز باشد برای پلیس محلی فرمی پر کنید یا سری به دفاتر مهاجرت بزنید.,politics
هر روز صبح، مردم شهرهای کوچک شهرستان را با اتومبیل ترک می‌کنند تا به محل کار خود بروند و توسط دیگرانی منتقل می‌شوند که مقصد کاری‌شان همان جایی است که آنها از آن آمده‌اند.,geography
اگر عادت به رانندگی در جاده‌های روستایی ندارید، حواستان جمع باشد:‌ شیب‌های تند، باندهای باریک و پیچ‌های تند زیادتری وجود دارند.,travel
اولین نوع حمل و نقل راه رفتن بود؛ انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند.,science
مسافرینی که قصد انجام تغییر جنسیت در خارج از کشور را دارند، باید مدارک معتبر جهت سفر بازگشت را به همراه داشته باشند.,travel
در موارد دیگر، فقط آنهایی که در خارج از مکان‌های توریستی اقامت دارند، نیاز به ثبت نام دارند. از آنجا که این قانون بسیار مبهم‌تر هم می‌شود، بهتر است از قبل به آن پی‌ببرید.,travel
اگر برای اولین بار به یک کشور در حال توسعه سفر می کنید - یا به بخشی جدید از جهان - شوک بالقوه فرهنگی را دست کم نگیرید.,travel
زنان: توصیه می شود که مسافران زن فارغ از وضعیت واقعی تاهل‌شان، بگویند که ازدواج کرده‌اند.,travel
بازدیدهای توریستی پرهزینه است، نیازمند آمادگی جسمانی است، تنها در تابستان و در خلال نوامبر-فوریه انجام می‌شود و عمدتاً به شبه جزیره، جزایر و دریای راس محدود می‌شود.,travel
بازدید از این محل را می‌توان به راحتی و با یک سفر با قایق به دریاچه ترتیب داد.,travel
لطفاً به خاطر داشته باشید که اساساً در حال بازدید از محل یک گور دسته‌جمعی هستید و همچنین محلی که برای بخش قابل توجهی از مردم جهان دارای معنای تقریباً غیرقابل محاسبه ای است.,religion
