text,gemini_label
"MetroPlus nungi okusinga ate nga y'abantu batono, lwakuba yabbeyi ko, yadde ekyali yalayisi okusinga metro tikitti ezabulijjo Ebulaya.",travel
Kino kiyinza okwetaaga okujjuza foomu n’abebyokwerin da oba okukyalira yafeesi ekola ku bagwira.,politics
"Buli ku makya, abantu bava mu bibuga ebitono mu matooka g’abwe okugenda okola n’ebayita ku banabwe nga ebifo byabwe ebyokoleramu babilese mabega .",business
"Wooba tomanyiliide kuvugilanga ku nguddo ze'nsi,sigala nga olibulindala, enguddo ezzikilila, nga ntono ate nga zilina amakona",travel
"Entambula eyasokawo yali ya kutambulisa bigere, abantu batambula emyaka obukadde bibili emabegga nga bazzude Homo Erectus (ekitegezza omussajja ayimilidde)",travel
Abatambulira mu lyaato nga bateekateeka okwegandanga wabweeru w’ensi yaabwe balina okukakasa nt balina ebibogerako ebitanagwaako okusobola olugendo lw’amadda.,travel
"Mungeri endala, abo bokka abasula wabweru webifo ebisulwamu abalambuzi bateekedwa okwewandiisa. Lwakubanga kino kiretera etteeka obutabeera nabukuumi, nolwekyo kizuule ngatonakiwayo.",travel
Bwoba ogenda mu nsi ezikya kulaakulana omulundi gwo ogusooka – oba mu kitundu ky’ensi ekipya – tonyooma kikangabwa kya buwangwa.,travel
"Abakyaala. Kikubirizibwa eri abakyaala bonna abatambula okwogera nti bafumbo, ngatebafudeyo ku ngeri gyebayimiridde mu bufumbo bwabwe.",travel
"Enkyala zobulambuzi za bbeeyi, zetaaga duyilo, zisobola okubeerawo mumusana wakati wa museenene ne mukutulassanja, era zino ziri mu Peninsula mwokka, nekubuzinga nekumayanja ga Ross.",travel
"Bw'oba ogenda okukyalayo, oyinza okufunayo eryaato erikutambuza ku nyanja.",travel
"Kyolina okujjukira nti oggenda kulaba entana y’abantu abaffa bangi, era ngakabinja abantu bangi mu nsi yona abazikibwamu",religion
"Gwe berra mugumu nti olutuka mu Marinas, buli kimu kijja kubera kyangu. Ojjakusangayo abasabiriza okutambulira ku'maato kubwelere era bajjakuwa bwino mungi.",travel
"Okwfananyirizako, okufuna Schengen visa, tewetaga kusaba visaeri buli muntu mu Schengen munsi ezenjawulo,n’okukuma obbudde,sente ne papula.",travel
Kinno kisobola okukolebwa mu motoka munteekateeka eyobwegendereza naye eya 4x4 yekubirizibwa era bisangibwa mubiffo ebyenjawulo naye nga bituukibwaako nga olina beesi eyawagulu eya 4x4.,travel
"Ku makubo ag'omuzira ne balaafu, okukuubagana kutono era tosobola kuvuga nga eyali ku kolaasi omwerere.",travel
Emmotoka ya lukale yemu ku ngeri enyangu atte nga yeyagaza okugenda ku bifo ebyo kumpi nga Paro (Nu 150) ne Punakha (Nu 200).,travel
"Omulongo otter yali agezaako okukka Ku Kokoda eggulo nga ekitongole ky'ennyonyi PNG Flight CG4684, naye kimaze okuvaamu omulundi gumu.",disasters
"Ku gaali z'omukka ez'okwebaka ekiro, passipota ziyinza okukunganyizibwa omukubiriza awo otulo two tuleme okutataganyizibwa.",travel
"Olutindo luteekatekedwa okukolera ddala mu gw’omwenda 2017, abakebela ebyemisolo e Brazil basuubirwa okuba nag bamaze.",business
Tewali mukago gwa nyonyi gubika zisemayanja ezisala mu maserengeta ga Hemisphere (namukago gwa nyonyi gutwaala wezisaliramu).,nature
"Kasita osigala mu kitundu kino, osobolera ddala okusala ensalo nga toyise nate mu bitongole ebikebera passipoota z'abantu.",travel
"Wadde nga olowozza nti ky’amagezi okwegatta ku kitongole ky’enyonyi gyosinga okozessa, olin’okumanya nti ebyeddembe byofuna mu buli nyonyi byawukana buli wamu era biyinza okubera ebilungi awamu oba nedda newankubadde nga enyonyi zili mu kitongole kyekimu",travel
"Kampuni z’ennyonyi ntono nnyo ezikyagaba ebisale ku miwendo ng’ofiriddwa, era kisinga kusalirako ku bisale by’olumbe.",business
Abalambuzi basobola okukyalira ebintu eby'enjawulo mu nsi emu oba bayinza okusalawo okusigala ku kitundu kimu.,travel
"Ekizinga kya Bowen kimanyidwa nyoo okulambulwa munaku oba ku wiikendi okusiyagguka, okuwayo kayaking, okuwalampa ensozi, amaduuka, ebiriiro by’emmere nebirala ntoko.",travel
Okutambulira mu nnyonyi kintu kitiisa nyoo eri abantu abemyaka jona n’okusingira dala singa baba tebagitambulirangamu ko ekintu ekitiisa.,travel
"Mubufunze, okukozesa emotokayo ngeri y’amaanyi okutambulamu naye singer ngayo ey’”okwewumuzaamu”.",travel
"Okwewandisa kyatekka mukwagala okufuna visa. Mu nsi enddala, olina okwewandisa n’olagga gyobela eri abakulembeze abekyalo",travel
Amazzi gomunda mutwe mulungi okusinziirako okukolerako oluwumula.,travel
"Okusitulila abalala - Toleka nga nsawo zo wotolabira, naddala nga osala ensalo z'amawanga amalala.",travel
"Aba Vikings bakozesa ensulo za ba Russia, okudayo ku nnyanja enzirugavu ne ennyanja eya Caspian. Ebitundu ebimu ku nnyanja zino bikya sobola okukozesebwa. Noonya tikiti ezenjawuolo ezikuwa olukusa, naye kiyinza okubeera ekizibu.",travel
"Okusingira ddala mu nanku zo ezisoka, lowozza okuggendda mu woteri enungi, ewali emere enungi n’emperezza ey’ebbeyi okusobola okumanyila ekifo",travel
"Abatuuze ba Cuba abalina Kaadi za US eza kilagala oba ezobutuuze bandikyalidde konsoleti wa Ecuador, okufuna eky'enjawulo eri eky'etaago kino.",politics
"Kiteberezebwa okuba nti tikiti zebikujuko ezisinga zijja kugula ¥2,500 ne ¥130,000, nga tikiti zabulijjo zigula nga ¥7,000.",entertainment
"Abatambuze abali mu nsi ezirina emisolo eminji basobola okuterekawo ensimbi eziwerera ddala oburungi, naddala ku byokunywa ebirimu omwenge wamu ne ttaaba.",travel
Nabo bawe amateeka eri famire ne mikwano engerigyeba genda abanaba bagala okudda bagya kuyamba.,politics
"Bulaaya ssemazinga ntonotono naye elina ensi ezirina obwetwaze nnyingi. Mu mbeera ezabulijjo, okutambulira mu nsi eziwerako kibeera kitegeeza oteekedwa okuyita mu kusaba visa nabakwasaganya pasipoota enfunda eziwerako.",geography
"Sirena kyekifo akuuma paaka eno wasula era n’abagenyi abalala basobola okusula wo nebalya nemmere eyokya. Ebifo bya La Leona, San Pedrillo, nne Los Patos bisuza busuza bantu tebibeera nabyankatika.",travel
"Ebyokulambula bya beeyi ntono eri abo abali abangi mu bubinja, noolwekyo bwewabanga wekka oba nemukwano gwo omu, gezaako okusisinkana abantu abalala mukole akabinja kabantu bana ku mukaaga okusobola okufuna omuwendo buli omu omurungi.",travel
