text,gemini_label
"MetroPlus moo gëna neex te bariwul nit wante dafa xawaa seer, doonte moo gëna yomb ba léegi tike metro ci Ëropë.",travel
Lii mën na laaj bind ci ab kayit wala dem ci buro imigrasion yi.,politics
"Suba su nekk, nit ñi dañuy génn ci diwaan ci ay ndaamaar ngir dem ci seeni barabi liggéeyukaay te ñeneen ñi di leen romb te fiñuy liggéeyee mooy barab biñu jogé.",travel
"Soo tàmmul dawal ci yooni kaw ga, jëlal say motuway foo toll: pent yuk awe,yoon yu sew, jaddukaay yu sew ñoo fa ëpp.",travel
"Dem ak dikk bi ñu njëk xam moy dox, nit ñi tambali neñu dox ci lu romb ñari milions at ak juru homo erectus (maanaam gor bu taxaw).",science
Tukkikat yi bëgg soppi seeni awra bitim rééw warna nu wóoral ne dañuy indaale keyt yu jaar yoon ngir seen tukki ñibbisi.,travel
"Ci yeneeni kaa, ñooñu di dés ci fi turist yi di dal ñoo soxla bindu. Moonte, lii dafa tax ndogal bii mu gëna lëndëm, kon seetal bala ngaa dem.",travel
Boy tukki bu njëkk ci réew bu naat – wala ci benn pacc àdduna – bul tuutal aada ak cosaan yu daje.,travel
"Jigeen ñi : digle nanu bepp jigeen buy tukki wax ne dafa am jëkkër, mu am ko wala mu ñàkk ko am yepp.",religion
"Touriste yiy ñëw siyaar doon na lu seer, te bari coono, laaj nga wér, te été rek la mëna am dalee ko novembre ba février te du faral di yam ci ile bi ak ci géeju Ross.",travel
"Ab wër ci bërëb ba, mënees na ko booleek ab tukki ci gaal ci dex ga.",travel
"Sulay neex fatalikul ni yangi ci ay arméel, tamit bërëb bu limb u am solo ci xaaju nit yi ci adduna bi yepp.",geography
Jàppal ne boo eggee ci marina yi lepp dina leer. Di nga gis ñeneen ñuy taxawal ay gay ngir ñu yobale leen te dinanu seddoo seeni xibaar.,travel
"Rax ci dolli, soo amee visa Schengen, soxlaatul nga ñaan visa ngir dem ci meneen réew mu bokk ci espaas Schengen, dootoo génne xaalis ngir dem meneen réew, kenn dula sonalati ci joxe ay kêyit yudul jeex.",travel
Lii mën nañ ko def ci ab ndaamar bu normaal ak waajal bu àndak dàl waaye ab 4x4 lañu digle bu baax te barab yu bari ndaamaru 4x4 bu am ay pono yu mag lañ fa mëna duggee.,travel
"Sooy dawal ci yoon yu am galaas ak neige dangay xam ni pëno yi duñu jàpp bu baax, kon bul melni kuy dawal ci goudron.",travel
"Taxis yignu bokk dagnoo gaaw té am noflaay ci tukki bu soriwul,Paro buni mel (Nu 150) ak Punakha (Nu 200).",travel
"Démb Twin Otter jéem na wàcci ci Kokoda doon vol biñ tudee Airlines PNG Flight CG4684, waaye njëkkoon na jota moy.",disasters
"Ci saxaaru guddi yi ñuy nelaw, dawalkat bi mën na dajale paaspoor yi ba nga xam ne nelaw yi du yàkku.",travel
"Pong bi jàpp nanu ne dinanu ko ubbi ci weeru Septumbar 2017, su waa duwaan bu Bresil fi nuy taxaw paree.",business
Amul benn compagnie aérienne buy boole ñatti jëmuwaay yooyu di jeggi océanique ci hémisphère sud (te SkyTeam bokkul ci benn ci jéggi yooyu).,travel
"Fileek yaa ngi nekk ci barab bii, mën nga jéggi fronceer bi te du jar kenn di xoolaat sa paaspoor",travel
