text,gemini_label
"ميترو ڤلوس ڽنكه ڽݢ لبيه ماڠت ڠن هنا تهت مسك٢ تاڤيه لبيه مهل باچوت, بهڤيه منتڠ نا ڽڠ برت موراه نيبك تيكيت ميترو بيئسا او ايروڤا.",travel
ڽي موڠكين ڤرلو ݢڤاسوى سابوه فورمولير دڠن ڤوليسي د سينن اتوا مكونجوڠ او كنتور ايميݢراسي.,travel
"تيڤ بڠوه, اورڠ-اورڠ ݢكبه ݢمڤوڠ ڠن موتو ݢجك بك تمڤت كرجا ݢه ڠڽ ݢليوات اورڠ لاءين ڽن نيت ݢه ڽنكه تمڤت ڽڠ بارو سيئت ڽي ݢكبه.",politics
"مڠڽو ݢتا هنا قايم نمي موتو بك جالن ݢمڤوڠ, بتاتهو لم ڤيكيرن درينه: جالن ڽڠ اوبيت, ڠن تيكوڠن تاجم جل تهت.",geography
"ترانسڤورتاسي ڽڠ كڤهون جيتوري ناكه جك ڠڽ ݢاكي, اورڠ ݢجك تدوڠ دوا جوتا تهون ڽڠ كا او ليكوت دڠن نا ظهر هومو ايريكتوس (ممعن اورڠ تدوڠ).",science
اورڠ تماش ڽڠ نيت ݢنك اوڤراسي منالو د لوار نڠݢري سوواه ݢ ڤتنتو بهوساجه اوق ڽن ججيبا بركس ڽڠ ݢأكوئي ك ڤرجالنن وي.,travel
"لم مسئله لائين, هڽا اوق ڽن تيڠݢل د لوار اكوموداسي ويساتا ڤرلو مندفتر. ادت ڤيه, ڽي د ڤݢج حكم جؤه لبيه كابور, جادي ݢميتا سيݢوهلوم ڽن.",travel
مڠڽو تانك جك او نڠݢري ڽڠ ماجو كڤهون تهت اتوا د بهݢين دونيا ڽڠ بارو ببيك تا ڤإيليه اكن نا موڠكين تركجوت تاڽوى ڠن بودايا لوار.,travel
"اورڠ اينوڠ: ڽي جيسورت بهواسجي تيڤ جامو ينوڠ ݢڤݢه دري ݢه كاتلس ݢمكاوين, لڤس نيبك ستاتوس بتول كا تلس ݢمكاوين.",religion
"كمنجوڠ توريس مهل, ݢتونتوت بصحت بادن, هاڽ جد واتو موسيم سؤم نوويمبير-فبرواري, ڠن سباهݢين رايق هاڽ جد د سمننجوڠ, كڤولوان, ڠن لاؤة روسس.",geography
