text,gemini_label
"Tha MetroPlus nas cofhurtaile agus chan eil an sluagh cho dùmhail ann, ach tha e rud beag nas cosgaile, ged a tha e fhathast nas saoire na tiogaidean metro àbhaisteach san Roinn-Eòrpa.",travel
"Dh’fhaoidte gum bi seo a’ gabhail a-steach foirm leis a’ phoileas ionadail, no a bhith a’ tadhal air na h-oifisean in-imrich.",crime
Bidh daoine a’ falbh a dh’obair sa chàr gach madainn à bailtean beaga air an tuath agus thèid càch seachad orra a’ dol a dh’obair san àite a tha iad an dèidh fhàgail.,geography
"Mur eil thu cleachdte ri dràibheadh air rathaidean a-muigh air an dùthaich, sìor thoir an aire: tha pailteas leathadan casa, lànaigean cumhang agus cama-lùban.",travel
"S e coiseachd a’ chiad ghiùlan a dh’èirich cho fad ’s fhios dhuinn, thòisich an cinne-daonna air coiseachd air an dà chas dà mhillean bliadhna air ais nuair a nochd homo erectus (a’ ciallachadh duine ceann-dìreach).",science
Feumaidh luchd-siubhail a tha an dùil lannsaireachd fhaighinn thall-thairis airson an gnè atharrachadh dèanamh cinnteach gu bheil na pàipearan dligheach aca air an turas tillidh.,health
"Ann an suidheachaidhean eile, chan fheum ach an fheadhainn a tha a’ fuireach taobh a-muigh àiteachan-fuirich do luchd-turais a bhith a’ clàradh. Ach, tha seo a’ dèanamh an lagh tòrr nas doirbhe a thuigsinn, is mar sin faigh a-mach ro-làimh.",travel
Ma tha thu a’ siubhal ann an dùthaich fo leasachadh airson a’ chiad uair – air neo ann an ceàrn ùr den t-saoghal – na cuir ann an suarachas meud a’ chrathaidh a dh’fhaodadh tighinn ort air sgàth bheusan cultair eadar-dhealaichte.,travel
"Boireannaich: Mholar do luchd-siubhail boireann gun innis iad gu bheil iad pòsta, co-dhiù a tha iad pòsta no nach eil.",travel
"Tha e daor a thadhal air, feumar a bhith slàn fallain, chan fhaodar tadhal orra ach ach as t-samhradh eadar an t-Samhainn is an Gearran agus mar is trice, cha tadhlar ach air an leth-eilean, na h-eileanan agus Muir Ros.",travel
Gabhaidh tadhal air an làrach a chur còmhla ri turas bàta gun loch gu goireasach.,travel
Feuch is cuimhnich gu bheil thu a’ tadhal air làrach mòr-uaighe ann agus làrach aig a bheil brìgh nach gabh creidsinn do chuid mhòr de shluagh an t-saoghail.,travel
Faodaidh tu bhith cinnteach aon uair ’s gum buail thu air na marinathan gum bi a h-uile rud gu math soilleir. Tachraidh turasaichean nam bàtaichean eile riut agus cumaidh iadsan fios riut.,travel
"Mar an ceudna, ma tha visa Schengen agad, chan fheum thu cur a-steach airson visathan airson gach dùthaich fa leth a tha na ball de Schengen, rud a bhios a’ sàbhaladh ùine, airgead agus obair-phàipeir.",travel
Gabhaidh seo a dhèanamh ann an càr àbhaisteach mar is trice le planadh cùramach ach mholar 4x4 gu mòr agus cha ruigear iomadh àite ach le 4x4 aig a bheil bunait àrd chuibhlichean.,travel
Air rathaidean le dèigh is sneachd chan eil an t-aon ghrèim ann agus chan urrainn dhut dràibheadh mar gum biodh tu air teàrr lom.,travel
"Tha tagsaidhean air an gabhail còmhla nan dòigh chliobhar, chofhurtail air siubhal gu àiteachan faisg air làimh, mar a tha Paro (Nu 150) agus Punakha (Nu 200).",travel
Bha an Twin Otter airson laighe ann an Kokoda an-dè mar iteal CG4684 Airlines PNG ach thog e dheth aon turas roimhe mu thràth.,disasters
"Air trèanaichean cadal na h-oidhche, dh’fhaodadh ceadan-siubhail bhith air an tional leis an neach-togail thiceadan gus nach brisear a-steach air do chuid cadail.",travel
"A rèir a’ chlàir-ama, bidh an drochaid làn-deiseil san t-Sultain 2007 is dùil gum bi ionadan-sgrùdaidh cusbainn Bhraisil deiseil an uairsin.",business
Chan eil caidreachas ann a tha a’ gabhail a-staigh na trì trastaidhean cuain uile san leth-chruinne a deas (agus chan eil gin dhiubh a-staigh ann an SkyTeam).,travel
"Cho fad ’s a dh’fhuiricheas tu san t-sòn seo, mar as trice faodaidh tu a dhol thairis air crìochan gun a bhith a’ dol tro ionadan sgrùdaidh cead-siubhail a-rithist.",travel
"Ged is dòcha gum bi thu den bheachd gu bheil e follaiseach a bhith a’ gabhail ballrachd leis a’ chompanaidh-adhair a tha thu a’ cleachdadh as trice, bu chòir dhut toirt fa-near gu bheil diofar shochairean air an toirt seachadh gu tric is gum bi puingean itealaich gu tric nas fhialaidh aig diofar chompanaidh-adhair san aon chaidreachas.",travel
"Chan eil ach beagan de chompanaidhean-adhair fhathast a’ tabhann faraidhean call neach-gaoil, a tha a’ toirt lasachadh beag air cosgaisean siubhal gu tìodhlacadh gun mòran rabhaidh.",travel
Faodaidh luchd-turais tadhal air caochladh ionadan iomraiteach ann an dùthaich àraidh no roghnachadh fuireach dìreach san aon àite.,travel
"Tha fèill air Eilean Bowen airson turais latha no cuairt deireadh-sheachdaineach, oir tha e a’ tabhann caidheagadh, coiseachd, bùthan, taighean-bìdh, is barrachd.",travel
"Faodaidh siubhal air plèana a bhith gu math eagalach do dhaoine de gach aois agus gach eachdraidh, gu sònraichte mura h-eil iad air a bhith air plèana no ma tha tachartas dùbhlanach air a bhith aca.",travel
"Ann am facal, tha an càr agad na dheagh dhòigh airson turas rathaid a dhèanamh ach chan eil e na dhòigh airson “campachadh” leis fhèin ro thric.",travel
"Is e clàradh rud eile a tha riatanach mar phàirt den phròiseas visa. Ann an dùthchannan àraidh, feumaidh tu do làthaireachd is d’ àite-fuirich a chlàradh aig na h-ùghdarrasan ionadail.",travel
Faodaidh uisgeachan na tìre a bhith nan deagh chuspair airson cuairt shaor-laithean a bhonntachadh.,travel
