text,gemini_label
"MetroPlus ມີຄວາມສະດວກສະບາຍຫຼາຍ ແລະ ບໍ່ແອອັດ ແຕ່ລາຄາກໍຂ້ອນຂ້າງແພງເລັກນ້ອຍ, ແຕ່ວ່າກໍຍັງຖືກກວ່າປີ້ລົດໄຟໃຕ້ດິນທຳມະດາໃນເອີຣົບ.",travel
ເຊິ່ງມັນອາດຈະຕ້ອງໄດ້ມີການຕື່ມແບບຟອມກັບຕຳຫຼວດທ້ອງຖິ່ນ ຫຼື ເຂົ້າໄປທີ່ຫ້ອງການກວດຄົນເຂົ້າເມືອງ.,crime
ທຸກໆເຊົ້າ ປະຊາຊົນອອກຈາກຕົວເມືອງນ້ອຍໆໃນຊົນນະບົດດ້ວຍລົດ ເພື່ອໄປບ່ອນເຮັດວຽກຂອງພວກເຂົາ ແລະ ໄດ້ສວນທາງກັບຄົນອື່ນໆ ທີ່ຈຸດໝາຍປາຍທາງບ່ອນເຮັດວຽກຂອງຕົນ ແມ່ນບ່ອນທີ່ພວກເຂົາຫາກໍອອກໄປ.,geography
"ຫາກທ່ານບໍ່ເຄີຍຂັບລົດໄປຕາມເສັ້ນທາງຊົນນະບົດ, ຈົ່ງມີສະຕິລະມັດລະວັງຫົນທາງທີ່ສູງຊັນ, ແຄບ ແລະ ເສັ້ນທາງທີ່ຄົດໂຄ້ງເໜືອກ່ວາ.",travel
"ການຄົມມະນາທີ່ຖືກຮູ້ຈັກທຳອິດແມ່ນການຍ່າງ, ມະນຸດໄດ້ເລີ່ມຍ່າງໂຕຊື່ເມື່ອສອງລ້ານປີກ່ອນພ້ອມກັບການເກີດຂອງ ໂຮໂມ ອີເຣັກຕຸດສ໌ (Homo Erectus) (ຊຶ່ງໝາຍເຖິງຄົນທີ່ໂຕຕັ້ງຊື່).",science
ນັກເດີນທາງທີ່ວາງແຜນການຜ່າຕັດແປງເພດໃນຕ່າງປະເທດຕ້ອງກວດໃຫ້ແນ່ໃຈວ່າພວກເຂົາຖືເອກະສານທີ່ຖືກຕ້ອງໃຊ້ໄດ້ ສຳລັບການເດີນທາງກັບຄືນ.,health
"ໃນກໍລະນີອື່ນ, ສະເພາະຜູ້ທີ່ພັກຢູ່ນອກສະຖານທີ່ພັກນັກທ່ອງທ່ຽວເທົ່ານັ້ນຕ້ອງໄດ້ລົງທະບຽນ. ແນວໃດກໍຕາມມັນເຮັດໃຫ້ກົດໝາຍມີຄວາມສັບສົນຫຼາຍຂຶ້ນ, ດັ່ງນັ້ນທ່ານຄວນສຶກສາຂໍ້ມູນລ່ວງໜ້າກ່ອນ.",travel
"ຖ້າເດີນທາງໄປໃນປະເທດທີ່ກຳລັງພັດທະນາເປັນເທື່ອທຳອິດ - ຫຼື ໃນສ່ວນໃໝ່ຂອງໂລກ, ຢ່າປະມາດຄວາມຕົກໃຈຂອງວັດທະນະທຳທີ່ອາດເປັນໄປໄດ້.",travel
"ຜູ້ຍິງ: ແນະນຳໃຫ້ນັກທ່ອງທ່ຽວແມ່ຍິງທຸກຄົນເວົ້າວ່າເຂົາເຈົ້າແຕ່ງງານແລ້ວ, ໂດຍບໍ່ສົນເລື່ອງສະຖານະພາບຂອງການແຕ່ງງານທີ່ແທ້ຈິງ.",travel
"ການໄປຢ້ຽມຢາມຂອງນັກທ່ອງທ່ຽວແມ່ນມີຄ່າໃຊ້ຈ່າຍສູງ, ຕ້ອງການຄວາມເໝາະສົມທາງດ້ານກາຍະພາບເຊິ່ງຕ້ອງຢູ່ໃນຊ່ວງລະດູຮ້ອນເດືອນພະຈິກ ຫາ ເດືອນກຸມພາເທົ່ານັ້ນ ແລະ ສ່ວນໃຫຍ່ແມ່ນຈໍາກັດຢູ່ໃນເຂດ Peninsula, Islands ແລະ ທະເລ Ross.",travel
ການໄປຢ້ຽມຢາມສະຖານດັ່ງກ່າວແມ່ນມີຄວາມສະດວກສະບາຍ ທີ່ມີການປະສົມປະສານໃນການຂີ່ເຮືອໄປທະເລສາບ.,travel
"ກະລຸນາຈື່ໄວ້ວ່າທ່ານຈຳເປັນຕ້ອງໄປຢ້ຽມຢາມສະຖານທີ່ຝັງສົບທີ່ໃຫຍ່, ພ້ອມທັງເປັນສະຖານທີ່ມີຄວາມໝາຍທີ່ປະເມີນຄ່າບໍ່ໄດ້ທີ່ມີຄວາມໝາຍທີ່ສຳຄັນຂອງປະຊາກອນໂລກ.",travel
ເມື່ອທ່ານທຽບທ່າເຮືອແລ້ວຕ້ອງໃຫ້ໝັ້ນໃຈວ່າທຸກສິ່ງທຸກຢ່າງຈະເຫັນໄດ້ງ່າຍ. ທ່ານຈະໄດ້ພົບກັບນັກແລ່ນເຮືອຄົນອື່ນໆ ແລະ ພວກເຂົາກໍຈະແບ່ງປັນຂໍ້ມູນຕ່າງໆຂອງພວກເຂົາໃຫ້ກັບທ່ານ.,travel
"ຄ້າຍຄືກັນກັບການມີວີຊ່າ Schengen, ທ່ານບໍ່ຈຳເປັນຕ້ອງຍື່ນຂໍວີຊ່າກັບແຕ່ລະປະເທດສະມາຊິກ Schengen ທີ່ແຍກຕ່າງຫາກ, ດັ່ງນັ້ນຈຶ່ງຊ່ວຍປະຢັດເວລາ, ເງິນ ແລະ ການເຮັດເອກະສານ.",travel
ສິ່ງນີ້ສາມາດເຮັດສຳເລັດໄດ້ໃນລົດປົກກະຕິ ດ້ວຍການການວາງແຜນຢ່າງຮອບຄອບ ແຕ່ຂໍແນະນຳ 4x4 ຫຼາຍກ່ວາ ແລະ ມີຫຼາຍໆສະຖານທີ່ແມ່ນລົດຕີນສູງທີ່ເປັນ 4x4 ເທົ່ານັ້ນຈຶ່ງສາມາດໄປໄດ້.,travel
"ເທິງຖະໜົນທີ່ມີອາກາດໜາວ ແລະ ຫິມະ, ຄວາມສຽດສີຕໍ່າ ແລະ ເຈົ້າບໍ່ສາມາດຂັບລົດໄດ້ຄືກັບວ່າເຈົ້າຢູ່ທາງໝາກຕອຍ.",travel
ການໃຊ້ລົດແທັກຊີຮ່ວມກັນແມ່ນເປັນວິທີວ່ອງໄວ ແລະ ສະດວກສະບາຍທີ່ເດີນທາງໄປສະຖານທີ່ໃກ້ຄຽງກັນເຊັ່ນ: Paro (Nu 150) ແລະ Punakha (Nu 200).,travel
"Twin Otter ໄດ້ພະຍາຍາມລົງຈອດຢູ່ Kokoda ໃນມື້ວານນີ້ເຊິ່ງແມ່ນສາຍການບິນສາຍການບິນ PNG Flight CG4684, ແຕ່ກໍໄດ້ຖືກຍົກເລີກໄປແລ້ວຄັ້ງໜຶ່ງ.",disasters
ສຳລັບບໍລິການລົດໄຟນອນໃນກາງຄືນໜັງສືຜ່ານແດນອາດຈະຖືກເກັບເອົາໂດຍພະນັກງານເກັບຄ່າໂດຍສານເພື່ອບໍ່ເປັນການລົບກວນການນອນຂອງທ່ານ.,travel
"ຂົວແຫ່ງນີ້ມີກຳນົດເວລາທີ່ຈະເປີດນຳໃຊ້ຢ່າງເປັນທາງການໃນເດືອນກັນຍາ 2017, ເມື່ອຈຸດກວດພາສີຂອງປະເທດບຣາຊິວຄາດວ່າຈະສ້າງສຳເລັດ.",geography
ບໍ່ມີພັນທະມິດຂອງສາຍການບິນໃດທີ່ຄອບຄຸມການຂ້າມມະຫາສະໝຸດທັງສາມຢູ່ທາງຊີກໂລກໃຕ້ (ແລະ SkyTeam ບໍ່ໄດ້ຄອບຄຸມການຂ້າມ).,travel
"ຖ້າທ່ານຍັງຢູ່ໃນເຂດນີ້, ປົກກະຕິແລ້ວທ່ານສາມາດຂ້າມຊາຍແດນໂດຍບໍ່ຕ້ອງຜ່ານດ່ານການກວດໜັງສືຜ່ານແດນອີກເທື່ອໜຶ່ງກໍໄດ້.",travel
"ແມ້ວ່າທ່ານອາດຄິດວ່າການຮ່ວມໃນສາຍການບິນທີ່ທ່ານບິນຫຼາຍທີ່ສຸດມັນຈະເປັນໄປໂດຍສັນຊາດຕະຍານ, ແຕ່ທ່ານຄວນຈະຮູ້ໄວ້ວ່າສິດທິພິເສດຕ່າງໆທີ່ຖືກສະເໜີໃຫ້ແມ່ນມັກຈະແຕກຕ່າງກັນ ແລະ ຄະແນນສະສົມຂອງຜູ້ທີ່ບິນເລື້ອຍໆອາດຈະແບ່ງໄປສາຍການບິນຕ່າງໆທີ່ຢູ່ໃນພັນທະມິດດຽວກັນໄດ້.",travel
ມີພຽງສອງສາມສາຍການບິນເທົ່ານັ້ນທີ່ຍັງສະເໜີຄ່າໂດຍສານສຳຫຼັບຜູ້ທີ່ສູນເສຍເຊິ່ງຈະຫຼຸດຄ່າໃຊ້ຈ່າຍເລັກນ້ອຍຂອງການເດີນທາງໄປງານສົບໃນນາທີສຸດທ້າຍ.,travel
ນັກທ່ອງທ່ຽວອາດຈະໄປຢ້ຽມຢາມສະຖານທີ່ສຳຄັນບ່ອນຕ່າງໆຂອງປະເທດໃດໜຶ່ງ ຫຼື ພວກເຂົາອາດຈະເລືອກທີ່ຈະເຈາະຈົງໄປໃນພື້ນທີ່ດຽວ.,travel
"ເກາະ Bowen ເປັນການທ່ອງທ່ຽວຍອດນິຍົມທັງແບບມື້ດຽວ ຫຼື ການທ່ອງທ່ຽວໃນທ້າຍອາທິດທີ່ມີເຮືອກາຍັກ, ປີນເຂົາ, ຍ່າງປ່າ, ຮ້ານຄ້າ, ຮ້ານອາຫານ ແລະ ອື່ນໆ.",travel
"ການເດີນທາງດ້ວຍເຮືອບິນສາມາດເປັນປະສົບການທີ່ເປັນຕາຢ້ານ ສຳລັບຄົນທຸກໄວ ແລະ ທຸກແຫຼ່ງທີ່ມາ, ໂດຍສະເພາະຖ້າພວກເຂົາບໍ່ເຄີຍຂີ່ມາກ່ອນ ຫຼື ເຄີຍມີເຫດການທີ່ບອບຊ້ຳຈິດໃຈ.",travel
"ເວົ້າສັ້ນໆແລ້ວ, ການໄປດ້ວຍລົດຂອງທ່ານເອງເປັນທາງເລືອກທີ່ດີໃນການຂັບລົດທ່ຽວ ແຕ່ບໍ່ຄ່ອຍເໝາະສົມສໍາລັບການໄປ “ແຄ້ມ”.",travel
