text,gemini_label
"MetroPlus daa oñaytlı ve qalabalıq olmağan, amma biraz paalı olmasına baqmadan, Avropadaki adiy metro biletlerinden ep bir ucuzdır.",travel
Bunıñ içün yerli poliste formanı toldurmaq ya da immigratsiya hızmetine ketmek kerek ola bile.,politics
"Er saba insanlar kiçik eyalet şeerçiklerinden maşnalarınen iş yerlerine kete, yanlarından ise olarnıñ endi terk etken yerinde iş yerleri olğan başqaları keçe.",geography
"Köy yollarında araba aydamağa alışmağan olsañız, raatlıqnı saqlap tutuñız: anda tik yoquşlar, tar yolaqlar ve keskin burulışlar sıq-sıq rastkele.",travel
"İlk belli naqliyat çeşiti yürüş edi, adamlar eki million yıl evelsi  Homo Erectusnıñ (""doğru yürgen"" demektir) peyda olmasından berli tik yürip başladılar.",science
"Çetelde cınsiyet deñiştirme ameliyatını planlaştırğan seyaatçılar, keri qaytmaq içün keçerli vesiqaları olğanından emin olmalılar.",travel
"Başqa allarda tek turistik yerlerniñ tışında olğanlar  qayd olmaları kerek. Lâkin bu, qanunnı daa añlaşılmağan yapa, bu sebepten bunı evelden bilmeñiz kerek.",travel
"İnkişaf etken bir memleketke ya da yañı bir dünya qısmına ilk kere seyaat etseñiz, ola bilecek medeniy şoknı degersiz saymañız.",travel
"Qadınlar:  aqiqiy aileviy vaziyetinden qatiy nazar, seyahatçı qadınlarnıñ epsine evlim dep aytmaları tevsiye etile.",travel
"Turist ziyaretleri paalı tüşe, cısmiy azırlıq talap ete, yalıñız noyabr ayından fevral ayına qadar yapılabile ve esasen yarımada, adalar ve Ross deñizinen sıñırlana.",travel
Bu semetke yapılğan ziyaret qolaylıqnen göldeki qayıq kezintisinen de birleştirilebile.,travel
"Lütfen, aslında, bir kütleviy mezar yerini ve dünya ealisiniñ müim bir qısmı içün aman-aman esaplanamağan emiyeti olğan yerni ziyaret etkeniñizni unutmañız.",politics
İskelege barğanda er şey eppeyi açıq olacağından emin oluñız. Diger qayıq avtostopçılarınen tanışacaqsıñız ve olar öz malümatını siznen paylaşacaqtır.,travel
"Böyleliknen, Şengen vizañız olsa, Şengenniñ er aza memleketine viza almaq içün ayrı muracaat etmek kerekmey, bu, vaqıt, para ve kâğıt işlerini tasarruf ete.",travel
"Bunı diqqatlı bir planlaştıruv ile adiy bir arabada da yapmaq mümkün, lâkin israrnen 4x4 tevsiye etile ve bir çoq yerlerde yalıñız 4x4 yüksek köpçekli bazası olğan soyunen keçmek mümkün.",travel
Buznen ve qarnen qaplanılğan yollarda oqalanuv alçaqtır ve çıplaq asfaltta kibi araba aydap olamazsıñız.,nature
Umumiy taksiler Paro (Nu 150) ve Punakha (Nu200) kibi yaqındaki yerlerge seyahat etmekniñ eñ vızlı ve qolay bir usulıdır.,travel
"Twin Otter uçağı tünevin Airlines PNG uçaq şirketiniñ CG4684 reysi kibi Kokodada qonmağa tırıştı, amma endi bir kere qazaiy qonuv yapqan edi.",disasters
Gecesi yuqlanğan trenlerde yuquñıznı bozmamaq içün pasportlarnı ozğarıcığa teslim etmek mümkün.,travel
"Köpür, Braziliya gümrükhane noqtalarınıñ qurucılığı bitken soñ, 2017 senesi sentâbr ayında tolusınen işletilip başlaycaq.",business
İç bir uçaq şirketiniñ ittifaqı Cenübiy Yarımkürredeki üç okean keçüvini qapsamay (SkyTeam ise iç birini qapsamay).,travel
