text,gemini_label
"MetroPlus estas pli komforta, malpli plena je homoj kaj tamen iomete pli multekosta, sed ĝi estas ankoraŭ pli malmultekosta ol ordinaraj metrobiletoj de Eŭropo.",travel
"Ĉi tio eble postulas, ke oni plenigu formularon ĉe la loka policejo aŭ iru al la enmigradaj oficejoj.",crime
"Ĉiumatene homoj postlasas urbetojn per aŭtoj por iri al sia laborloko, kaj estas preterpasataj de aliaj, kies celo estas la loko, kiun ili ĵus forlasis.",geography
"Se vi ne kutimas veturi tra kamparaj vojoj, estu ege atenta: plej abundas krutaj deklivoj, mallarĝaj koridoroj kaj kurbegaj ĝirejoj.",travel
"La plej frue konata transportado estis per paŝado, homoj komencis iri vertikale antaŭ du milionoj da jaroj kun la apero de Homo Erectus (signifas vertikala homo).",science
"Vojaĝantoj, kiuj planas seksoŝanĝ-operacion eksterlande, devas certiĝi, ĉu ili portas validajn dokumentojn por la reveno.",health
"En aliaj kazoj, nur gastantoj ekster turismaj loĝejoj bezonas enregistriĝi, sed ĉi tio tamen faras la leĝon multe malpli klara kaj tial anticipe informiĝu.",travel
"Se vi vojaĝas al evolulando unuafoje, aŭ al nova parto de la mondo, ne subtaksu la eventualan kulturan ŝokon.",travel
"Virinoj: Oni rekomendas, ke ĉiuj inaj vojaĝantoj diru, ke ili estas edziniĝintaj, sendepende de la vera edzineco.",travel
"Turismaj vizitoj estas multekostaj, postulas fizikan bonstaton, povas okazi nur somere inter novembro kaj februaro, kaj estas grandparte limigitaj al la Duoninsulo, la Insuloj kaj la Maro de Ross.",travel
Vizito al la loko povas esti konvene kombinita kun boata ekskurso al la lago.,travel
"Bonvolu memori, ke vi esence estas vizitanta amastombejon kaj ankaŭ lokon kun preskaŭ nekalkulebla signifo por grava parto de la loĝantoj de la mondo.",religion
"Kompreneble, kiam vi alvenos al la plezurhaveno, ĉio estos tre antaŭvidebla. Vi renkontos aliajn boatajn petveturantojn kaj ili donos sian informon al vi.",travel
"Simile, se vi havas ŝengen-vizon, vi ne bezonas aparte peti vizon al ĉiu ŝengen-lando, kio ŝparigas al vi tempon, monon kaj burokrataĵojn.",travel
"Kun zorga planado, tio ĉi estas farebla per ordinara aŭto, sed uzi 4×4 estas tre konsilinde kaj estas multaj lokoj nur alireblaj per 4×4 kun granda interaksa distanco.",travel
"Sur vojoj kun glacio aŭ neĝo, frotado estas malmulta kaj tial oni ne povas veturi kvazaŭ sur nuda asfalto.",science
"Komunaj taksioj estas rapidaj kaj komfortaj transportiloj por veturi al proksimaj lokoj, kiel Paro (150 Nu) kaj Punakha (200 Nu).",travel
"La Twin Otter provis alteriĝi en Kokoda hieraŭ kiel flugo CG4684 de Airlines PNG, sed lastmomente ĉesis jam unufoje.",disasters
"En dormovagonoj, pasportoj povas esti kolektitaj de konduktoro por ne interrompi la dormadon.",travel
"Oni planas, ke la ponto plene refunkcios en Septembro 2017, kiam laŭplane oni estos kompletigintaj la brazilajn doganajn transirejojn.",travel
Neniu flugkompania alianco kovras ĉiujn tri transoceanajn flugojn en la suda hemisfero (kaj SkyTeam kovras neniun el ili).,travel
"Kondiĉe, ke oni restas ene de tiu ĉi areo, oni ĝenerale povas transiri landlimojn sen neceso trapasi pasportkontrolejojn.",geography
"Vi eble pensas, ke estas intuicie aliĝi al la flugkompanio, per kiu vi plej ofte flugas, sed vi devus konscii, ke la proponitaj privilegioj estas ofte malsamaj, kaj ke la poentoj de ofta fluganto povas esti pli multaj en alia flugkompanio sub la sama alianco.",travel
"Nur malmultaj flugkompanioj plu proponas funebrajn tarifojn, kiuj iomete reduktas la kostojn de lastmomenta ekveturo pro forpaso.",travel
Turistoj povas viziti diversajn vidindaĵojn de certa lando aŭ ili povas simple preferi koncentri sin je nur unu areo.,travel
"Bowen Island estas populara por unutaga aŭ semajnfina ekskurso, proponante kajakadon, marŝadon, butikojn, restoraciojn kaj pli.",travel
"Veturi per aviadilo povas esti timiga sperto negrave aĝon kaj devenon, precipe se oni neniam flugis aŭ se oni travivis traŭmatan sperton.",travel
"Resume, uzi propran aŭton estas bonega maniero fari aŭtovojaĝon, sed tio malofte estas per si mem maniero ""kampadi"".",travel
"Registriĝo estas aldona postulo de la vizaj formalaĵoj. En kelkaj landoj, oni devas registri ĉe la lokaj aŭtoritatoj onian estadon kaj la adreson de tie, kie oni loĝas.",travel
"Enlandaj akvovojoj povas esti bona temo, sur kiu oni bazu feriojn.",travel
"Portado por aliuloj. Neniam lasu viajn sakojn ekster via vidokampo, ĉefe transirante inernacian landlimon.",travel
"Vikingoj uzis la rusajn akvovojojn por atingi la Nigran Maron kaj Kaspion. Oni ankoraŭ povas uzi sekciojn de tiuj kursoj. Kontrolu, ĉu necesas specialaj permesoj, kiuj eble estas malfacible akireblaj.",geography
"Por helpi al vi alklimatiĝon, en la unuaj tagoj konsideru esti neŝparema je hoteloj Okcidento-stilaj kaj Okcidento-rangaj, kaj tiaj manĝaĵoj kaj servoj.",travel
Kubaj civitanoj posedantaj usonan verdan karton devas viziti ekvadoran konsulejon por esti sendevigitaj je tiu ĉi kondiĉo.,politics
"Oni atendas, ke la biletoj por la plimulto de la eventoj kostos de 2500 ĝis 130 000 enojn, kaj ke tipaj biletoj kostos ĉirkaŭ 7000 enojn.",business
"Vojaĝantoj al landoj kun peza impostado povas foje ŝpari konsiderindan monsumon, precipe ĉe produktoj kiel alkoholaĵoj kaj tabako.",business
"Ankaŭ disdonu kopiojn de polico/kontaktoj al kunvojaĝantoj kaj parencoj aŭ amikoj, kiuj estas pretaj helpi de hejmo.",travel
"Eŭropo estas relative eta mondoparto, sed ĝi havas multajn sendependajn landojn. En normalaj cirkonstancoj, por vojaĝi tra plurajn landojn oni bezonas refoje plenumi vizopetojn kaj pasportkontrolojn.",travel
"Sirena estas la sola gardistejo, kiu proponas dormejon kaj varmajn manĝaĵojn, aldone al tendumejo. La Leona, San Pedrillo kaj Los Patos disponigas nur tendumejon sen restoracia servo.",travel
"Ĉar gviditaj vizitoj estas pli ĉipaj por pli grandaj grupoj, se vi estas sola aŭ nur kun unu amiko, provu do renkonti aliajn personojn kaj ariĝu kvarope, kvinope aŭ sesope por havigi al vi pli bonan unuopan tarifon.",travel
Vi devas zorgeme elekti el alianco vian kompanion de ofta fluganto.,travel
