text,gemini_label
"MetroPlus is more comfortable and less crowded but slightly more expensive, though still cheaper than normal metro tickets in Europe.",travel
This might require filling out a form with the local police or a visit to the immigration offices.,crime
"Every morning, people leave small country towns in cars to go their workplace and are passed by others whose work destination is the place they have just left.",geography
"If you're not used to driving on country roads, keep your wits about you: steep grades, narrow lanes, and sharp curves predominate.",travel
"The first known transportation was walking, humans began walking upright two million years ago with the emergence of Homo Erectus (meaning upright man).",science
Voyagers planning sex reassignment surgery abroad must ensure they're carrying valid documents for the return trip.,health
"In other cases, only those staying outside of tourist accommodations need to register.  However, this makes the law much more obscure, so find out beforehand.",travel
If traveling in a developing country for the first time – or in a new part of the world – don't underestimate the potential culture shock.,travel
"Women: It is recommended that any women travellers say that they are married, regardless of actual marital status.",travel
"Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.",travel
A visit to the site can be conveniently combined with a boat trip to the lake.,travel
"Please remember that you are essentially visiting a mass grave site, as well as a site that has an almost incalculable meaning to a significant portion of the world's population.",travel
Be assured that once you hit the marinas everything will be pretty obvious. You will meet other boat hitchhikers and they will share their information with you.,travel
"Similarly, by having a Schengen visa, you do not need to apply for visas to each of the Schengen member countries separately, hence saving time, money and paperwork.",travel
This can be done in a normal car with careful planning but a 4x4 is highly advised and many locations are only accessible with a high wheel base 4x4.,travel
"On icy and snowy roadways, friction is low and you cannot drive as if you were on bare asphalt.",science
"Shared taxis are a quick and comfortable means to travel to nearby places, such as Paro (Nu 150) and Punakha (Nu 200).",travel
"The Twin Otter had been trying to land at Kokoda yesterday as Airlines PNG Flight CG4684, but had aborted once already.",disasters
"On night sleeper trains, passports may be collected by the conductor so that you do not have your sleep interrupted.",travel
"The bridge is scheduled to be fully operational in September 2017, when the Brazilian customs checkpoints are expected to be finished.",business
No airline alliance covers all three ocean crossings in the Southern Hemisphere (and SkyTeam covers none of the crossings).,travel
"As long as you stay in this zone, you can generally cross borders without going through passport control checkpoints again.",travel
"Although you may think it is intuitive to join the airline you fly most, you should be aware that privileges offered are often different and frequent flyer points may be more generous under a different airline in the same alliance.",travel
"Only a few airlines still offer bereavement fares, which slightly discount the cost of last-minute funeral travel.",travel
Tourists may visit different landmarks of a particular country or they may simply opt to focus on just one area.,travel
"Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants, and more.",travel
"Travelling by plane can be a scary experience for people of all ages and backgrounds, particularly if they've not flown before or have experienced a traumatic event.",travel
"In short, using your car is a great way to take a road trip but seldom in itself a way to ""camp"".",travel
"Registration is an additional requirement for the visa process. In some countries, you must register your presence and address where you are staying with the local authorities.",travel
Inland waterways can be a good theme to base a holiday around.,travel
"Carrying for others - Never let your bags out of your sight, especially when you are crossing international borders.",travel
"Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.",travel
"Especially in your initial days, consider splurging on Western-style and -quality hotels, food, and services to help acclimatize.",travel
Cuban citizens who are US green card holders should visit an Ecuadorian Consulate to obtain an exemption to this requirement.,travel
"It's expected that most event tickets will cost between ¥2,500 and ¥130,000, with typical tickets costing around ¥7,000.",entertainment
"Travellers bound for countries with heavy taxation can sometimes save a considerable amount of money, especially on products such as alcoholic beverages and tobacco.",travel
Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.,travel
"Europe is a continent that is relatively small but with many independent countries. Under normal circumstances, travelling through multiple countries would mean having to go through visa applications and passport control multiple times.",travel
"Sirena is the only ranger station that offers dormitory lodging and hot meals in addition to camping. La Leona, San Pedrillo, and Los Patos offer only camping with no food service.",travel
"Tours are cheaper for larger groups, so if you're by yourself or with just one friend, try to meet other people and form a group of four to six for a better per-person rate.",travel
You should choose your Frequent Flyer airline in an alliance carefully.,travel
"If the country you will be visiting becomes subject to a travel advisory, your travel health insurance or your trip cancellation insurance may be affected.",travel
Getting into your own car and heading off on a long road trip has an intrinsic appeal in its simplicity.,travel
"Curiously, though, mobile phone service is much stronger here than along many other stretches of the route, e.g. the Pennsylvania Wilds.",technology
"The broad boulevards, glass-fronted buildings and modern shopping centers are dotted with traditional red-tiled roofs, the 18th century market, and old mosques and churches, although the city has an atmosphere more of Mediterranean Europe than traditional Turkey.",travel
"Jerusalem has many historic, archeological and cultural sites, along with vibrant and crowded shopping centers, cafés, and restaurants.",geography
"Each year, dozens of visitors are injured because they didn't keep a proper distance. These animals are large, wild, and potentially dangerous, so give them their space.",nature
Make sure you know what you can and cannot bring in and declare anything over the legal limits.,travel
Turkish Airlines flies to 39 destinations in 30 African countries as of 2014.,travel
"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",geography
A hospitality exchange network is the organization that connects travelers with locals in the cities they are going to visit.,travel
"As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.",travel
They also define routes for popular hiking and cycling trails.,travel
"As with all South African National Parks, there are daily conservation and entry fees for the park.",nature
"This authentic community is located in Howe Sound just off Vancouver, and is easily accessed via scheduled water taxis departing Granville Island in downtown Vancouver.",geography
"Why do transportation systems engender such complaints, why do they fail on a daily basis? Are transportation engineers just incompetent? Or is something more fundamental going on?",technology
"The town lies immediately next to the falls, and they are the major attraction, but this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay.",travel
Saint Petersburg cruises include time in town. Cruise passengers are exempted from visa requirements (check the terms).,travel
Any amendments or requests though should be coursed through the travel agent first and not directly with the hotel.,travel
Over 60 cruise ships ply the Galapagos waters - ranging in size from 8 to 100 passengers.,geography
If the objective of one’s visit to a particular place is to get to know its history and culture then this type of tourism is known as cultural tourism.,travel
"Around the old Medina it's easy to find places selling traditional Moroccan goods, such as tagines, pottery, leather goods, hookahs, and a whole spectrum of geegaws, but it's all for the tourists.",travel
Travellers who had an easy time adjusting to the new culture sometimes have a particularly hard time readjusting to their native culture.,travel
About ten minutes before it was due to land from its second approach it disapeared.,disasters
Ecuador requires that Cuban citizens receive an invitation letter prior to entering Ecuador through international airports or frontier admission points.,politics
"Even if you're driving through the subtropical rainforest, a few seconds with the doors open while you get inside the vehicle is enough time for mosquitoes to get in the vehicle with you.",nature
Passengers were given water as they waited in 90(F)-degree heat.,travel
"However, this shouldn't really be off your concern, because often tourists are shuffled around to fill the cars.",travel
"Living and volunteering in a foreign country is a great way to get to know a different culture, meet new people, learn about yourself, get a sense of perspective and even gain new skills.",travel
"Travel agents often have deals with specific hotels, although you may find it possible to book other forms of accommodation, like camping grounds, through a travel agent.",travel
