text,gemini_label
"MetroPlus erosoagoa da eta bidaiari gutxiago ditu, baina apur bat garestiagoa da. Hala ere, Europako metroetako txartel arruntak baino merkeagoa da.",travel
Baliteke tokiko poliziarekin inprimaki bat bete edo immigrazio-bulegora joan behar izatea.,politics
"Goizero-goizero, jendea landa-eremuko herri txikietatik ateratzen da lanera joateko eta utzi berri duten tokian lan egiten duen jendearekin gurutzatzen da.",geography
"Landako errepideetan ibiltzera ohituta ez bazaude, izan umorea: zati aldapatsuak, bide estuak eta kurba itxiak dira nagusi.",travel
"Ezagutzen den lehen garraioa oinez ibiltzea da; izan ere, duela bi milioi urte hasi ziren gizakiak zutik ibiltzen, Homo Erectusaren agerraldiarekin (zutikako gizaki esan nahi duena).",science
Sexua berresleitzeko kirurgia jaso nahi duten bidaiariek ziurtatu behar dute itzulerako bidaiarako baliozko dokumentuak dituztela.,health
"Bestelako kasuetan, turistentzako ostatuetan geratzen ez diren turistek soilik erregistratu behar dute. Hala ere, horrek legea zailtzen duenez, informa zaitez lehenago.",travel
"Garapen bidean dagoen herrialde bat –edo munduko leku berri batean dagoen herrialde bat– lehen aldiz bisitatzerakoan, ez gutxietsi shock kulturala.",travel
"Emakumeak: emakumezko bidaiari guztiei gomendatzen zaie ezkonduta daudela esatea, benetako egoera zibila gorabehera.",travel
"Bisita turistikoak garestiak dira, fisikoki sasoian egon beharra dago, eta udan egin behar dira (azaroa-otsaila bitartean); gainera, penintsula, uharteak eta Ross itsasoa soilik bisita daitezke gehienetan.",travel
Toki hau bisitatzea era egokian konbina daiteke lakuan txalupa batean ibiltzearekin.,travel
"Gogoratu funtsean hilerri erraldoi bat bisitatzen ari zarela, eta munduko biztanleriaren zati handi batentzat balio ikaragarria daukan eremu bat dela.",travel
"Egon ziur, kirol-portura iristen zarenean dena nahiko agerikoa izango dela. Itsasontzietan bidaiatzeko beste auto-stop bidaiari batzuekin elkartuko zara eta haiek duten informazioa partekatuko dute zurekin.",travel
"Halaber, Schengen bisa bat izanez gero, ez duzu bisarik eskatu beharko Schengen eremuko kide diren herrialde bakoitzera sartzeko eta, horrela, denbora eta dirua aurreztuko duzu eta dokumentuak bete behar izatea ekidingo dituzu.",travel
"Aurretik ongi antolatuz gero, auto arrunt batekin egin daiteke, baina 4x4 bat da gomendagarriena, eta toki batzuetara bataila altuko 4x4 autoekin soilik irits daiteke.",travel
"Izoztuta edo elurtuta dauden errepideetan, frikzio oso gutxi dago eta ezin da gidatu asfaltoaren gainean bezala.",nature
"Taxi partekatuak garraio azkarrak eta erosoak dira inguruko tokietara joateko, hala nola Parora (Nu 150) eta Punakhara (Nu 200).",travel
"Twin Otter hegazkina Kokoda-n lurreratzen saiatu zen (PNG airelinearen CG4684 hegaldia zen), baina lehen saiakeran ez egitea erabaki zuen.",disasters
"Lotarako trenetan, gidariak pasaporteak jaso ditzake, lo egin bitartean bidaiariak ez eragozteko.",travel
"Espero da zubia 2017ko irailean funtzionamenduan egotea, Brasilgo aduanak amaitzen dituztenean.",business
Hegazkin-konpainien aliantza bakar batek ere ez ditu hiru ozeanoak gurutzatzen Hego Hemisferioan (eta SkyTeam-ek ez du pasaguneetako bakar bat ere egiten).,travel
"Eremu horren barruan zauden bitartean, mugak igaro ditzakezu pasaportea egiaztatzen duten kontroletatik igaro behar izan gabe.",travel
"Nahiz eta pentsatu zentzuzkoa dela gehien erabiltzen duzun hegazkin-konpainiari batzea, kontuan izan eskainitako pribilegioak desberdinak direla askotan, eta posible dela ohiko bidaiarien puntu gehiago ematea aliantza bereko beste hegazkin-konpainia batean.",travel
"Hegazkin-konpainia gutxi batzuek heriotza-salneurria eskaintzen dute oraindik, zeinak deskontu txiki bat suposatzen duen hileta batera joateko azken uneko bidaia bat erostean.",travel
Baliteke turistek herrialde jakin bateko leku ezagunak bisitatzea edo arreta zonalde bakarrean jartzea besterik gabe.,travel
"Bowen Island eguneko edo asteburuko txangoak egiteko toki ezaguna da eta kayak-a edo ibilaldiak egiteko aukera ez ezik, dendak, jatetxeak eta aukera gehiago ere eskaintzen ditu.",travel
"Hegazkinez bidaiatzea beldurgarria suerta dakioke edozein adineko eta iraganeko jendeari, batez ere inoiz ez badute hegan egin edo gertaera traumatiko bat bizi izan badute.",travel
"Laburbilduz, zeure autoa erabiltzea modu bikaina da errepidez bidaia bat egiteko baina ez da izaten “kanpatzeko” modu bat.",travel
"Bisa bat lortzeko prozesuan, erregistratu ere egin behar da. Herrialde batzuetan, zeure presentzia eta ostatuaren helbidea erregistratu behar dituzu tokiko agintaritzan.",travel
Bide nabigagarriak gai aproposa izan daitezke oporrak antolatzeko.,travel
"Besteen gauzak eramatea: ez galdu maletak bistatik, batez ere nazioarteko mugak igarotzean.",travel
"Bikingoek bide nabigagarri errusiarrak erabiltzen zituzten Itsaso Beltzera eta Kaspiar itsasora iristeko. Bide horietako zati batzuk oraindik ere erabil daitezke. Begiratu ea baimen berezirik behar den, zeinak lortzeko zailak izan daitezkeen.",geography
"Batez ere egunetan, mendebaldeko estilo eta kalitateko hoteletan, otorduetan eta zerbitzuetan gastatzea gomendatzen dizugu, egokitzen lagun zaitzaten.",travel
AEBetako erresidentzia-baimena duten kubatar biztanleek ekuadortar kontsuletxe batera joan behar dute baldintza horren salbuespena lortzeko.,politics
"Espero da ekitaldirako txartelek 2,500 ¥ eta 130.000 ¥ bitarte balio izatea, eta ohiko txartelek 7.000 ¥ inguru.",entertainment
"Zerga altuak dituzten herrialdeetako bidaiariek diru dirutza aurrez dezakete, alkoholdun produktuak eta tabakoa bezalako produktuetan batez ere.",travel
"Halaber, eman gidalerroen edo kontaktuaren kopiak bidelagunei eta etxetik lagundu nahi dizuten ingurukoei edo lagunei.",health
