text,gemini_label
"Metro Plus kyene kyawaba dingi anga kwakala athu atolo, maji yate kitadi kitadi kyavulu, ha hanji kyate kitadi kyofele mukuyosokesa ni mikanda woso-woso ya kumboyo ku ngongo ya Europa.",business
Kiki kitena kujijisa usonekenu wa mukanda ni pudixa ya kididi kyenyokyo mba ukundilu umoxi ku dixilu dya jingenji.,education
"Imene yoso, athu axa mabata ma mu jimbanza jofele já idimakaji adita mu makalu phala kuya mu ididi ya kukalakalela anga aditakanesa ni amukwa amuya mu kalakala kwoso ene atundu.",travel
"Ha kiwejidila kwendesa mu ikoka ya madyembu, waluka: kwala ilendelelu, ikoka yofele ni ibambuluku ya lusolu.",travel
"Okyambetelu kyadyanga kyejiya kyene okwendela bhoxi, tunde athu kyamateka okwenda ni inama iyadi kwabhiti kya kiyadi kya tuzunda twa mivu tunde kyamoneka oHomo Erectus (ulomboloka muthu wemana).",science
Jingenji jixinda silulujiya ya kulungulula ukexilu wa uyala mu uhatu ku jixi jengi atokala a kijiya kwila akala mu kwa mbata mikanda ya sunda phala uvutukilu.,politics
"Mu kumona, kiki kibhangesa ijila ya utumu kukala mu uvundilu, kyeniki watokala ukivungununa.",politics
He uya ku ixi yakudisokololake onjila yadyanga ku mbandu ya ngongo yoso yoso kwambe okifwa kyawusokolwelu.,geography
"Ahatu: Atendelesa kuma ahatu oso akwakuzunga azwela kuma makaza, ha mwene akambe kusakana.",religion
"Ukundilu wa azungi wakala ni swilu yakatunda, wabhindamena ukexilu wa mbote wa mukutu, atena ngo kubokona mu Ithangana ya mvula tunde mu mbeji ya Kamoxi ndu mu mbeji ya Kawana ni akala ngo mu kivule mu Ixi ya kibumu kyazukama ku musanza wa kalunga, Izanga ni Musanza wa Kalunga ka Ross.",nature
Owukundilu ku kididi kyasoku kukibanga kyambote ni wendelu mu ulungu ku kizanga.,travel
"Jabuluka kwila wala mukunda kididi kimoxi kya mulombu wamundu, kala we kididi kyala ni dilombolelu dyabhonzu kudizwela kwa kibhuka kyadikota kya azweledi a ngongo.",geography
Walungu kwila kyoso kyandabhixila ulungu yoso yandawabhe. Kyandadisanga ni akwa amubhingila boleia mu ulungu njimbu ya andaditambwisa onjimbu ni ene we.,politics
"Kyene kimoxi, mu kukala ni kamukanda Schengen, kikabhingi kutambula kamukanda ka kutunda mba kubhokona mu jixi jala mu kisangela kya Schengen, kiki usokesa kya-mbote oyithangana ye, kitadi ni kuxixidika kyavulu.",travel
"Yiyi asoku kuyibanga mu dikalu dyoso-dyoso ni usokeselu wambote, maji phe kota mu 4x4 ni mu ididi yavulu utena kwenda ni baze imoxi yala ni mukambu wa 4x4.",travel
"Mu ikoka yazala ni jelu ni mbundu, nguzu yabutu ko itena kudyendesa kala wakala mu kikoka kyabheba lufatu lwa hatu.",nature
"Eye tundongelu twendela mukonda wene mwenda ni lusolu ni ene mukala ni ukalakalelu wa-mbote kwendelamu mu ididi yazukama, kala Paro (Nu 150) ni Punakha (Nu 200).",travel
"Twin Otter yafikisa okutuluka mu mavu maza mu mbanza ya Kokoda kuma o Airlines PNG Flight CG4684, avunzile kya lumoxi.",disasters
"Mu jikumboyu kwa usuku, mikanda ma unyunginu atena kujibongolola kwala mwendexi phala kilu kakifudise.",disasters
"O mulonde akixinde phala ku kalakala mu mbeji ya katutu ya midi jiyadi kwinhi ni sambwadi (September 2017), kyoso o ididi ya ikalakalu mu inzo mwafutila makúdia abokona mba atunda ya Brasil a tokala ku izubha.",business
Kanaku kisangela kya ungenji bhulu kitena kusokela ni kuditela mu jinjila ja kalunga mu lutatu ku Hemisferio ya Lwiji (ni Sky Team katema kutena njila iyi).,travel
"Nakala ku kididi kinyiki, mu kilunga kyoso atena kuzawuka ojimbambe se kubita mu ididi ya langidila mukubinga ulondekesu wa mikanda wa jingenji.",crime
"Nyi kuma wakatena kubhanza kuma kyakubanza okutena kukala kumoxi ni kisangela kya jinjila jawutadi jiphululuka dingi, watokala ukijiya kuma owuzediwe wolumbwise wene mu dixa anga ididi ya jingenji jene kya mwenda lwavulu asoku kukala ni henda mu kaxi ka kisangela kya jinjila ja utadi kijadifwangana mu kisangela kimoxi.",politics
"Isangela imoxi ngo ya jinjila ja utadi hanji alumbwisa kifutilu kya thambi, kyene kisosolola bwofele swilu ya ungenji wa jithambi ya kithangana kyasukuku.",science
Azungi atena kukunda ididi yakatunda yadiwanguna maxaxe ka ixi imoxi mba atena ngo kusangula kidyandu kimoxi.,nature
"Kazanga Bowen kidi kya kunyunga mu kizuwa kimoxi mba mu sukilu ya sona yene mubhana kaulungu, wendelu wa bhoxi, maloja, ijima, ni ima yamukwa.",business
"Kwendela mu njila yawutadi yasoku kukala ukexilu usasumwisa ku athu a itala yoso ni ididi, benge-benge he kendele luwa njila yawutadi mba kufikisa kilwezu kimoxi.",travel
"Mu kusosa yoso, kwendela mu dikalu dye mu njila ya makanga phangu ya mbote anga kokinem’e “kuzeka bhu kanga mu mukau”.",travel
"Okisonekesu kibhangu kyadiweza phala omikanda ya kutena kukala ni muxinda wa kumona. Ku jixi jamukwa, watokala usoneka ukexilu we ni kididi bhwoso watungila ku atumini ya kididi.",technology
Njila yamenya noxi itena kukala kima kyambote phala kuzwela mu kunyoha.,education
"Kyambetelu phala akamukwa – Kana kulanduka kwoso kwakexila jimala je, benge-benge kyoso kyukala mu kuzawuka jimbambe mubhita athu amutundila ku jixi javulu mu ngongo.",travel
"Vikings endela mu jinjila jy jihonga ja Russa phala kubhixila ku Mar Negro ni ku Mar Cáspio. Jimbandu ja jinla jiji ajendela hanji. Muyala ubhelu wa kwandala disesa dya lumbongo lwa kwenda, dyene dibhonza kudibhana.",geography
"Benge-benge mu izuwa ye ya kwandeka, banza uzubhilu wa kitadi mu ijima yadifangana ni ukexilu wa akwa fwila kumbi, ala ni makudya ni ikalakalu yikwatekesa mu unyohenu.",disasters
Akwa ixi ya Cuba avu ditenda dya green card ya América ya Thunda abingi kukunda Sabalalu ya Ukunji wa ixi ya Equador mu kayula ka kutena kubokona kwa kima kiki kyabingi.,politics
"Kwakala o dikingilu dya kwila ombandu yakatunda ya mikanda ibana o dibhengu dya kubokona mu ifwandu ikale mu kitangu kya ¥2.500 ni ¥130.000, ni mikanda ya izuwa yoso ikale mu kitangu kya ¥7.000.",business
"Athu amesena kubhixila mu jixi jakala ni ufutilu waneme wa madijima, sayi ithangana, atena kubhaka kitangu kyasoko kya kitadi, benge-benge mu kunya kwa uholwa ni makaya.",health
"Bana we izuzumbya ya kamukanda ke kwa jingenji niakwenu, ku jindandu je mba makamba yana andala kukwatekesa.",business
"Europa musanzu umoxi wofele mukuwuzonga, maji phe ni jixi javulu ja tululuka mba jala ni diphanda. Mu ukexilu utwejidila, kuenda ungenji mu jixi jenge jalombola kwila wakabhita izwa yavulu ni kubhinga mikanda ya ungenji ni mixinda ya utundilu.",travel
"Sirena kyene ngo kididi kya alangidi a matutu ene mubhana kidi kya kunyoha ni kudya kwateme se kuzwela ididi ya kubhanga jimanyi. La Leona, San Pedrillo, ni Los Pastos abana ngo kididi kya jimanyi ikalakalu ya kudya kana.",geography
"Unyunginu ate dingi kitadi kyatolo phala ibuka yamakota, mu kiki, he wakala ubeka mba ni dikamba umoxi ngo, fikisa kwijiya athu engi ni kubanga phunga ya kiwana mba kisamanu phala nzongo yambote ku muthu.",health
Watokala usola kyambote kibhuka kya jinjila ja utadi jiwendela izuwa izuwa.,politics
"He ixi yi wanda kunda itambula ngolokela ya kujika jinjila, kikwatekesu kye kya udisanzelu ya ungenji mba kikwatekesu kye kya uvutukilu yasoku kukubhekela dikwatu.",politics
Kubhokona mu dikalu dye anga wenda njila ya dikanga mu ikoka yala ni ulongesu yaswama mu ukexilu we .,travel
"Mu hanji ya kwijiya, nyi kyenyiki, oyikalakalu ya mitelembe yakala dingi ni nguzu bhabha ni twisokesa ni ididi ya mukwa mu kwendela mu kikoka, kala kifika kya Pennsylvania Wilds.",travel
"Ikoka yasanzumuka, jisabhalalu ni malumwenu ku pholu ni maloja awube azala ni izambelu yakusuka yawukulu, okitanda kya seculo XVIII, ni jingeleja jawukulu, nyi kuma kidifanganu kya mbanza kyadibange kala kya Europa ya mediterrano, Turkiya ya ukulu kana.",geography
