text,gemini_label
"MetroPlus ayeke na pendere dutingo ye nga na ayo azo mingi pepe me ngere ti lo ni ayeke ngangu kete, atâa ngere ni ayeke na sese ahon a ticket ti métro ti lakue lakue ti Poto.",travel
A peti hunda ala ti su mbeni ye na forlulaire na turugu ti kodoro wala guengo na ndokua ti ba aey ti lindango na ya ti kodoro.,politics
"Ndaperere oko oko, a zo londo na a kete kodoro na kutukuu ti gue na ndo kusala ti ala ala tingbi tere na ala so a londo nga na ndo kusala ti kiri na a kete kodoro.",travel
"Tongana mo hinga ti kue na kutukutu na alege ti vaka pepe, ala duti kpo: alege sp ayeke ngangu ti guengo ni, kete alege nga na kete avirage ayeke da.",travel
"Kozo lege ti yo ngo a zo na koutou-koutou a hinga ni gui na lege ti tambela ngo guere,a zo a to nda ti tambela na ndouzou a sala ngou koutou ouse na ma ngo na ndouzou ti Homo Erectus(ti tene zo so a tambela a ndouzou na ndo guere lo).",science
Agene aye ti wara opération ti bïängbï ti dutingo ti koli wala ti wali ti ala na nodoro wande ala hinga nzoni biani si ala yo ambeti alingbi dali ti guengo gene ti kiringi ti ala na kodoro.,health
"Na bango ye so ayeke nde, gi alal so alango na gigi ti ndo ti lango ti a touriste adu a ti za iri ti ala za. Atâa, afa ndia atene tatene pepe, ni laa ala hunda azo kozo ni.",travel
Tongana mo gue gne na kodoro so agba gi ti mai kozo ni - wala na mbeni mbage tu dunia - ala gbu li tiala na ndoti pasi ti mandango mbeni mara ye nde nde na dno so mo gue da.,travel
"Awali: ahunda na awali kue ague gene ti fa ti tene ala kata seleka na koli, atâa dutingo ti wali na ti koli ti lo.",politics
"Güëngö gene ti a gene a yeke na ngere ngangu, na a hûnda nzoni saterê, na a ke wara legue gui na nze ti nabändurü ti si na folondïgi na a katikâti na kota mbâgë ti péninsule, na a zûâ na a ngu ingo ti Ross.",geography
Guengo gene ti site ape ti bongbi na tambula na mangboko guengo na kötä ngû.,travel
"Mo grisa pepe ti titene mo ye ti baa ndo so si alu gbati azo ka, nga na ndo so atene gbati ye ndali ti mben azo ti dunia so ayeke ngangu.",disasters
"Ala hinga biani tongana ala si amarinas, ye kue ayeke du ti nzoni. La ke wara tere na azo nde so ala ke kanga lege na mangboko nga na yeke faa asango ti ala yamba na ala.",travel
