text,gemini_label
"MetroPlus er meir behageleg og mindre overfylt, men litt dyrare, men det er framleis billigare enn vanlege metrobillettar i Europa.",travel
Då kan det hende du må fylle ut eit skjema hos det lokale politiet eller besøke immigrasjonskontoret.,politics
"Kvar morgon tar folk bilen og forlèt små forstadar for å reise på arbeid, samtidig som andre passerer dei på veg til arbeid på staden dei akkurat forlét.",geography
"Viss du ikkje er van med å køyre på landevegar, må du halde hovudet kaldt når du møter på bratte stigingar, smale vegbanar og skarpe svingar, som er typisk for denne strekninga.",travel
"Den første kjende transportmåten er gange. Mennesket, det vil seie Homo erectus (= det oppreiste mennesket), starta å gå oppreist for to millionar år sidan.",science
"Reisande som planlegg å få utført kjønnskorrigerande operasjonar i utlandet, må sørge for at dei har med seg gyldige dokument for heimreisa.",health
"I andre tilfelle er det berre dei som bur utanfor turisthotella, som treng å registrere seg. Dette gjer at lova blir mykje meir uklar, så undersøk dette på førehand.",travel
"Viss du skal reise til eit utviklingsland for første gong, eller til ein ny verdsdel, må du ikkje undervurdere eit eventuelt kultursjokk.",travel
"Kvinner: Det er tilrådd at alle kvinnelege reisande seier at dei er gifte, uavhengig av faktisk sivilstatus.",travel
"Turistbesøk er kostbare, krev god fysisk form, kan berre finne stad om sumaren nov–feb, og er stort sett avgrensa til halvøya, øyer og Rosshavet.",travel
Eit besøk hit kan enkelt kombinerast med ein båttur på innsjøen.,travel
Hugs at du rett og slett besøker ei massegrav og ein stad som betyr uendeleg mykje for ein stor del av befolkninga i verda.,travel
"Når du går i land i hamna, vil det heile vere ganske logisk. Du møter andre båthaikarar som deler informasjon med deg.",travel
"Viss du har eit Schengen-visum, fungerer dette på same måte. Du treng ikkje å søke om visum til kvart av Schengen-landa separat, og dermed sparar du tid, pengar og papirarbeid.",travel
"Planlegg du godt, kan du køyre med vanleg bil, men det er på det sterkaste tilrådd å bruke ein med firehjulstrekk, ettersom det er mange stader du berre kan komme deg til med terrengbil.",travel
"På isete og snødekte vegar er friksjonen låg, og du kan ikkje køyre på same måte som på bar asfalt.",nature
"Delte drosjar er ein rask og komfortabel måte å reise til nærliggande stader på, for eksempel Paro (Nu 150) og Punakha (Nu 200).",travel
"Twin Otter flyet hadde prøvd å lande på Kokoda i går, som Airlines PNG Flight CG4684, men hadde avbrote ein gong allereie.",disasters
"På nattog kan konduktøren samle inn passa på førehand, slik at du kan sove utan å bli vekt.",travel
Brua skal etter planen vere fullt operativ i september 2017. Då er det venta at dei brasilianske tollkontrollane skal vere ferdigstilte.,geography
Ingen flyalliansar dekker alle dei tre verdshava på den sørlege halvkula (og SkyTeam dekker ingen av strekningane).,travel
"Så lenge du oppheld deg i dette området, kan du vanlegvis krysse grenser utan å gå gjennom fleire passkontrollar.",travel
"Sjølv om du intuitivt tenker det er logisk å bruke flyselskapet du flyr mest med, bør du vere klar over at privilegia du får, ofte er ulike, og at du kan få fleire bonuspoeng hos eit anna flyselskap i same allianse.",travel
"Berre nokre få flyselskap har eigne prisar ved dødsfall, noko som gir rabatt på flyturar knytt til gravferder når du bestiller svært kort tid før.",travel
"Turistar besøker gjerne ulike landemerke i eit bestemt land, eller dei kan velje å rett og slett fokusere på berre eitt område.",travel
"Det er populært å dra på dagstur eller helgetur til Bowen Island for å padle i kajakk, gå turar, handle, gå på restaurant med meir.",travel
"Det kan vere skummelt å reise med fly for folk i alle aldrar og med ulike bakgrunnar, spesielt viss dei ikkje har floge før eller har opplevd noko traumatisk.",travel
"Kort fortalt er det fint å bruke bilen til bilturar, men sjeldan til «camping».",travel
"Registrering er eit tilleggskrav for visumprosessen. I nokre land må du informere dei lokale myndigheitene om at du er kommen, og om kvar du bur.",travel
Vassvegar i innlandet kan vere fint å basere ferieturen på.,travel
"Hjelp til å bere for andre: Du må alltid halde oppsyn med bagasjen din, spesielt når du kryssar internasjonale grenser.",travel
"Vikingane brukte dei russiske vassvegane for å komme til Svartehavet og Kaspihavet. Delar av desse rutene kan framleis brukast. Sjekk om du treng spesielle løyve, noko som kan vere vanskeleg å få.",travel
"Kanskje du kan vurdere å spandere på deg hotell, mat og tenester i vestleg stil og kvalitet, spesielt dei første dagane, for lettare å bli akklimatisert?",travel
Kubanske borgarar med amerikansk arbeids- og opphaldsløyve må oppsøke eit ecuadoriansk konsulat for å innhente godkjenning til unntak frå dette kravet.,politics
"Det er forventa at dei fleste billettane vil koste mellom 2500 JPY og 130 000 JPY, der dei vanlegaste billettane vil koste rundt 7000 JPY.",sports
"Reisande som er på veg til land med høge skattar, kan av og til spare mykje pengar, spesielt på produkt som alkohol og tobakk.",travel
"Du kan òg gi reisefølget og aktuelle slektningar og vener der heime ein kopi av polisen/kontaktinformasjonen, viss du skulle trenge hjelp.",travel
"Europa er eit kontinent som er relativt lite, men som har mange sjølvstendige statar. Vanlegvis når ein skal reise gjennom fleire land, må ein gjennom visumsøknadar og passkontrollar fleire gonger.",geography
"Sirena er den einaste skogvaktarstasjonen som tilbyr ei seng på sovesal og eit varmt måltid i tillegg til leirplass. La Leona, San Pedrillo og Los Patos tilbyr berre leirplass utan matservering.",travel
"Det er rimelegare å dra på tur for større grupper, så viss du er aleine eller berre saman med ein ven, kan du prøve å få med fleire og danne ei gruppe på fire til seks personar for å få ein betre pris.",travel
Tenk nøye over kva for flyselskap du vil ha eit bonusprogram hos.,travel
"Viss det er oppretta reiseråd for landet du skal besøke, kan dette påverke helseforsikringa eller avbestillingsforsikringa.",travel
Det å kunne sette seg inn i sin eigen bil og dra på langtur appellerer på grunn av det enkle prinsippet.,travel
"Merkeleg nok er mobildekninga mykje betre her enn ved mange andre strekningar langs ruta, f.eks. Pennsylvania Wilds.",travel
"Dei breie gatene, glasbygningane og moderne kjøpesentera har tradisjonelle raude taksteinar, eit torg frå 1700-talet og gamle moskear og kyrkjer, sjølv om atmosfæren i byen er meir prega av Middelhavets Europa enn det tradisjonelle Tyrkia.",geography
"Jerusalem har mange historiske, arkeologiske og kulturelle område samt pulserande og fullpakka kjøpesenter, kafear og restaurantar.",geography
"Kvart år blir mange besøkande skadde fordi dei ikkje har halde god nok avstand. Desse dyra er store, ville og potensielt farlege, så gi dei den plassen dei treng.",nature
"Sørg for at du veit kva du kan og ikkje kan ta med deg. Og har du noko som er over dei tillatne grensene, må dette fortollast.",travel
Turkish Airlines flyr til 39 destinasjonar i 30 afrikanske land frå og med 2014.,travel
"Eit Avenger-klasse mineryddeskip, skipet var på veg til Puerto Princesa i Palawan.",geography
"Eit nettverk for kulturell utveksling, eller «hospitality exchange», er ein organisasjon som knyter kontakt mellom dei reisande og lokalbefolkninga i dei aktuelle byane.",travel
"Ettersom desse bussane mellom distrikta ofte er fulle, er det lurt å kjøpe billett nokre dagar i forvegen.",travel
Dei er òg utgangspunkt for populære tur- og sykkelløyper.,travel
I likskap med alle sørafrikanske nasjonalparkar har parken naturforvaltingsgebyr og inngangspengar.,nature
"Dette autentiske samfunnet ligg i Howe Sound like ved Vancouver, og det er lett å komme seg dit med vassdrosje frå Granville Island i sentrum av Vancouver.",travel
"Kvifor framkallar transportsystem så mange klager, og kvifor mislykkast dei dagleg? Er transportingeniørar rett og slett inkompetente? Eller er det noko meir grunnleggande som ligg bak?",business
"Byen ligg rett ved fossefalla, og det er desse som er den store attraksjonen. Men dette populære turistreisemålet har massevis å tilby for både eventyrlystne og vanlege turistar som ønsker å bli lenger.",travel
Eit cruise til Sankt Petersburg gir deg litt tid i byen. Det er ikkje noko krav om visum for cruisepassasjerar (sjekk vilkåra).,travel
"Eventuelle endringar eller førespurnadar bør sendast til reisebyrået først, ikkje direkte til hotellet.",travel
"Meir enn 60 cruiseskip seglar i sjøen rundt Galapagos, og fartøya har plass til alt frå 8 til 100 passasjerar.",travel
"Dersom målet med besøket på ein bestemt plass er å bli kjend med historia og kulturen, kallar vi den typen turisme for kulturturisme.",travel
"Rundt den gamle medinaen er det lett å finne plassar som sel tradisjonelle marokkanske varer, blant anna tagine, keramikk, skinnvarer, vasspiper og eit heilt spekter av fjas, men alt er for turistane.",travel
"Dei som har vore ute og reist, og som har hatt lett for å tilpasse seg den nye kulturen, har kanskje fått det ekstra tungt når dei skal tilpasse seg eigen kultur igjen.",travel
"Omkring ti minutt før det skulle lande frå sin andre innfallsvinkel, forsvann det.",disasters
Ecuador har som krav at kubanske borgarar må ha fått eit invitasjonsbrev før dei kan komme inn i Ecuador via internasjonale flyplassar eller grenseovergangar.,politics
"Sjølv om du køyrer gjennom den subtropiske regnskogen, er det nok at dørene står opne i berre nokre få sekund mens du set deg inn i køyretøyet. Det skal ikkje meir til før myggen blir med deg inn.",nature
Passasjerar vart gjevne vatn medan dei venta i 90(F)-graders hete.,disasters
"Men dette bør ikkje vere noko å tenke så mykje på, sidan turistar ofte blir flytta på for å få fylt opp bilane.",travel
"Å bu og jobbe som frivillig i eit framand land er ein fin måte å bli kjent med ein annan kultur på, møte nye menneske, lære om deg sjølv, få perspektiv og til og med lære noko nytt.",travel
"Reisebyråa har ofte avtalar med bestemte hotell, men det kan vere mogleg å bestille andre former for overnatting, for eksempel på ein campingplass, gjennom eit reisebyrå.",travel
"Nokre cruise inkluderer Berlin i Tyskland i brosjyrane. Som du kan sjå på kartet over, er ikkje Berlin i nærleiken av sjøen, og eit besøk til byen er ikkje inkludert i cruiseprisen.",travel
Ved å bestille på førehand kan reisande vere trygge på at dei har ein stad å sove når dei kjem fram til reisemålet.,travel
"Strender, fritidsparkar og campingplassar er gjerne dei plassane rekreasjonsturistar oftast besøker.",travel
"Dei som vil ofre komfort, tid og ein fast plan for å presse utgiftene ned mot null, kan lese meir under reiser på minimumsbudsjett.",travel
"Viss du har ekstra tid til å reise, kan du sjekke om totalprisen til Afrika kan samanliknast med ein billett som gjeld verda rundt (RTW-billett).",travel
"Reisebyråa tilbyr vanlegvis pakketurar som inkluderer frukost og transport til og frå flyplassen, og av og til med kombinerte fly- og hotellpakkar.",travel
Flyet hadde vore på veg til Irkutsk og vart operert av interne troppar.,disasters
"Når dei kjem heim etter å ha budd utanlands, har dei tilpassa seg den nye kulturen og mista nokre av vanane dei hadde frå før.",travel
"Det betyr at du kan besøke den historiske byen i to heile dagar, men at du drar tilbake og søv på skipet om natta.",travel
Arkitektur omhandlar design og konstruksjon av bygningar. Arkitekturen til ein stad er ofte ein turistattraksjon i seg sjølv.,travel
"Flyselskap som tilbyr dette, er Air Canada, Delta Air Lines og Lufthansa for flyturar frå USA eller Canada, og WestJet.",travel
"Immigrasjonskontrollen er vanlegvis det første stoppet du kjem til når du har reist med fly, skip eller liknande.",politics
"Nokre hotell stammar frå gullalderen då det fanst damptog og dampskip, før den andre verdskrigen, på 1800-talet eller starten av 1900-talet.",travel
Goma er ein turistby i Kongo som ligg langt aust mot grensa til Rwanda.,geography
Desse krava er utvikla for å gi ein organisert migrasjonsflyt mellom begge landa.,politics
"Sjølv om det er ei mindre øygruppe, minner ho enkelte eldre besøkande om Hawaii før Hawaii blei delstat, utan dei store turisthotella og anna utvikling.",travel
"Naturbasert turisme tiltrekker seg folk som er interesserte i å besøke naturområde for å sjå på det vakre landskapet, inkludert plante- og dyreliv.",travel
"På den andre sida er isete og snødekte forhold vanleg i mange land, og trafikken går stort sett uavbroten heile året.",nature
Safari er kanskje den største reiseattraksjonen i Afrika og høgdepunktet for mange besøkande.,travel
"Du må ha eit Angkor Pass for å komme inn i tempelet, så ikkje gløym å ta med deg passet ditt når du set kursen mot Tonle Sap.",travel
"Besøkande som har lite tid, bør bruke tida andre stader.",travel
"Finland er ein flott båtdestinasjon. “Dei tusen sjøars land” har også tusenvis av øyer, i innsjøane og dei kystnære øygruppene.",travel
Det er òg mogleg å halde på reservasjonen viss du treng tid til å tenke over tilbodet eller ordne andre dokument til reisemålet (f.eks. visum).,travel
Desse krava avheng gjerne av kva for land ein reisande har besøkt eller har planar om å besøke.,travel
Desse kan vere farlege viss den reisande følger luftspeglinga og på den måten kastar bort dyrebar energi og vatn.,nature
"Viss du skal slå leir, bør du ha med ei feltseng eller hengekøye for å halde deg unna slangar og skorpionar og slikt.",nature
"Her er det kompakt snø, og sprekkane er fylte og merka med flagg. Her er det berre mogleg å køyre med spesialtraktorar og trekksledar med drivstoff og forsyningar.",travel
"CafeNet El Sol har ei teneste der du kan reservere tilgang mot eit gebyr på 30 dollar. Dei tar 10 dollar for dagskort, og du finn meir informasjon på Corcovado-sida deira.",business
"I utgangspunktet finst det to måtar: Du kan enten jobbe mens du er på reise, eller du kan prøve å moderere utgiftene. Denne artikkelen fokuserer på det siste.",travel
"I denne dynamiske transporten att og fram er alle på eit vis forbunde med, og støttar, eit transportsystem basert på privatbilar.",travel
Trafikkflyt er det å studere forflyttinga til enkeltførarar og -køyretøy mellom to punkt og vekselspelet dei imellom.,science
"Sjølv om du kanskje ikkje treng visum ved korte besøk til enkelte land som turist eller forretningsreisande, er dette vanleg ved lengre opphald når ein reiser som internasjonal student og ikkje er ein vanleg turist.",travel
