text,gemini_label
"Gbɔdzɔe le MetroPlus me wu eye amewo hã mesɔa gbɔ ɖe eme o, ke eƒe fe kɔ mo dzi vie, togbɔ be egaɖiɖi wu metro tikiti gbadzawo le Europa hã.",travel
Esia ahiã be nàɖo biabia aɖewo ŋu le agbalẽ aɖe dzi le wò dukɔ me kpovitɔwo gbɔ alo dɔwɔƒe si kpɔa ame siwo gena ɖe dukɔ la me la ƒe ɔfisi.,crime
"ŋdi sia ŋdi la, amewo dzona le woƒe duviwo me le טu me yia woƒe dͻwͻƒewo eye ame siwo hã ƒe dͻwͻƒewo te ɖe teƒe mawo toa wo ŋu va yina.",business
"Nenye be ʋukuku le wò dukɔ me mɔwo mema wò o la, ekema, ekema nɔ klalo hena afɔ aɖewo ɖeɖe kaba; àkpɔ do globowo le mɔa me, mɔawo mekeke o eye nu si àkpɔ zi geɖee nye mɔ gɔdɔ̃gɔdɔ̃ si naa be tɔtrɔ ɖe akpa bubu me la sesẽna.",travel
"Mͻzͻzͻ gbãtͻ si mienya lae nye azͻlizͻzͻ, amegbetͻ dze azͻlizͻzͻ gͻme le ƒe miliͻn eve siwo va yi.",travel
Ele be mɔzɔla siwo le ɖoɖo wɔm be yewoazɔ mɔ abe ale si woɖoe ɖi na wo le kɔdzi aɖe be woayi ɖe gbetadukɔ bubu aɖe me ale be woawɔ dɔ le wo ŋu ahatrɔ woƒe ŋutsunyenye alo nyɔnunyenye la natsɔ woƒe agbalevi siwo hiã na mɔzɔzɔ la nenye be wotrɔ gbɔna.,health
"Le go aɖewo me la, ame siwo le modzakatsaɖiƒewo godo koe wòhiã na be woaŋlɔ ŋlɔ. Ke esia na be se la gɔme sesẽna, eya ta bia hafi ɣeyiɣi la naɖo.",travel
Nenye be nèle mɔzɔm le dukɔ si mede yi ŋgɔ tututu o - alo le xexea me ƒe akpa yeye aɖe me la-mègabui be yemate ŋu ake ɖe kɔnyinyi aɖe si awɔ nuku na wò alegbegbe o.,travel
"Nyͻnuwo: Wobe enyo be ne nyͻnu aɖe le mͻ zͻm la, woagblͻ be srͻtͻe yenye, eɖanye srͻtͻ alo tre o.",travel
"Tsaɖilawo ƒe sasrakpɔwo xɔ asi, ebia ŋutilã me lãmese hiãhiãwo. Ateŋu kpɔ eme vava le adeɛmekpɔxe-dzodze dzomeŋɔli eye Peninsula, Islands kple Ross Sea tɔwo koe ate ŋu kpɔ gome le eme.",travel
Teƒe aɖe sasrã kpͻ ate ŋu anͻ bͻbͻe to tͻdziטuwo zazã me kͻ yi tͻ gã gbͻe.,travel
Ɖo ŋku edzi nyuie bena nele ameɖiƒe afisi woɖi ame geɖewo ɖo sram kpɔ kpakple teƒe si amewo ƒe xexlẽme sɔgbɔ wu xexeame nɔlawo.,religion
"Kakaɖedzi nenɔ asi wò be nenye be nèɖo tsi dzi ko la, nu sia nu me akɔ na wò. Àdo go ame siwo tɔna tɔdziʋuwo hegana ɖe wo me le tsi dzi eye woagblɔ woƒe nyawo na wò.",travel
"Le go ma ke me la, nenye be Schengen-nutomenɔmɔɖegbalẽvi le asi wò la, mele be nàgaŋlɔ ŋkɔ ake hena dukɔmenɔmɔɖegbalẽviwo xɔxɔ hafi ayi dukɔ siwo le Schengen nuto la me yiyi ɖeka ɖeka o, eye esia ana be màgblẽ ɣeyiɣi, ga alo ɣeyiɣi si ayi agbalẽdɔwɔwɔ me o.",travel
"Nu sia ate ŋu ayi dzi le טu ŋutͻwo me le ɖoɖo nyuiwo wͻwͻ me gake 4x4 zazã nyo awu eye teƒe geɖewo la, 4x4 koe ate ŋu ade.",travel
"Nenye be nèle mɔdodo si dzi tsikpe kple sno le dzi zɔm la, asesẽ hafi ʋua atɔ, eye màte ŋu aku ʋu abe asphalt ƒuƒlu dzie nèle o.",travel
טuviwo zazã le mͻzͻzͻ me yi teƒe kpuiwo abe Paro (Nu 150) kple Punakha (Nu 200) tsͻ na le dziɖeɖi me.,travel
PNG Flight CG4684 yameʋudɔwɔƒea ƒe yameʋu The Twin Otter nɔ dzidzim adze le Kokoda gake mete ŋui o,disasters
"Le zãzɔketeke siwo me àte ŋu adɔ alɔ̃ le gome la, ʋukula la ate ŋu axɔ miaƒe mɔzɔgbalẽvi ale be maɖe fu na mi nenye be miele alɔ̃ dɔm o.",travel
"Woɖoe be tɔdzisasrã la adze dɔwɔm bliboe le Anyɔnyɔ me, le ƒe 2017 me, le esime wole mɔkpɔm be woawu Brazil ƒe adzɔxɔƒeawo nu le ɣeyiɣi ma me.",business
Yameʋudɔwɔhabɔbɔ aɖeke mezɔa mɔ toa ƒu gã etɔ̃awo dzi le Anyigba la ƒe Anyiehe kpa dzi o (eye SkyTeam metona ƒu gã aɖeke ƒe liƒo dzi o).,travel
"Zi ale si nèle nuto sia me la, àte ŋu ato liƒowo dzi mɔzɔgbalẽvi kpɔƒewo matomato ake.",travel
