text,gemini_label
درجة متروبلس أكثر راحة وأقل ازدحام لكنها أغلى رغم أنها تبقى أرخص من تذاكر المترو العادية بأوروبا.,travel
قدْ يحتاج ذلك تعبي استمارة عند الشرطة المحلية أو زيارة مكاتبَ الهجرة.,travel
الناس يغادروا المدن الصغيرة بسياراتهم في كل صباح لأجل يسرحوا إلى أماكن عملهم ويقابلهم بالطريق الناس الثانيين العاملون في المكان اللي غادروه للتو.,geography
إذا انت مش متعود علي الِسواقة على الطرق الريفية، فكن حذراً: يوجد دائماً منحدرات حادة وممرات ضيقة ومنحنيات حادة.,travel
كان المشي أول وسيلة مواصلات، بدأ البشر يمشوا مستقيمين منذ مليوني سنة بالتزامن مع ظهور الهومو إريكتوس (تعني الإنسان المنتصب),science
لازم على المسافرين اللي يخططون لإجراء جراحة إعادة تحديد الجنس في الخارج التأكّد من أنهم يحملون وثائق صالحة لرحلة العودة.,health
بحالات ثانية، ما يحتاجش إلى التسجيل إلا الناس اللي يقيمون خارج أماكن الإقامة السياحية. ومع ذلك، فإن هذا يخلي القانون أكثر غموض، لذا اعرف مقدماً.,travel
إذا كنت مسافرًا إلى دولة فقيرة لأول مرة، أو في مكان جديد من العالم، فلا تقللش من شأن الصدمة الثقافية المحتملة.,travel
النسوان: بغض النظر عن الحالة الاجتماعية الفعلية، ينبغي على النسوان المسافرات أن يعلنن إنهن قدهن متزوجات.,travel
الزيارات السياحية مكلفة، وتحتاج اللياقة البدنية، وما يمكنش أن تتم إلا بالصيف من نوفمبر إلى فبراير، وتقتصر إلى حد كبير على شبه الجزيرة، والجزر، وبحر روس.,travel
يمكن الجمع بين زيارة الموقع بشكل مناسب مع رحلة بالقارب إلى البحيرة.,travel
من فضلك تذكر أنك بالأساس في موقع مقبرة جماعية، بالإضافة إلى أنه موقع له معنى يكاد يكون مش متناهي بالنسبة لجزء هائل من سكان العالم.,religion
تأكد أن كل شئ بيكون واضح بمجرد أنك تصل إلى المرسى. شتقابل المسافرين الثانيين اللي يطلبون التوصيل المجاني بالقوارب وبيخبرونك بالمعلومات اللي معاهم.,travel
وبشكل مشابه، فمن خلال الحصول على تأشيرة شنجن، ما شتحتاج تقدم طلب لأجل الحصول على تأشيرات الدخول لكل دولة من البلدان الأعضاء في شنجن لوحدة، وبالتالي توفير الوقت والمال والأعمال الورقية.,travel
ويمكن القيام بذلك باستخدام سيارة عادية مع التخطيط الدقيق ولكن ينصح باستخدام نظام الدبل 4x4 بدرجة كبيرة، ويمكن الوصول إلى الكثير من المواقع باستخدام نظام الدبل المزود بقاعدة عجلات عالية بس.,travel
على الطرق الجليدية والثلجية، يكون الاحتكاك منخفض وماشتقدرش تسوق مثلما لو كنت تسوق على أسفلت ناعمٍ.,disasters
سيارات الأجرة المشتركة وسيلة سريعة ومريحة للتنقل إلى الأماكن المجاورة، مثل بارو (Nu 150) وبوناخا (Nu 200).,travel
تحاول طيارة توين أوتر الهبوط في كوكودا من يوم أمس كرحلة برقم CG4684 على خطوط طيران PNG، لكن العملية قد أوقفت مرة بالفعل.,disasters
في قطارات النوم الليلية، يمكن أن يتم جمع جوازات السفر بواسطة المحصل حتى ما يقطعش نومك.,travel
ومن المفروض أن يبدأ الجسر العمل بكامل طاقته في سبتمبر 2017، بنفس الوقت المتوقع عنده الانتهاء من نقاط التفتيش الجمركية البرازيلية.,business
وما يشملش أي تحالف لشركات الطيران المعابر الثلاثة على المحيط في نص الكرة الجنوبي (وما يغطيش سكاي تيم أي واحد من المعابر).,business
طالما أنكم باقين بهذي المنطقة، يمكنكم عبور الحدود بشكل عام من دون الحاجة للمرور بنقاط تفتيش جوزات السفرمرة ثانية.,travel
بالرغم من أنك قد تعتقد أنه من البديهي الانضمام إلى شركة الطيران اللي تسافر بواسطتها كثيراً، إلا أنه لازم عليك أن تعرف أن الامتيازات المقدّمة بالغالب تكون مختلفة وأن نقاط المسافر الدائم قد تكون أكثر سخاء مع شركة طيران مختلفة بنفس التحالف.,travel
عدد قليل بس من شركات الطيران عادَها تقدم أسعار مخصصة للي هم بحالة حداد، اللي يخفض قليلاً من تكلفة السفر لحضور جنازة بآخر لحظة.,travel
ربما يذهب السائحون إلى مواقع سياحية متنوعة في بلد ما أو قد يفضلون التركيز على منطقة واحدة بس.,travel
إن الرحلة إلى جزيرة باون هى رحلة نهارية مشهورة أو رحلة نهاية أسبوع توفر الكاياك والمشي والمتاجر والمطاعم وغيرها كثير.,travel
يمكن أن يكون السفر بالطيارة تجربة مرعبة للأشخاص من جميع الأعمار والخلفيات، خصوصاً إذا هم ماقد سافروش من قبل أو تعرضوا لحادث مؤلمٍ.,travel
"باختصار، سيارتك وسيلة رائعة للقيام برحلة برية، ولكن نادراً ما تكون بنفسها وسيلة ""للتخييم"".",travel
يُعتبر التسجيل مطلب إضافي لعملية التأشيرة، ببعض البلدان لازمك عليك تسجيل حضورك وعنوانك عند السلطات المحلية مكان ما تسكن.,travel
يمكن أن تكون الترع المائية الداخلية فكرة جيدة لإقامة عطلة حولها.,travel
الحمل للآخرين - لا تخلي حقائبك تفارق بصرك، خاصة لُما تعبر الحدود الدولية.,travel
استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين. عادوه من الممكن استخدام أجزاء من هذي المسارات. تحقق من المتطلباتِ المحتملة للحصول على تصاريح خاصة، واللي قد يكون من الصعب الحصول عليها.,travel
وخاصة بأيامك الأولى، فكر في الصرف بكثرة على الفنادق بالطراز الغربي وذات الجودة العالية والغذاء والخدمات للمساعدة على التأقلم.,travel
لازم على المواطنين الكوبيين اللي معهم بطاقة الإقامة الأمريكية الدائمة زيارة مقر قنصلية الإكوادور لأجل يحصولوا على إعفاء من هذا الشرط.,politics
"من المتوقع أن أغلب تذاكر الحدث شتوصل قيمتها بين 2,500 ين و 130,000 ين أما كلفة العادية النموذجية فبتكون حوالي 7,000 ين.",business
