text,gemini_label
"MetroPlus en ma nyangafu kendo ok oting' ji mathoth ahinya mak mana ni nengone bet nitiere malo, kata kamano pod nengogi nitiere piny kipimo gi otiko mapile mag metro ei Ulaya.",travel
"Maa nyalo dwaro jaso kalatas kod obila makanyo, kata dhi eofis jokipande.",politics
"Okinyi kokinyi, ji wuok e bombe matindo tindo mag piny gi mtokni mondo gidhiyo kwondegi mag tich kendo gigwenyore bende gi ji mamoko ma kwondegi mag tich nitiere e kwonde ma gin giwuoke go.",travel
"Ka ok ing'iyo riembo e ndara mag pinyu, ket lonyni chien: ndara man gi got, to olurore, kod konde mabith emang'eny.",geography
"Yor wuoth mokwongo mong'ere ne en wuotho gi tielo, dhano nochako wuoth ka gichung' tir e higni tara ariyo mokalo e seche mane gilokore gibedo Homo Erectus (tiende ni dhano mochung' tir).",science
Jowuoth madhi kwonde maboyo machano dhi timo bero mar loko chwech mag duong' mekgi e pinje maoko nyaka nee ni giting'o barupe mowinjore ne wuoth mar duogo.,politics
"E keses moko, jok ma odak oko mar kar jot welo onego ondik nying-gi. To katakamano, ma keto chik bedo molil, koro rangane wachno chon.",politics
Ka itimo wuoth e piny ma pod dongore e tielo mokuongo - kata e kama nyien mar piny - kik icha bwok manyalore mar kido kod timbe.,travel
"Mon: En maber ka mon ma dhi wuoth mond owachni osenyuomgi, kata ka podi.",travel
"Limbe mag welo nengogi tek, dwaro bedo ng'at mangima chutho, to nyalo timore mana endalo oro, e dwe mar apar gi achiel nyaka ariyo, kendo inyalo dhi mana dhowath, chula to kod nam mar Ross.",travel
Limbe mag kano-ono inyalo riwu mayom kod riembo yie e i nam.,geography
"Yie ipar ni ilimo kama iike jii, kendo enie kama jii ma ok nyal kwan mag piny ngima nitie.",disasters
"Bed kod adiera ni kitundo Marinas, gimoramora biro donjo kare, ibiroyudo jogo matayo yie kendo gibiro ndimoni weche duto.",politics
"Kamano bende, kisebedo kod visa mar piny Schengen, onge tiende manyo visa kidhii epinje man eiye, maa konyo erito kinde, pesa, kod kalatas mitiyogodo.",travel
"Ma inyalo tim gi mtoka ma pile kod chenro malong'o, to mak mana ni mano mar 4 x 4 ema owinjore oti go, kendo kuonde modhuro inyalo mana chope gi mtoka mar 4x4 ma tiendege dongo dongo.",travel
"E apeyini motimo baraf kod pe, piny kier kier kendo ok inyal riembo kagima in e wi lam motwo.",nature
Taksi mag bas nyamburko mokaw kod ji mopogre e jumla dhi piyo kendo mayom kichopo kama chiegni kaka Paro (Nu150) kod Punakha (Nu 200),travel
"Ndege manyinge Twin Otter osebedo katemo pio e taon mar Kokoda nyoro kaka ndege mar PNG Flight CG4684, lakini ne oyudo osetame nyadi chiel.",disasters
"e gari maringo otieno, oboke mag wuoth ichoko kod manamba mondo kik wang' chandi sama inindo gotieno",travel
"Darajano ohiki ni birochako tiyo duto e-dwe mar ochiko higa 2017, ka kar menyo mar Brazil igeno ni ibirotieki.",sports
Onge riwruok mar kambi ndeke mokwako yore mag lwasi makalo e wi nembe ataro adek manitiere e bath piny ma yo milambo ma en Southern Hemisphere (kendo SkyTeam bende ok huu e yore mag kor lwasi ma kono go),travel
"Kapod idak egwengegi, inyalo mana kalo tong', maok idhii ikadho kuonde ma irango jii kendo.",health
"Kata inyalo paro nien kipachi ni iriwri gi ndege mitiyo godo pile, onego ing'e ni thuolo michiwo pogrega kendo kuonde midhiye pile nyalo bedo kod thuolo maber kokalo kuom ndege machielo eii riwruogno.",travel
"Mana ndeke wuoth matin ema chiwo nengo kuyo, maketo yot matin e kopo mogik mar wuodh liel.",nature
Jotim limbe nyalo limo kwonde moko mopogore opogore mag piny moro kata e yo mayot ginyalo yiero mar keto pachgi mana kamoro achiel kende.,travel
"Chula mar Bowen en kama rahuma mar timo limbe mag ndalo achiel kata kama itime limbe mag giko odira ma nitiere kod tuke mag riembo yie kayak, wuotho kama rabora gi tielo, dukni, ute mag migago, to kod gik mamoko mang'eny.",travel
"Wuotho kod ndege nyalo buogo jahiga moro-amora kod ng'atang'ata', ahinya kapok negifuyo kod ndege, kata pok gibedo kod wuoth maiye tek.",travel
"E yo machiek, tiyo gi mtoki en yo maber kidhi wuoth to ok obergi dhi nindo oko “ekambi”.",travel
"Ndikruok mar nying en gino malang' maduarore e weche mag loso barup visa. Ei pinje moko, nyaka indik bedo mari kod adres mar kama idake ir sirkal ma kanyono.",politics
Yore mag i pi mag kor gwenge nyalo bedo kuonde mabeyo mag timo yueyo mag rusa.,travel
"Ting'o ne ji ma moko - Kik iwe bagni lal e wang'i, ahinya ahinya to e seche ma ing'ado tong' mag pinje maoko.",politics
"Vikings notiyo kod yor pii ma Rusia mondo nochop e nam ataro marateng', moko kuom yore go podi nyalo lure, nyaka irang kaponi nitiere oboke monego ibed godo, mabende yudo tek",invalid
"Moloyo to e ndalo gi mokuongo, par mar tiyo gi omenda e otende mag kit Jo-Imbo kendo ma rang'iny maekgi ni malo, chiemo to kod chenro malong'o mondo okonyi e ng'iyo.",health
Jopiny mag Cuba manitiere kod kadi maralum ma Amerka onego lim apis mar Ecuadorian Consulate mondo giyud dep koluwore gi kadi no.,politics
