text,gemini_label
"Daha rahat və sıxlığı daha az olan ""MetroPlus"" nisbətən baha olsa da, Avropada normal metro biletlərindən hələ də ucuz sayılır.",travel
Bu prosesin həyata keçirilməsi üçün tələblər yerli polis şöbəsində bir anket doldurmaq və ya immiqrasiya idarəsinə getməkdən ibarət ola bilər.,politics
"İnsanlar iş yerlərinə getmək üçün hər səhər maşınlara minib, kiçik qəsəbələrini tərk edir, yolboyu onların gəldikləri yerdə iş yerləri olanlar isə onları ötüb əks tərəfə gedirlər.",geography
"Kənd yollarında avtomobili sürməyə alışqın deyilsinizsə, tədbiri əldən buraxmayın, dik yoxuşlar, dar keçidlər və ani dönüşlər sizi gözləyir.",travel
İnsanlar iki milyon il əvvəl Homo Erektusun (mənası dik adam deməkdir) ortaya çıxması ilə yeriməyə başladılar və bununla da bildiyimiz ilk nəqliyyat vasitəsi piyada gediş oldu.,science
"Cinsiyyət dəyişikliyi əməliyyatları üçün xaricə getməyi planlaşdıran səyyahlar, geri dönərkən sənədlərinin etibarlılıq müddətinin bitməməli olduğunu nəzərə almalıdır.",travel
"Başqa hallarda, turistik yerlərdən kənarda qalmaq üçün qeydiyyatdan keçmək şərti qaydaları daha da mürəkkəbləşdirir, ona görə qabaqcadan maraqlanmanız məsləhətdir.",travel
"İlk dəfə inkişaf etmiş bir ölkəyə və ya dünyada yeni bir yerə səyahət edəcəksinizsə, mədəniyyət şoku yaşaya biləcəyiniz ehtimalını hər zaman düşünün.",travel
Qadınlar: Əsl ailə vəziyyətinə baxmadan bütün qadın səyahətçilərin ailəli olduqlarını bildirmələri tövsiyə olunur.,travel
"Turizm səfərləri bahalıdır, fiziki baxımdan sağlamlıq tələb edir, yalnız yay fəslində, noyabr-fevral aylarında təşkil olunur, Yarımada, Adalar və Ross Dənizini əhatə edir.",travel
Burada gəzərkən gəzintinizə göldə qayıq seyrini də rahatlıqla əlavə edə bilərsiniz.,travel
"Lütfən nəzərə alın ki, ziyarət etdiyiniz ərazi əslində kütləvi bir məzarlıq olmaqla yanaşı, həm də dünya əhalisinin nəzərə çarpacaq dərəcədə böyük bir hissəsi üçün misilsiz bir dəyəri ifadə edir.",travel
"Əmin olun ki, limana çatan kimi hər şey olduqca aydın görünəcək. Burada başqa qayıq avtostopçuları ilə tanış olacaq və onlarla məlumat mübadiləsi edə biləcəksiniz.",travel
"Oxşar olaraq, şengen vizası əldə etsəniz, Şengen üzvü olan ölkələrin hər birinə viza üçün ayrıca müraciət etmənizə ehtiyac qalmır. Bu isə vaxta, pula və sənədləşmə işlərinə qənaət edir.",travel
"Diqqətli bir planlaşdırma ilə, bunu adi bir avtomobilə də tətbiq etmək olar, amma bu zaman 4x4 tövsiyə olunur, çünki bir çox yerlərə yalnız yüksək təkər bazalı 4x4 ilə getmək mümkündür.",travel
