question,gemma3_reply
จากบทความ ข้อใดไม่ใช่เคล็ดลับที่ถูกต้องสำหรับการเล่นหีบเพลงให้ประสบความสำเร็จ,"The correct answer is **A: หากต้องการให้เสียงดังขึ้น ให้เพิ่มแรงดันตอนเล่นตัวโน้ต**.

Here's why:

The passage states: ""If you want to increase the volume of the hurdy-gurdy, use more pressure or speed of the crank."" It *doesn't* say to add pressure *while* playing the notes.  The pressure/speed adjustment refers to the crank, not the keys themselves.

Let's look at why the other options are correct according to the passage:

* **B: พยายามไม่เคลื่อนไหวนิ้วมือมากเกินไปเพื่อไม่ให้ออกแรงมากเกินไป** - ""Try not to move your fingers more than necessary. This will minimize fatigue.""
* **C: ระวังตอนเล่นตัวโน้ตขณะที่ปล่อยให้มือผ่อนคลายที่สุดไปด้วย** - ""Let your hands be as relaxed as possible while still playing all the notes correctly.""
* **D: เพิ่มความเร็วของที่สูบลมเพื่อทำให้เสียงดังขึ้น** - ""use more pressure or speed of the crank."" (The crank is the 'ที่สูบลม')



"
ตอนเล่นหีบเพลง ข้อใดต่อไปนี้ช่วยทำให้เสียงดังขึ้น,"The correct answer is **B: เพิ่มแรงดัน (Increase pressure)**.

The passage explicitly states: ""If you want to increase the volume of the hurdy-gurdy, use more pressure or speed of the crank."" 

Let's look at why the other options are incorrect:

* **A: เพิ่มความเร็ว (Increase speed)** - While speed is mentioned alongside pressure, the passage focuses on pressure as a way to increase volume.
* **C: ลดแรงกด (Reduce pressure)** - This would *decrease* volume, the opposite of what's desired.
* **D: ลดการเคลื่อนไหวนิ้วมือ (Reduce finger movement)** - This is about reducing fatigue, not increasing volume.



"
ทำไมภาพในโทรทัศน์ถึงมีขอบตัด,"The correct answer is **B: เพื่อให้ภาพครอบคลุมทั้งหน้าจอ** (To ensure the image covers the entire screen).

Here's why:

* The passage explicitly states: ""ทุกอย่างที่คุณเห็นทางโทรทัศน์จึงมีการตัดขอบด้านบน ด้านล่าง และด้านข้างออก สิ่งนี้ทำขึ้นเพื่อรับประกันว่าภาพจะครอบคลุมทั้งหน้าจอ"" (Everything you see on television is cropped from the top, bottom, and sides. This is done to ensure the image covers the entire screen).

Let's look at why the other options are incorrect:

* **A: เพื่อใส่คำบรรยาย** (To add subtitles) - While subtitles can *be affected* by overscan, overscan isn't done *to* add subtitles.
* **C: เพื่อให้แปลงเป็นรูปแบบอื่นได้ง่าย** (To make it easier to convert to another format) - This isn't mentioned in the text.
* **D: เพื่อตัดคำบรรยายที่อยู่ด้านล่างมากเกินไป** (To cut off subtitles that are too low) - The text says subtitles can *be lost* due to overscan, not that overscan is done to cut them off.



"
จากบทความ ปัญหาข้อใดต่อไปนี้ที่อาจพบเมื่อแปลงภาพยนตร์เป็นรูปแบบดีวีดี,"The correct answer is **B: คำบรรยายถูกตัดออกไปบางส่วน**.

Here's why:

* **The passage specifically states:** ""...ถ้าวิดีโอนั้นมีคำบรรยายที่อยู่ใกล้ขอบล่างมากเกินไป ก็จะไม่สามารถเห็นได้หมด"" (If the video has subtitles that are too close to the bottom edge, they may not be fully visible).

Let's look at why the other options are incorrect:

* **A: ภาพไม่ครอบคลุมทั้งหน้าจอ** - The passage explains that *overscan* ensures the image *does* cover the whole screen on a TV.
* **C: มีภาพเต็มหน้าจอ** - This is a result of overscan, but not a *problem* caused by converting to DVD, according to the text.
* **D: ตัดขอบ** - While overscan *involves* cutting off the edges, the passage frames this as the cause of the *problem* of subtitles being cut off, not the problem itself.



"
กองทหารอังกฤษตั้งอยู่ที่ไหน,"The correct answer is **C: Bordentown**.

The passage states: ""นายพล John Cadwalder จะเริ่มโจมตีกองทหารอังกฤษที่ Bordentown..."" This directly indicates that British troops are located at Bordentown.

While Trenton and the Assunpink Creek are mentioned, they are locations where *attacks* will happen or defenses will be set up, not where the British are initially stationed. Princeton isn't mentioned at all."
ลายเซ็นของใครอยู่บนร่างฉบับ,"The correct answer is **D: ชาร์ลส์ ทอมสัน**.

The passage states: ""...ร่างฉบับที่เขียนด้วยลายมือซึ่งได้รับการลงนามโดยจอห์น แฮนค็อก ประธานสภาคองเกรสและชาร์ลส์ ทอมสัน เลขาธิการสภา..."" 

Therefore, Charles Thomson's signature was on the draft.



"
จากสถานที่ต่อไปนี้ Dunlap broadside ไปถึงที่ใดเป็นที่สุดท้าย,"The correct answer is **C: London**.

Here's why:

The passage states, ""A copy arrived in London on August 10th."" This indicates London was the furthest destination mentioned for the Dunlap broadside.

Let's look at why the other options are incorrect:

*   **A: New York:** While a copy *was* read to troops in New York, it wasn't the final destination of the broadside itself.
*   **B: John Dunlap's printing shop:** This is where the broadsides were *created*, not their final destination.
*   **D: Independence Hall:** The broadside was read publicly there, but it continued on to other locations, including London."
กองทหารของพันเอกสตาร์กตั้งอยู่ที่ไหน,"The correct answer is **A: ตามแนวรั้วทางปลายสุดด้านทิศเหนือ**.

Here's why:

The passage states: ""คนของ Stark เข้าประจำตำแหน่งตามแนวรั้วทางด้านทิศเหนือของฝั่งชาวอาณานิคม...พวกเขาก็รีบขยายรั้วป้องกันด้วยกำแพงหินสั้น ๆ ไปทางปลายสุดด้านทิศเหนือที่ริมน้ำบนชายหาดเล็ก ๆ""  This clearly indicates their initial position was along the fence at the northern end.

Let's look at why the other options are incorrect:

*   **B: ริมน้ำบนชายหาด** - While they *extended* the defense *to* the beach, their starting point was the fence.
*   **C: ทางตะวันออกเฉียงเหนือของคาบสมุทร** - This describes the *general location* but not their specific position.
*   **D: หน้ารั้ว** - They positioned themselves *along* the fence, not just in front of it. The passage mentions stakes 100 feet *in front* of the fence as a firing line, but not their base position."
จากบทความ ทหารของสตาร์กขยายรั้วออกไปตอนไหน,"The correct answer is **C: ตอนน้ำลง**.

Here's why:

The passage states: ""When the tide receded, exposing a stretch of land along the Mystic River northeast of the peninsula, they quickly extended the fence with a short stone wall to the northernmost point at the shore on a small beach."" This directly links the extension of the fence to the receding tide.

Let's look at why the other options are incorrect:

*   **A: ตอนที่ชาวอาณานิคมร้องขอกำลังเสริม** - While the colonists requesting reinforcements brought Stark's men to the location, it wasn't *when* they extended the fence.
*   **B: ตอนที่ทหารประจำการผ่านเสาหน้ารั้ว** - The passage describes setting up the poles to *control* when firing began, not when the fence was extended.
*   **D: ตอนที่กองกำลังช่วยเสริมกำลังในตำแหน่งแนวหน้า** - This is when Stark's men arrived, but not when they extended the fence.



"
จากบทความ ข้อใดเป็นยุคที่มีการนองเลือดที่สุดยุคหนึ่งของจีน,"The correct answer is **D: ยุคสามก๊ก (The Three Kingdoms period)**.

The passage explicitly states: ""สามก๊กเป็นยุคที่มีการนองเลือดที่สุดยุคหนึ่งในประวัติศาสตร์จีนโบราณ"" (The Three Kingdoms was one of the bloodiest eras in ancient Chinese history).

Let's look at why the other options are incorrect:

*   **A: ราชวงศ์จิน (Jin Dynasty)** - The passage mentions the Jin Dynasty *after* the Three Kingdoms period, not as being particularly bloody.
*   **B: ยุคซีอาน (Xi'an period)** - Xi'an is a city; the passage only mentions it as the location of the palace where battles for the throne occurred, not as a period of time itself.
*   **C: ราชวงศ์ฮั่น (Han Dynasty)** - The passage mentions the Han Dynasty *before* the Three Kingdoms period, not as being particularly bloody."
