question,gemma3_reply
"Marka loo eego qoraalka, maxaa aan loo qaadan doonin tilmaan sax ah oo si guul leh loogu ciyaaro turumbada?","The correct answer is **A: Si aad u hesho mugga dheeraadka ah, kordhi xoogga aad ku dhufatey furayaasha**.

Here's why:

The text explicitly states: ""Xasuusnoow inaanay jirin wax baahiya oo aad u qabto inaad ku cadaadiso furayaasha si aad codka u dheerayso sida biyaanada."" This directly contradicts option A, which suggests increasing the force with which you hit the keys.

Let's look at why the other options *are* consistent with the text:

*   **B:** ""Qaabkan, waxaad daaleysaa inta ugu yare e suurtogal ah... Ku ilaali dhaq-dhaqaaqa aan loo baahnayn xadiga u hooseeya"" – This matches the idea of minimizing unnecessary movement.
*   **C:** ""...isku day inaanad dhaqaaq dhib ah gacantaada ku samayn."" – This supports keeping a relaxed hand.
*   **D:** ""Foorida, si aad cod dheeraada u hesho, waxaad adeegsanaysaa tuunbooyinka oo xawaaraha iyo cadaadiska loo kordhiyay."" – This aligns with increasing speed (and implicitly, technique) on the pedals to increase volume.



"
"Markaad ciyaareyso turumbada, midkee ayaa kuwan soo socda gacan ka geysan doona kordhinta mugga?","The correct answer is **A: Xawaare badan** (Higher speed).

Here's why, based on the provided text:

The text explicitly states: ""Foorida, si aad cod dheeraada u hesho, waxaad adeegsanaysaa tuunbooyinka oo xawaaraha iyo cadaadiska loo kordhiyay.""  This translates to ""When typing, to get a louder sound, you use the keys with increased speed and pressure.""

While pressure (B: Xoog badan) is mentioned, the text emphasizes **speed** as a key component of increasing volume.

Let's look at why the other options are incorrect:

*   **C: Cadaadis yar** (Less pressure) - The text says to *increase* pressure, not decrease it.
*   **D: Dhaqdhaqaaqa farta oo yaraada** (Reduced finger movement) - The text suggests efficiency in movement, but doesn’t say less movement equals louder sound. It aims for minimal fatigue, not minimal action."
Maxay tahay sababta muuqaaladda telefishinada loo jaraa xuduudahooda?,"The correct answer is **B: Markaa muuqaalku wuxuu buuxiyaa shaashadda oo dhan**.

The passage explicitly states: ""Tani ayaa loo yeelaa si uu sawirka u buuxiyo shaashada oo dhan."" (This was done so the image would fill the entire screen.)

Let's look at why the other options are incorrect:

*   **A: Si loogu ogolaado qoraal-hoosaadyo** - While cropping *can* affect subtitles, the primary reason isn't to accommodate them. The passage actually mentions issues with subtitles *because* of the cropping.
*   **C: Si loogu oggolaado beddelaada fudud ee qaabab kale** - The passage doesn't mention anything about easy changes to other formats.
*   **D: Si loo jaro qoraal-hoosaadyo aad ugu dhow xagga hoose** - This is a *result* of the cropping, not the reason *for* it."
"Marka loo eego marinka, dhibaatooyinka soo socda midkee la kulmi kara marka filim loo beddelayo qaab DVD?","The correct answer is **B: Qayb hoosaadyada jaran**.

Here's why:

The passage specifically states that when making a DVD, sides can be cropped, and if subtitles are near the bottom of the screen, they might be *completely* cut off. This directly relates to subtitles being cut off.

Let's look at why the other options are incorrect:

*   **A: Muuqaal aan buuxin shaashadda oo dhan:** The passage explains that televisions often *crop* to fill the screen, so a DVD might not necessarily have this issue.
*   **C: Muuqaal buuxinaya shaashadda oo dhan:** While this is the goal of the general scan, the passage highlights issues that can occur *during* the DVD conversion process.
*   **D: Xuduudaha jara:** While cropping *is* mentioned, the specific issue raised is about subtitles being affected by cropping at the bottom of the screen."
Xaggee ku tiillay xerada ciidanka Ingiriiska?,"The correct answer is **C: Bordentown**.

The text states that General Cadwalder launched a ""diversionary attack"" against the British forces stationed in **Bordentown** to draw them in. The main attack was aimed at Trenton, but the diversion was at Bordentown."
Kee ayuu saxeexiisu ka muuqday qabyo qoraalka gacanta lagu qoray?,"The correct answer is **D: Charles Thomson**.

Here's why:

The text states, ""Qoraal gacanta lagu qoray oo ay ku saxeexan yihiin Madaxwaynaha Koongareeska John Hancock iyo Xoghaye **Charles Thomson**..."" This directly identifies Charles Thomson as one of the signers of the handwritten document.

Let's look at why the other options are incorrect:

*   **A: John Dunlap** - He was the printer, not a signer.
*   **B: George Washington** - He received a copy and read it to his troops, but didn't sign the original.
*   **C: John Nixon** - He was the one who did the first public reading, but not a signer."
"Marka laga reebo meelaha soo socda, xaggee buu ka yimid barxadka ballaaran ee Dunlap?","The correct answer is **B: Dukaanka daabacaadda ee Dunlap**.

Here's why:

The text states the ""bugaag Dunlap"" were created by John Dunlap's print shop (""madbacadii John Dunlap""). The question asks where the broadside originated *from* besides the listed locations. Therefore, the print shop is the logical answer.

Let's look at why the other options are incorrect:

*   **A: New York** - The text doesn't mention New York as a place of origin for the broadsides.
*   **C: London** - London *received* a copy, but didn't originate it.
*   **D: Hoolka Madaxbanaanida** - Independence Hall was where the first public reading took place, not where the broadsides were printed."
Xaggee ayay ku sugnaayeen Gaashaanle Sare Stark ciidamadiisa?,"The correct answer is **A: Dhammaadka dhinaca woqooyi, oo ku teedsan xeyndaabka**.

Here's why:

The text states, ""Raga Stark waxay qateen dhamaan goobaha xudduuda ee dhamaadka qeybta waqooyiga ee goobaha gumeystayasha."" This directly translates to Stark's men taking all the border positions at the northern end of the colonies' locations, which is described as being along the boundary (xeyndaabka).

Let's look at why the other options are incorrect:

* **B: Xeebta biyaha geeskooda** - The text only mentions a short stone wall ending near a small cove (dacalka xeeb yar), not that they were stationed *on* the beach itself.
* **C: Dhanka waqooyi bari ee gacan biyoodka** - While the location is in the southeast of the handhold, Stark’s positions were specifically at the *northern end* of the colonial locations.
* **D: Xeyndaabka hortiisa** - The text states they fortified *along* the boundary, not in front of it. The safe zone was established *in front* of the wall, but their initial positions were on the boundary itself.



"
"Marka loo eego qoraalka, goorma ayay ragga Stark waasiciyeen xayndaabkooda?","The correct answer is **C: Muddadii lagu jiray mowjadda hoose**.

Here's why:

The text states: ""Markii mawjad hoose dalool ka sameysay meel la siman Webiga Mystic ee ku yaal koonfurta bari ee gacan biyoodka, ayay si dhakhso leh ugu kordhiyeen dayrkii gidaar gaaban oo dhagax ka samaysan...""  This directly links the expansion of their defenses to the occurrence of the low tide.

Let's look at why the other options are incorrect:

*   **A: Goortii uu Gumaystuhu ku baaqay in la xoojiyo** - The text doesn't mention a call to fortify defenses.
*   **B: Ka dib markii kuwa caadiga ahi ay gudbiyeen saamiga** - The text mentions *not* letting civilians pass until they had, but does not say they expanded *after* civilians passed.
*   **D: Goortii ay ciidammadii qaateen boosaska hore** - While they held the frontier positions, the text specifically states they expanded *during* the low tide.



"
"Marka loo eego qoraalka, kee ayaa kuwan soo socda ah mid ka mid ah waayihii ugu rabshadaha badnaa ee China ?","The correct answer is **D: Waagii Saddexda Boqortooyo**.

Here's why:

The text explicitly states: ""Saddexda boqortooya ayaa ahaayeen xilliyada ugu dhiig daadinta badnaa ee taariikhda Shiinaha Qadiimka kumanaan qof ayaa ku dhintay inay ku fariistaank kursiga ugu sare ee boqortooyada wayn ee Xi’an."" 

The other options are mentioned as periods *surrounding* the Three Kingdoms, but are not directly identified as the most violent."
"Marka loo eego marinka, maxaa ka run ah in kooxaha quraanyada ahi inay galeen marxalad reer guura ah?","The correct answer is **B: Waxay haystaan sahay cunto oo yar**

Here's why:

The passage explicitly states: ""Kooxdu waxay biloowdaa heer reer guuraanimo marka cuntada diyaarka ah yaraato."" (The group begins a nomadic phase when ready-made food is scarce). This directly links the start of the nomadic phase to a lack of food.

Let's look at why the other options are incorrect:

*   **A: Habeenkii bey buul galaan:** While they *do* march at night, this isn't *why* they enter the nomadic phase.
*   **C: Waxay sameeyaan buulal la beddelo 17 maalmood ka dib:** The passage says the guard duty rotation lasts approximately 17 days, not that the shelters are changed every 17 days.
*   **D: Maalintii ayay socdaan:** They march at *night*, not during the day.



"
"Sida ku xusan qoraalka, oraahdee ayaa si sax ah uga tarjumeysa hab-dhaqanka buul-ku-galka kooxaha quraanyada xilliga marxaladda reer-guuraaga?","The correct answer is **C: Waxay beddelaan buulasha maalin kasta**.

Here's why:

The text specifically states: ""Inta lagu jiro heerkan, kooxdu waxay sameysaa buulal ku meelgaara kuwaaso maalin kasta la beddelo."" (During this phase, the group makes makeshift shelters that are changed every day.)

Let's look at why the other options are incorrect:

*   **A: Waxay dhistaan buulal habeenkii** - The text says they *move* at night and go to camps during the day, not that they build shelters at night.
*   **B: Waxay socdaan 17 maalmood iyaga oo aan buul lahayn** - The text states each shift *lasts* around 17 days, not that they go without shelters for 17 days. They *have* shelters, but change them daily.
*   **D: Waxay isticmaalaan buulal isku mid ah inta lagu jiro marxaladda** - The text clearly states they make *new* shelters every day, meaning they don't use the same ones.



"
