question,gemma3_reply
"Kolanda maloba wana, nini ekoki te kondimama lokola sekele pona kobeta accordeon malamu?","The correct answer is **D: Matisa vitesi oyo ozali kosalela soufflet pona kobakisa volime** (Adjust the speed you use the bellows to maintain volume).

Here's why:

* **The passage specifically states:** ""...na accordéon, mpona kozwa volime mosusu, okosalela eloko babengi soufflet makasi to na vitese mingi."" ( ""...with the accordion, I want to get more volume, operate the bellows powerfully and at high speed."") This directly links bellows speed (vitesse) to volume control.

Let's look at why the other options are incorrect:

* **A: Pona komatisa volime , matisa makasi oyo ozali kofina na yango bilembo** (To adjust volume, press harder on the buttons) -  While button pressure affects notes, it doesn't primarily control *volume* on an accordion.
* **B: Tika koningisa misapi nayopambapamba pona kobatela bopikiliki nayo** (Practice different fingerings to improve your dexterity) - This is good practice in general, but doesn't address the specific problem of maintaining volume.
* **C: Kobosana te tango ozali kofina bilembo sala ete loboko nayo ezala pete** (Don't rush when pressing buttons, keep your fingers relaxed) - Relaxed fingers are helpful, but again, don't directly control volume.



"
"Tango ozali kobeta accordeon , nini na kati na mae malandi ekosunga komatisa volime?","The correct answer is **C: Pression ya mukie** (Air pressure).

Here's why:

The passage explicitly states: ""...okosalela eloko babengi soufflet makasi to na **vitese mingi**.""  While speed (vitesse) is mentioned, it's *in relation to* working the bellows (soufflet). The bellows create air pressure, and controlling that pressure is how you control the volume on an accordion.

Let's look at why the other options are incorrect:

* **A: Vitesi ebele (Slow speed):** The passage mentions speed *with* the bellows, but doesn't say slow speed controls volume.
* **B: Makasi mingi (Many buttons):** Buttons select notes/chords, not volume.
* **D: Koningisa misapi mukemuke (Relaxed finger positioning):** Finger position affects *what* notes are played, not how loud.



"
Pona nini foto ya television bandelo na yango ya suka ekatemi?,"The correct answer is **B: Na yango foto etondi na ecran mobimba** (Because the picture appears large on the screen).

Here's why:

* **The passage explicitly states:** ""Babengaka yango surbalayage. Eza mawa, ntango osolola DVD, basonge na yango pe ekokatana, pe soki osali video oyo eza na makomi ezoleka na ecran pene ya basonge, ekomonana te mobimba.""  This translates to ""They call it overscan. For example, when you play a DVD, the image is cut off, and if you play a video that is made for smaller screens on a large screen, it doesn't appear large.""  This directly relates to the picture being stretched or appearing larger than intended.

Let's look at why the other options are incorrect:

* **A: Pona kosala ete maloba ekomama** (Because the speech is coming out) - The passage doesn't mention sound.
* **C: Pona kosala ete masolo ya pete esalema na lolenge misusu** (Because the small details are shown in other ways) - This isn't discussed in the text.
* **D: Pona kokata maloba oyo ezali kokomama pene na bouton** (Because pressing a button stops the speech) - Again, this relates to sound and isn't mentioned.



"
"Kolanda maloba wana , likama nini kati na mae malandi oyo moto akoki kokutana na yango tango azali kobongola filme na lolenge ya DVD?","The correct answer is **A: Foto oyo ezali komonana te na kati ya ecran mobimba** (The picture doesn't show up fully on the screen).

Here's why:

The passage explicitly states the problem is that when playing DVDs, the image is cut off, and doesn't fill the whole screen (""soki osali video oyo eza na makomi ezoleka na ecran pene ya basonge, ekomonana te mobimba"").  This means the picture isn't *fully* visible.

Let's look at why the other options are incorrect:

* **B: Kokata maloba ya kokomama ndambu:** (Speaking nonsense) - The passage describes a technical issue, not someone speaking incoherently.
* **C: Foto oyo etondi na ecran mobimba:** (The picture shows fully on the screen) - This is the *opposite* of the problem described.
* **D: Kokata bandelo:** (Cutting off parts) - While the passage mentions parts being cut off, the core problem *is* the incomplete picture, not just the act of cutting.



"
Mapinga ya Grande Bretagne ezuamaki na esika nini?,"The correct answer is **C: Bordentown**.

Here's why:

The text states: ""General John Cadwalder akomema basoda mpona kobundisa basoda ya Grande Bretange na **Bordentown**, mpona kokanga nzela basalisa bango te ata moke.""  This directly says the British troops were to be attacked at Bordentown.

Let's look at why the other options are incorrect:

*   **A: Assunpink Creek** - While mentioned, it's where General Ewing *blocked* the British from crossing, not where they were stationed.
*   **B: Trenton** -  The American troops were *near* Trenton, and a later action likely took place there, but the initial British presence being targeted is in Bordentown.
*   **D: Princeton** - Princeton isn't mentioned in this passage.



"
Mokoloto ya nani ezuamaki na mokanda oyo ekomami na maboko?,"The correct answer is **A: John Dunlap**.

Here's why:

The text states: ""...nsima batindaki mokanda ya ebandeli oyo mokambi ya Congres John Hancock pe sekretere Charles Thomsonatiaki batiaki maboko na **imprimerie ya John Dunlap**.""  This translates to ""...they printed the initial document with the President of Congress John Hancock and Secretary Charles Thomson signing their names at **John Dunlap's printing shop**.""

Therefore, John Dunlap's name is directly associated with the printing of the document and thus, his name would be on the copies. While others signed it, Dunlap *produced* it.



"
"Na kati ya bisika mae malandi , Dunlap broadside ekomaki wapi pona mbala ya suka?","The correct answer is **C: London**.

Here's why:

The passage states: ""Kopi moko ekomaki na Londres na mokolo ya 10 sanza ya mwambe."" which translates to ""One copy was sent to London on November 10th.""  This directly answers the question of where a Dunlap broadside was sent for distribution.

Let's look at why the other options are incorrect:

*   **A: New York** - The passage mentions it was *read* to soldiers in New York, but not where it originated for distribution.
*   **B: Dunlap’s printing shop** - This is where it was *printed*, not where it was sent for wider distribution.
*   **D: Independence Hall** - This is where it was *adopted* and initially signed, but not where a copy was sent.



"
Mapinga ya Colonel Stark ezuamaki na esika nini?,"The correct answer is **A: Na suka ya nordi, na efelo**.

Here's why:

The text states: ""Bato ya Stark bazwaki bisika pene ya lopango na suka ya nordi ya esika ya babotoli mboka."" This directly translates to ""Stark's troops positioned themselves near the front on the north side of the babotoli area.""  And then it continues ""na efelo"" meaning ""on the slope.""

Let's look at why the other options are incorrect:

*   **B: Na plage na suka ya mai:** The text doesn't mention a beach or the south side.
*   **C: Na nordi est ya esanga:** While the overall conflict was near the northeast, Stark's specific positioning isn't described as being in that direction.
*   **D: Liboso ya efelo:** This refers to the distance *from* the front, not the location *of* the troops.



"
"Kolanda maloba wana , na tango nini bato ya Stark bakobisaki kimolai ya efelo na bango?","The correct answer is **A: Na tango babotoli basengaki lisalisi** (When the babotoli were preparing to defend).

Here's why:

The text states: ""Na tango mai ya makasi efungoli nzela na Ebale Mystic na ndelo ya nordi este ya esanga, bakomisaki noki bandelo na bango molai na mwa efelo ya mabanga ya mokuse na nordi oyo ezosuka na mopanzi ya mai na mwa libongo ya moke."" This translates to: ""When the river began to open towards Mystic, on the north-eastern edge of the plain, they began to fortify their position in front of the northern wooded hills that rose from the riverbank.""

This directly links the fortification (kimolai) to the babotoli preparing for a defense (lisalisi).  The other options aren't directly supported by the text as the *trigger* for the fortification.



"
"Kolanda maloba wana, eleko nini na kati ya mae malandi ezalaki ya mabe koleka na mboka Chine?","The correct answer is **D: Na eleko ya bokonzi Misato**.

Here's why:

The text specifically states: ""Eleko oyo eyebana mingi eza eleko ya Bikonzi Misato oyo ezwaki mibu 60 nsima ya boyangeli ya Han na Jin."" This translates to ""This period was largely the period of the Three Kingdoms which lasted 60 years after the Han and Jin dynasties.""  The text then goes on to describe the conflicts and struggles *within* the Three Kingdoms period.

Let's look at why the other options are incorrect:

* **A: Na eleko ya bokonzi ya The Jin:** While mentioned, the text states the Three Kingdoms period *followed* the Jin dynasty, not that it was the period of greatest conflict.
* **B: Na eleko ya Bokonzi ya Xi’an:** Xi’an is a city, and while important historically, the text doesn't identify this as the period of most conflict.
* **C: Na eleko ya bokonzi ya Han:**  The text states the Three Kingdoms period came *after* the Han dynasty.



"
