question,gemma3_reply
أي جائزة ترشحت إلها أيما ستون؟,"The correct answer is **C: افضل ممثلة** (Best Actress).

The text states: ""حصل جوسلينغ وستون ترشيحات لأفضل ممثل وممثلة على التوالي"" which means Gosling was nominated for Best Actor and Stone was nominated for Best Actress. 

The other options are incorrect based on the provided text:

*   **A: افضل ممثلة مساعدة** (Best Supporting Actress) - The text doesn't mention this.
*   **B: افضل مخرج** (Best Director) - The text mentions the film was nominated for Best Director, but not Emma Stone.
*   **D: افضل مونتاج** (Best Editing) - The text mentions the film was nominated for Best Editing, but not Emma Stone.



"
لأي جائزة ما تم ترشيح الفلم؟,"The correct answer is **B: افضل تأثيرات بصرية**.

The text lists all the categories the film *was* nominated for. Visual effects are **not** among those categories. 

Here's why the other options are incorrect:

*   **A: افضل فلم** - The film *was* nominated for Best Picture.
*   **C: افضل فنيات صوتية** - The film *was* nominated for Sound Editing and Sound Mixing (which fall under sound techniques).
*   **D: افضل أغنية أصلية** - The film *was* nominated for two songs in the Best Original Song category.



"
أي من التالي استمر بالعمل بعد الزلزال؟,"The correct answer is **D: معمل طاقة في نيكاتا**.

Here's why:

* The text specifically states ""أعلنت هيئة الإذاعة اليابانية أن محطة الكاشيوازاكي كاريوا للطاقة النووية بمحافظة نيكاتا كانت تعمل بشكل طبيعي."" (The Japanese Broadcasting Corporation announced that the Kashiwazaki-Kariwa Nuclear Power Station in Niigata Prefecture was operating normally.)

Let's look at why the other options are incorrect:

* **A: كل المفاعلات بمعمل هوكوريكو شيكا** - The text states reactors 1 & 2 at the Shika plant were *shut down*.
* **B: المطار بايشيكاوا** - The text says the airport in Ishikawa Prefecture was *closed*.
* **C: كل خدمات السكك الحديدية** - The text states railway services were *disrupted* in the affected areas.



"
بحسب الفقرة، أي من التالي تضرر بشكل مستمر بسبب الزلزال؟,"The correct answer is **C: بعض الطرق (Some roads)**.

Here's why:

* **The paragraph states:** ""تضررت بعض الطرق، وانقطعت خدمات السكك الحديدية بالمناطق المتأثرة، وبعده مطار نوتو بمحافظة إيشيكاوا مغلق."" (Some roads were damaged, railway services in the affected areas were disrupted, and then Notoh Airport in Ishikawa Prefecture was closed.)  This directly says roads were damaged.
* **A: بعض البيوت (Some houses)** - The paragraph says 9400 homes were *without* water and 100 were *without* electricity, not necessarily damaged.
* **B: مفاعلين اثنين بمعمل شيكا (Two reactors at the Shika plant)** - They were *shut down* as a precaution, but not stated as being *damaged*.
* **D: مطار نوتو (Noto Airport)** - The airport was *closed*, which is a temporary action, not necessarily continuous damage.

Therefore, the damage to ""some roads"" is the only continuously impacted thing explicitly mentioned.



"
بحسب الفقرة أي من المشاكل التالية ما احتوتها المذكرة؟,"The correct answer is **A: مستقبل القدس** (The future of Jerusalem), **C: وجود الجيش بالوادي** (The presence of the army in the valley), and **D: الخلاف على الحدود** (The dispute over the borders).

Here's why:

*   **مستقبل القدس (The future of Jerusalem):** The passage explicitly states ""الحالة المستقبلية للقدس واللي تعتبر قضية مهمة للشعبين"" (the future status of Jerusalem, which is an important issue for both peoples).
*   **وجود الجيش بالوادي (The presence of the army in the valley):** The passage mentions ""مشكلة وادي الأردن. تطالب إسرائيل باستمرار التواجد العسكري بالغور لمدة عشر سنوات"" (the problem of the Jordan Valley. Israel demands continued military presence in the Ghor for ten years).
*   **الخلاف على الحدود (The dispute over the borders):** The passage begins by stating ""الخلاف على الحدود، اللي تريدها فلسطين مبنية على حدود ما قبل حرب عام 1967"" (the dispute over the borders, which Palestine wants based on the borders before the 1967 Middle East war).

Option B is incorrect because the passage doesn't discuss *why* the 1967 war happened, only that the Palestinian side wants borders based on the pre-1967 lines.



"
أي من التالي مو من مطالب فلسطين؟,"الإجابة الصحيحة هي **B: وجود الجيش بالوادي الأردني مستمر**.

**التفسير:**

النص يوضح أن إسرائيل تطالب باستمرار التواجد العسكري بالغور لمدة عشر سنوات، بينما **توافق** السلطة الفلسطينية على استمرار هذا التواجد لخمس سنوات فقط. هذا يعني أن المطالبة بوجود الجيش بشكل مستمر ليست من مطالب فلسطين، بل من مطالب إسرائيل.

الخيارات الأخرى كلها من المواضيع التي تطالب بها فلسطين أو تتفاوض بشأنها:

*   **A: الحدود بحسب شروط ما قبل الحرب:** النص يذكر أن فلسطين تريد الحدود مبنية على حدود ما قبل 1967.
*   **C: الإجابات بخصوص مستقبل القدس:** النص يذكر أن مستقبل القدس قضية مهمة وتُغطى في الوثيقة.
*   **D: وجود الجيش لخمس سنوات بالوادي الأردني:** النص يذكر أن فلسطين توافق على وجود الجيش لخمس سنوات."
بأي بلد درس «ما» القانون؟,"The correct answer is **A: الولايات المتحدة الأمريكية**.

Here's why:

The text states: ""...درس بجامعة نيويورك وكلية هارفارد للحقوق..."" Both New York University and Harvard Law School are in the United States. 

Therefore, ""ما"" studied law in the United States."
بحسب الفقرة، تأييد أي بلد ساعد بانتصار «ما» بالانتخابات؟,"The correct answer is **D: الصين**.

Here's why:

The paragraph states that ""ما"" won easily on a platform advocating for **strengthening relations with mainland China (البر الرئيسي الصيني)**. This indicates that support for closer ties with China was a key factor in his victory.

Let's look at why the other options are incorrect:

*   **A: الولايات المتحدة الأمريكية (United States of America):** While ""ما"" studied in the US and once had a green card, the paragraph doesn't suggest US support led to his win. In fact, ""هسيه"" criticized him.
*   **B: هونغ كونغ (Hong Kong):** The paragraph mentions he was born in Hong Kong, but doesn't connect that to his electoral success.
*   **C: المملكة المتحدة (United Kingdom):** There's no mention of the UK in the paragraph.



"
حسب ما ذُكر بالفقرة، لصالح من عملت كارولين ويلسون قبل أن تغادر بلدتها؟,"The correct answer is **C: الأوها (Oakland Housing Authority)**.

Here's why:

The text states ""كارولين ويلسون من هيئة الإسكان بأوكلاند سرقت ودائع التأمين الخاصة بيهم"". This directly translates to ""Caroline Wilson from the Oakland Housing Authority stole their security deposits"". 

Let's look at why the other options are incorrect:

*   **A: مركز إيست باي لقانون المجتمع (East Bay Community Law Center)** - This is where the meeting *about* the fraud took place, not where Caroline Wilson worked.
*   **B: شرطة أوكلاند (Oakland Police)** - The police are *investigating* the fraud, they weren't Caroline Wilson's employer.
*   **D: لوكوود غاردينز / حدائق لوكوود (Blookwood Gardens)** - This is the name of the housing complex where the tenants lived, not Caroline Wilson's employer.



"
مع استمرار أربعة سباقات في الموسم، منو يحتل الرابعة لبطولة السائقين؟,"The correct answer is **D: بوير**.

Here's how we know:

* The passage states: ""يقع جونسون بالموقع الثاني برصيد 2243 بفارق سبع نقاطٍ. بالمركز الثالث، يجي هاملين بعده بعشرين نقطة، ولكنه متقدم على بوير بخمس نقاط.""
* This means Hamlin is third, and Boyer is behind Hamlin by 5 points, making Boyer fourth.

Therefore, the answer is **D**."
