question,gemma3_reply
"Према овом одломку, шта се не би сматрало тачним саветом за успешно свирање хармонике?","The correct answer is **A: За додатну јачину звука повећајте снагу којом притискате дирке**.

Here's why:

The passage explicitly states: ""Запамтите да нема потребе да дирке притискате великом снагом да бисте добили додатну јачину звука..."" (Remember that you don't need to press the reeds with great force to get extra volume...). This directly contradicts option A.

Let's look at why the other options are correct based on the passage:

*   **B: Сведите непотребне покрете на минимум да бисте сачували снагу** - The passage says ""сведите непотребне покрете прстију на минимум"" (minimize unnecessary finger movements) to reduce fatigue.
*   **C: Пажљиво погађајте ноте док вам рука остаје опуштена** - The passage starts with ""Опустите руку што више, трудећи се да и даље правилно погађате све ноте"" (Lower your hand as much as possible, trying to still correctly hit all the notes...).
*   **D: Повећајте брзину приликом коришћења мехова да бисте добили додатну јачину звука** - The passage says ""користите мехове са више притиска или брзине"" (use the bellows with more pressure or speed) for extra volume.



"
"Када свирате хармонику, шта од наведеног ће вам помоћи да добијете већу јачину звука?","The correct answer is **A: Више брзине**.

The passage explicitly states: ""Да бисте добили додатну јачину звука на хармоници, користите мехове са више притиска или брзине."" (To get extra volume on the harmonica, use the bellows with more pressure or speed.)

Here's why the other options are incorrect:

* **B: Већа снага** - The passage says you *don't* need to press harder like on a piano.
* **C: Мање притиска** - The passage states *more* pressure.
* **D: Мање покрета прстију** - While reducing finger movement is good for endurance, it doesn't directly increase volume.



"
Зашто су сликама на телевизији изрезане ивице?,"The correct answer is **B: Да би слика прекрила цео екран**.

The passage explicitly states: ""Ово се ради како би се слика приказивала преко целог екрана."" (This is done so that the image is displayed across the entire screen.)

Let's look at why the other options are incorrect:

*   **A: Да би се видели титлови** - The passage mentions that subtitles *can be* cut off, not that the cropping is *for* seeing subtitles.
*   **C: Да би се омогућила конверзија у друге формате** - The passage does not mention anything about format conversion being the reason for cropping.
*   **D: Да би се титлови исекли да буду превише близу доњем делу ивице** - This is the *result* of the cropping, not the reason for it.



"
"Према овом одломку, који од следећих проблема се може јавити када се филм конвертује у DVD формат?","The correct answer is **B: Делимично исечени титлови**.

Here's why:

* The passage specifically states that when converting a film to DVD, the edges may be cropped, and *if subtitles are too close to the bottom edge, they won't be fully visible*.

Let's look at why the other options are incorrect:

* **A: Слика која не прекрива цео екран:** The passage explains that TVs *crop* edges to *make* the image fill the screen, not that the image won't fill the screen on a DVD.
* **C: Слика која прекрива цео екран:** This is the opposite of the problem described.
* **D: Изрезане ивице:** While edges *are* cropped, the problem isn't just the cropping itself, but the *effect* of cropping on the subtitles.



"
Где се налазио британски гарнизон?,"The correct answer is **C: Бордентаун**.

The passage states: ""General John Cadwalader would launch a diversionary attack on the British garrison at **Bordentown** to prevent reinforcements.""
"
Чији потпис се налази на ручно писаном нацрту?,"The correct answer is **D: Чарлс Томсон**.

The passage states: ""...ручно писани нацрт који су потписали преседник Конгреса Џон Хенкок и секретар **Чарлс Томсон**..."" 

Therefore, Charles Thomson's signature is on the handwritten draft."
"Од следећих локација, где су последње стигле „Данлапове стране“?","The correct answer is **C: London**.

Here's why:

The text states: ""Једна копија је стигла у Лондон 10. августа."" This indicates London was the last location mentioned where the ""Dunlap broadsides"" arrived. 

Let's look at why the other options are incorrect:

*   **A: New York:** The broadsides arrived in New York on July 9th, before London.
*   **B: Dunlap's printing shop:** The broadsides *originated* from Dunlap's printing shop, but didn't *arrive* there as a destination.
*   **D: Independence Hall:** The broadsides were read in Independence Hall on July 8th, before London."
Где су се налазиле трупе пуковника Старка?,"The correct answer is **A: Дуж ограде на северном крају**.

The passage states: ""Старкови људи су заузели позиције дуж ограде на северном крају позиција Колониста."" This directly answers the question.
"
"Према овом одломку, када су Старкови људи продужили своју ограду?","The correct answer is **C: Током осеке**.

Here's why:

The passage states: ""Када је осека створила јаз дуж Мистичне реке дуж североистока полуострва, брзо су продужили ограду кратким каменим зидом према северу..."" This directly links the extension of the fence to the occurrence of the low tide (осека).

Let's look at why the other options are incorrect:

*   **A: Док су колонисти звали појачање** - While they were calling for reinforcements *around* the same time, the extension wasn't *because* of calling for reinforcements.
*   **B: Након што су регрути прошли колац** - The passage says the shooting was delayed until recruits passed the stake, but doesn't say the fence was extended after that.
*   **D: Док су трупе ојачавале предње положаје** - While Старкови људи were part of the reinforcing troops, the tide is the specific event that triggered the fence extension.



"
"Према овом одломку, који од следећих периода је био највише насилан?","The correct answer is **D: Епоха Три краљевства**.

The passage explicitly states: ""Три краљевства су била један од најкрвавијих периода у историји древне Кине."" and describes it as a time of ""жестоко ратовање"" and thousands of deaths.

Let's look at why the other options are incorrect:

*   **A: Династија Јин:** The passage mentions the Three Kingdoms period *between* the Han and Jin dynasties, not that the Jin dynasty itself was particularly violent.
*   **B: Епоха Си'ан:** Си'ан is mentioned as the location of the palace where fighting occurred, but the passage doesn't state that this was a specifically violent *period* in history.
*   **C: Династија Хан:**  Like the Jin dynasty, the Han dynasty is mentioned in relation to the Three Kingdoms, but isn't directly described as the most violent.



"
