question,gemma3_reply
Kes vastutasid rüüstamise eest paari Bishkeki elaniku meelest?,"The correct answer is **C: Protestijad**.

The text states: ""Mitmed Biškeki elanikud süüdistasid lõunast pärit protestijaid anarhias."" (Several Bishkek residents blamed protesters from the south for the anarchy). This directly links the residents' accusations to the protesters.



"
Kes süüdistasid rüüstamises lõunast pärit protestijaid?,"The correct answer is **A: Bishkeki elanikud** (Residents of Bishkek).

The text explicitly states: ""Mitmed Biškeki elanikud süüdistasid lõunast pärit protestijaid anarhias."" (Several residents of Bishkek blamed protesters from the south for the anarchy.)
"
Millal tabas Ringi suurenenud müük?,"The correct answer is **A: Pärast esinemist Shark Tankis**.

The text explicitly states: ""müük hoogustus pärast seda, kui ta osales 2013. aastal saate „Shark Tank” episoodis..."" which translates to ""sales surged after he appeared on the 'Shark Tank' episode in 2013...""."
Millal otsustas Jamie Siminoff luua Ringi?,"Correct answer: **A: Kui ta mõistis, et ta enda uksekell on puudulik**

**Explanation:**

The passage states that the company started because Jamie Siminoff *couldn't hear the doorbell in his workshop*. He then *built* a Wi-Fi doorbell to solve this problem. This directly indicates the reason he decided to create Ring.

Let's look at why the other options are incorrect:

*   **B:** Shark Tank occurred *after* the company was already started.
*   **C:** He didn't receive funding from Shark Tank.
*   **D:** QVC appearance was also *after* the company was already running.



"
Mida soovitas iga „Reading Rainbow“ osa lastele?,"The correct answer is **D: Raamatuid**.

The passage states: ""Igas saates soovitati ka raamatuid, mida lapsed peaksid raamatukogusse minnes otsima."" This directly answers the question."
Mis aitas kaasa „Reading Rainbow“ seeria lõpetamisele?,"The correct answer is **A: Ebapiisav rahastus**.

Here's why:

The passage states: ""Some, including John Grant, believe that both limited funding and a shift in the philosophy of educational television contributed to the series’ end.""  This directly points to a lack of funding as a contributing factor.

Let's look at why the other options are incorrect:

*   **B: Emmy auhindade puudus:** The passage explicitly states the show *won* over two dozen Emmy awards.
*   **C: John Granti arvamus:** While John Grant *believed* in contributing factors, his opinion isn't the cause itself, but rather a statement *about* the cause.
*   **D: „Mister Rogers‘ Neighborhood“ edu:** The passage states ""Reading Rainbow"" lasted longer than all but two shows, one of which is ""Mister Rogers' Neighborhood"". Success of another show isn't a cause for ""Reading Rainbow""'s cancellation.



"
Mis argumenti Amsterdami ja muuseumi ametnikud puu osas ei kasutanud?,"The correct answer is **B: Seda peaks säilitama**.

The passage states that Amsterdam officials and the Anne Frank Museum argued the tree was infected with fungus and dangerous to public health, and was at immediate risk of falling. These align with options A, C, and D. They were *against* keeping the tree, hence arguing against ""it should be preserved"".



"
RSPCA peainspektori kohaselt peaksid inspektsioonid olema standardiks mille puhul?,"The correct answer is **D: Tapamajad**.

Here's why:

The text states David O'Shannessy said ""tapamajade järelevalve ja ülevaatused peaksid Austraalias üldlevinud olema"" (slaughterhouse monitoring and inspections should be commonplace in Australia). He then connects CCTV cameras to *making* that happen. The question asks what inspections should be standard *for*, and the answer is tapamajad (slaughterhouses).



"
"Vastavalt sellele lõigule, mis aitaks kindlustada loomade heaolu olulisust Austraalia tapamaja töötajate hulgas?","The correct answer is **A: CCTV kaamerate paigaldamine**.

The passage directly states that David O'Shannessy believes CCTV cameras would ""definitely give a clear understanding to those people working with the animals that animal welfare is paramount.""

Let's look at why the other options are incorrect:

*   **B: Kohustuslikud kohtumised RSPCA-ga:** While helpful, the passage doesn't suggest this as a primary method.
*   **C: Regulaarsed tapamajade inspektsioonid:** The passage mentions inspections, but highlights CCTV as a stronger preventative measure.
*   **D: ABC poole järelevalve:** The ABC (Australian Broadcasting Corporation) is mentioned as the source of the quote, not as a method to ensure animal welfare.



"
"Vastavalt sellele lõigule, mis ametit arreteeritud isik pidas?","The correct answer is **A: Õpilane** (Student).

The passage explicitly states the arrested individual is a student: ""...veel üks õpilane on arreteeritud.""

Let's look at why the other options are incorrect:

*   **B: Minneapolis Star-Tribune‘i ajakirjanik** - The passage mentions a source *from* the Star-Tribune, but not that the arrested person works there.
*   **C: Hõimu eesistuja** - While the arrested person is the son of the tribal chairman, the passage does not state he *is* the chairman.
*   **D: Red Lake‘i autoriteet** - The passage does not mention any authority held by the arrested individual.



"
"Vastavalt sellele lõigule, mitmele ohvrile korraldati järjekordse arreteerimise uudise levides matused?","The correct answer is **B: Kolm**.

The passage states that the news of the arrest spread in Red Lake as funerals were being held for **three** of the nine victims."
Mis riik ei tulnud protestide tõttu ACTA lepinguga kaasa?,"Correct answer: **B: Poola**

Here's why:

The text states, ""Möödunud kuul oli Poolas palju proteste, kui riik allkirjastas ACTA lepingu, mistõttu otsustas Poola valitsus praeguse seisuga lepingut mitte ratifitseerida."" This directly means Poland did *not* move forward with the ACTA agreement due to protests.

Let's look at why the other options are incorrect:

*   **A: Saksamaa:** The text mentions protests *in* Germany, but doesn't state they didn't adopt the ACTA agreement.
*   **C: Šotimaa:** Protests occurred in Scotland, but there's no mention of Scotland's governmental stance on ACTA.
*   **D: Leedu:** Protests occurred in Lithuania, but there's no mention of Lithuania's governmental stance on ACTA.



"
"Vastavalt sellele lõigule, mis riigid otsustasid ACTA-ga ühinemise protsessist loobuda?","Õige vastus on **D: Läti**.

Lõigus öeldakse, et ""Läti ja Slovakkia on mõlemad ACTA-ga liitumise protsessi edasi lükanud."" See tähendab, et nad on otsustanud protsessist loobuda.

Teised vastused on valed:

*   **Eesti:** Lõigus mainitakse, et Tallinnas toimus protest, aga ei öelda, et Eesti oleks ACTA-ga liitumisest loobunud.
*   **Leedu:** Lõigus mainitakse, et Vilniuses toimus protest, aga ei öelda, et Leedu oleks ACTA-ga liitumisest loobunud.
*   **Šotimaa:** Lõigus mainitakse, et Edinburgis ja Glasgow’s toimus protest, aga Šotimaa ei ole eraldi riik, mis saaks ACTA-ga liituda."
Mitu inimest sai iPodi ülekuumenemise juhtumite tõttu vigastada?,"The correct answer is **A: 4**.

The passage states: ""...resulting in minor burns to four people."" This directly answers the question."
"Kes ütles, et ülekuumenemine pole tõsine probleem?","The correct answer is **D: Apple**.

The text states: ""Apple on neid teavitanud 34st täiendavast ülekuumenemise juhtumist, mida ettevõtte nimetas „mitte tõsisteks”."" This directly indicates that Apple described the overheating incidents as ""not serious.""



"
Mille leiutab Steve Jobsi sõnul Apple uuesti?,"The correct answer is **B: Telefon**.

The text explicitly states Steve Jobs said, ""Today Apple reinvents the phone."" While he also says they're making history, the direct object of ""reinvents"" is ""the phone.""



"
Mis oli Steve Jobsi kahetunnise kõne eesmärk?,"The correct answer is **C: Uue telefoni tutvustamine**.

Here's why:

The passage states Steve Jobs ""revealed a device, walking onto the stage and taking an iPhone out of his jeans pocket."" He also said, ""Today Apple reinvents the phone."" This clearly indicates the speech was about launching a new phone.

Let's look at why the other options are incorrect:

*   **A: Uue tahvelarvuti tutvustamine** - The passage specifically mentions an iPhone, which is a phone, not a tablet.
*   **B: Uue arvuti tutvustamine** - The passage focuses on a phone.
*   **D: Pensionile minekust teada andmine** - Nothing in the passage suggests this."
Mida teatas Cristina Fernandez de Kirchner Argentine Theatre‘is?,"The correct answer is **A: Et kandideerib presidendiks**.

The passage clearly states: ""Proua Kirchner teatas oma presidendiks kandideerimise kavatsusest teatris Argentine..."" which translates to ""Mrs. Kirchner announced her intention to run for president at the Argentine Theatre..."""
Kus Cristina Fernandez de Kirchner oma kavatsusest kandideerida teada andis?,"The correct answer is **C: Argentine Theatre’is, mis on 31 miili kaugusel Buenos Airesest**.

Here's why:

* The passage states she announced her candidacy at the ""Argentine Theatre"", and specifies it's ""50 kilometers (31 miles) from Buenos Aires"" which is the same as 31 miles.
* Option A is incorrect because it says 31 miles from La Plata, not Buenos Aires.
* Option B is incorrect because the theatre is not *in* Buenos Aires, it's near La Plata.
* Option D is incorrect because the theatre is not *in* La Plata, it's near Buenos Aires.



"
