question,gemma3_reply
Ibsa armaan gadii keessaa waa’ee yaalii PALM sirriitti kan ibsu kami?,"Correct answer is **A: Akka qorannoon agarsiisutti faayidaan inni kennu kan dura yaadamee olitti dha**.

Here's why:

*   **The passage states:** ""qorannooleen seera-qabeessi kan argisiisan, inni du’a ittisuuf amma yaadamee caalaa faayidaa gad-aanaa akka qabuudha."" This directly translates to ""research shows it has more benefit than previously thought in preventing death.""

Let's look at why the other options are incorrect:

*   **B:** The passage states scientists are *using* ZMapp as a basis for comparison with three other treatments (PSLM), it doesn't say ZMapp is one of those treatments being compared.
*   **C:** The passage says ZMapp is used *as a basis* for the PSLM trial – a starting point for comparison. It is not *the* basis of the treatment itself.
*   **D:** The text focuses on a *change* in understanding ZMapp's effectiveness. It doesn't say it was always known to be promising. It now seems *more* promising based on new research.



"
Qorattoonni chiipsiin inni haaraan eessatti baay’ee jijjiirama fiduu akka danda’u yaadani?,"The correct answer is **A: Biyyoota galii gadi aanaa argatanitti** (In low-income countries).

Here's why:

The passage states the new chip is intended to help detect diseases like cancer, malaria, HIV, and tuberculosis *first* in developing countries and then potentially in more developed countries with increasing cancer rates. This indicates the biggest impact and initial focus of the technology is in countries with limited resources. 

Let's look at why the other options are incorrect:

*   **B: Biyyoota sooressootatti** (In developed countries) - The passage says it will *eventually* be used in developed countries, but that's not the primary focus.
*   **C: Yuunaayitid Isteeti keessatti** (In the United States) - While Stanford University is in the US, the passage focuses on global impact, not just the US.
*   **D: Yunivarsitii Istaanfoorditti** (At Stanford University) - Stanford developed the chip, but the goal is wider application than just within the university.



"
Meeshaa yaalaa hojjechuuf mala akkamii fayyadamu?,"The correct answer is **A: Saantimaa U.S tokko tokkoof**.

Here's why:

The passage states the device will use ""maxxansituu inkjeeti"" (presumably meaning an ink cartridge) and that ""maxxaansu kan tokkon tokko isaanii saantimaa U.S tokko ta’uu malaa"" (each cartridge will cost approximately $1 USD). This directly answers the question of *how* the device will function - by utilizing these affordable cartridges.

Let's look at why the other options are incorrect:

* **B: Maxxansituu inkijeeti istaandardii:** While the device *uses* ink cartridges, this doesn't explain *how* it functions or its cost.
* **C: Chiipsii maxxanfamuu danda’u:** The text doesn't mention chips.
* **D: Meeshaa yaalaa kanneen biroo:**  This is too vague and doesn't relate to the specific method described in the passage.



"
"Akka kutaa kanaatti, ibsi waa’ee loobeet iskaarpis sirrii hin taane kami?","The correct answer is **A: Taateen isaan uuman yeroo dhihootti uumamuu danda’a**.

Here's why:

The passage explicitly states that the loobeet iskaarpis *indicate* they were formed in a recent geological period (""taateewwan gi’oolojii kan isaan uuman kan dhiyoo akka ta’an agarsiisu""). This contradicts the idea that they could have formed a long time ago (""yeroo dhihootti uumamuu danda’a"").

Let's look at why the other options are *consistent* with the passage:

*   **B: Argama isaanii jechuun addeessi dalagaa ji’oloojikii dhaba jechuu miti** - The passage implies this by saying the presence of loobeet iskaarpis doesn't necessarily mean the earth is *not* moving geologically, challenging the idea that the earth is static.
*   **C: Sababa addeessi walitti galeef uumame ta’uu danda’a** - The passage states they are formed by pressure (""kan sababa ji’i suuta suutaan caccabduuf kan suuta uumamee dha"").
*   **D: Baay’een isaanii fuula addeessaa irratti kan argaman mitii** - The passage says they're found on all parts of the earth's surface (""Tuqaawwan qaama ji’aa hunduma irratti argamaan"").

Therefore, option A is the only statement that directly clashes with the information provided in the passage."
"Akka kutaa kanaatti, bifa lafaa ilaalchisee tiyoorii kamtu sochiin ji’ooloojii addeessa irratti uumamu akka jiru agarsiisaa?","The correct answer is **A: Addeessi suuta walitti galaa jiraachuu isaa**.

Here's why:

* **The passage states:** ""Saayintiistootni teessumaa lafa kan ji’aatti naannoftuu kan maqaanshee loobeet iskaarpis jedhamu argatan kan sababa ji’i suuta suutaan caccabduuf kan suuta uumamee dha."" This directly translates to scientists finding land formations (scarps) caused by repeated, minor shifts or movements.  This indicates that the surface (the crust) is undergoing continuous, though small, geological activity.
* **""Tuqaawwan qaama ji’aa hunduma irratti argamaan kan haala qilleensaa gadi bu’aan mul’atu, taateewwan gi’oolojii kan isaan uuman kan dhiyoo akka ta’an agarsiisu.""** This part highlights that features across the entire body of the land demonstrate a downward tilting, suggesting geological layers were formed over time with continued deformation.

Let's look at why the other options are incorrect:

* **B: Bifti lafaa yeroo dheeraa dura uumame:** While the passage does imply layers were formed *over time*, it emphasizes *ongoing* activity, not just past formation.
* **C: Fuula addeessaa irratti bifa lafaa xiqqaa qofatu jira:** The passage describes significant formations (scarps) and evidence of tilting, not just small features.
* **D: Bifti lafaa yeroo dhiyeenya kanatti uumame:** The passage contrasts this idea with the theory that the earth has no geological movement. The text argues *against* the earth being static.



"
"Akka kutaa kanaatti, hanga himannaan dhiyaattutti maaltu heddumminaan hin jiraatu?","Correct answer: **B: Maxxansa suuraa**

Here's why:

The passage explicitly states: ""...garuu suuraan ishii bal’inaan waan maxxanfamee jiruuf ragaan ijaan arge kam iyyuu faalamuu mala."" This translates to ""...but because her picture has been widely published, no eyewitness testimony can be reported."" This means the wide publication of her photo is hindering the ability to use eyewitness accounts. 

Let's look at why the other options are incorrect:

*   **A: Yaadota dabalataa (Additional thoughts)** - The passage doesn't mention a lack of additional thoughts.
*   **C: Marii ragoota ijaan arganii (Eyewitness testimony)** - The passage states eyewitness testimony *can't* be reported *because* of the photo publication, so it isn't the thing that's lacking in general.
*   **D: Maxxansa barruulee (Publication of writings)** - The passage focuses on the *suuraa* (photo) publication, not writings.



"
"Akka kutaa kanaatti, yeroo ammaatti adamsitoota siiliitif rakkoon maali dha?","Correct answer: **A: Haala qilleensaa baay’ee hamaa ta’e**

**Explanation:**

The text states that ""haalonni qilleensaa hamoon tattaaffiiwwan lubbuu baraaruu danqanii jiru"" (severe weather conditions are causing life-threatening situations). This directly indicates that the current problem for the silkworm farmers is the severe weather conditions. 

Let's look at why the other options are incorrect:

*   **B: Hanga cabbii** - While cabbii (locusts) are mentioned, they are a *result* of the weather, not the primary problem.
*   **C: Furdinni cabbii** - The control of locusts is also a consequence, not the initial issue.
*   **D: Baqiinsa cabbii** - The locust invasion is a symptom, not the root cause.



"
"Haala cabbiitti dabalata, maaltu lubbu baraartota irratti dhiibbaa fida?","Correct answer: **B: Haala qilleensaa**

**Explanation:**

The text explicitly states: ""haaloonni qilleensaa hamoon tattaaffiiwwan lubbuu baraaruu danqanii jiru"" which translates to ""climate conditions are worsening and affecting livelihoods."" This directly links climate conditions to the difficulties faced by those who depend on cabbii.

Let's look at why the other options are incorrect:

*   **A: Hnqina dhiyeessii:** (Supply issues) - This isn't mentioned in the text.
*   **C: Gargaarsa dhabuu:** (Lack of assistance) - This isn't mentioned in the text.
*   **D: Adamsitoota siilii:** (Seed dealers) - While the text mentions a decline in cabbii sales to seed dealers, it doesn't say this *causes* problems for those who depend on cabbii, only that it's a symptom of a broader issue.



"
Rooberti ilaalcha kamiin mirkaneessuu irraa of qusate?,"The correct answer is **A: Dhimmoota naamusaa irratti mari’achuu (Discussing moral issues)**.

Here's why:

The passage states Roobertis initially refused to be questioned (""yeroo itti jireenya jalqabee yeroo gafaatamee dubbachuu dide""). He then invoked his Fifth Amendment right against self-incrimination (""seera yeroo gaafatamee, akkas jechuudhan seeran alaa ta’uu danda’aa yaada kennun"").  This relates to avoiding situations where he would be forced to discuss potentially incriminating or *morally compromising* information about himself.  

Let's look at why the other options are incorrect:

* **B: Bulchiinsa Mana Murtii Olaanaa barbaachisaa itti fufiinsaa qabaachuu (Needing to abide by the Supreme Court's rulings):** While he eventually referenced a Supreme Court case (Ree'o v. Weediin), his initial resistance wasn't about avoiding adherence to the Supreme Court. It was about protecting himself.
* **C: Bakka itti jireenyi eegalu (Where his residency is):** The passage doesn't mention anything about residency.
* **D: Mirga iccitii qabaachuu (Having the right to testify):** He *exercised* his right *against* self-incrimination. He didn't refuse to testify because he didn’t *have* the right, but because he wanted to *avoid* using it.



"
Mata duree Rooberti irratti mari’achuun naamusa dhabuudha jedhee itti dhaga’amu isa kami?,"The correct answer is **B: Murtoo Roe v. Wade**.

Here's why:

* **The passage explicitly states:** ""Inni garuu, jeecha isaa isa jalqabaa irra deebi'ee Ree'o v. Weediin """"seera dachechaa kan furmaata argate"""" jechuun irra deebi’e..."" This directly connects the discussion about Robertis's stance to the *Roe v. Wade* ruling. The passage frames his initial opposition to speaking on the matter as a rejection of a legal precedent established by *Roe v. Wade*.

Let's look at why the other options are incorrect:

* **A: Bulchiinsi Mana Murtii Olaanaa Itti fufiinsa qabaachuu:** While the Supreme Court's authority is relevant to *Roe v. Wade*, the passage doesn't focus on the general principle of Supreme Court precedent. It specifically centers on the *Roe v. Wade* case itself.
* **C: Mirga Iccitii ifatti baasuu:**  The passage mentions the right to privacy, but it's presented as something Robertis affirmed *based on* the *Roe v. Wade* decision, not as the direct source of the controversy surrounding his silence.
* **D: Dhimmoota addaa:** This is too broad. While the issue is certainly a contentious one, the passage's core focus is the specific legal precedent of *Roe v. Wade* and Robertis's relationship to it.



"
