question,gemma3_reply
حسب القطعة، إيه النصيحة اللي مش مظبوطة في طرق العزف على الأكورديون؟,"The correct answer is **A: لو عاوز تعلي الصوت، اضغط على المفاتيح بقوة كبيرة**.

Here's why:

The passage specifically states: ""**وتذكر إنه مش لازم تضغط على المفاتيح بقوة كبيرة عشان تحصل على مستوى صوت أعلى زي البيانو.**"" (And remember, you don't need to press the keys hard to get a higher volume like on a piano.)

This directly contradicts option A. The other options are all good advice given in the passage:

*   **B:** ""اتأكد أن ايدك مسترخية على قد ما تقدر"" (Make sure your hand is as relaxed as possible)
*   **C:** ""واستمر في ضرب كل النغمات بطريقة صحيحة، وحاول بردو متقومش بحركات غريبة بصوابعك"" (Continue to hit each note correctly, and also avoid making strange movements with your fingers)
*   **D:** ""في الأكورديون، عشان تاخد صوت أعلى إضافي، ممكن تستعمل المنفاخ بس بضغط أو سرعة كبيرة."" (On the accordion, to get extra volume, you can use the bellows with greater pressure or speed.)



"
لما تيجي تعزف على الأكورديون، إيه اللي ممكن يساعدك في رفع الصوت؟,"The correct answer is **A: سرعة أكتر**.

The passage explicitly states: ""في الأكورديون، عشان تاخد صوت أعلى إضافي، ممكن تستعمل المنفاخ بس بضغط أو سرعة كبيرة."" (In the accordion, to get extra volume, you can use the bellows with more pressure or *speed*.)

Let's look at why the other options are incorrect:

*   **B: قوة أكبر** - The passage specifically says you *don't* need to press the keys harder.
*   **C: اضغط بشويش** - This is the opposite of what the passage suggests.
*   **D: قلل حركة صوابعك** - While minimizing unnecessary movement is good technique, it doesn't directly affect the volume.



"
ليه الصور مالهاش حواف على التلفزيون؟,"The correct answer is **B: عشان الصورة تملا الشاشة**.

The text explicitly states that TVs are made to satisfy the majority of viewers, and to ensure the image covers the whole screen, leading to ""cropping"" or cutting off the edges of the image. This is done so the picture ""fills the screen.""

Let's look at why the other options are incorrect:

*   **A: عشان تظهر الترجمة** - While the text mentions subtitles being cut off, the *reason* for the cropping isn't to show subtitles, it's to fill the screen.
*   **C: عشان تسمح بتحويل بسيط لصيغ تانية** - The text doesn't mention anything about converting to other formats.
*   **D: عشان تحط الترجمة تحت خالص** - This is the opposite of what the text says - subtitles *might* be cut off if they're too close to the bottom.



"
حسب القطعة، إيه المشاكل اللي ممكن تقابلك وأنت بتحول فيلم لصيغة دي في دي؟,"The correct answer is **B: الترجمة تكون مقطوعة** (The subtitles are cut off).

Here's why:

*   The passage specifically states that if the subtitles are too close to the bottom of the video, they ""won't be displayed completely"" due to the overscanning that happens when converting to DVD format.

Let's look at why the other options are incorrect:

*   **A: الصورة مش مالية الشاشة** (The image doesn't fill the screen) - The passage explains *why* the image fills the screen (overscanning), not that it doesn't.
*   **C: الصورة مالية الشاشة** (The image fills the screen) - While true due to overscanning, this isn't a *problem* described in the passage. It's the cause of the problem.
*   **D: مافيش حواف** (There are no borders) - The passage discusses the cutting off of the edges (حواف), not the complete absence of them.



"
الحامية البريطانية كانت موجودة فين؟,"The correct answer is **C: بوردينتاون**.

The passage states: ""الجنرال جون كادوالادر ممكن يبدأ هجوم عشان يشتت الانتباه ضد الحامية البريطانية في **بوردينتاون**..."" (General John Cadwalader was to begin a diversionary attack against the British garrison in **Bordentown**...)."
مين اللي توقيعه موجود على المسودة المكتوبة يدوي؟,"The correct answer is **D: تشارلز طومسون**.

The text specifically states the draft was signed by ""رئيس الكونجرس جون هانكوك وأمين السر تشارلز طومسون"". 

Therefore, Charles Thomson's signature was on the handwritten draft."
من بين الأماكن دي، إيه هو آخر مكان وصلت له نشرات دنلاب؟,"The correct answer is **C: لندن**.

The text states: ""تمثل مطويات دنلاب الخمسة وعشرين أقدم النسخ اللي باقية من مستند إعلان الاستقلال الأمريكي ... ووصلت نسخة منها إلى لندن في عشرة أغسطس.""

Let's look at why the other options are incorrect:

*   **A: نيويورك:** While a copy reached George Washington in New York, it wasn't the *last* place it arrived.
*   **B: مطبعة دنلاب:** The pamphlets originated *from* the print shop, but didn't stop there.
*   **D: قاعة الاستقلال:** The first public reading was there, but it wasn't the final destination."
قوات العقيد ستارك كانت متمركزة فين؟,"The correct answer is **A: الطرف الشمالي على طول السور** (The north side along the fence).

Here's why:

The text states: ""رجال ستارك اتمركزوا في مواقع بطول السياج من الطرف الشمالي حتى مكان المستعمر."" (Stark's men were stationed along the fence from the north side to the colonist's location.)

Let's look at why the other options are incorrect:

*   **B: على شط المية** (On the shore): While they extended the fence *towards* the shore, they weren't initially *on* the shore.
*   **C: على امتداد شمال شرق شبه الجزيرة** (Along the northeast of the peninsula): They were near this area, but their initial position was along the fence.
*   **D: قدام السور** (In front of the fence): They *placed* a stake in front of the fence, but their main positioning was *along* the fence."
حسب القطعة، رجالة ستارك نصبوا السور إمتى؟,"الإجابة الصحيحة هي **D: لما القوات أخدت المواقع الأمامية**.

**شرح:**

النص بيقول: ""رجال ستارك اتمركزوا في مواقع بطول السياج..."". وكمان ""قاموا بسرعة بتوسيع السور بجدار حجري قصير"" بعد ما أخدوا المواقع الأمامية. يعني بناء السور (وتوسيعه) حصل بعد ما رجالة ستارك وصلوا المواقع الأمامية اللي اتعينت لهم.
"
حسب القطعة، أي عصر من العصور دي كان أكتر عنف في الصين؟,"الإجابة الصحيحة هي **D: حكم الممالك التلاتة**.

القطعة تنص صراحةً على أن ""فترة الممالك التلاتة هي واحدة من أكتر الفترات اللي فيها دم في تاريخ الصين القديمة مات آلاف من الناس خلال القتال"". بينما تذكر القطعة السلالات الأخرى، لكنها لا تصفها بأنها الأكثر عنفًا."
