question,gemma3_reply
Waar het Hebreeuse families baie van hul tyd deurgebring?,"Die korrekte antwoord is **A: In die buitelug**.

Die teks sê spesifiek: ""Meeste van die lewe van die Hebreeuse familie het in die ope lug gebeur.""  Die ander opsies is nie so breedvoerig nie. Terwyl dinge *op straat* en *op die werf* plaasgevind het, was dit deel van die groter ""ope lug""-leefwyse.  Die teks beklemtoon dat die huis *nie* die sentrale plek van die lewe was nie."
Wat was nie vir ’n Hebreeuse familie baie belangrik nie?,"The correct answer is **C: Hul huis**.

The passage explicitly states: ""In die warm klimaat van die Midde-Ooste, was die huis nie so belangrik nie."" (In the warm climate of the Middle East, the house was not so important.)

Let's look at why the other options are incorrect:

* **A: Hul klimaat** - The passage *starts* by mentioning the climate and how it influenced life, implying it *was* important.
* **B: Hul winkels** - The passage mentions shops, indicating they were a part of daily life.
* **D: Hul kookkuns** - The passage specifically states women cooked in the garden, showing cooking was an activity taking place.



"
Watter van die volgende word nie as ’n verskil tussen die Skandinawiese lande beskryf nie?,"Die korrekte antwoord is **B: Die land**.

Die teks sê eksplisiet dat daar verskille was in *geskiedenis*, *gebruike* en *mense* tussen die Skandinawiese lande. Dit noem nie verskille in die *land* self nie. Inteendeel, die teks begin met 'n beskrywing van Groenland, wat 'n spesifieke land is, en impliseer nie dat daar verskille in die fisiese landskap van die Skandinawiese lande was nie.
"
Wie het hulle eerste in Groenland gevestig?,"Die korrekte antwoord is **A: Eskimo stamme**.

Die teks sê duidelik: ""Alhoewel elke land ‘Skandinawies’ was...het Eskimo stamme reeds daar gewoon."" Dit dui aan dat die Eskimo stamme daar al was voordat Erik die Rooie dit ontdek en benoem het.
"
Watter groep het dit verkies om sonder stoele te eet?,"The correct answer is **C: Ryk Romeinse mans**.

Here's why:

The passage states: ""terwyl die arm mense en die vrou hul kos eet terwyl hul in stoele sit,die ryk mans dit verkies het om bankette saam te hou waar hul op hul sye lê en hul maaltye eet.""  This directly indicates that rich Roman men preferred to eat *without* chairs, lying down during banquets.



"
Watter van die volgende was nie deel van ’n antieke Romeinse fees nie?,"The correct answer is **D: ’n Skottel gebraaide kalkoen**.

Here's why:

The passage explicitly states: ""geen Romein het ooit kalkoen geproe nie"" (no Roman ever tasted turkey).  The other options are all mentioned as aspects of Roman feasts:

*   **A: Arm gaste wat op stoele sit** - The passage says the poor ate while sitting in chairs.
*   **B: ’n Voorgereg van slakke** - The passage lists snails as a food served at Roman feasts.
*   **C: Ryk mans wat tydens die ete lê** - The passage states wealthy men preferred to recline while eating.



"
Wat sal volgens die uittreksel waarskynlik nie ’n blywende impak hê nie?,"The correct answer is **B: ’n Mindere kultuur**.

Here's why:

The passage states that ""Kleiner kulture verdwyn gereeld sonder om relevante historiese bewyse na te laat en slaag nie daarin om as behoorlike beskawings erken te word nie.""  This directly implies that smaller cultures are unlikely to have a lasting impact.

Let's look at why the other options are incorrect:

*   **A: ’n Gemeenskap:** The passage *defines* civilization as a community that works together.
*   **C: ’n Stadstaat:** The passage states ""Stadstate is die voorlopers van nasies,"" implying they are important and have an impact.
*   **D: ’n Beskaafde kultuur:** The passage emphasizes that civilizations are about the lasting transmission of knowledge and a cultural footprint.



"
Wat is volgens die uittreksel die voorloper van ’n nasie?,"The correct answer is **C: ’n Stadstaat**.

The text explicitly states: ""Stadstate is die voorlopers van nasies."" (City-states are the precursors of nations.)

Let's look at why the other options are incorrect:

*   **A: ’n Beskaafde kultuur** - While civilization is important, the text says city-states *lead to* nations, not that they are the precursors.
*   **B: ’n Sonderlinge kultuur** - The text doesn't mention ""sonderlinge kultuur"" (peculiar culture).
*   **D: Mindere kulture** - The text talks about smaller cultures disappearing and not being recognized as civilizations, but doesn't position them as precursors to nations.



"
Watter stelling oor die Drukgyal Dzong is nie waar nie?,"Die korrekte antwoord is **A: Dit is gebou om die sege van die Tibetaans-Mongoolse magte te vier**.

Die teks sê dat die Drukgyal Dzong gebou is om **Zhabdrung Ngawang Namgyel se oorwinning *teen* die Tibetaans-Mongoolse magte te herdenk**, nie om hulle sege te vier nie. Die ander opsies is almal waar volgens die teks:

*   **B:** Die teks bevestig dit is in die Paro distrik van Bhutan geleë.
*   **C:** Die teks meld 'n brand in 1951 wat baie oudhede verwoes het.
*   **D:** Die teks sê Zhabdrung Ngawang Namgyel het die fort in 1649 gebou.



"
Watter stelling is ’n akkurate beskrywing van die gevolge van die brand in Drukgyal Dzong?,"The correct answer is **A: Al oorblywende oudheid was die afbeelding van Zhabdrung Ngawang Namgyal**.

Here's why:

* **The passage states:** ""In 1951 het 'n brand veroorsaak dat slegs party van die aandenkings van die Drukgyal Dzong oorgebly het, soos die beeld van Zhabdrung Ngawang Namgyal."" This directly supports option A.

Let's look at why the other options are incorrect:

* **B: Die Tibetaans-Mongoolse magte het geseëvier** - The passage states the fort was built *to commemorate a victory* against them, not their success.
* **C: Die besienswaardigheid se gewildheid is nie benadeel nie** - The passage says it *remained* a major attraction *after* being preserved, but doesn't say its popularity wasn't initially affected by the fire.
* **D: Dit is deur Zhabdrung Ngawang Namgyal bewaar** - He built the fort, but the passage states it was *preserved* after the fire – implying someone else did the preserving.



"
