question,gemma3_reply
"Go ya ka temana ye, ke eng seo se bego se ka se tšewe e le keletšo e nepagetšego ya go bapala accordion ka katlego?","The correct answer is **D: Oketša lebelo leo o šomišago di-bellow ka lona go fihlelela bophagamo bjo bo oketšegilego**.

Here's why:

The passage states: ""Godimo ga accordion, go hwetša volume ya tlaleletšo, o šomiša tša fase ka maatla a mantši goba **lebelo**."" This directly translates to ""On the accordion, to achieve volume, you use the bellows with more strength *or* **speed**.""

Let's look at why the other options are incorrect:

*   **A:** While strength is mentioned, the passage emphasizes speed *as well as* strength.
*   **B:** The passage advises against excessive force, not necessarily minimizing movement.
*   **C:** The passage states not to press the keys too hard, but rather focus on relaxing your hand.



"
"Ge o bapala accordion, ke efe ya tše di latelago yeo e tlago go thuša go oketša modumo?","The correct answer is **B: Maatla a oketšegilego**.

Here's why:

The text states: ""Godimo ga accordion, go hwetša volume ya tlaleletšo, o šomiša tša fase ka maatla a mantši goba lebelo.""  This translates to: ""On the accordion, to get a louder volume, you use the bellows with more strength or speed.""

Therefore, increasing *strength* (maatla a oketšegilego) is a direct way to increase the volume.

Let's look at why the other options are incorrect:

*   **A: Lebelo le legolo (Greater speed):** While speed *can* increase volume, the text says it's done *or* with more strength.
*   **C: Kgatelelo e nyenyane (Less pressure):** Less pressure would *decrease* volume.
*   **D: Tšhišinyo ya palo ya tlase (Lower number of vibrations):**  This doesn't relate to how volume is controlled on an accordion.



"
Ke ka lebaka la eng diswantšho tšeo di lego thelebišeneng di na le mellwane yeo e segwago?,"The correct answer is **B: Ka gona seswantšho se tlatša sekerini ka moka**.

The passage explicitly states that overscan is done ""go netefatša gore seswantšho se khupetša sekerene ka moka"" (to ensure the image fills the entire screen).  This is why television images are cropped – to account for potential differences in how televisions display the image and to guarantee nothing is cut off.



"
"Go ya ka temana, ke mathata afe a a latelago ao motho a ka kopanago le ona ge a fela a fetolela movie go sebopego DVD","The correct answer is **A: Seswantšho ga se tlatše sekerini ka moka**.

Here's why:

The passage explicitly states that when making a DVD, the edges of the image might get cut off again due to ""overscan"" – a practice used in television broadcasting to ensure the image fills the entire screen. This means the image won't fill the screen fully when transferred to DVD.

Let's look at why the other options are incorrect:

* **B: Karolo yeo e segago dithaetlele tša ka fasana** - While the passage mentions captions might be cut off, it's not the *main* problem described.
* **C: Seswantšho seo se tlatšago sekerini ka moka** - This is the opposite of the problem described.
* **D: Kgaola mellwane** - This is not mentioned in the passage.



"
Naa ke kae moo madira a British garrison a bego a beilwe gona?,"The correct answer is **A: Assunpink Creek**.

Here's why:

The passage states: ""...bahlanani ba 700 go ya go tsela noka go la Trenton ferry, ba thopa leporogo la godimo ga **Assunpink Creek** gomme ba thibela madira a mangwe le a mangwe a manaba gore ba se ke ba tšaba."" This means the British troops were positioned *above* Assunpink Creek, and the American forces were blocking them there.

Let's look at why the other options are incorrect:

*   **B: Trenton:** While the passage mentions movements *towards* Trenton, it doesn't say the garrison was *in* Trenton.
*   **C: Bordentown:** Bordentown is where a separate attack by John Cadwalder took place, not where the British garrison was located.
*   **D: Princeton:** Princeton isn't mentioned in this passage at all.



"
Ke mosaeno wa mang wo o tšweletšego godimo ga sengwalwa sa go ngwalwa ka seatla?,"The correct answer is **A: John Dunlap**.

Here's why:

The passage states: ""...dikhope tša gare ga 150 le 200 di dirilwe, bjale di tsebega bjalo ka """"""""Dunlap broadsides"""""""". This means John Dunlap was the printer who made the initial copies of the handwritten document. 

Let's look at why the other options are incorrect:

*   **B: George Washington:** He *received* a copy, he didn't print it.
*   **C: John Nixon:** He was the one who read the declaration publicly, but didn't print it.
*   **D: Charles Thomson:** He was the secretary who signed the document, but didn't print it."
"Go tšwa mafelong a a latelago, ke kae moo Dunlap broadside e fihlilego gona la mafelelo?","The correct answer is **C: London**.

Here's why:

The text states: ""Letlakala le fihlile London ka di 10 Agostose."" (The document arrived in London on August 10th.) This refers to the Dunlap broadside.

Let's look at why the other options are incorrect:

*   **A: New York** - While a copy was read to soldiers in New York, the broadside *arrived* in London.
*   **B: Lebenkele la go gatiša la Dunlap** - The broadsides were *printed* at Dunlap's print shop, but that's where they originated, not their final destination mentioned in the text.
*   **D: Independence hall** - The first public reading was at Independence Hall, but again, this is not the final destination mentioned.



"
Na mašole a Kolonel Stark a be a le kae?,"The correct answer is **D: Ka pele ga legora**.

The text states: ""Banna ba Stark ba tšere maemo kgauswi le legora mafeleleong a leboa la maemo a Colonist...Gridley goba Stark ba beile setseka tekano ya maoto a 100 (30 m) pele ga legora..."" This clearly indicates that Stark's soldiers were positioned *in front of* the fort/wall.



"
"Go ya ka temana yeo,banna ba Stark ba ile ba katološa legora la bona neng","The correct answer is **A: Mola Ma-Colonist ba ba biditšego gore go dirwe matlafatšo.**

Here's why:

The passage states, ""Banna ba Stark ba tšere maemo kgauswi le legora mafeleleong a leboa la maemo a Colonist."" which indicates that after they were called upon to reinforce the Colonists' position, they then took their positions near the existing fortifications. This implies they strengthened/extended the fortifications *after* being summoned for reinforcement.

Let's look at why the other options are incorrect:

*   **B: Ka morago ga gore ba ka mehla ba fetile koto** - The passage doesn't mention anything about passing a point.
*   **C: Nakong ya maphoto a tlase** - This isn't mentioned in the text.
*   **D: Mola madira a ile a tšea maemo a pele** - While the reinforcements did take the front positions, the passage doesn't say they extended the fortifications at *that* moment, but after being positioned.



"
"Go ya ka temana yeo, ke efe ya tše di latelago yeo e bego e le nngwe ya mehla ya bošoro kudu ya China?","The correct answer is **D: Mebušo ye meraro ya mehla** (The Three Kingdoms period).

Here's why:

The passage specifically states: *""the Three Kingdoms e be e le yengwe ya mehla ya madi a mantšintši historing ya Ancient China""* which translates to *""The Three Kingdoms was one of the most tumultuous periods in Ancient Chinese history.""*

Let's look at why the other options are incorrect:

*   **A: Lešika la bogoši la Jin (The Jin Dynasty):** The passage mentions the Jin Dynasty as a point *after* the Three Kingdoms period, not as a tumultuous period itself.
*   **B: Mehla ya Xi’an (The Xi’an period):** Xi'an is a city; the passage doesn't describe it as a tumultuous period in history.
*   **C: Lešika la bogoši la Han (The Han Dynasty):** The Han Dynasty came *before* the Three Kingdoms period, and while it had its own challenges, the passage doesn't identify it as one of the most tumultuous.



"
"Go ya ka temana ye,ke therešo efe ka mašole a ditšhošwane tša madira yeo e tsenego legatong la go huduga?","The correct answer is **A: Di bea dihlaga bošego** (They make nests at night).

Here's why:

* **The text states:** ""Nakong ya bahloka-šope, madira a mašole a gwanta bošego gomme a kampa mosegare.""  This translates to ""During difficult times, soldier termites nest at night and camp during the day.""

Let's look at why the other options are incorrect:

* **B: Ba na le kabo ya fase ya dijo** (They have a wide range of food): The text mentions they move when food is scarce, but doesn't state they have a *wide range* of food.
* **C: Ba dira dihlaga tšeo di fetošwago ka morago ga matšatši a 17** (They make nests that are changed after 17 days): The text states the *colony* makes temporary shelters that are changed daily, not the soldiers specifically, and not after 17 days.
* **D: Ba gwanta mosegare** (They nest during the day): The text directly states the opposite – they *camp* during the day.



"
