question,gemma3_reply
"anuchhed anusar, kun MySpace suvidhaley padhna samasya vayeka vidyarthiharulai faidajanak huna sakchha?","The correct answer is **A: anukulan** (adaptation/adjustment).

Here's why:

The passage specifically states: ""Kiboardko prayog wa hizzeka sath samasya bhogne vidyarthiharuka lagi yaad garna sajilo ra type garna sajilo banaunale yass prishthalai sajilaisanga web thegana pradan garera pahunch garna sakinchha. **Yasalai padhna sajilo garauna ra chaheanusarko dherai wa come rangle anukulan garna sakinchha.**"" 

This translates to: ""This platform makes it easy to remember and type for students who have trouble with keyboard use or spelling. **It can also be adapted to make reading easier and accommodate many spelling errors.**""

Therefore, the *adaptation* feature (anukulan) is the specific MySpace benefit mentioned as helpful for students with reading difficulties.



Let's look at why the other options are incorrect:

* **B: blogharu (blogs):**  While blogs are a feature, the passage doesn't link them to helping students with reading problems.
* **C: ek web thegana (a web address):** Having a web address is a general benefit, not specifically for reading difficulties.
* **D: 54 million profileharu (54 million profiles):** The number of profiles is a statistic, not a feature that aids reading."
"anuchhed anusar, nimna madhey kun khruschchebhle majdur ko dangako pratikriyako bhaag hoina?","सही उत्तर **C: jyala katauti ma bridhi** हो।

अनुच्छेदमा भनिएको छ कि मजदुरहरूले खाद्य अभाव र ज्याला कटौतीको विरोध गरेका थिए। तर, क्रुश्चेवले उनीहरूलाई दबाउन ट्यांक पठाए, केही आर्थिक मागहरू स्वीकार गरे र नयाँ प्रधानमन्त्री नियुक्त गरे। यसले देखाउँछ कि ज्याला कटौतीको विरोधलाई क्रुश्चेवले दबाउने प्रयास गरे, तर त्यसलाई समाधानको रूपमा स्वीकार गरेन। त्यसकारण, ज्याला कटौतीमा वृद्धि क्रुश्चेवले मजदुरको दंगाको प्रतिक्रियाको भाग होइन।

अन्य विकल्पहरू सही छन्:

*   **A: euta naya pradhan mantri niyukta garney** - क्रुश्चेवले लेडीस्लाभ गोमुल्कालाई नयाँ प्रधानमन्त्री नियुक्त गरे।
*   **B: wyawasthako punarsthapana garna tankharuko prayog** - क्रुश्चेवले व्यवस्था पुनर्स्थापित गर्न ट्यांक प्रयोग गरे।
*   **D: kehi arthik magharu swikar garnu** - क्रुश्चेवले केही आर्थिक मागहरू स्वीकार गरे।"
nimna madhey kun polandko dangako karan hoina?,"The correct answer is **D: Władysław Gomułka's appointment**.

Here's why:

* **The passage states Gomułka's appointment was a *result* of the protests**, a concession made by Khrushchev. It wasn't a *cause* of the Polish unrest.
* **A: Communism:** The protests were a public opposition *against* communist rule.
* **B: Food shortages:** The passage explicitly mentions protests against food shortages (""khadyanna abhawa"").
* **C: Wage cuts:**  The passage explicitly mentions protests against wage cuts (""jyala katauti"").

Therefore, Gomułka's appointment was a response *to* the other factors, not a cause *of* the unrest.



"
"anuchhed anusar, nimna madhey kunley USSR ra sanyukta rajya america bichko sambandhalai asar garena?","Correct answer is **B: germany ko bare vichar**.

Here's why:

The paragraph explicitly mentions these factors as contributing to the deterioration of the relationship between the USSR and the USA:

*   **Sanskritik bhinnata (Cultural differences):** The text states ""sanskritiko jhagadale desh pathan bhayo"" (cultural clashes led the countries astray).
*   **Viparit prakriya (Opposing systems):**  The text refers to ""yuddhako antyasangai pranali"" (systems after the end of the war), implying differing ideologies.
*   **Pranaliharu sambandhit vivad (Disagreements regarding ideologies/systems):** This is directly linked to the ""pranali"" mentioned above.

However, the paragraph **doesn't** mention any issues related to ""germany ko bare vichar"" (thoughts about Germany) as a factor affecting the USSR-USA relationship. While Germany was a common enemy initially, the text focuses on what happened *after* the war, and how the former allies became rivals."
nimna madhey kunley shariribhari snayu bhabharu pathaunako uddeshyalai sahi tarikaley varnan gardaina?,"The correct answer is **A: ragat babhaw lai dhilo banauna (to make blood flow slow)**.

Here's why:

* **The passage (P) describes the sympathetic nervous system.** This system *increases* blood flow to muscles, prepares the body for ""fight or flight,"" and helps maintain homeostasis by responding to threats.  It does **not** slow down blood flow.

Let's look at why the other options are correct based on the passage:

* **B: ragat babhaw vyawasthit garna (to regulate blood flow)** - The passage states the nervous system sends signals throughout the body and can help regulate blood flow.
* **C: homostasis vyavasthit garna (to regulate homeostasis)** - The passage explicitly states the system is involved in homeostasis.
* **D: sambhawit sharirik khatra bata joginu (to protect from potential physical danger)** - The passage says the system helps protect the body from potential dangers.

Therefore, option A is the only one that contradicts the function described in the passage.



"
giza patharma ke pauna sakinchha?,"The correct answer is **D: great pyramid**.

Here's why:

The passage states: ""Egyptko bhyali off da deadko giza pathar wa """"gija necropolis"""" maa thuprai piramidharu awasthit chan (jasmadhye da great pyramid sabaibhanda thulo ho), dherai sanah chihanharu, dherai mandirharu ra great sphinx chan.""

This directly translates to: ""On the outskirts of Egypt, on the Giza plateau, or the ""Giza necropolis,"" several pyramids are located (including the Great Pyramid, which is the largest), many monuments, many temples, and the Great Sphinx.""

Therefore, the Giza plateau is where you can find the Great Pyramid.



"
great pyramidko uddeshya ke thiyo?,"The correct answer is **B: pharaoh laai samman garnako lagi**.

Here's why:

The text explicitly states: ""Great pyramid mrityu bhaeka faraolai samman garnako lagi nirmit dherai thulla pyramid sanrachanaharu madhye ek ho."" (Great pyramid was built to honor the deceased pharaohs among many large pyramid structures).

Let's look at why the other options are incorrect:

*   **A: saatawata ashcharya madhye euta hunu** - While true, being a wonder of the world isn't the *purpose* of its construction.
*   **C: aitihashik sthalko rupma kaam garna** - The text doesn't suggest this was its primary purpose.
*   **D: mrityu bhayeka manisharuko chihan bhandar garna** - While it contains tombs, the primary purpose was to honor the pharaoh specifically, not just any deceased person.



"
mandir dhwasta banauney ago lagauney manisko pahichan huney gyanko jimmewar ko thiyo?,"The correct answer is **A: efficienharu** (the officials).

The text explicitly states: ""akroshit efficienharule herostratasko name kahilyai pani record garine chhaina bhanera ghoshana gare."" (The angry officials declared they wouldn't even record Herostratus's name.) This implies they were responsible for the decision *not* to acknowledge the person who burned the temple, and by extension, were aware of who that person was.

Here's why the other options are incorrect:

* **B: Raja alekjender** (King Alexander) - He *offered* to rebuild the temple, he didn't destroy it.
* **C: starbo** (Strabo) - He was a historian who *recorded* the event, he didn't cause it.
* **D: artemis** (Artemis) - She is the goddess the temple was dedicated to, not the arsonist.



"
artemis mandirko punanirman sambandhiko kun kathan sahi ho?,"The correct answer is **B: tyo Raja alekjenderko shasanpachhi punanirman gariyeko thiyo** (It was rebuilt after the reign of King Alexander).

Here's why:

*   The text states: ""pachhi, alekjenderko mrityu bhaepachi, 323 BCE ma mandirko punarnirman gariyo."" (After Alexander's death, the temple was rebuilt in 323 BCE). This directly supports option B.

Let's look at why the other options are incorrect:

*   **A: punanirmanko kharcha Raja alekjender tire** (The cost of reconstruction was borne by King Alexander): The text says Alexander *offered* to pay but his proposal was *rejected*.
*   **C: punanirmanko kharchaharu herostratuslai tirna lagayeko thiyo** (The reconstruction costs were to be paid by Herostratus): The text does not mention Herostratus being involved in paying for the reconstruction.
*   **D: tyo 320 BCE ma punanirman gariyeko thiyo** (It was rebuilt in 320 BCE): The text clearly states it was rebuilt in **323 BCE**.



"
"anuchhed anusar, prajatiharuley dui khuttama hideko sabaibhanda pahila kahiley thiyo?","The correct answer is **A: sattari laakh warsha agadi (seven million years ago)**.

Here's why:

The passage states: ""...sahelenthropas saat million warsha aghadi nai dui khuttama hindeka huna sakdachhan."" This translates to ""...Sahelanthropus may have walked on two legs seven million years ago.""

Therefore, according to the passage, the species potentially walked on two legs earliest around seven million years ago.



"
