question,gemma3_reply
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটোৱে আধুনিক আইচ স্কেটৰ ব্লেডত থকা ফোঁপোলাটোক সঠিকভাৱে বৰ্ণনা কৰে?","সঠিক উত্তৰটো হ'ল **C: অৱতল**।

P পাঠ্যাংশত স্পষ্টভাৱে উল্লেখ কৰা আছে যে আধুনিক আইছ স্কেটৰ ব্লেডখনত মাজত এটা **অৱতল গহ্বৰ** থাকে। এই অৱতল গহ্বৰটোৱেই ব্লেডখনৰ বিশেষত্ব।

অন্য বিকল্পসমূহ কেনেকৈ ভুল সেয়া চাওঁক:

*   **A: দ্বৈত-প্ৰান্ত:** ব্লেডখনৰ দুটা প্ৰান্ত আছে যদিও, পাঠ্যাংশত এই কথাৰ ওপৰত বিশেষ গুৰুত্ব দিয়া হোৱা নাই।
*   **B: কৌণিক:** ব্লেডখনৰ এটা ফাল হেলনীয়া হ'লেও, ইয়াৰ গঠনক কৌণিক বুলি কোৱা নহয়।
*   **D: হেলনীয়া:** হেলনীয়া হ'ল ব্লেডখনৰ এটা বৈশিষ্ট্য, কিন্তু ই ব্লেডখনৰ ফোঁপোলাটোক সঠিকভাৱে বৰ্ণনা কৰা নাই।"
"পাঠাংশ অনুসৰি, পৰমাণুক পোহৰৰ পৰা অতিৰিক্ত শক্তি আঁতৰাবলৈ অনুমতি দিয়া প্ৰক্ৰিয়াটো কি?","সঠিক উত্তৰটো হ’ল: D: বিকিৰণৰ উদ্দীপিত নিৰ্গমন।

পাঠাংশত স্পষ্টকৈ কোৱা আছে যে বিজ্ঞানীসকলে এই প্ৰক্ৰিয়াটোক “বিকিৰণৰ উত্তেজিত প্ৰসাৰণ” বুলি কয়। এই প্ৰক্ৰিয়াটোৰ যোগেই পোহৰৰ পৰা আহৰণ কৰা অতিৰিক্ত শক্তি পৰমাণু হেৰুৱাই পৰে।"
কিহৰ ফলত এটা পৰমাণুৱে এটা ফ'টন নিৰ্গত কৰে?,"সঠিক উত্তৰটো হ'ল **B: উজ্জ্বল পোহৰৰ ফলত হোৱা উদ্দীপন**।

কাৰণ, পোহৰৰ পৰা আহৰণ কৰা অতিৰিক্ত শক্তি হেৰুৱাবলৈ তেওঁলোকে ""ফ’টন"" নামৰ পোহৰৰ এক অতি ক্ষুদ্ৰ কণিকাৰ নিৰ্গমণ কৰিছিল। বৈজ্ঞানিকসকলে এইটো পদ্ধতিক ""বিকিৰণৰ উত্তেজিত প্ৰসাৰণ"" বুলি কয় কাৰণ উজ্জ্বল ৰশ্মিয়ে পৰমাণুক উত্তেজিত কৰে, যাৰ ফলত পোহৰৰ ফ'টন নিৰ্গত হয়। 

আন বিকল্পসমূহ ভুল কাৰণ:

*   **A: অতিৰিক্ত শক্তি মুকলি কৰা:** যদিও ফ'টন নিৰ্গত কৰাৰ ফলত অতিৰিক্ত শক্তি মুকলি হয়, কিন্তু ই নিৰ্গত কৰাৰ কাৰণ নহয়।
*   **C: অস্থিৰ শক্তিৰ স্তৰ:** অস্থিৰ শক্তিৰ স্তৰৰ বাবে ফ'টন নিৰ্গত হ'ব পাৰে, কিন্তু প্ৰশ্নত উল্লেখ কৰা ধাৰাটো উজ্জ্বল পোহৰৰ দ্বাৰা হোৱা উদ্দীপনাৰ কথা ক'ছে।
*   **D: বিকিৰণৰ প্ৰতি এক বিৰূপ প্ৰতিক্ৰিয়া:** বিকিৰণৰ প্ৰতি বিৰূপ প্ৰতিক্ৰিয়া নহয়, বৰং বিকিৰণৰ (পোহৰ) দ্বাৰা হোৱা উদ্দীপনাৰ ফলত ফ'টন নিৰ্গত হয়।"
"পাঠাংশ অনুসৰি, অৱশেষত কিহৰ ফলত লাইটৰ বাল্ব এটাই কাম কৰা বন্ধ কৰে?","Correct answer is **C: বাল্বৰ ভিতৰত থকা ফিলামেন্ট জ্বলি যোৱাৰ বাবে**

The passage clearly states: ""শ শ ঘণ্টা ধৰি জ্বলাৰ পিছত বাল্বৰ ফিলামেণ্টডাল জ্বলি শেষ হৈ যায় আৰু বাল্বটো নজ্বলা হয়।"" This directly translates to ""After burning for many hours, the filament of the bulb burns out and the bulb stops lighting.""

Let's look at why the other options are incorrect:

*   **A: লাইট ফিক্সাৰ সঠিকভাৱে অফ নকৰাৰ বাবে** - The passage doesn't mention anything about not turning off the fixture. It focuses on the bulb failing.
*   **B: চকেটত বাল্বৰ ধাতুৰ আধাৰ আংশিকভাৱে থকাৰ বাবে** - This describes a *danger* of changing the bulb, not the reason it stops working.
*   **D: চকেটত বিদ্যুতৰ প্ৰবাহ লেহেম হোৱাৰ বাবে** - The passage doesn't state anything about reduced electrical flow."
"লাইট বাল্ব এটা সলনি কৰোঁতে, নিম্নলিখিত কোনটো স্পৰ্শ কৰাটো বিপদজনক হ'ব পাৰে?","সঠিক উত্তৰটো হ'ল C: বাল্বৰ আধাৰ।

প্ৰশ্নত উল্লেখ কৰা অনুসৰি, বাল্বৰ ধাতব অংশ বা আধাৰ স্পৰ্শ কৰিলে বিদ্যুতৰ শ্বক্ লাগিব পাৰে, যদিহে বাল্বটো আংশিকভাৱে সকেটৰ ভিতৰত থাকে। গতিকে বাল্ব সলনি কৰোঁতে বাল্বৰ আধাৰ স্পৰ্শ কৰাটো বিপদজনক।

অন্য বিকল্পসমূহ সঠিক নহয় কাৰণ:

*   ফিলামেন্ট (A) বাল্বটোৰ ভিতৰৰ অংশ, আৰু ইয়াৰ স্পৰ্শ কৰিলে শ্বক্ লাগাৰ সম্ভাৱনা কম।
*   লাইটৰ ছুইচ (B) বন্ধ কৰিবলৈহে ব্যৱহাৰ কৰা হয়, আৰু ই নিজে বিপদজনক নহয়।
*   কেবলডাল (D) বিদ্যুতৰ উৎস, কিন্তু বাল্ব সলনি কৰোঁতে ইয়াক স্পৰ্শ কৰাৰ প্ৰয়োজন নহয়।"
"পাঠাংশ অনুসৰি, নিউক্লিয়াছ বিভাজিত হ'লে কি হয়?","সঠিক উত্তৰটো হ'ল B: শক্তি মুকলি হয়।

প্ৰশ্নত কোৱা হৈছে, ""নিউক্লিয়াছটো উৰ্দ্ধমুখে বিভাজন কৰাৰ পিছত সেই শক্তিৰ কিছু অংশ মুকলি কৰে।"" এই বাক্যটোৱেই দেখুৱাই দিয়ে যে নিউক্লিয়াছ বিভাজিত হ'লে শক্তি মুকলি হয়।

অন্যান্য বিকল্পসমূহ ভুল কাৰণ:
* A: প্ৰটনসমূহ বৃদ্ধি হৈ যায় - পাঠাংশত প্ৰটন বৃদ্ধিৰ কথা উল্লেখ নাই।
* C: পৰমাণুবোৰ অস্থিৰ হৈ পৰে - অস্থিৰ নিউক্লিয়াছৰ কথা কোৱা হৈছে, কিন্তু বিভাজিত হোৱাৰ ফলত পৰমাণু অস্থিৰ হয় নেকি, সেই বিষয়ে কিছু কোৱা নাই।
* D: নিউট্ৰনসমূহ নাইকিয়া হৈ যায় - পাঠাংশত নিউট্ৰন নাইকিয়া হোৱাৰ কথা উল্লেখ নাই।"
নিম্নলিখিত কোনটোৱে দীঘলীয়া দূৰত্বৰ কলসমূহ পৃথিৱীলৈ ঘূৰাই প্ৰতিফলিত কৰে,"সঠিক উত্তৰটো হ'ল B: ছেটেলাইট।

প্ৰশ্নত কোৱা হৈছে যে, ""যেতিয়া আপুনি কাৰোবাক মাতে যি হাজাৰ মাইলৰ আঁতৰত থাকে, আপুনি এটা উপগ্ৰহ ব্যৱহাৰ কৰি আছে৷ মহাকাশত থকা উপগ্ৰহে বাৰ্তা গ্ৰহণ কৰে আৰু তাৰপিছত ই প্ৰতিফলিত হৈ  তৎক্ষণাত ঘূৰি আহে।"" এই বাক্যই স্পষ্ট কৰে যে উপগ্ৰহেহে দূৰবৰ্তী কলসমূহ ঘূৰাই প্ৰতিফলিত কৰে।

অন্য বিকল্পসমূহ ভুল কাৰণ:
* টেলিস্ক'প (Telescope): দূৰৰ বস্তু চোৱাৰ বাবে ব্যৱহাৰ কৰা হয়, যোগাযোগৰ বাবে নহয়।
* লাইট (Light): পোহৰ এক প্ৰকাৰ শক্তি, ই নিজে প্ৰতিফলিত কৰে কিন্তু দূৰত্বৰ কলসমূহ ঘূৰাই প্ৰতিফলিত কৰে না।
* ৰকেট (Rocket): উপগ্ৰহ উৎক্ষেপণ কৰাৰ প্ৰয়োজনীয় মাধ্যম, কিন্তু ই নিজে প্ৰতিফলন কৰে না।"
"এইবোৰৰ কোনটোক, মহাকাশত দূৰবীণ স্থাপন কৰিবলৈ ব্যৱহাৰ কৰা হয়?","সঠিক উত্তৰটো হ’ল **B: ৰকেট**।

কাৰণ: পঠনৰ অংশত স্পষ্টভাৱে উল্লেখ কৰা আছে যে ""কৃত্ৰিম উপগ্ৰহটো এটা ৰকেটৰ সহায়ত অন্তৰীক্ষলৈ পঠিওৱা হৈছিল।"" আৰু ""মহাকাশত ছেটেলাইট বা দূৰবীণ স্থাপন কৰিবৰ বাবে এটা প্রকাণ্ড ৰকেটক প্রায় ১০০ ফুট ওপৰলৈ লৈ যায়।""

অন্য বিকল্পসমূহ ভুল কাৰণ:

*   **A: লাইট বীম** - পঠনৰ অংশত লাইট বীমৰ বিষয়ে কোৱা হোৱা নাই।
*   **C: পৃথিৱীৰ বায়ুমণ্ডল** - বায়ুমণ্ডল পোহৰক বিকৃত কৰে, কিন্তু দূৰবীণ স্থাপন কৰাৰ বাবে ব্যৱহাৰ কৰা নহয়।
*   **D: ১০০ ফুটৰ উচ্চতাৰ ওপৰৰ চেটেলাইট** - ৰকেটৰ সহায়ত চেটেলাইট স্থাপন কৰা হয়, কিন্তু ৰকেটটোৱেই মূল উপাদান।"
এটা চক্ৰীয় ঘটনাৰ ক্ষেত্ৰত পাৰ হৈ যোৱা সময় ট্ৰেক কৰিবৰ বাবে কোনটো মন কৰিব লাগে?,"সঠিক উত্তৰটো হ'ল **B: পুনৰাবৃত্তি**।

প্ৰশ্নত কোৱা হৈছে, ""এটা চক্ৰীয় কাৰ্য পুনৰাবৃত্তি নিৰীক্ষণ কৰি আপুনি নিজে অতিক্ৰম কৰা সময় চিহ্নিত কৰিব পাৰে।"" ইয়েই সূচাইছে যে চক্ৰীয় ঘটনাৰ ক্ষেত্ৰত সময় গণনা কৰিবলৈ পুনৰাবৃত্তিহে প্ৰধান। পুনৰাবৃত্তিৰ জৰিয়েই আমি সময়ৰ গতিবিধি আৰু পৰিবৰ্তন মন কৰিব পাৰো।

অন্য বিকল্পসমূহ কেনেকৈ ভুল সেয়াও চালো:
*   **A: সময় অৱধি:** সময়ৰ অৱধি হৈছে সময়ৰ দৈৰ্ঘ্য, কিন্তু চক্ৰীয় ঘটনাৰ ক্ষেত্ৰত সময় ট্ৰেক কৰাৰ মূল উপাদান নহয়।
*   **C: প্ৰভাৱ:** প্ৰভাৱ হ'ল সময়ৰ ফল, কিন্তু সময় নিৰীক্ষণৰ পদ্ধতি নহয়।
*   **D: কঠিনতা:** সময় বুজিবলৈ কঠিন হ'লেও, এইটো সময় নিৰীক্ষণৰ প্ৰাসংগিক দিশ নহয়।"
"পাঠাংশ অনুসৰি, কোনো ঘটনাৰ কোনটো দিশ তুলনা কৰিবলৈ সময় ব্যৱহাৰ কৰা হয়?","সঠিক উত্তৰটো হ'ল: **A: দৈৰ্ঘ্য**

প্ৰদত্ত পাঠ্যাংশত স্পষ্টভাৱে উল্লেখ আছে যে সময়োও সেইটো হয় যি আমি ঘটনাসমূহৰ ""দৈৰ্ঘ্য"" ৰ তুলনা আমি কেনেকৈ কৰিম সেইয়া হয়৷ গতিকে, সময়ক কোনো ঘটনাৰ দৈৰ্ঘ্য তুলনা কৰিবলৈ ব্যৱহাৰ কৰা হয়।"
