question,gemma3_reply
"ඡේදයට අනුව, එකෝඩියනයක් සාර්ථකව වාදනය කිරීමේ නිවැරදි උපදෙසක් ලෙස නොසැලකෙන්නේ කුමක්ද?","The correct answer is **A: අමතර පරිමාවක් සඳහා ඔබ යතුරු මත යොදන බලය වැඩි කරන්න**.

Here's why:

*   The passage specifically states that you **do not** need to apply more force to the keys to get a louder sound on the accordion, unlike a piano. It emphasizes using the bellows (mainahama) for volume control.
*   Options B, C, and D are all directly supported by the text:
    *   B: Keeping unnecessary movements minimal conserves energy.
    *   C: Keeping hands loose and playing accurate notes is a key instruction.
    *   D: Increasing the speed of the bellows is how you get more volume.

Therefore, increasing force on the keys is the *incorrect* advice according to the passage."
එකෝඩියනයක් වාදනය කිරීමේදී පරිමාව වැඩි කරගැනීමට උපකාර වන්නේ පහත සඳහන් ඒවායින් කුමක්ද?,"The correct answer is **A: වැඩි වේගය** (More speed).

The passage states: ""in the accordion, to obtain additional volume, you use more pressure or **speed** on the bellows.""

Let's look at why the other options are incorrect:

* **B: වැඩි බලය** (More power) - The passage specifically states you *don't* need more power like with a piano.
* **C: අව පීඩනය** (Less pressure) - The passage says *more* pressure, not less.
* **D: අඩු ඇඟිලි හැසිරවීම** (Less finger movement) - The passage focuses on relaxing the hands and fingers, not reducing movement.



"
රූපාවාහිනියේ රූපවල පැති මායිම් කප්පාදු කර ඇත්තේ ඇයි?,"The correct answer is **B: එවිට රූපය සම්පූර්ණ තිරය ආවරණය කරයි**.

The passage explicitly states: ""මෙසේ කර ඇත්තේ රූප සම්පූර්ණ තිරය ආවරණය කරනු පිණිසය."" (This is done so that the image covers the entire screen.)

Let's look at why the other options are incorrect:

*   **A: උපසිරැසිවලට ඉඩ දීම සඳහා** - The passage states overscan *causes* issues with subtitles, not that it's done *for* them.
*   **C: වෙනත් ආකෘතිවලට සරල ලෙස පරිවර්තනය කිරීමට ඉඩ දීම සඳහා** - The passage doesn't mention anything about easy conversion to other formats.
*   **D: උපසිරැසි පහත මායිමට බෙහෙවින් ආසන්නව කප්පාදු කිරීමට** - This is a *result* of overscan, not the reason for it."
"ඡේදයට අනුව, චිත්‍රපටියක් ඩීවීඩී ආකෘතියට පරිවර්තනය කරන විට පුද්ගලයෙකුට මුහුණ දීමට සිදු විය හැක්කේ පහත ප්‍රශ්නවලින් කවරකටද?","The correct answer is **B: අර්ධ ලෙස කප්පාදු කළ උපසිරැසි (Partially cut-off subtitles)**.

Here's why:

The passage specifically states that when creating a DVD, the edges of the video are often cropped. This cropping can lead to subtitles that are close to the bottom edge being completely cut off or **partially cut off**, making them unreadable.

Let's look at why the other options are incorrect:

*   **A: සම්පූර්ණයෙන් තිරය ආවරණය නොකරන රූපයක් (An image that doesn't fill the entire screen)** - The passage explains *why* images fill the screen (overscan), not that they *don't*.
*   **C: සම්පූර්ණයෙන් තිරය ආවරණය කරන රූපයක් (An image that fills the entire screen)** - This is the *result* of overscan, not the problem faced during DVD conversion.
*   **D: කප්පාදු කළ මායිම් (Cropped edges)** - While cropped edges are part of the issue, the passage focuses on the *effect* of those cropped edges on the subtitles specifically.



"
බ්‍රිතාන්‍ය හමුදා බලකොටුවක් පිහිටා තිබුණේ කොහේද?,"The correct answer is **C: බෝර්ඩන්ටව්න්**.

The passage states: ""ජෙනරල් ජෝන් කැඩ්වෝල්ඩර්, සහයක සේනා කිසිවක් පැමිණෙන්නේ නම් එය අවහිර කරනු පිණිස **බෝර්ඩන්ටවුන්හි** බ්‍රිතාන්‍ය හමුදා බලකොටුවට එරෙහිව හැරවුම් ප්‍රහාරයක් දියත් කරනු ඇත."" 

Therefore, the British fort was located in Bordentown."
අත්පිටපත් කෙටුම්පතේ තිබුණේ කාගේ අත්සනද?,"The correct answer is **D: චාල්ස් තොම්ප්සන්**.

The passage states: ""...කොංග්‍රසයේ සභාපති ජෝන් හැන්කොක් සහ ලේකම් චාල්ස් තොම්ප්සන් විසින් අත්සන් තබන ලද කෙටුම්පතක්..."" 

Therefore, Charles Thompson's signature was on the manuscript."
ඩන්ලැප් බ්‍රෝඩ්සයිඩ් පිටපත් අවසන් වරට පැමිණියේ පහත කවර ස්ථානයටද?,"The correct answer is **C: London**.

The passage states: ""August 10th, a copy arrived in London."" This is the last location mentioned as receiving a Dunlap Broadside.

Here's why the other options are incorrect:

*   **A: New York:** While George Washington read it to his troops in New York, this happened *before* the copy arrived in London.
*   **B: Dunlap's printing shop:** The broadsides were *made* at Dunlap's printing shop, but didn't end their journey there.
*   **D: Independence Hall:** It was read publicly at Independence Hall, but again, this was before the copy reached London."
කර්නල් ස්ටාර්ක්ගේ සෙබළු සිටියේ කොහේද?,"The correct answer is **A: උතුරු කෙළවර, මායිම දිගේ**.

Here's why:

The text states: ""ස්ටාර්ක්ගේ මිනිසුන් යටත් ජනපදවැසියන්ගේ ස්ථානයේ උතුරු කෙළවරේ මායිම දිගේ ස්ථානගත විය."" (Stark's men were positioned along the border at the north end of the American settlement's location.)

Let's look at why the other options are incorrect:

*   **B: වෙරළ තීරයක ජල අද්දර** - While they eventually formed a line *leading to* the shore, this wasn't their initial position.
*   **C: අර්ධද්වීපයේ ඊසාන දිගින්** - The text mentions the Mystic River being on the *northeast* side of the peninsula, but doesn't say Stark's men were *on* that side.
*   **D: වැටට ඉදිරියෙන්** - They built a ""rict"" (a small defensive work) *in front of* the fort, but they weren't initially *at* that location. They were first positioned along the north end of the border.



"
ඡේදයට අනුව ස්ටාක්ගේ මිනිසුන් ඔවුන්ගේ මායිම් දිගු කළේ කිනම් විටද?,"The correct answer is **C: බාදිය පැවති කාලයේ**.

The passage states: ""බාදිය මගින් අර්ධද්වීපයේ ඊසාන දෙසින් මිස්ටික් ගඟ දිගේ හිඩැසක් විවෘත කළ විට, ඔවුන් ඉතා ඉක්මනින් කුඩා වෙරළ තීරයක ජල අද්දර අවසන් වන කෙටි ගල් පවුරකින් වැට උතුරට දිගු කළහ."" This directly links the extension of the border to when the tide created an opening.

Here's why the other options are incorrect:

*   **A:** While the colonists requested reinforcements, this didn't directly cause the border extension.
*   **B:** The order about not firing until regular troops passed the retrenchment relates to *when* they would fire, not *when* they extended the border.
*   **D:** Soldiers arriving at forward positions precedes the border extension, but isn't the cause of it.



"
"ඡේදයට අනුව, චීනයේ දරුණුතම යුගයක් වූයේ පහත කිනම් යුගයද?","The correct answer is **D: රාජධානි තුනේ යුගය (The Three Kingdoms period)**.

The passage explicitly states: ""රාජධානි ත්‍රිත්වය, පුරාතන චීනයේ වැඩියෙන්ම ලේ තැවරුණු යුගයක් වූ අතර..."" (The Three Kingdoms period was the bloodiest era in ancient China...).

Let's look at why the other options are incorrect:

*   **A: ජින් රාජවංශය (Jin Dynasty):** The passage mentions the Three Kingdoms period *between* the Han and Jin dynasties, but doesn't say the Jin dynasty was the bloodiest.
*   **B: ෂියාන් යුගය (Xi'an era):** Xi'an is a city (and was a capital), not a specific historical period. The passage mentions the palace in Xi'an but doesn't label it as a bloody era.
*   **C: හැන් රාජ වංශය (Han Dynasty):** The passage positions the Three Kingdoms period *after* the Han dynasty.



"
