question,gemma3_reply
Kapan Raja Tutankhamun mendapatkan ketenaran?,"The correct answer is **C: Setelah penemuan makamnya** (After the discovery of his tomb).

Here's why:

The passage explicitly states: ""However, the discovery of his tomb in 1922 made him famous."" (Namun, penemuan makamnya pada tahun 1922 membuatnya masyhur.)

Let's look at why the other options are incorrect:

*   **A: Setelah pencurian makamnya** (After the robbery of his tomb) - The passage states the tomb was *not* robbed, it was untouched.
*   **B: Selama masa kekuasaannya** (During his reign) - The passage states he was *not* considered important in ancient times.
*   **D: Setelah disebutkan dalam daftar raja kuno** (After being mentioned in ancient king lists) - The passage states he was *not* recorded in most ancient king lists.



"
Apa yang membuat Tutankhamun terkenal sebagai raja Mesir?,"The correct answer is **A: Penemuan makamnya yang tak terusik** (The discovery of his untouched tomb).

Here's why:

* **The passage states:** ""However, the discovery of his tomb in 1922 made him famous."" and ""While many past tombs were looted, this tomb remained undisturbed."" This directly links his fame to the finding of his intact tomb and its well-preserved contents.

Let's look at why the other options are incorrect:

* **B: Statusnya dalam daftar raja masa lampau** (His status in past king lists) - The passage specifically says he *wasn't* considered important and wasn't listed in most ancient king lists.
* **C: Penjarahan ribuan artefak dari makamnya** (The looting of thousands of artifacts from his tomb) - The passage says the tomb was *not* looted; it was undisturbed.
* **D: Peran pentingnya selama era Mesir kuno** (His important role during the ancient Egyptian era) - The passage says he wasn't considered important in ancient times.



"
"Apa yang tidak dapat dilakukan pujangga Yunani, Homer?","The correct answer is **B: Melihat (Seeing)**.

The passage states Homer was a ""penyair buta legendaris"" - a legendary *blind* poet. This means he could not see.

Let's look at why the other options are incorrect:

*   **A: Mendengar (Hearing):** The passage refers to him as a *poet*, implying he could hear to compose and recite his work.
*   **C: Berjalan (Walking):** There's no information given that suggests Homer couldn't walk.
*   **D: Berbicara (Speaking):** As a poet, he would need to be able to speak to share his work.



"
Manakah orang Yunani berikut yang dikenal bukan terkait kesusasteraan?,"Jawaban yang benar adalah **C: Pythagoras**.

Berikut penjelasannya:

*   **Homer** adalah seorang penyair dan penulis *Iliad* dan *Odyssey*.
*   **Sophocles** adalah seorang penulis drama.
*   **Aristophanes** juga seorang penulis drama.
*   **Pythagoras** adalah seorang matematikawan, terkenal karena teorema Pythagoras.

Pertanyaan tersebut meminta orang Yunani yang dikenal *bukan* karena kesusasteraan, dan Pythagoras adalah satu-satunya pilihan yang sesuai dengan deskripsi tersebut."
Di manakah keluarga Ibrani menghabiskan waktunya?,"The correct answer is **A: Di ruang terbuka**.

Here's why:

The passage explicitly states ""Sebagian besar kehidupan keluarga Yahudi berlangsung di tempat terbuka"" (Most of Jewish family life took place outdoors). While cooking happened in the courtyard (C) and shops faced the streets (B), these are *examples* of where life took place outdoors, not the overall answer to where the family spent their time.  The passage also contrasts outdoor life with the lesser importance of the *house* itself (D).



"
Hal apa yang tidak terlalu penting untuk keluarga Ibrani?,"The correct answer is **C: Rumahnya**.

Here's why:

* **The passage explicitly states:** ""Di iklim hangat Timur Tengah, rumah tidak begitu penting."" (In the warm climate of the Middle East, houses were not so important.) This is a direct answer to the question.

Let's look at why the other options are incorrect:

* **A: Iklimnya (The climate):** The passage *starts* by talking about the importance of the climate in influencing lifestyle, making it relevant, not unimportant.
* **B: Tokonya (The shops):** The passage mentions shops, but specifically notes they were open-air, showing they *were* a part of life, even if in a different form.
* **D: Masakannya (The cooking):**  The passage specifically mentions women cooking, making cooking an important activity.



"
Manakah dari hal berikut yang tidak mendeskripsikan perbedaan negara-negara Skandinavia?,"Jawaban yang benar adalah **B: Tanah airnya**.

Berikut penjelasannya:

Pernyataan P secara eksplisit menyebutkan perbedaan dalam **sejarah (history)**, **adat istiadat (customs)**, dan **orang-orangnya (people)** antara negara-negara Skandinavia.

Sementara, pernyataan P tidak menyebutkan perbedaan tanah air. Semua negara Skandinavia berbagi wilayah geografis yang sama, yaitu Semenanjung Skandinavia dan pulau-pulau di sekitarnya. Meskipun ada perbedaan lanskap di dalam setiap negara, mereka semua berada di tanah air yang sama secara geografis. Oleh karena itu, ""tanah air"" bukanlah sebuah perbedaan di antara mereka.



"
Siapa yang pertama kali menghuni Greenland?,"The correct answer is **A: Suku Eskimo**.

The passage explicitly states: ""Namun, terlepas dari penemuannya, suku Eskimo telah tinggal di sana pada saat itu."" (However, despite his discovery, the Eskimo tribe had already lived there at that time). This indicates they were there *before* Erik the Red.



"
Grup manakah yang lebih suka makan tanpa kursi?,"The correct answer is **C: Pria Roma kaya**.

Here's why:

The passage states: ""while poor people and women ate food while sitting on chairs, the rich liked to enjoy banquets relaxing and eating lying down."" This directly indicates that rich Roman men preferred to recline (and therefore not use chairs) while eating.

Let's look at why the other options are incorrect:

*   **A: Wanita Roma kaya** - The passage says wealthy *women* ate *sitting* on chairs.
*   **B: Pria Roma miskin** - The passage says poor *people* ate *sitting* on chairs.
*   **D: Wanita Roma miskin** - The passage says poor *people* ate *sitting* on chairs.



"
Manakah dari hal berikut yang bukan bagian dari pesta Romawi Kuno?,"The correct answer is **D: Sepiring kalkun panggang**.

Here's why:

*   The passage specifically states that ""tidak ada orang Romawi kuno yang pernah mencicipi kalkun"" (no ancient Romans ever tasted turkey).

Let's look at why the other options *are* mentioned in the passage:

*   **A: Tamu miskin makan di kursi** - The passage states ""saat orang miskin...menyantap makanan sambil duduk di kursi"" (when the poor...ate while sitting on chairs).
*   **B: Hidangan pembuka berupa siput** - The passage lists siput (snails) as one of the unusual foods served at Roman feasts.
*   **C: Pria kaya berbaring selama makan malam** - The passage states ""orang kaya suka menikmati jamuan makan bersama sambil bersantai dan menyantap makanannya"" (the rich liked to enjoy banquets while relaxing and eating their food) implying a reclining position.



"
