question,gemma3_reply
在工廠事故發生後，以下何者不是給當地居民的安全建議之一？,"The correct answer is **C: 避免吸入白色煙霧 (Avoid inhaling white smoke)**.

Here's why:

The passage specifically states the following safety recommendations:

*   **待在室內 (Stay indoors)**
*   **關閉冷氣空調 (Close windows and air conditioning)** - This is equivalent to ""Avoid using air conditioning.""
*   **勿飲用自來水 (Do not drink tap water)**

The passage *does not* mention any advice about avoiding inhaling the white smoke. While it's a reasonable precaution, it wasn't part of the official guidance given to residents as reported in the text."
根據摩爾醫師的說法，極具抗藥性的結核病最令人擔憂的是什麼？,"The correct answer is **D: 它的高致死率**.

Here's why:

The passage states, ""新的變異株「有極高的致死率，因此非常令人不安和恐慌」"" which directly translates to ""the new variant 'has a very high mortality rate, therefore it is very worrying and frightening'."" This is the primary concern Dr. Moll expresses.

Let's look at why the other options are incorrect:

*   **A: 變異株在醫院中感染的情況 (The situation of the variant infecting people in hospitals)** - While he notes this *happens*, it's not the *most* concerning aspect.
*   **B: 變異株對藥物的抵抗力 (The variant's resistance to drugs)** - This is inherent in it being XDR-TB (Extremely Drug-Resistant Tuberculosis), but the *result* of that resistance - the high death rate - is what he emphasizes.
*   **C: 感染者可能感染的人數 (The number of people an infected person might infect)** - This is a concern for spread, but again, the *severity* of the infection (high death rate) is the main issue.



"
在確定感染這種新變異株的患者中，有多少人證實是醫護人員？,"The correct answer is **B: 2 人**.

The passage states: ""莫爾醫生認為有些病人可能是在醫院中感染上病菌，且至少有兩個病例為醫護人員。"" (Dr. Moll believes some patients may have been infected in hospital, and at least two cases were healthcare workers.)
"
NextGen 系統使用哪種技術？,"The correct answer is **A: 衛星技術**.

The passage explicitly states: ""It uses **satellite-based** technology..."" 

Let's look at why the other options are incorrect:

* **B: 精確技術** - While NextGen *results* in more precise positioning, ""precise technology"" isn't the *type* of technology it uses.
* **C: 地面雷達的技術** - The passage specifically contrasts NextGen with ""ground-based radar"" and states it uses something *different*.
* **D: 碳排放技術** - NextGen *reduces* carbon emissions, but doesn't *use* technology related to them.



"
NextGen 如何直接幫助空中交通管制員？,"The correct answer is **B: 更精確的飛機位置**

Here's why:

The passage states: ""It [NextGen] uses satellite-based technology... to allow air traffic controllers to **more precisely locate aircraft**..."" 

Let's look at why the other options are incorrect:

*   **A: 更短的飛行路線** - While NextGen *results* in shorter routes, that's a consequence of the more precise positioning, not how it directly helps controllers.
*   **C: 減少碳排放** - This is a *benefit* of NextGen, not how it directly aids controllers.
*   **D: 使用較少的燃料** - Similar to C, this is a result, not a direct help to controllers.

Therefore, NextGen directly helps controllers by giving them a more accurate picture of where the planes are."
根據文章，歷史學家沒有批評 FBI 集中在哪一點？,"The correct answer is **C: 高度關注色情案件**.

Here's why:

* **The passage states historians *criticized* the FBI for focusing on easy cases (like car thefts) to boost statistics.**  This means options A, B, and D are things historians did criticize.
* **The passage mentions the FBI being *required* to dedicate resources to pornography cases starting in 2005, but it doesn't say historians criticized this focus.** It simply states it *happened*.

Therefore, the historians did *not* criticize the FBI's focus on pornography.
"
猥褻防治措施迫使 FBI 做什麼？,"The correct answer is **D: 指派探員投入色情案件**.

Here's why:

The passage states directly that Congress ""required the FBI to assign ten agents to adult pornography cases"" starting in 2005 with funding for obscenity prevention measures. This is a clear directive and action taken *because* of the obscenity prevention funding.

Let's look at why the other options are incorrect:

*   **A: 分配更多資源於汽車失竊案** - The passage actually describes a *past* criticism of the FBI focusing *on* easily solved cases like car theft. This isn't related to the new obscenity prevention measures.
*   **B: 提高該機構的成功率** - While the past focus on easy cases aimed to *increase* success rates, the passage doesn't state that the obscenity prevention measures were intended for this purpose.
*   **C: 專注於應該容易解決的犯罪案件** - Again, this describes a *previous* FBI practice, not a result of the new funding.



"
對 JAS 39C 獅鷲戰鬥機墜機事件作出反應的消防車發生了什麼事？ ,"The correct answer is **B: It overturned**.

The passage states: ""當地媒體報導一輛機場消防車在出勤時翻覆。"" (Local media reported that an airport fire truck overturned while responding.)

Let's look at why the other options are incorrect:

*   **A: It crashed** - The *plane* crashed, not the fire truck.
*   **C: It exploded** - The *plane* exploded, not the fire truck.
*   **D: It ran out of gas** - There is no mention of this in the text.



"
發生 JAS 39C 獅鷲戰鬥機墜機事件後，機場對什麼關閉了？,"The correct answer is **A: 商業航班**.

The text states the crash ""led to the suspension of commercial flights' takeoffs and landings at the airport."" 

Let's look at why the other options are incorrect:

* **B: 消防車** - While a fire truck *crashed*, the airport didn't close due to the fire truck.
* **C: 當地媒體** - The media *reported* on the event, they weren't closed.
* **D: 空軍少校** - The pilot was identified, but wasn't something the airport closed.



"
布里辛斯基在伊朗革命期間指點了誰？,"The correct answer is **C: 卡特**.

The passage states: ""As a member of the US National Security Bureau, he assisted Carter in handling world affairs diplomatically, such as the Iranian Revolution of 1979."" This directly indicates that Brzezinski advised Carter during the Iranian Revolution."
誰一直擔任國家安全顧問直到 1977 年？,"The correct answer is **B: 季辛吉 (Kissinger)**.

The passage states that Zbigniew Brzezinski *succeeded* Henry Kissinger as National Security Advisor in 1977. This means Kissinger held the position until 1977.
"
以下何者並未正確反映波貝克在貝爾格萊德游擊隊的職業生涯？,"The correct answer is **A: 他在為球隊效力期間踢進超過 468 個進球**.

Here's why:

* **The passage states he scored 403 points (goals), not over 468.** He played 468 *games*, but did not *score* over 468 points.
* The other options are all directly supported by the text:
    * **B:** ""他在球隊中的出場數與進球數居冠"" (He topped the team in both appearances and goals).
    * **C:** ""1995 年，他獲選為游擊隊足球俱樂部的史上最佳球員"" (In 1995, he was selected as the best player in Partizan football club history).
    * **D:** ""他在該隊期間，共計出賽 468 次"" (He played a total of 468 games during his time with the team).
"
有關波貝克在貝爾格萊德游擊隊歷史，哪項陳述是正確的？,"The correct answer is **A: He started playing for Belgrade Partizan in 1945.**

Here's why:

* **The passage explicitly states:** ""He joined the team in 1945 and stayed until 1958.""

Let's look at why the other options are incorrect:

* **B: In Zagreb he played before joining Belgrade Partizan:** The passage states he was *born* in Zagreb, not that he *played* for a team there.
* **C: He played for Belgrade Partizan until 1995:** The passage says he left in 1958, and was *awarded* the best player in 1995.
* **D: He became famous after being selected as Partizan's best player:** The passage says he *became famous while playing* for Partizan, and the award came much later.



"
根據文章，哪個特徵讓伊氏西爪龍有別於迅猛龍？,"The correct answer is **B: 牠第二隻爪比較大**.

Here's why:

The passage specifically states: ""牠的第二隻爪比較大，使牠獲得西爪龍的封號，意指「西方之爪」"" (Its second claw is larger, giving it the name *Ieunator*, meaning ""western claw"").  This directly identifies the larger second claw as a distinguishing feature.

Let's look at why the other options are incorrect:

*   **A: 牠有兩條腿** - The passage doesn't say this is a *difference* between *Ieunator* and *Velociraptor*; it implies both walked on two legs.
*   **C: 牠全身長滿羽毛** - The passage states *Ieunator* was covered in feathers, but also says *Velociraptor* was likely feathered too, so it's not a distinguishing feature.
*   **D: 牠是溫血動物** -  Similar to feathers, the passage indicates both *Ieunator* and *Velociraptor* were likely warm-blooded, so it's not a difference between them.



"
「西爪龍」的含義源自該物種的什麼身體特徵？,"The correct answer is **A: 爪子**.

Here's why:

The passage explicitly states that the name ""Velociraptor"" (which translates to ""western claw"") comes from its **second claw being comparatively large**. 

Let's look at why the other options are incorrect:

*   **B: 全身覆蓋羽毛 (Covered in feathers):** While the passage mentions it was covered in feathers, this isn't the origin of the name ""western claw.""
*   **C: 腿 (Legs):** The passage mentions it *could* walk upright on its legs, but this isn't the source of its name.
*   **D: 喙 (Beak):** The passage doesn't mention anything about a beak.



"
關於槍擊事件的陳述，下列何者為真？,"The correct answer is **D: 槍擊事件發生在水牛城 (The shooting happened in Buffalo)**.

Here's why:

*   The text states the husband was killed in a shooting *in Buffalo* and that they celebrated their wedding *in Buffalo*.

Let's look at why the other options are incorrect:

*   **A: 丈夫和妻子都來自德克薩斯州 (Both husband and wife are from Texas)** - The text states the couple got married in Texas, but only states the *husband* was *born* in Buffalo.
*   **B: 有五個受害者 (There were five victims)** - The text states four people were killed.
*   **C: 這對夫婦一年前在水牛城結婚 (The couple got married in Buffalo a year ago)** - The text states the couple got married *in Texas* a year ago, and went to Buffalo to celebrate.



"
