question,gemma3_reply
"ફકરા મુજબ, એકોર્ડિયન સફળતાપૂર્વક વગાડવા માટે શું સચોટ સૂચના માનવામાં ન આવે?","સાચો જવાબ છે **A: વધારે અવાજ માટે, કદી ને હજુ જોર થી દબાવવું**.

ફકરામાં સ્પષ્ટપણે કહેવામાં આવ્યું છે કે પિયાનોની જેમ, એકોર્ડિયનમાં મોટો અવાજ મેળવવા માટે બળ કરીને કળ દબાવવાની જરૂર નથી. તેના બદલે, બેલોનો ઉપયોગ કરીને દબાણ અથવા ઝડપ વધારવી જોઈએ. તેથી, જોરથી કળ દબાવવી એ સફળતાપૂર્વક એકોર્ડિયન વગાડવા માટેની યોગ્ય સૂચના નથી.

અન્ય વિકલ્પો ફકરામાં દર્શાવેલ સૂચનાઓ સાથે સુસંગત છે:

*   **B:** શક્તિ જાળવી રાખવા માટે અનાવશ્યક ગતિયો ઓછા માં ઓછી રાખવી - આ ફકરાની પ્રથમ વાક્યમાં ઉલ્લેખ છે.
*   **C:** સૂર વગાડતી વખતે હાથ છુટ્ટો મુકવાનું યાદ રાખવું - આ પણ ફકરાની શરૂઆતમાં કહેવામાં આવ્યું છે.
*   **D:** વધારે અવાજ માટે નીચે વગાડવાની ગતિ વધારવી - ફકરામાં બેલોની ઝડપ વધારવાનો ઉલ્લેખ છે, જે વોલ્યુમ વધારવામાં મદદ કરે છે."
"એકોર્ડિયન વગાડતી વખતે, નિમ્નલિખિત માંથી કયું અવાજ વધારવામાં મદદ કરી શકે છે?","સાચો જવાબ છે: **A: વધુ ગતિ**

પેસેજમાં સ્પષ્ટપણે જણાવવામાં આવ્યું છે કે એકોર્ડિયન પર વધુ વોલ્યુમ મેળવવા માટે, તમે વધુ દબાણ અથવા **ઝડપ** સાથે બેલોનો ઉપયોગ કરી શકો છો. તેથી, 'વધુ ગતિ' એ સાચો જવાબ છે.

બાકીના વિકલ્પો ખોટા છે કારણ કે:

*   **B: વધુ બળ** - પેસેજમાં કહેવામાં આવ્યું છે કે પિયાનોની જેમ વધુ અવાજ માટે બળની જરૂર નથી.
*   **C: ઓછો પ્રભાવ** - ઓછો પ્રભાવ વોલ્યુમ ઘટાડશે.
*   **D: આંગળીની ઓછી ગતિ** - આંગળીની ગતિ વોલ્યુમ સાથે સીધી રીતે સંબંધિત નથી."
દૂરદર્શન પાર આવતા ચિત્રો ની કિનારો કપાયેલી શા માટે હોઈ છે?,"સાચો જવાબ છે **B: ચિત્ર આખી સ્ક્રીન પાર માઈ શકે એટલે**.

પેસેજમાં સ્પષ્ટપણે જણાવવામાં આવ્યું છે કે ટેલિવિઝન પર તમે જે કંઈ જુઓ છો તેની ઉપરની, નીચેની અને બાજુની કિનારીઓ કાપેલી હોય છે જેથી કરીને છબી આખો સ્ક્રીન આવરી લે. આને ઓવરસ્કૅન કહેવામાં આવે છે.
"
"ફકરા મુજબ, એક ફિલ્મ નું ડવડ ના ગોઠવણ માં પરિવર્તન કરતી વખતે એક વ્યક્તિએ નિમ્નલિખિત માંથી કઈ સમસ્યા નો સામનો કરવો પડી શકે છે?","સાચો જવાબ છે **B: આંશિક ઉપશીર્ષકો**.

ફકરામાં સ્પષ્ટપણે જણાવવામાં આવ્યું છે કે ઓવરસ્કૅનના કારણે, જો વીડિયોના નીચેના ભાગમાં ઉપશીર્ષકો (subtitles) હોય તો તે કાપી નાખવામાં આવી શકે છે અને દર્શકોને સંપૂર્ણ રીતે દેખાશે નહીં. આને જ આંશિક ઉપશીર્ષકો કહેવાય છે.

અન્ય વિકલ્પો ખોટા છે કારણ કે:

*   **A: આખી સ્ક્રીન પાર ફિટ ન થતું ચિત્ર** - ફકરામાં ઉલ્લેખ છે કે ટીવી સ્ક્રીન માટે ઓવરસ્કૅન કરવામાં આવે છે જેથી ચિત્ર આખી સ્ક્રીન પર ફિટ થઈ જાય.
*   **C: આખી સ્ક્રીન પાર ફિટ ના થતું ચિત્ર** - આ વિકલ્પ પણ A જેવો જ છે અને ફકરામાં જણાવેલી વાતથી વિરુદ્ધ છે.
*   **D: કપાયેલી કિનારો** - ફકરામાં ઉલ્લેખ છે કે ઓવરસ્કૅનના કારણે ચિત્રની કિનારીઓ કપાઈ જાય છે, પરંતુ મુખ્ય સમસ્યા ઉપશીર્ષકોની છે."
ત્યાં બ્રિટિશ ચોકી ક્યાં સ્થિત હતી?,"સાચો જવાબ છે **C: બોર્ડનટાઉન**.

પેસેજમાં જણાવ્યા અનુસાર, જનરલ જ્હોન કેડવાલ્ડર બોર્ડેટાઉન ખાતે બ્રિટિશ લશ્કરના ભંડાર વિરુદ્ધ એક ભ્રામક હુમલો કરશે, જેથી તેઓ કોઈ પણ મદદને અવરોધિત કરી શકે. આનો અર્થ એ થાય છે કે બ્રિટિશ ચોકી બોર્ડેટાઉનમાં હતી."
હસ્તલિખિત મુસદ્દા પર કોની સહી દેખાઈ?,"The correct answer is **D: ચાર્લ્સ થોમસન**.

The text states: ""...કૉંગ્રેસના પ્રમુખ જૉહ્ન હૅન્કૉક અને મંત્રી ચાર્લ્સ થૉમ્સન દ્વારા હસ્તાક્ષર કરેલો હસ્તલિખિત ડ્રાફ્ટ..."" 

Therefore, Charles Thomson's signature appeared on the handwritten draft."
નિમ્ન સ્થાનોમાંથી એક ડનલેપ બ્રોડસાઇડ છેલ્લે ક્યાં આવ્યું હતું?,"The correct answer is **C: London**.

Here's why:

The passage states, ""Its one copy had reached London by 10 August."" This indicates that a Dunlap Broadside was sent to and arrived in London. The other options are incorrect because:

*   **New York:** While Washington read it to his troops in New York, the broadside originated elsewhere and eventually reached London.
*   **Dunlap's printing shop:** The broadsides were *made* at Dunlap's shop, but this isn't where they ended up last.
*   **Independence Hall:** The first public reading was at Independence Hall, but the broadsides were distributed further.



"
કર્નલ સ્ટાર્કના સૈનિકો ક્યાં સ્થિત હતા?,"The correct answer is **A: ઉત્તરના છેડે, વાડ તરફ**.

Here's why:

The passage states: ""સ્ટાર્કનાં માણસોએ સંસ્થાનવાસીનાં સ્થાનના ઉત્તર છેડા ઉપર આવેલી વાડની પાસે પોતાના સ્થાનો લીધા હતા."" This directly translates to ""Stark's men took up positions near the fence at the north end of the settlement's location.""

Let's look at why the other options are incorrect:

*   **B: બીચ પર પાણીની ધારે (Beach on the water's edge):** While they *built* a wall extending to the beach, they weren't *stationed* there initially.
*   **C: દ્વીપકલ્પની ઉત્તરપૂર્વ તરફ (Northeast of the peninsula):** They eventually expanded towards this direction, but their initial position was at the north end near the fence.
*   **D: વાડની સામે (In front of the fence):** They were *near* the fence, not directly in front of it in a defensive line at first. They later established a firing line 100 feet from the fence.



"
"ફકરા મુજબ, સ્ટાર્ક ના માણસોએ વાળ ક્યારે વધારી?","The correct answer is **C: ઓટ વખતે**.

Here's why:

The passage states, ""ઓછી ભરતીએ દ્વિપકલ્પના ઉત્તરપૂર્વમાં રહસ્યમય નદી પર અંતર ખોલ્યું."" (Low tide revealed a passage on the mysterious river northeast of the peninsula.)  It was *during* this low tide that Stark's men extended the wall.

Let's look at why the other options are incorrect:

*   **A: જ્યારે વસાહતીઓ પ્રબલીકરણ કર્યું ત્યારે** - The strengthening request came *before* they built the wall.
*   **B: નિયમિતો દ્વારા દાવ થી પસાર થયા પછી** - The order was to *wait* until the regulars crossed, not that they built it after.
*   **D: જ્યારે સૈનિકોએ આગળના સ્થાનો લીધા ત્યારે** - They already had positions before the low tide revealed the passage.



"
"ફકરા મુજબ, ચિનો નું સૌથી હિંસક યુગ નિમ્ન માંથી કયું હતું?","સાચો જવાબ છે: **D: ત્રણ રાજ્યોનો યુગ**

ફકરામાં સ્પષ્ટપણે જણાવવામાં આવ્યું છે કે ""પ્રાચીન ચીનનાં ઇતિહાસમાં થ્રી કિંગડમ્સ સૌથી લોહિયાળ યુગમાંનું એક હતું"". તેથી, આ જ સાચો જવાબ છે.
"
