question,gemma3_reply
उताऱ्यात उल्लेख केल्याप्रमाणे खालीलपैकी कोणते क्षेत्र व्हेनेझुएलाच्या सर्वांत कमी लोकांना रोजगार प्रदान करते?,"या प्रश्नाचं योग्य उत्तर आहे **C: तेल**.

उतारा स्पष्टपणे सांगतो की व्हेनेझुएलाच्या केवळ १% लोक तेल उद्योगात काम करतात. इतर पर्याय पाहिल्यास, शेतीत ५ वा भाग, उद्योगात १/४ आणि सेवा क्षेत्रात २/३ लोक काम करतात. त्यामुळे तेल उद्योग सर्वात कमी लोकांना रोजगार देतो."
"उताऱ्यातनुसार, खालीलपैकी कोणते क्षेत्र व्हेनेझुएलाच्या सर्वात जास्त लोकांना रोजगार प्रदान करते?","या उताऱ्यानुसार, व्हेनेझुएलामध्ये सर्वात जास्त लोकांना रोजगार सेवा क्षेत्रात मिळतो. कारण, काम करणाऱ्या लोकांपैकी 2/3 (दोन तृतीयांश) लोक सेवा क्षेत्रात काम करतात. त्यामुळे योग्य उत्तर आहे:

**A: सेवा**
"
"उताऱ्यानुसार, फ्यूजनमुळे तारे काय करण्यास सक्षम होतात?","या प्रश्नाचे योग्य उत्तर आहे: **C: प्रकाश आणि उष्णता देणे**

**स्पष्टीकरण:**

उतारात स्पष्टपणे सांगितले आहे की, ""हायड्रोजन अणू एकत्र येऊन (किंवा विलीन केले जातात) जड मूलद्रव्ये तयार होतात तेव्हा निर्माण झालेल्या ऊर्जेमुळे तारे प्रकाश आणि उष्णता उत्सर्जित करतात."" त्यामुळे, फ्यूजनमुळे तारे प्रकाश आणि उष्णता निर्माण करतात.

इतर पर्याय का बरोबर नाहीत:
* **A: जड एलिमेंट्स तयार करणे** - हे खरे आहे, पण तारे काय *करण्यास सक्षम* आहेत याबद्दल प्रश्न विचारत आहे, ऊर्जा निर्माण करून प्रकाश देणे हे त्यांचे प्रमुख कार्य आहे.
* **B: फ्यूजन अणुभट्ट्या उभारणे** - शास्त्रज्ञ अणुभट्ट्या बनवण्याचा प्रयत्न करत आहेत, पण तारे ते उभारू शकत नाहीत.
* **D: हायड्रोजन अणूची निर्मिती** - फ्यूजनमध्ये हायड्रोजन अणू वापरले जातात, ते तयार केले जात नाहीत."
एक उपयोगी फ्यूजन अणुभट्ट्या खालीलपैकी काय निर्माण करेल?,"योग्य उत्तर आहे: **D: ऊर्जा**

**स्पष्टीकरण:**

परिच्छेदामध्ये स्पष्टपणे नमूद केले आहे की हायड्रोजन अणूंचे एकत्रीकरण (fusion) होऊन जड मूलद्रव्ये तयार होतात, तेव्हा ऊर्जा निर्माण होते. शास्त्रज्ञ याच पद्धतीने ऊर्जा निर्माण करण्यासाठी अणुभट्टी (fusion reactor) बनवण्याचा प्रयत्न करत आहेत. त्यामुळे, उपयोगी फ्युजन अणुभट्टी ऊर्जा निर्माण करेल.

इतर पर्याय का बरोबर नाहीत:
* **A: हायड्रोजन:** अणुभट्टी हायड्रोजन वापरते, निर्माण करत नाही.
* **B: तारे:** तारे नैसर्गिकरित्या फ्युजनद्वारे ऊर्जा निर्माण करतात, अणुभट्टी तारे निर्माण करत नाही.
* **C: अणू:** अणुभट्टीमध्ये अणू एकत्र येतात, पण ती अणू निर्माण करत नाही.
"
पाण्याची रासायनिक रचना काय आहे?,"योग्य उत्तर आहे: **D: दोन हायड्रोजन अणू आणि एक ऑक्सिजन अणू**

परिच्छेदामध्ये स्पष्टपणे सांगितले आहे की पाण्याचा रेणू हा 2 हायड्रोजन अणू आणि 1 ऑक्सिजन अणू यांनी बनलेला असतो. त्यामुळे पर्याय D अचूक आहे."
"जेव्हा पाण्याचे स्वरूप बदलते, तेव्हा काय कायम राहते?","योग्य उत्तर **A: आण्विक रचना** आहे.

**स्पष्टीकरण:**

परिच्छेदामध्ये स्पष्टपणे सांगितले आहे की, ""पाण्याचा रेणू हा 2 हायड्रोजन अणू आणि 1 ऑक्सिजन अणू यांनी बनलेला असतो. तो वायू, द्रव, किंवा घन असे काहीही असो त्याची आण्विक रचना समान असते."" याचा अर्थ पाण्याचे स्वरूप (भौतिक अवस्था) बदलली तरी, त्याच्या रेणूंची रचना कायम राहते.

इतर पर्याय का योग्य नाहीत:
* **घनता:** पाण्याचे स्वरूप बदलताना घनता बदलते.
* **भौतिक अवस्था:** प्रश्नच विचारतो आहे की स्वरूप बदलताना काय कायम राहते, त्यामुळे भौतिक अवस्था हे उत्तर असू शकत नाही.
* **द्रव नायट्रोजन:** हा परिच्छेदामध्ये दिलेला फक्त एक उदाहरण आहे, उत्तर नाही."
"उताऱ्यानुसार, काही कायदे लागू करण्याचा प्रयत्न करताना तेरा राज्यांना पुढीलपैकी कोणती समस्या नव्हती?","या परिच्छेदानुसार, तेरा राज्यांना काही कायदे लागू करताना **राज्य यंत्रणेकडून अतिशय दिरंगाई** (A) ही समस्या नव्हती. परिच्छेदात स्पष्टपणे नमूद केले आहे की राज्य अधिकारी कायद्यांची अंमलबजावणी करण्यास सहकार्य करत नव्हते, म्हणजेच अंमलबजावणीमध्ये दिरंगाई झाली.

इतर पर्याय का बरोबर नाहीत:
* **काँग्रेसमध्ये सत्तेचा अभाव आहे** (B): काँग्रेसला कर लावण्याचा अधिकार नव्हता आणि राष्ट्रीय कार्यकारिणी किंवा न्यायपालिका नसल्यामुळे काँग्रेसकडे सत्ता कमी होती, हे परिच्छेदात सांगितले आहे.
* **सर्वानुमते मंजुरी आवश्यक असलेल्या सुधारणा** (C): कायद्यांमध्ये सुधारणा करण्यासाठी सर्व राज्यांची एकमताने सहमती आवश्यक होती, ज्यामुळे बदल करणे खूप कठीण होते.
* **राष्ट्रीय कार्यकारिणीचा अभाव** (D): राष्ट्रीय कार्यकारिणी नसल्यामुळे काँग्रेसला राज्य अधिकाऱ्यांवर अवलंबून राहावे लागत होते, हे परिच्छेदात नमूद आहे.

त्यामुळे, योग्य उत्तर **A: राज्य यंत्रणेकडून अतिशय दिरंगाई** आहे."
"उताऱ्यातील संदर्भानुसार, कोणते विधान क्रांतिकारी युद्धादरम्यान केंद्र सरकारच्या अवस्थेचे अचूकपणे वर्णन करते?","या उताऱ्यातील माहितीनुसार, योग्य उत्तर आहे: **D: केंद्र शासनाचे दोन मुख्य घटक होते**

**स्पष्टीकरण:**

उतारा स्पष्टपणे सांगतो की क्रांतिकारी युद्ध चालू असताना, केंद्र सरकारमध्ये फक्त 'कॉंग्रेस' हा महत्त्वाचा भाग होता आणि दुसरी महत्त्वाची गोष्ट म्हणजे राज्यांचे अधिकारी, ज्यांच्यावर कायद्यांची अंमलबजावणी करण्याची जबाबदारी होती. म्हणजेच, केंद्र शासनाचे हे दोन मुख्य घटक होते.

इतर पर्याय का बरोबर नाहीत:

*   **A:** कॉंग्रेस आणि राज्य प्रशासनाने कर लागू केला होता - हे विधान चुकीचे आहे, कारण कॉंग्रेसला कर लावण्याचा अधिकार नव्हता.
*   **B:** कलमांमध्ये सुधारणा करणे कॉंग्रेसच्या सामर्थ्यावर अवलंबून होते - हे विधान पूर्णपणे बरोबर नाही, कारण सुधारणा करण्यासाठी सर्व राज्यांची एकमताने सहमती आवश्यक होती.
*   **C:** राज्याचे प्रतिनिधींचा समावेश नव्हता - हे विधान चुकीचे आहे, कारण कॉंग्रेसमध्ये राज्यांचे प्रतिनिधी होते, पण ते अनेकदा गंभीरतेने काम करत नसत."
स्वातंत्र्याच्या जाहीरनाम्याच्या मागे असलेले शब्द कसे लिहिले आहेत?,"या परिच्छेदानुसार, स्वातंत्र्याच्या जाहीरनाम्याच्या मागे असलेले शब्द **उलटे (C)** लिहिले आहेत. परिच्छेदात स्पष्टपणे नमूद केले आहे की मजकूर ""विरुद्ध दिशेने दिसतो""."
सिंगापूर खालीलपैकी कशासाठी प्रसिद्ध आहे?,"या प्रश्नाचं योग्य उत्तर **A: शहरी हिरवळ** आहे.

**स्पष्टीकरण:**

परिच्छेदामध्ये स्पष्टपणे नमूद केले आहे की सिंगापूरला उष्णकटिबंधीय गार्डन सिटीमध्ये रूपांतरित करण्यासाठी सिंगापूरच्या बोटॅनिक गार्डनच्या तज्ज्ञांनी मदत केली. यावरून हे स्पष्ट होतं की सिंगापूर शहरी हिरव्याळीसाठी प्रसिद्ध आहे.

इतर पर्याय समर्पक नाहीत:
* **गिर्यारोहण:** सिंगापूरमध्ये गिर्यारोहणासाठी विशेष प्रसिद्ध नाही.
* **साहसी क्रीडाप्रकार:** सिंगापूरमध्ये साहसी क्रीडाप्रकार असले तरी तेथील शहरी हिरवळ अधिक ओळखली जाते.
* **ललित कला:** सिंगापूरमध्ये ललित कला आहेत, पण तेथील 'गार्डन सिटी'ची ओळख अधिक मजबूत आहे."
