question,gemma3_reply
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਸਫ਼ਲਤਾਪੂਰਵਕ ਅਕੋਡਿਅਨ ਪਲੇ ਕਰਨ ਵਾਸਤੇ ਕਿਸ ਨੂੰ ਇੱਕ ਸਟੀਕ ਸੁਝਾਵ ਨਹੀਂ ਮੰਨਿਆ ਜਾਵੇਗਾ?","ਸਹੀ ਜਵਾਬ ਹੈ: **A: ਵਾਧੂ ਆਵਾਜ਼ ਵਾਸਤੇ, ਤੁਹਾਡੇ ਦੁਆਰਾ ਦੱਬੀਆਂ ਜਾ ਰਹੀਆਂ ਕੂੰਜੀਆਂ ਨੂੰ ਜ਼ੋਰ ਨਾਲ ਦੱਬੋ**

ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਸਪਸ਼ਟ ਤੌਰ ‘ਤੇ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਵਾਧੂ ਆਵਾਜ਼ ਲਈ ਪਿਆਨੋ ਦੀਆਂ ਕੁੰਜੀਆਂ ਨੂੰ ਜ਼ੋਰ ਨਾਲ ਦਬਾਉਣ ਦੀ ਜ਼ਰੂਰਤ ਨਹੀਂ ਹੈ। ਅਕੋਡਿਅਨ ਲਈ, ਵਾਧੂ ਵਾਲੀਅਮ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ ਬੇਲੋਜ਼ (bellows) 'ਤੇ ਦਬਾਅ ਜਾਂ ਗਤੀ ਵਧਾਈ ਜਾਂਦੀ ਹੈ। ਇਸ ਲਈ, ਵਿਕਲਪ A ਇੱਕ ਸਟੀਕ ਸੁਝਾਅ ਨਹੀਂ ਹੈ, ਸਗੋਂ ਇੱਕ ਗਲਤ ਧਾਰਨਾ ਹੈ।

ਹੋਰ ਵਿਕਲਪ ਸਹੀ ਹਨ:

*   **B:** ਆਪਣੇ ਜ਼ੋਰ ਨੂੰ ਬਚਾਈ ਰੱਖਣ ਵਾਸਤੇ ਗੈਰ-ਜ਼ਰੂਰੀ ਹਿੱਲ-ਜੁੱਲ ਘੱਟ ਰੱਖੋ - ਇਹ ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਹੱਥਾਂ ਨੂੰ ਸ਼ਾਂਤ ਰੱਖਣਾ ਥਕਾਣ ਘੱਟ ਕਰਨ ਵਿੱਚ ਮਦਦ ਕਰਦਾ ਹੈ।
*   **C:** ਰਿਲੈਕਸਡ ਹੈਂਡ ਬਣਾਈ ਰੱਖਣ ਦੌਰਾਨ ਨੋਟਸਾਂ ਨੂੰ ਹਿੱਟ ਕਰਨਾ ਧਿਆਨ ਵਿੱਚ ਰੱਖੋ - ਪੈਰਾਗ੍ਰਾਫ ਹੱਥਾਂ ਨੂੰ ਸ਼ਾਂਤ ਰੱਖਣ 'ਤੇ ਜ਼ੋਰ ਦਿੰਦਾ ਹੈ।
*   **D:** ਵਾਧੂ ਵੌਲਿਊਮ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਸਤੇ ਬੇਲੋਜ਼ ਨੂੰ ਚਲਾਉਣ ਦੀ ਗਤੀ ਵਧਾਓ - ਇਹ ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਅਕੋਡਿਅਨ ‘ਤੇ ਵੌਲਿਊਮ ਵਧਾਉਣ ਲਈ ਦੱਸਿਆ ਗਿਆ ਤਰੀਕਾ ਹੈ।"
"ਅਕੋਰਡਿਅਨ ਚਲਾਉਂਦੇ ਸਮੇਂ, ਅੱਗੇ ਦਿੱਤੇ ਵਿਕਲਪਾਂ ਵਿੱਚੋਂ ਕਿਹੜਾ ਵਿਕਲਪ ਵੌਲਿਊਮ ਵਧਾਉਣ ਵਿੱਚ ਮਦਦ ਕਰੇਗਾ?","ਸਹੀ ਜਵਾਬ ਹੈ: **A: ਵੱਧ ਗਤੀ**

ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਸਪੱਸ਼ਟ ਤੌਰ ‘ਤੇ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਅਕੋਰਡਿਅਨ ‘ਤੇ ਵਾਧੂ ਵੌਲਿਊਮ ਪ੍ਰਾਪਤ ਕਰਨ ਲਈ, ਤੁਸੀਂ ਵਧੇਰੇ ਦਬਾਅ ਜਾਂ **ਗਤੀ** ਨਾਲ ਘੰਟੀਆਂ ਦੀ ਵਰਤੋਂ ਕਰਦੇ ਹੋ।
"
ਟੇਲੀਵਿਜ਼ਨ ‘ਤੇ ਚਿੱਤਰਾਂ ਦੇ ਆਪਣੇ ਬਾਰਡਰ ਕੱਟ ਕਿਉਂ ਹੁੰਦੇ ਹਨ?,"The correct answer is **B: ਪੂਰੀ ਸਕ੍ਰੀਨ ‘ਤੇ ਚਿੱਤਰ ਫ਼ਾਈਲਾਂ ਵਿਖਾਉਣ ਵਾਸਤੇ**.

Here's why:

The passage explicitly states that televisions are made to satisfy the general public by ensuring images *fully cover* the screen. This is achieved through overscan, which effectively cuts off the edges of the image.  The purpose is to make sure the picture fills the screen, not to accommodate subtitles or facilitate conversions."
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਮੂਵੀ ਨੂੰ ਡੀਵੀਡੀ ਫਾਰਮੈਟ ਵਿੱਚ ਕਨਵਰਟ ਕਰਦੇ ਸਮੇਂ ਅੱਗੇ ਦਿੱਤੀਆਂ ਵਿੱਚੋਂ ਕਿਹੜੀ ਸਮੱਸਿਆ ਆ ਸਕਦੀ ਹੈ?","ਸਹੀ ਜਵਾਬ ਹੈ **B: ਅਧੂਰੇ ਤੌਰ ‘ਤੇ ਕੱਟੇ ਉਪ-ਸਿਰਲੇਖ**

ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਸਪੱਸ਼ਟ ਤੌਰ ‘ਤੇ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਓਵਰਸਕੈਨ ਕਾਰਨ ਵੀਡੀਓ ਦੇ ਉਪ-ਸਿਰਲੇਖ (subtitles) ਪੂਰੀ ਤਰ੍ਹਾਂ ਦਿਖਾਈ ਨਹੀਂ ਦੇ ਸਕਦੇ, ਖਾਸ ਕਰਕੇ ਜੇ ਉਹ ਸਕ੍ਰੀਨ ਦੇ ਹੇਠਾਂ ਹੋਣ। 

ਹੋਰ ਵਿਕਲਪ ਸਹੀ ਨਹੀਂ ਹਨ ਕਿਉਂਕਿ:

*   **A:** ਪੈਰਾਗ੍ਰਾਫ ਵਿੱਚ ਕਿਹਾ ਗਿਆ ਹੈ ਕਿ ਟੀਵੀ ਓਵਰਸਕੈਨ ਕਰਦੇ ਹਨ, ਜਿਸ ਦਾ ਮਤਲਬ ਹੈ ਕਿ ਚਿੱਤਰ ਪੂਰੀ ਸਕ੍ਰੀਨ ਨੂੰ ਭਰਦਾ ਹੈ, ਨਾ ਕਿ ਨਹੀਂ ਭਰਦਾ।
*   **C:** ਇਹ ਵੀ ਓਵਰਸਕੈਨ ਦੀ ਵਿਸ਼ੇਸ਼ਤਾ ਹੈ, ਪਰ ਸਮੱਸਿਆ ਨਹੀਂ ਹੈ।
*   **D:** ਬਾਰਡਰਾਂ ਨੂੰ ਕੱਟਣਾ ਓਵਰਸਕੈਨ ਦਾ ਕਾਰਨ ਹੈ, ਨਾ ਕਿ ਨਤੀਜਾ।"
ਬ੍ਰਿਟਿਸ਼ ਗੈਰਿਸਨ ਕਿੱਥੇ ਸਥਿਤ ਸੀ?,"The correct answer is **C: ਬਾਰਡਨਟਾਊਨ**.

The passage states: ""ਜਨਰਲ ਜੌਹਨ ਕੈਡਵਾਲਡਰ ਨੇ ਕਿਸੇ ਵੀ ਪੁਨਰ ਬਲ ਸੰਗਠਨ (ਰਿਇਨਫੋਰਸਮੈਂਟ) ਨੂੰ ਰੋਕਣ ਲਈ ਬਾਰਡਨਟਾਊਨ ‘ਤੇ ਬ੍ਰਿਟਿਸ਼ ਗੈਰੀਸਨ ਵਿਰੁੱਧ ਇੱਕ ਭਟਕਾਉਣ ਵਾਲਾ ਹਮਲਾ ਕਰਨਗੇ।"" (General Cadwalader would make a diversionary attack against the British garrison at Bordentown to prevent any reinforcements.)"
ਹੱਥ-ਲਿਖਤ ਡ੍ਰਾਫ਼ਟ ‘ਤੇ ਕਿਸ ਦੇ ਹਸਤਾਖ਼ਰ ਵਿਖਾਈ ਦਿੰਦੇ ਹਨ?,"The correct answer is **D: ਚਾਰਲਸ ਥੌਮਸਨ**.

The passage states: ""ਕਾਂਗਰਸ ਦੇ ਪ੍ਰਧਾਨ ਜਾਨ ਹੈਨਕੌਕ ਅਤੇ ਸਕੱਤਰ ਚਾਰਲਸ ਥੌਮਸਨ ਦੁਆਰਾ ਦਸਤਖਤ ਕੀਤੇ ਗਏ ਖਰੜੇ ਨੂੰ..."" (The draft signed by Congress President John Hancock and Secretary Charles Thomson...). This directly answers the question."
"ਅੱਗੇ ਦਿੱਤੇ ਸਥਾਨਾਂ ਵਿੱਚੋਂ, ਡਨਲਪ ਆਖ਼ਰੀ ਵਾਰ ਕਿੱਥੇ ਪਹੁੰਚੇ?","The correct answer is **C: ਲੰਡਨ**.

Here's why:

The passage states: ""ਲੰਦਨ ਵਿੱਚ ਇੱਕ ਕਾਪੀ 10 ਅਗਸਤ ਨੂੰ ਪਹੁੰਚੀ।"" (A copy arrived in London on August 10th.) This indicates that London was the final location mentioned where a copy of the document reached.

Let's look at why the other options are incorrect:

*   **A: ਨਿਊਯਾਰਕ** - While George Washington read it to his troops in New York, the document *reached* New York before that.
*   **B: ਡਨਲੈਪ ਦੀ ਪ੍ਰਿੰਟਿੰਗ ਦੀ ਦੁਕਾਨ** - This is where the copies were *made*, not the final destination.
*   **D: ਇੰਡੀਪੈਂਡਸ ਹਾਲ** - This is where the first public reading took place, not where a copy ultimately arrived."
ਕੋਲੋਨਲ ਸਟ੍ਰਾਕ ਦੇ ਫੌਜ਼ੀ ਕਿੱਥੇ ਸਥਿਤ ਹਨ?,"ਸਹੀ ਜਵਾਬ ਹੈ **A: ਉਤਰੀ ਸਿਰੇ ‘ਤੇ, ਵਾੜ (ਬਾਰਡਰ) ਦੇ ਨਾਲ**।

ਇਹ ਜਾਣਕਾਰੀ ਪੈਸੇਜ ਵਿੱਚ ਸਪੱਸ਼ਟ ਤੌਰ ‘ਤੇ ਦਿੱਤੀ ਗਈ ਹੈ: ""ਸਟਾਰਕ ਦੇ ਆਦਮੀਆਂ ਨੇ ਬਸਤੀਵਾਦੀ ਦੀ ਸਥਿਤੀ ਦੇ ਉੱਤਰੀ ਸਿਰੇ ਦੇ ਅੰਤ 'ਤੇ ਵਾੜ ਦੇ ਨਾਲ ਮੋਰਚਾ ਸੰਭਾਲਿਆ।""

ਇਹ ਹੋਰ ਵਿਕਲਪ ਗਲਤ ਹਨ ਕਿਉਂਕਿ:

*   **B:** ਉਹ ਸਮੁੰਦਰੀ ਕਿਨਾਰੇ ਦੇ ਨਾਲ ਸਨ, ਪਰ ਵਾੜ ਦੇ ਨਾਲ ਉਤਰੀ ਸਿਰੇ ‘ਤੇ।
*   **C:** ਉਹ ਪ੍ਰਾਇਦੀਪ ਦੇ ਉੱਤਰਪੂਰਵੀ ਖੇਤਰ ਲਾਗੇ ਨਹੀਂ ਸਨ, ਸਗੋਂ ਉਤਰੀ ਸਿਰੇ ‘ਤੇ।
*   **D:** ਉਹ ਵਾੜ ਦੇ ਸਾਹਮਣੇ ਸਨ, ਪਰ ਵਾੜ ਦੇ ਨਾਲ ਹੀ ਨਹੀਂ ਸਨ, ਸਗੋਂ ਵਾੜ ‘ਤੇ ਹੀ ਸਥਿਤ ਸਨ।"
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਸਟਾਰਕ ਦੇ ਬੰਦਿਆਂ ਨੇ ਆਪਣੀ ਸੀਮਾ ਕਦੋਂ ਵਧਾਈ?","The correct answer is **C: ਘੱਟ ਲਹਿਰਾਂ ਦੌਰਾਨ**.

Here's why:

The passage states: ""ਜਦੋਂ ਇੱਕ ਛੋਟੀ ਲਹਿਰ ਨੇ ਮਿਸਟਿਕ ਨਦੀ ਦੇ ਨਾਲ ਅਤੇ ਪੈਨਿਨਸੁਲਾ ਦੇ ਉੱਤਰ-ਪੂਰਬੀ ਦਿਸ਼ਾ ਦੇ ਨਾਲ ਇੱਕ ਪਾੜਾ ਖੋਲ੍ਹਿਆ,ਤਾਂ ਉਨ੍ਹਾਂ ਨੇ ਇੱ ਛੋਟੀ ਜਿਹੀ ਪੱਥਰ ਦੀ ਕੰਧ ਨਾਲ ਵਾੜੇ ਨੂੰ ਤੁਰੰਤ ਇੱਕ ਛੋਟੀ ਸਮੁੰਦਰੀ ਬੀਚ ‘ਤੇ ਪਾਣੀ ਦੇ ਕਿਨਾਰੇ ਦੇ ਉੱਤਰੀ ਸਿਰੇ ਵੱਲ ਵਧਾ ਦਿੱਤਾ।"" This directly links the expansion of their line to the occurrence of a low tide.

Let's look at why the other options are incorrect:

*   **A: ਕੋਲੋਨਿਸਟਸ ਨੇ ਮੁੜ-ਲਾਗੂਕਰਨ ਕਹੇ ਜਾਣ ਦੌਰਾਨ** - The passage mentions colonists demanding fortification but doesn't link that to when Stark's men extended their line.
*   **B: ਨਿਯਮਿਤ ਹਿੱਸੇਦਾਰੀ ਤੋਂ ਬਾਅਦ** - The passage mentions waiting for the ""regulars"" to say to fire, not extending the line *after* they did.
*   **D: ਫ਼ੌਜ਼ੀਆਂ ਦੁਆਰਾ ਅੱਗੇ ਦੀ ਪੋਜ਼ੀਸ਼ਨ ਲੈਣ ਦੌਰਾਨ** - While they *did* take a forward position, the text clarifies that they did so *during* the low tide, not simply when soldiers moved forward."
"ਪੈਰੇ ਦੇ ਅਨੁਸਾਰ, ਚੀਨ ਦਾ ਕਿਹੜਾ ਖੇਤਰ ਸਭ ਤੋਂ ਵੱਧ ਹਿੰਸਾ ਵਾਲਾ ਹੈ?","The correct answer is **D: ਤਿੰਨ ਰਾਜਧਾਨੀਆਂ ਦਾ ਯੁੱਗ**.

Here's why:

The passage specifically states: ""ਇਹਨਾਂ ਵਿੱਚੋਂ ਸਭ ਤੋਂ ਵੱਧ ਪ੍ਰਸਿੱਧ ਸਮਾਂ ਹੈਨ ਅਤੇ ਜਿਨ ਰਾਜਵੰਸ਼ ਵਿਚਕਾਰ 60 ਸਾਲਾਂ ਲਈ ਹੋਇਆ ਤਿੰਨ ਰਾਜਧਾਨੀਆਂ ਦਾ ਯੁੱਗ ਹੈ। ਇਹਨਾਂ ਸਮਿਆਂ ਦੌਰਾਨ ਤਖ਼ਤ ਵਾਸਤੇ ਲੜ ਰਹੇ ਕਈ ਖ਼ਾਨਦਾਨਾਂ ਵਿਚਾਲੇ ਭਿਆਨਕ ਯੁੱਧ ਹੋਇਆ।"" and ""ਥ੍ਰੀ ਕਿੰਗਡਮਜ਼ ਪ੍ਰਾਚੀਨ ਚੀਨ ਦੇ ਇਤਿਹਾਸ ਦੇ ਸਭ ਤੋਂ ਖ਼ੂਨੀ ਯੁੱਗਾਂ ਵਿੱਚੋਂ ਇੱਕ ਸੀ...""  This clearly identifies the Three Kingdoms period as the most violent.

Let's look at why the other options are incorrect:

*   **A: ਜਿਨ ਰਾਜਵੰਸ਼:** While mentioned in relation to the Three Kingdoms period, it isn't identified as *the* most violent.
*   **B: ਸ਼ੀਆਨ ਯੁੱਗ:** The passage mentions the palace in Xi'an, but doesn't say the area itself was the most violent.
*   **C: ਹੈਨ ਰਾਜਵੰਸ਼:** Similar to the Jin Dynasty, it's a timeframe related to the Three Kingdoms but not *the* most violent period itself."
