question,gemma3_reply
"अनुच्छेदनुसार, कुन सुझावलाई राम्रोसँग अकोर्डियोन बजाउने सही सुझाव मानिँदैन?","सही उत्तर **A: थप भोल्यूमका लागि, कुञ्जीहरू थिचे जत्तिकै बल बढाउनुहोस्** हो।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि पियानो जस्तो धेरै बल लगाएर कुञ्जी थिचेर आवाज बढाउनु पर्दैन। अकोर्डियनमा आवाज बढाउनको लागि बेलोजमा थप दबाब दिनुपर्छ। त्यसैले, विकल्प A गलत सुझाव हो।

अन्य विकल्पहरू सही छन्:
* **B:** अनावश्यक गतिविधि नगर्नुले सहनशक्ति बचाउँछ।
* **C:** हात सहज राखेर धुन निकाल्नु सही हो।
* **D:** बेलोजको गति बढाएर आवाज बढाउनु सही हो।"
"अकोर्डियोन बजाउँदा, निम्नमध्ये कुन कुराले भोल्यूम बढाउन मद्दत गर्ने छ?","सही उत्तर **B: थप बल** हो।

P अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि अकोर्डियोनमा थप आवाज प्राप्त गर्न, थप दवाब वा वेगका साथ बेलोजको प्रयोग गरिन्छ। यसको मतलब बलले भोल्यूम बढाउन मद्दत गर्दछ।
"
टेलिभिजनमा देखाउने छविहरूको बोर्डर किन काटिएको हुन्छ?,"सही उत्तर छ **B: जसकारण छवि समग्र स्क्रिनमा देखिन्छ**।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि टेलिभिजनमा देखाउने छविहरूको बोर्डर ""छविले पूरै स्क्रिन छोप्दछ भन्ने सुनिश्चित गर्नको लागि"" काटिएको हुन्छ। यस प्रक्रियालाई ओभरस्क्यान भनिन्छ।

अन्य विकल्पहरू गलत छन् किनकि:

*   **A: उप-शीर्षकहरू देखियोस् भन्नका लागि** - यो ओभरस्क्यानको प्राथमिक कारण होइन, तर ओभरस्क्यानले उपशीर्षकहरूलाई काट्न सक्छ भन्ने कुरा उल्लेख गरिएको छ।
*   **C: अन्य ढाँचाहरूमा सामान्य रूपान्तरण गर्न अनुमति दिनका लागि** - यो अनुच्छेदमा उल्लेख गरिएको छैन।
*   **D: उप-शीर्षकहरूलाई तल्लो भागको एकदम नजिक राख्नका लागि** - यो ओभरस्क्यानको उद्देश्य होइन, तर यसको नकारात्मक परिणाम हुन सक्छ।"
"अनुच्छेदनुसार, चलचित्रलाई DVD ढाँचामा रूपान्तरण गर्दा निम्नमध्ये कुन समस्या देखिन सक्छ?","सही उत्तर **B: उप-शीर्षक आंशिक रूपमा देखिने** हो।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि DVD बनाउँदा ओभरस्क्यानको कारणले गर्दा भिडियोको तल्लो भागमा भएका उपशीर्षकहरू काटिन सक्छन् र पूर्ण रूपमा देखिँदैनन्। त्यसैले, उपशीर्षक आंशिक रूपमा देखिन सक्छ भन्ने समस्या आउन सक्छ।

अन्य विकल्पहरू गलत हुन् किनकि:
* **A: छवि समग्र स्क्रिनमा नदेखिने** - अनुच्छेद भन्छ कि टेलिभिजनहरू पूर्ण स्क्रिनमा देखिने गरी बनाइन्छन्, त्यसैले यो समस्या होइन।
* **C: छवि समग्र स्क्रिनमा देखिने** - यो ओभरस्क्यानको उद्देश्य हो, तर DVD मा रूपान्तरण गर्दा समस्या सिर्जना हुन सक्छ।
* **D: बोर्डरहरू काटिने** - बोर्डरहरू काटिनु समस्या हो, तर उपशीर्षकहरू नदेखिनु मुख्य समस्या हो।"
ब्रिटिश ग्यारिसन कहाँ अवस्थित थियो?,"सही उत्तर C: बोर्डनटाउन हो।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि जनरल जोन क्याडवाल्डरले बोर्डनटाउनको ब्रिटिस गढको विरूद्ध ध्यान भड्काउका लागि आक्रमण सुरु गर्थे। त्यसैले, ब्रिटिश ग्यारिसन बोर्डनटाउनमा अवस्थित थियो।"
हस्तलिखित ड्राफ्टमा कसको हस्ताक्षर देखिएको थियो?,"सही उत्तर हो **D: चार्ल्स थमसन**।

पाठमा स्पष्ट रूपमा उल्लेख गरिएको छ कि कांग्रेसका अध्यक्ष जोन ह्यान्कक र सचिव चार्ल्स थमसनले हस्तलिखित अभिलेखमा हस्ताक्षर गरेका थिए।"
"निम्न स्थानहरूमध्ये, पछिल्लो पटक डनलप ब्रोडसाइड कहाँ आइपुगेको थियो?","सही उत्तर C: लन्डन हो।

पाठले भन्छ कि डनल्याप ब्रोडसाइडको एउटा प्रतिलिपि अगस्ट १० मा लन्डन पुग्यो, जुन अन्य स्थानहरूमा पुगेको मिति पछिको हो।"
कर्नल स्टार्कको सेना कहाँ थियो?,"सही उत्तर **D: फेन्सको अगाडि** हो।

कारण: पाठमा स्पष्ट रूपमा भनिएको छ कि स्टार्कका मानिसहरूले उपनिवेशवादीको स्थितिको उत्तरी छेउमा बारमा स्थान लिए। त्यसैले, उनीहरू फेन्सको अगाडि थिए।

अन्य विकल्पहरू गलत हुन् किनभने:
* **A: नर्थ इन्डमा फेन्ससहित** - यो सही हो, तर एकदमै विस्तृत छ। प्रश्नले विशेष रूपमा उनीहरूको स्थान सोधेको छ।
* **B: पानीको किनारमा समुद्रको तटमा** - उनीहरू पानीको किनार नजिक थिए, तर सिधै किनारमा होइनन्, फेन्सको अगाडि थिए।
* **C: पेनिनसुलाको उत्तरपूर्वमा** - यो स्थानको सामान्य दिशा हो, तर उनीहरूको सटीक स्थान होइन।"
"अनुच्छेदनुसार, स्टार्क मेनले कहिले आफ्नो फेन्स विस्तार गरे?","सही उत्तर **C: कम टाइडको अवधिमा** हो।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि स्टार्कका मानिसहरूले ""जब प्रायद्वीपको उत्तरपूर्वमा मिस्टिक नदीको किनारमा न्यून ज्वारले प्वाल बनायो"" तुरुन्तै ढुङ्गाको पर्खालको घेराबार लम्ब्याए। त्यसैले, तिनीहरूले कम टाइडको अवधिमा आफ्नो फेन्स विस्तार गरे।

अन्य विकल्पहरू गलत हुन् किनकि:
*   **A: सुदृढीकरणका लागि क्लोनिस्ट्सलाई बोलाइँदा** - यसले फेन्स विस्तार गर्ने समयको बारेमा जानकारी दिँदैन।
*   **B: स्टेक नियमित रूपमा पास गरेपछि** - यो जानकारी अनुच्छेदमा छैन।
*   **D: सेनाले अगाडिका स्थानहरू लिँदा** - यसले फेन्स विस्तार गर्ने समयको बारेमा जानकारी दिँदैन।"
"अनुच्छेदनुसार, तलका मध्ये कुन चीनको सबैभन्दा हिंसात्मक युग थियो?","सही उत्तर हो: D: तीन राज्य युग (The Three Kingdoms era)।

अनुच्छेदमा स्पष्ट रूपमा भनिएको छ कि तीन राज्य युग प्राचीन चीनको इतिहासमा एउटा रक्तपातपूर्ण युग थियो जसमा हजारौँ मानिसहरूको मृत्यु भयो। त्यसैले यो नै चीनको सबैभन्दा हिंसात्मक युग हो।"
