question,gemma3_reply
Kaj glede na odlomek ne velja za pravilen nasvet za uspešno igranje harmonike?,"Pravilni odgovor je **A: Za večjo glasnost močneje pritiskajte na tipke**.

Odlomek izrecno pravi, da močnejše pritiskanje tipk *ne* vodi v večjo glasnost na harmoniki, kot se zgodi pri klavirju. Zato je to napačen nasvet.

Preostali odgovori so vsi pravilni nasveti iz odlomka:

* **B** - Odlomek poudarja izogibanje nepotrebnim gibom s prsti za zmanjšanje utrujenosti.
* **C** - Odlomek pravi, da poskrbite za sproščeno roko, hkrati pa pravilno udarjajte note.
* **D** - Odlomek omenja, da je za večjo glasnost treba povečati pritisk na meh ali hitrost.
"
Kaj od naslednjega pomaga povečati glasnost pri igranju harmonike?,"The correct answer is **A: Večja hitrost** and **B: Večji pritisk**.

The text explicitly states: ""Za večjo glasnost harmonike je treba povečati pritisk na meh ali hitrost.""

Therefore, both increasing speed and pressure on the bellows will increase volume. However, since we can only choose one answer, **A: Večja hitrost** is the more direct answer provided in the text.
"
Zakaj imajo podobe na televiziji odrezane robove?,"The correct answer is **B: Da slika zapolni celoten zaslon**.

The passage explicitly states: ""To storijo zato, da slika prekrije celoten zaslon."" (They do this so that the image covers the entire screen.)

Let's look at why the other options are incorrect:

*   **A: Da se omogočijo podnapisi** - While the passage mentions undercuts affecting subtitles, it doesn't state this is *why* the edges are cropped in the first place.
*   **C: Da se omogoči preprosta pretvorba v druge formate** - The passage doesn't mention anything about format conversion.
*   **D: Da se odrežejo podnapisi preblizu spodnjemu robu** - This is a *result* of the cropping, not the reason for it.



"
Na katero od naslednjih težav lahko glede na odlomek naletimo pri pretvarjanju filma v format DVD?,"The correct answer is **B: Delno odrezane podnapise**.

Here's why:

* **The passage specifically states:** ""...if the video's subtitles are too close to the bottom edge, they will not be fully visible."" This directly indicates a problem with partially cut-off subtitles.

Let's look at why the other options are incorrect:

* **A: Sliko, ki ne zapolni celotnega zaslona (Image that doesn't fill the entire screen):** The passage explains that TVs *crop* images to fill the screen, not that they leave black bars.
* **C: Sliko, ki zapolni celoten zaslon (Image that fills the entire screen):**  The passage discusses cropping *to* fill the screen, but the core problem is the cropping itself.
* **D: Odrezane robove (Cropped edges):** While the passage mentions cropped edges, it frames them as the *cause* of the subtitle problem, not the primary problem being asked about. The question asks about problems *encountered* during conversion, and the most directly stated problem is the subtitles.



"
Kje se je nahajala britanska garnizija?,"The correct answer is **C: V Bordentownu**.

The text explicitly states: ""General John Cadwalder je sprožil diverzijski napad na britansko garnizijo **v Bordentownu**..."" (General John Cadwalder launched a diversionary attack on the British garrison in Bordentown...)
"
Čigav podpis je bil na ročno napisanem osnutku?,"The correct answer is **D: Charlesa Thomsona**.

Here's why:

The passage states: ""...ročno napisan osnutek, ki sta ga podpisala predsednik kongresa John Hancock in sekretar **Charles Thomson**...""

Therefore, Charles Thomson's signature was on the handwritten draft.



"
Na katero od naslednjih lokacij je Dunlapov letak prispel nazadnje?,"The correct answer is **C: V London**.

Here's why:

*   **Dunlapova tiskarna:** The letak was *made* at Dunlap's print shop, but it didn't *arrive* there.
*   **V New York:** The letak arrived in New York on July 9th.
*   **V Independence Hall:** The letak was read at Independence Hall on July 8th.
*   **V London:** The letak arrived in London on August 10th, which is the latest date mentioned in the text.

Therefore, London was the last location the Dunlap broadside reached, according to the passage."
Kje so bile nameščene čete polkovnika Johna Starka?,"The correct answer is **A: Na severni strani, ob ograji**.

The text states: ""Starkovi možje so se razporedili ob ograji severno od položaja kolonistov."" This directly answers the question.

Let's look at why the other options are incorrect:

*   **B: Na plaži pri robu vode:** While they *built* a wall near the beach, they weren't *stationed* there initially.
*   **C: Ob severovzhodnem robu polotoka:** This is where the Mystic River opening was, but doesn't specify Stark's troops were stationed there.
*   **D: Pred ograjo:** They built a wall *in front of* the fence, and Stark placed a marker there, but they weren't stationed *in front* of the fence – they were *by* the fence.



"
Kdaj so glede na odlomek Starkovi možje dogradili ograjo?,"The correct answer is **C: Ob oseki**.

The passage states: ""Ko se je ob oseki odprl prostor ob reki Mystic ob severovzhodnem robu polotoka, so hitro dogradili nizek kamnit zid..."" This directly links the building of the wall to the tide going out (oseka).

Let's look at why the other options are incorrect:

*   **A: Medtem ko so kolonisti poklicali okrepitve** - While they were called for reinforcements around the same time, the text doesn't say the wall was built *during* the calling of reinforcements.
*   **B: Potem ko so redni vojaki šli mimo količka** - The količek was a signal for *when* to shoot, not when to build the wall.
*   **D: Medtem ko so čete zavzemale sprednje pozicije** - While the text mentions the placement of the troops, it doesn't link the construction of the wall to that action.



"
Katero od naslednjih obdobij je bilo glede na odlomek eno najbolj nasilnih na Kitajskem?,"The correct answer is **D: Obdobje treh kraljestev**.

The passage specifically states: ""Obdobje treh kraljestev je bilo eno od najbolj krvavih obdobij v zgodovini starodavne Kitajske...""
"
