question,gemma3_reply
"गद्यांश के अनुसार, संगीत के लिए अक्कादियन को सटीक रूप से पुनर्स्थापित करने के लिए वास्तव में क्या संभव नहीं है?","सही जवाब है **A: अधिक मात्रा में उत्पन्न करने के लिए कुंजियों को अधिक बल के साथ दबाया जाना चाहिए**।

गद्यांश स्पष्ट रूप से कहता है कि ""ज़्यादा आवाज़ के लिए उसकी कुंजियों को ज़्यादा ज़ोर से दबाने की ज़रूरत नहीं होती है, जैसा कि पियानो में होता है।""  इसलिए, अकॉर्डियन को सटीक रूप से बजाने के लिए कुंजियों को ज़्यादा बल से दबाना ज़रूरी नहीं है, बल्कि यह गलत तरीका है।

अन्य विकल्प सही हैं और गद्यांश में बताए गए सुझाव हैं:

*   **B:** ""यह भी प्रयास करें कि आपकी उंगलियाँं अत्यधिक गतिवान न हो।""
*   **C:** ""सुनिश्चित करें कि आपका हाथ सभी नोट्स को सही से बजाते हुए भी जितना हो सके, उतना स्थिर है...""
*   **D:** ""अकॉर्डियन पर, अतिरिक्त वॉल्यूम प्राप्त करने के लिए, आप कुहनी का उपयोग अधिक दबाव या गति के साथ करते हैं।"""
"अक्कडियन को पुनः प्राप्त करते समय, निम्न में से कौन सा आयतन बढ़ाता है?","The correct answer is **B: ज्यादा दबाव**.

The passage explicitly states: ""अकॉर्डियन पर, अतिरिक्त वॉल्यूम प्राप्त करने के लिए, आप कुहनी का उपयोग अधिक दबाव या गति के साथ करते हैं।"" This means more pressure from the elbow increases volume.

Let's look at why the other options are incorrect:

*   **A: ज्यादा रफ्तार (More speed)** - While speed can be *part* of the equation, the passage emphasizes pressure.
*   **C: कम दबाव (Less pressure)** - This would decrease volume.
*   **D: उंगली की गति कम (Less finger movement)** - The passage actually advises against excessive finger movement to avoid fatigue.



"
टेलीविजन फिल्मों में किनारे क्यों काटे जाते हैं?,"सही उत्तर है **B: छवि पूरी स्क्रीन में फिट होनी चाहिए**

अनुच्छेद स्पष्ट रूप से बताता है कि टेलीविज़न इस तरह से बनाए जाते हैं कि वे तस्वीर को पूरी स्क्रीन में फिट करने के लिए ऊपर, नीचे और दाएँ-बाएँ किनारों को काट दें। यह ""ओवरस्कैन"" कहलाता है।

अन्य विकल्प सही नहीं हैं:

*   **A:** उपशीर्षक प्रसारित करने के लिए - अनुच्छेद में इसका उल्लेख नहीं है कि किनारे उपशीर्षकों के लिए काटे जाते हैं, बल्कि उपशीर्षक कट सकते हैं।
*   **C:** साधारण बातचीत को अन्य स्वरूपों में परिवर्तित करने की अनुमति देने के लिए - यह पूरी तरह से गलत है।
*   **D:** यदि उपशीर्षक नीचे तक पहुँचते हैं तो उन्हें काटें - अनुच्छेद कहता है कि निचले हिस्से के करीब उपशीर्षक *पूरी तरह से नहीं दिखाए जा सकते हैं* अगर वे कट जाते हैं, लेकिन यह कटने का कारण नहीं है।"
"दिए गए गद्यांश के अनुसार, मूवी को डीवीडी प्रारूप में परिवर्तित करते समय निम्नलिखित में से कौन सी समस्या का सामना करना पड़ सकता है?","सही उत्तर है **B: कुछ उपशीर्षक काट दिए गए हैं**.

गद्यांश में स्पष्ट रूप से बताया गया है कि जब मूवी को डीवीडी में बदला जाता है तो ओवरस्कैन के कारण निचले भाग के पास के उपशीर्षक कट सकते हैं। 

अन्य विकल्प गलत क्यों हैं:

*   **A: एक छवि जो पूरी स्क्रीन को नहीं भरती है:** गद्यांश ओवरस्कैन के बारे में बात करता है, जो तस्वीर को *भरने* के लिए सीमाओं को काट देता है, न कि उसे कम करने के लिए।
*   **C: स्क्रीन भरने वाली तस्वीर:** यह ओवरस्कैन का *परिणाम* है, समस्या नहीं।
*   **D: कट बॉर्डर्स:** जबकि ओवरस्कैन से बॉर्डर कटते हैं, गद्यांश विशेष रूप से उपशीर्षकों के बारे में चिंता व्यक्त करता है।"
ब्रिटिश पुलिस कहाँ थी?,"The correct answer is **C: बोर्डनटाउन**.

The passage states that General Cadwalader would attack the British garrison at Bordentown to draw attention away from the other attacks. This implies the British garrison (and therefore British troops/police) were stationed in Bordentown.

Here's why the other options are incorrect:

*   **A: असुनपिंक क्रीक** - General Ewing secured the bridge *over* Assunpink Creek, he didn't find British troops *at* Assunpink Creek.
*   **B: ट्रेंटन** - Trenton was the starting point for the main attack force, but the passage doesn't mention British police being stationed there.
*   **D: प्रिंसटोन** - Princeton isn't mentioned in the passage.



"
हस्तलिखित मसौदे पर किसके हस्ताक्षर थे?,"सही जवाब है **D: चार्ल्स थॉमसन**।

टेक्स्ट में कहा गया है कि ""एक हाथ से लिखे गए मसौदे पर कांग्रेस के अध्यक्ष जॉन हैनकॉक और सचिव चार्ल्स थ्रॉन द्वारा हस्ताक्षर किये गए थे""। इसलिए, चार्ल्स थॉमसन ने हस्तलिखित मसौदे पर हस्ताक्षर किए थे।

अन्य विकल्प गलत क्यों हैं:

*   **A: जॉन डनलप:** जॉन डनलप ने डॉक्यूमेंट की प्रतियां छापी थीं, हस्ताक्षर नहीं किए थे।
*   **B: जॉर्ज वाशिंगटन:** जॉर्ज वाशिंगटन को डॉक्यूमेंट की एक प्रति भेजी गई थी, लेकिन उन्होंने उस पर हस्ताक्षर नहीं किए थे।
*   **C: जॉन निक्सन:** जॉन निक्सन ने डॉक्यूमेंट को सार्वजनिक रूप से पढ़ा था, लेकिन उन्होंने उस पर हस्ताक्षर नहीं किए थे।"
निम्नलिखित स्थानों में से डनलप ब्रॉडसाइड आखिर कहाँ से आया था?,"सही उत्तर है **B: डनलप की प्रिंटिंग शॉप**।

पाठ में स्पष्ट रूप से कहा गया है कि डनलप ब्रॉडसाइड्स जॉन डनलप की प्रिंटिंग की दुकान पर बनाई गई थीं। 

अन्य विकल्प गलत हैं क्योंकि:

*   **A: न्यू यॉर्क** - जॉर्ज वाशिंगटन ने इसे न्यूयॉर्क में पढ़ा था, लेकिन ब्रॉडसाइड्स वहीं से नहीं आई थीं।
*   **C: लंदन** - ब्रॉडसाइड्स की एक कॉपी लंदन पहुंची थी, लेकिन वे वहीं से नहीं आई थीं।
*   **D: इंडिपेंडेंस हॉल** - डॉक्यूमेंट की पहली सार्वजनिक रीडिंग इंडिपेंडेंस हॉल में हुई थी, लेकिन ब्रॉडसाइड्स वहीं से नहीं आई थीं।"
कर्नल स्टार्क की सेनाएँ कहाँ थीं?,"सही जवाब है **A: उत्तरी बाड़ के साथ**.

टेक्स्ट में स्पष्ट रूप से कहा गया है कि ""स्टार्क के आदमियों ने उपनिवेशवादियों की स्थिति के उत्तरी छोर पर बाड़ के साथ-साथ अपना मोर्चा संभाला""। इसलिए, कर्नल स्टार्क की सेनाएं उत्तरी बाड़ के साथ थीं।

अन्य विकल्प गलत हैं क्योंकि:

*   **B: समुद्र तट पर जहां पानी समाप्त होता है** - वे बाड़ को समुद्र तट तक आगे बढ़ाते हैं, लेकिन उनकी मुख्य स्थिति वहां नहीं थी।
*   **C: प्रायद्वीप के उत्तर-पूर्व में** - मिस्टिक नदी प्रायद्वीप के उत्तर-पूर्व में है, लेकिन स्टार्क की सेनाएं नदी के किनारे नहीं, बाड़ के साथ थीं।
*   **D: बाड़ के सामने** - उन्होंने बाड़ के आगे खूंटा लगाया, लेकिन उनका मुख्य मोर्चा बाड़ के साथ था।"
"गद्यांश के अनुसार, स्टार्क के आदमियों ने अपनी बाड़ कब बढ़ाई?","सही उत्तर है **C: कम लहर पर**।

गद्यांश में स्पष्ट रूप से कहा गया है कि स्टार्क के आदमियों ने बाड़ को तब बढ़ाया जब ""पानी के कम प्रवाह की वजह से मिस्टिक नदी पर एक खाई बन गई""। कम प्रवाह का मतलब है कम लहर, इसलिए विकल्प C सबसे सटीक है।

अन्य विकल्प गलत हैं क्योंकि:

*   **A:** उपनिवेशिकों ने बलवृद्धि के लिए बुलाये थे - यह बाड़ बढ़ाने का कारण नहीं है, बल्कि एक अलग घटना है।
*   **B:** नियमित रूप से शेयर देने के बाद आत्मसमर्पण करने के बाद - यह गद्यांश में उल्लेखित नहीं है।
*   **D:** जैसे-जैसे सेना ताकत में आगे बढ़ती है - यह बाड़ बढ़ाने का कारण नहीं है।"
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा चीन के सबसे हिंसक काल में से एक था?","सही उत्तर है **D: तीन राज्यों का युग**।

गद्यांश में स्पष्ट रूप से कहा गया है कि ""द थ्री किंग़डम्स प्राचीन चीन के इतिहास में सबसे खूनी धब्बों में एक युग था।"" 

अन्य विकल्प गलत हैं क्योंकि:

*   **A: जिन राजवंश** - गद्यांश में जिन राजवंश का उल्लेख हान राजवंश के साथ संघर्ष के संदर्भ में है, लेकिन इसे सबसे हिंसक काल नहीं बताया गया है।
*   **B: शियान युग** - शियान एक शहर है, युग नहीं। गद्यांश में शियान में महल का उल्लेख है, लेकिन यह युग नहीं है।
*   **C: हान राजवंश** - गद्यांश में हान राजवंश का उल्लेख तीन राज्यों के बंटवारे से पहले की अवधि के रूप में है, लेकिन इसे सबसे हिंसक काल नहीं बताया गया है।"
