question,gemma3_reply
"Kur plaukė laivas, kai įvyko incidentas? ","The correct answer is **C: Into Palawan**.

The text states the ship was ""on its way to Puerto Princesa, which is in Palawan."" Therefore, it was heading *to* Palawan when the incident occurred.



"
Kuris faktas apie ištraukoje minimą laivą nėra teisingas?,"The correct answer is **B: Jis yra Palavane** (It is in Palawan).

Here's why:

The passage states the ship is *on its way to* Puerto Princesa, Palawan. It doesn't say the ship *is* in Palawan. The other statements are directly supported by the text:

*   **A: Jis buvo pakeliui į Puerto Prinsesą** (It was on its way to Puerto Princesa) - The passage clearly states this.
*   **C: Tai yra priešmininis laivas** (It is a destroyer) - The passage identifies it as an ""Avenger-class destroyer"".
*   **D: Jis priklauso JAV karinio jūrų laivyno septintajai flotilei** (It belongs to the US Navy's Seventh Fleet) - The passage explicitly states this.



"
Kas padarė pareiškimą dėl JAV karių?,"The correct answer is **A: Donaldas Trumpas**.

The text states: ""Šeštadienio vakarą Jungtinių Valstijų prezidentas **Donaldas Trumpas** per atstovą spaudai perduotame pareiškime pranešė, kad JAV kariai paliks Siriją.""  While the statement *was delivered* through the press secretary, Trump *made* the announcement.



"
"Remiantis ištrauka, kuri šalis prisiėmė atsakomybę saugoti suimtus kovotojus?","The correct answer is **D: Turkija**.

The text states: ""Turkija taip pat priimtų saugoti suimtus ISIS kovotojus, kuriuos, pasak pranešimo, Europos valstybės atsisakė repatrijuoti."" This directly indicates that Turkey has taken responsibility for guarding the captured fighters.
"
"Kokia, manoma, buvo avarijos priežastis?","The correct answer is **B: Šaudantys priešai**.

The passage states: ""manoma, kad ją sukėlė šaudę priešai"" (it is believed to have been caused by enemy fire).

Let's look at why the other options are incorrect:

*   **A: Atšiauri vietovė** - The terrain *hinders* the search, it doesn't *cause* the crash.
*   **C: Kalnuota vietovė** - Similar to A, the mountainous terrain is a location factor, not the cause of the crash.
*   **D: Blogos oro sąlygos** -  The bad weather *hinders* the search, not the crash itself.



"
Kokioje vietovėje įvyko avarija?,"The correct answer is **D: Kalnuotoje**.

Here's why:

The passage explicitly states: ""Avarija įvyko aukštai, **kalnuotoje vietovėje**"". 

Let's look at why the other options are incorrect:

*   **A: Priešiškoje** - While the passage suggests enemy fire *may* have caused the crash, it doesn't state the *location* is inherently hostile.
*   **B: Atšiaurioje** - The passage mentions the terrain is harsh, but that's a description of the difficulty of the search, not the location itself.
*   **C: Koalicijos** - The passage mentions coalition forces are *present* in the area, but doesn’t state the crash site is within coalition-controlled territory.



"
Ko pareigūnai tikisi iš potvynio?,"The correct answer is **A: Smėlio juostų atstatymo**.

Here's why:

* **The passage states:** ""Nors po potvynio vandens lygis kils tik už kelių pėdų, pareigūnai tikisi, kad užteks pasroviui atstatytų smėlio juostų."" This directly links the officials' expectations to the restoration of sandbars.

Let's look at why the other options are incorrect:

* **B: Paplūdimių susidarymo:** While sandbars contribute to beaches, the passage specifically mentions restoring *sandbars* as the expectation, not necessarily forming new beaches.
* **C: Padidėjusio kuprotųjų gilų skaičius:** The passage states the kuprotųjų gilų skaičius yra *apgalvotas*, o ne didinamas.
* **D: Daugiau laukinės gamtos buveinių:** The dam *reduced* wildlife habitat, and the goal is to partially restore it, not necessarily create more overall.



"
Kurį iš šių dalykų užtvankos statyba paveikė visam laikui?,"The correct answer is **D: Nuosėdų pasklidimą** (the spread of sediment).

Here's why:

* **The passage explicitly states the dam *stopped* the seasonal floods that spread sediment.** This is a direct and permanent change caused by the dam's construction.
* **A: Smėlio juostas (Sandbars)** - While sandbars were *affected*, the passage suggests efforts are being made to *restore* them, meaning the impact isn't necessarily permanent.
* **B: Kuprotąsias gilas (Smalltooth sawfish)** - The sawfish are endangered *as a result* of the change to the sediment flow, but the dam didn't directly alter the fish themselves. The endangerment could be reversed if the habitat is restored.
* **C: Laukinės gamtos buveines (Wildlife habitats)** - The habitats were affected because of the loss of sandbars, but again, restoration efforts suggest this isn't a permanent, irreversible change caused *directly* by the dam.



"
"Remiantis ištrauka, kas Jungtinėms Valstijoms suteikė žvalgybos informacijos apie galimus sprogdinimus?","The correct answer is **C: Neatskleidžiamas šaltinis**.

The text specifically states: ""JAV teigia, kad gavo informacijos iš **neatskleidžiamo šaltinio**..."" 

Let's look at why the other options are incorrect:

*   **A: Somalio ekstremistai** - The text says extremists *are planning* the attacks, not that they *provided the information*.
*   **B: Etiopijos ambasada** - The text doesn't mention the Ethiopian embassy.
*   **D: Šaltinis Kenijoje** - While the embassy issuing the warning is in Kenya, the *source* of the intelligence is described as undisclosed, not necessarily located in Kenya.



"
Kuris iš šių teiginių tiksliai apibūdina įtariamo ekstremistų išpuolio planą?,"Teisingas atsakymas yra **B: Susprogdinti bombas dviejose šalyse**.

Štai kodėl:

* Tekstas aiškiai nurodo, kad JAV ambasada įspėjo apie planus rengti savižudžių sprogdinimus **Kenijoje ir Etiopijoje**. Tai reiškia, kad išpuolis planuojamas dviejose šalyse.
* Nors sprogimai planuojami prie ""žymių objektų"", tai nėra svarbiausia informacija atsakant į klausimą apie *vietą* (šalis).

Štai kodėl kiti atsakymų pasirinkimai yra neteisingi:

* **A ir D:** Tekste aiškiai nurodoma, kad išpuolis planuojamas ne vienoje šalyje.
* **C:** Tekstas nurodo ""žymius objektus"", bet nespecifikuoja, ar tai yra lankytinos vietos."
