question,gemma3_reply
"Според параграфот, што не би се сметало за точен совет за успешно свирење хармоника?","The correct answer is **A: За дополнителен волумен, ве молиме зголемете ја силата со која што ги стискате клавишите**.

Here's why:

The passage explicitly states: ""Запомнете дека нема потреба да ги стискате клавишите со поголема сила за поголема јачина..."" (Remember you don't need to press the keys harder for more volume...).  This directly contradicts option A.

Let's look at why the other options are correct according to the text:

*   **B: Одржувајте го непотребното движење на минумим со цел да ја зачувате својата сила** - The passage says ""...не правите многу непотребни движења со прстите. Вака ќе се уморувате што е можно помалку."" (don't make many unnecessary finger movements. This is how you'll get tired as little as possible.)
*   **C: Бидете свесни за погодување на нотите додека одржувате релаксирана рака** - The passage starts with ""Гледајте раката да ви е што е можно поопуштена додека точно ги погодувате сите ноти"" (Keep your hand as relaxed as possible while hitting all the notes accurately).
*   **D: Зголемете ја брзината со која ракувате со долните клавиши за да постигнете екстра волумен** - The passage says ""...се користат мевови со поголем притисок или брзина"" (...use bellows with more pressure or speed).

"
"Кога свирите хармоника, кое од следните ќе помогне да се зголеми волуменот?","The correct answer is **A: Повеќе брзина**.

The passage explicitly states: ""За дополнителен волумен на хармоника, се користат мевови со поголем притисок или брзина."" (For additional volume on the harmonica, use breaths with more pressure or speed). Therefore, increasing speed will help increase the volume."
Зошто сликите на телевизија се со пресечени рабови?,"The correct answer is **B: За сликата да го пополни целиот екран**.

The passage explicitly states that overscan (cropping the edges) is done ""to guarantee that the picture covers the whole screen."" 

Let's look at why the other options are incorrect:

*   **A: За да се овозможат титлови:** The passage mentions subtitles *being affected* by overscan, not that overscan is done to enable them.
*   **C: За да се овозможи едноставна конверзија во други формати:** The passage doesn't mention anything about format conversion.
*   **D: За да се исечат титловите премногу блиску до дното:** This is the *result* of overscan, not the reason for it."
"Според параграфот, кој од следните проблеми би можел некој да ги има кога конвертира филм во DVD-формат?","The correct answer is **B: Делумно исечени титлови** (Partially cut off subtitles).

Here's why:

The passage explicitly states that overscan can cause subtitles near the bottom of the video to not be fully displayed when converting to DVD format.  This means the subtitles would be *partially cut off*.

Let's look at why the other options are incorrect:

*   **A: Слика што не го пополнува целиот екран** - The passage says overscan is *designed* to make the picture fill the entire screen.
*   **C: Слика што го исполнува целиот екран** - This is the *result* of overscan, not a problem caused by conversion.
*   **D: Пресечени рабови** - While the passage mentions edges being cut off, it focuses on the specific problem this creates for subtitles.



"
Каде беше лоциран британскиот гаризон?,"The correct answer is **C: Bordentown**.

The text states: ""General John Cadwalader would launch a diversionary attack against the British garrison in Bordentown..."" 

Therefore, the British garrison was located in Bordentown."
Кој потпис се појавил на нацртот во ракопис?,"The correct answer is **D: Чарлс Томсон**.

Here's why:

The text states: ""...the draft in manuscript, signed by the President of the Congress, John Hancock and Secretary Charles Thomson..."" 

Therefore, Charles Thomson's signature appeared on the handwritten draft. The other options are incorrect:

*   **John Dunlop** was the printer, not a signer.
*   **George Washington** received a copy, but didn't sign the initial draft.
*   **John Nixon** was the first to publicly read the document, but didn't sign it.



"
"Од следните локации, каде последно пристигнале Данлаповите документи?","The correct answer is **C: Лондон**.

Here's why:

The text states: ""Примерок стигнал и во Лондон на 10-ти август."" This means London was the last location explicitly mentioned as a destination for the Dunlap broadsides. 

Let's look at why the other options are incorrect:

*   **A: Њујорк:** The documents were *read* to Washington's soldiers in New York, but they didn't arrive *in* New York as their final destination.
*   **B: Печатница на Данлап:** The documents were *made* at the Dunlap printing shop, but they weren't their final destination.
*   **D: Зграда на независноста:** The document was first read publicly there, but it wasn't the final destination of the copies."
Каде полковникот Старк ги стационирал своите трупи?,"The correct answer is **A: На северниот крај, покрај оградата**.

The text states: ""Луѓето на Старк зазеле позиции покрај оградата на северниот крај од позицијата на Колонистите."" This directly answers the question.

Let's look at why the other options are incorrect:

*   **B: На плажа, на работ на водата:** While they *extended* the fence *to* the beach, the text doesn’t say Старк stationed his troops *on* the beach.
*   **C: Долж североистокот на полуостровот:** This describes the general area where the activity happened, but not where Старк's troops were positioned.
*   **D: На предниот дел од оградата:** The text says ""покрај оградата"" (alongside the fence), not ""пред оградата"" (in front of the fence)."
"Според параграфот, кога луѓето на Старк ја прошириле својата ограда?","The correct answer is **C: За време на ниска плима**.

Here's why:

The paragraph states: ""Кога осеката создала празнина долж реката Мистик, долж североистокот на полуостровот, тие брзо ја продолжиле оградата со краток камен ѕид кон север..."" This directly links the extension of the fence to the low tide creating a gap.

Let's look at why the other options are incorrect:

*   **A: Кога колонистите побарале засилување** - While reinforcements arrived, the fence extension happened *after* the tide created a gap.
*   **B: Откако редовниците не го поминат столбот** - The text says they were instructed *not* to fire until the redcoats passed the post, not that they didn't pass it.
*   **D: Додека трупите зазеле предни позиции** - The troops arrived and took positions, but the fence extension was specifically tied to the low tide.



"
"Според параграфот, кое од следните било една од најнасилните ери на Кина?","The correct answer is **D: Ерата Три Кралства**.

The paragraph explicitly states: ""Периодот на трите кралства е една од најкрвавите ери во историјата на древна Кина...""
"
"Според параграфот, што е вистинито за колонијата на армиски мравки што влегуваат во номадска фаза?","The correct answer is **B: Тие имаат мали резерви на храна.**

Here's why:

*   The paragraph states: ""Колонијата ја почнува номадската фаза кога се намалуваат залихите од храна."" (The colony begins the nomadic phase when food supplies decrease.) This directly indicates that colonies enter the nomadic phase because they have low food reserves.

Let's look at why the other options are incorrect:

*   **A: Тие прават легла во текот на ноќта** - The passage states they *rest* during the day and *move* at night. The making of temporary nests isn't specifically linked to nighttime.
*   **C: Тие прават легла кои се менуваат по 17 дена** - The entire nomadic *period* lasts 17 days, but the temporary nests are changed *daily*, not every 17 days.
*   **D: Тие маршираат во текот на денот** - The passage clearly states they move at *night* during the nomadic phase.



"
"Според параграфот, која изјава точно ги рефлектира навиките на правење легла на колониите на армиски мравки за време на номадската фаза?","The correct answer is **C: Тие секојдневно менуваат легла**.

Here's why:

*   The paragraph explicitly states: ""За време на оваа фаза, колонијата прави привремени легла кои се менуваат секој ден."" (During this phase, the colony makes temporary nests which are changed every day).

Let's look at why the other options are incorrect:

*   **A: Тие градат легла во текот на ноќта** - The paragraph states they *move* at night, but doesn't specify when they build the nests.
*   **B: Тие маршираат 17 дена без да прават гнезда** - The paragraph states they *make* temporary nests, even during the nomadic phase.
*   **D: Тие ги користат истите легла во времетраењето на фазата** - This is the opposite of what the paragraph says – they change nests daily."
Кое од следните ќе продолжи и покрај присуството на надворешни сигнали?,"The correct answer is **C: Биолошки часовници**.

Here's why:

* **The passage explicitly states:** ""Биолошките часовници се самоодржливи осцилатори што ќе продолжат со период на слободно циклично движење дури и во отсуство на надворешни сигнали."" This directly answers the question.

Let's look at why the other options are incorrect:

* **A: Ендогени циклуси:** While related to biological clocks, the passage doesn't say *the cycles themselves* continue regardless of external signals, but rather the clocks that *create* them do.
* **B: Периодични ритми:**  The passage notes these can be *responses* to external signals, meaning they don't necessarily continue independently.
* **D: Набљудувани ритми:** This is a general term and doesn't specify something that functions autonomously.



"
Кој термин ги опишува индивидуите што изразуваат варијанти на одредена фенотипична карактеристика?,"The correct answer is **D: Полиморфични**.

Here's why:

* **The passage states:** ""Кога поединечни луѓе покажуваат различни варијанти на одредена особина, за нив се смета дека се полиморфни."" (When individuals show different variations of a certain trait, they are considered polymorphic.)

Let's look at why the other options are incorrect:

* **A: Мономорфични** - This describes individuals *identical* in a trait, the opposite of what the question asks for.
* **B: Организми** - This is a general term for living beings and doesn't relate to variation within a population.
* **C: Видови** - This is a classification of organisms, not a description of variation in traits.



"
Кое од следните е точен термин за организмите што зафаќаат одредена област?,"The correct answer is **B: Популација**.

Here's why:

* **The passage explicitly states:** ""Популација е збир од организми од одреден вид во одредена географска површина.""  This directly answers the question.

Let's look at why the other options are incorrect:

* **A: Мономорфски** - Describes individuals *within* a population that are identical for a trait, not the group itself.
* **C: Видови** - A broader classification; a species encompasses all populations capable of interbreeding, not just those in a specific area.
* **D: Полиморфични** - Describes individuals *within* a population that show variation, not the group itself.



"
Кое од следните не би било пример на туристичка активност базирана на природа?,"The correct answer is **C: Посета на научен музеј**.

Here's why:

* **The prompt defines nature-based tourism as focusing on natural landscapes, plants, and animals.** Activities revolve around *experiencing* nature directly.
* **A, B, and D** all directly involve interacting with or observing the natural world:
    * **A: Искачување до водопад** – Waterfalls are natural features.
    * **B: Фотографирање полски цвеќиња** – Flowers are part of the natural plant life.
    * **D: Риболов** – Directly involves interacting with wildlife in its natural habitat.
* **C: Посета на научен музеј** – While a science museum *might* have exhibits about nature, the activity itself doesn’t take place *in* nature. It’s an indoor, educational experience that’s separate from directly engaging with a natural environment.



"
"Според параграфот, кое од следните е основа на транспортен систем?","The correct answer is **B: Private automobiles**.

Here's why:

The passage explicitly states: ""...go to work and pass others whose work destination is the place they just left...all are in a way connected and supporting **a transportation system based on private automobiles**."" 

Let's look at why the other options are incorrect:

*   **A: Work destinations** - While work destinations *drive* the need for transportation, they aren't the foundation *of* the system.
*   **C: Stable biosphere** - The passage states the system is *disrupting* the stable biosphere, not that it's based on it.
*   **D: Human evolution** - The passage mentions human evolution in the context of how long the biosphere was stable *before* this system arose, not as a foundation of the system itself.



"
Каков тип на електрицитет имаат честиците што орбитираат околу јадрото?,"The correct answer is **C: Негативен електрицитет**.

The text explicitly states: ""Електроните имаат негативен електрилчен полнеж."" (Electrons have a negative electrical charge)."
Од кои честици е составено јадрото?,"The correct answer is **A: Протони и неутрони**.

The text explicitly states: ""Јадрото содржи две честички: неутрони и протони."" 

Let's look at why the other options are incorrect:

*   **B: Неутрони и електрони** - Electrons orbit the nucleus, they are *not* inside it.
*   **C: Електрони и протони** - Electrons orbit the nucleus, they are *not* inside it.
*   **D: Протони, неутрони, и електрони** - Electrons orbit the nucleus, they are *not* inside it."
"Според параграфот, кое од следните е пример на пет битен бинарен број?","Точниот одговор е **C: 10010**.

Еве зошто:

*   **Бинарен број** содржи само 0 и 1.
*   **Пет битен** бинарен број има пет цифри (битови).

Разгледајте ги опциите:

*   A: 1010 - Има само четири битови.
*   B: 12001 - Содржи цифри различни од 0 и 1.
*   C: 10010 - Има пет битови и се состои само од 0 и 1.
*   D: 110101 - Има шест битови.

Само опцијата C одговара на дефиницијата за пет битен бинарен број."
На што друго се однесуваат бинарните цифри?,"The correct answer is **A: Битови**.

The text explicitly states: ""...а овие броеви се викаат бинарни цифри или ако се користи компјутерски жаргон, се нарекуваат **битови**.""

Therefore, binary digits are also referred to as bits.
"
Кое од следните не е споменато во параграфот како примарен бенефит од студентското блогирање?,"The correct answer is **B: Намалување на критиката од врсниците**.

Here's why:

*   The paragraph explicitly states that the presence of an audience *increases* the impetus to improve writing *to avoid* criticism. It doesn’t suggest the criticism itself decreases.
*   The paragraph *does* mention:
    *   **A: Подобрување на граматиката и способноста за пишување** - ""Блоговите помагаат и за подобрување на пишувањето на учениците…почнува да се стреми да го подобри пишувањето""
    *   **C: Проширена свесност за околината** - ""блогирањето „ги принудува учениците да станат повешти за светот околу нив“""
    *   **D: Зголемена желба за продолжено учење** - ""блогирањето е алатка што поттикнува соработка и ги охрабрува учениците да го прошират учењето""

Therefore, only B is *not* a benefit directly mentioned in the paragraph."
Кој од следните аспекти на блогирање е наведено како мотиватор за студентот да ги подобри своите вештини за пишување?,"The correct answer is **B: Поривот да се одбегне критика**.

Here's why:

The passage explicitly states: ""Бидејќи учениците се публика што најмногу критикува, блогерот почнува да се стреми да го подобри пишувањето за да избегне критика.""  This directly links the desire to avoid criticism to improving writing skills.

Let's look at why the other options are incorrect:

*   **A: Фреквентно одговарање на материјалите на интернет** - While the passage mentions responding to online materials, it connects this to becoming more analytical and critical, not directly to *improving* writing skills initially.
*   **C: Одржување на интересот на нивата публика** - The passage says maintaining audience interest *inspires* students to be smarter and more engaging, but doesn’t directly say it motivates them to improve writing mechanics.
*   **D: Потребата за соработка** - The passage notes that blogging encourages collaboration, but doesn’t explicitly state that this is a primary driver for improving writing skills.



"
Кое од следните не е бенефит на асинхроната комуникација за студентите? ,"The correct answer is **B: Пристапот лице в лице кај инструкторите во секое време од денот**.

Here's why:

The passage specifically states that asynchronous communication *reduces* the need to wait for face-to-face meetings and allows students to send questions and receive responses within a reasonable timeframe, *instead* of waiting for the next in-person meeting.  This is the opposite of having access to instructors face-to-face at any time.

The other options *are* benefits mentioned in the passage:

*   **A: Користењето на интернет како ресурс** - The passage states students have access to information anytime.
*   **C: Флексибилни работни часови** - The passage explicitly mentions flexible work times.
*   **D: Контрола на темпо** - The passage says asynchronous communication allows students to work at their own pace and control the pace with instructional information.



"
"Според параграфот, кој од следните аспекти на асинхроната комуникација не е флексибилен за студентите?","The correct answer is **B: Работни часови**.

Here's why:

The paragraph explicitly states that asynchronous communication allows for *flexible working hours*. Options A, C, and D are all directly mentioned as being flexible or beneficial aspects of asynchronous communication:

*   **A: Темпо на учење** - ""Им овозможува на студентите да работат по свој ритам""
*   **C: Материјал со инструкции** - ""да го контролираат ритамот со инструкциски информации""
*   **D: Користење интернет** - ""Користењето на интернетот...им овозможува на учениците пристап до информации во секое време.""

Therefore, the only option that isn’t specifically highlighted as flexible is the *working hours*, as the paragraph states they *are* flexible.



"
