question,gemma3_reply
យោងតាមអត្ថបទដកស្រង់ តើ​ពេលណាដែលមាន​ភ្ញៀវ​ទេសចរ​ច្រើន​ជាង​គេ​នៅ​ស្ថានីយ​ភ្នំនោះ?,"The correct answer is **C: ក្នុងអំឡុងរដូវក្តៅឥណ្ឌា**.

The passage explicitly states: ""ជាទូទៅ រដូវមានភ្ញៀវទេសចរណ៍ច្រើនបំផុតនៅតាម​តំបន់​ភ្នំគឺក្នុងអំឡុងរដូវក្ដៅនៃប្រទេសឥណ្ឌា។"" (Generally, the peak tourist season in mountain regions is during the Indian summer.)
"
តើ​អ្នក​គួរ​ចៀសវាង​ធ្វើ​អ្វីខ្លះ បើ​អ្នក​សង្ឃឹម​ថាអាច​នឹង​រក​ទូក​ស្វែងរក​ជំនួយឱ្យបាននោះ?,"The correct answer is **D: មិនអើពើនឹងអ្នកដោយសារទូកជាមួយ**.

Here's why:

The passage emphasizes the importance of being proactive and **talking to as many people as possible** at the marina. The goal is to network, share information, and let people know you're available for assistance. 

*   **Option A (ដើរឡើងលើ និងចុះនៅផែចំណត)** is irrelevant.
*   **Option B (រួមរាប់នាយនាវា)** is not something to avoid - interacting with captains is a key part of gathering information.
*   **Option C (ការផ្សាយពាណិជ្ជកម្មសេវាកម្មរបស់អ្នក)** is encouraged - you're meant to ""advertise"" your availability.
*   **Option D (មិនអើពើនឹងអ្នកដោយសារទូកជាមួយ)** is the opposite of what you should do. Ignoring people because they are already with a boat would severely hinder your ability to make connections and learn about potential needs.

The whole point of the passage is to be social and attentive to everyone you meet."
តើ​អ្នក​គួរ​ធ្វើ​យ៉ាង​ណា​នៅ​ជុំវិញ​កំពង់ផែលំហែនៅ​ពេល​ស្វែងរក​ទូក​ដែល​ត្រូវ​ការ​ជំនួយ?,"The correct answer is **A: ទាក់ទងជាមួយនាវិក (Connect with sailors)**.

Here's why:

The passage explicitly states to:

*   ""ជួបជាមួយនឹងអ្នកសំចតទូកផ្សេងៗដទៃទៀត"" (Meet with other boaters)
*   ""ព្យាយាមជជែកទៅកាន់មនុស្សឱ្យបានច្រើនតាមដែលអាចទៅរួច"" (Try to chat with as many people as possible)
*   ""...មិនយូរមិនឆាប់ ពួកគេគ្រប់គ្នានឹងស្គាល់អ្នក ហើយនិងប្រាប់អ្នកថា​តើ​ទូកមួយ​ណា​កំពុងតែ​រង់ចាំ​អ្នក​ណា​"" (...soon everyone will know you and tell you which boat is waiting for whom).

This all points to actively engaging and talking to the people around the marina to gather information.

Let's look at why the other options are incorrect:

*   **B: នៅចំក្រោមរ៉ាដា (Stay directly under the radar)** - This is irrelevant to finding a boat needing help.
*   **C: ចូលទៅកៀកមនុស្សខណៈពួកគេកំពុងសម្អាតទូករបស់ពួកគេ (Creep up on people while they are cleaning their boats)** - While the passage mentions seeing people cleaning boats, it suggests *talking* to them, not sneaking up on them.
*   **D: គេចពីអ្នកដោយសារទូកជាមួយផ្សេងទៀត (Avoid people because of other boats)** - The passage encourages the opposite – interacting with everyone.



"
តើទីតាំងណាមួយដែលទាក់ទាញភ្ញៀវទេសចរដែលចាប់អារម្មណ៍ទៅលើប្រវត្តិសាស្ត្រអាណានិគមរបស់កោះនេះ?,"The correct answer is **A: ឆ្នេរសមុទ្រខាងជើង**.

Here's why:

The passage states: ""មួយភាគធំនៃការអភិវឌ្ឍទីក្រុងរបស់កោះហុងកុង គឺសំបូរនៅតំបន់ដី ដែលបានច្បាមយកពីផ្ទៃទឹកនៅតាមបណ្តោយឆ្នេរប៉ែកខាងជើង។ កន្លែងនេះហើយដែលអាណានិគមអង់គ្លេសបានយកធ្វើជារបស់ខ្លួន ដូច្នេះហើយប្រសិនបើអ្នកកំពុងស្វែងរកភស្តុតាងអំពីអតីតកាលនៃដែនដីអាណានិគម នេះគឺជាកន្លែងដ៏សាកសមសម្រាប់ចាប់ផ្តើម।"" This directly links the northern shore to the history of the British colonial presence.

Let's look at why the other options are incorrect:

*   **B: មាត់ទឹក Kowloon:** The passage mentions it for the best views *of* the city, not its colonial history.
*   **C: ទីប្រជុំជនហុងកុង:** The passage doesn't specifically mention the central areas regarding colonial history.
*   **D: Victoria Harbor:** While significant, the passage focuses on the *shoreline* as the place to find colonial evidence, not the harbor itself."
តើទីតាំងណាមួយដែលទាក់ទាញអ្នកទេសចរដែលផ្តល់អាទិភាពដល់ទិដ្ឋភាពគួរឱ្យជក់ចិត្តមុនគេនោះ?,"The correct answer is **D: មាត់ទឹក Kowloon**.

Here's why:

The passage states: ""ដើម្បីទទួលបាននូវទេសភាពស្អាតបំផុតនៃទីក្រុងហុងកុង សូមចាកចេញពីកោះហើយសម្តៅទៅកាន់ផ្នែកទល់មុខនៃមាត់ទឹកខូវលូន"" (To get the best view of Hong Kong, leave the island and head to the opposite side of the Kowloon waterfront). This directly indicates that the Kowloon waterfront provides the most captivating views.

Let's look at why the other options are incorrect:

*   **A: Victoria Harbor:** While mentioned prominently, the text says the *best* views are *from* the Kowloon side *of* Victoria Harbor, not Victoria Harbor itself.
*   **B: ហុងកុងតែម្ដង:** This is the name of the territory, not a specific location for views.
*   **C: កោះហុងកុង:** The passage suggests leaving the island to get the best views.



"
តើ​កែបអ្វី​ខ្លះ​ដែល​មានការ​ជួយ​កាត់​បន្ថយ​ហានិភ័យដោយសារ​ការ​ចាប់​ជើង​របស់អ្នក​ជិះ​ពេល​ប៉ះទង្គិចនឹងឈ្នាន់កែបសេះនោះ?,"The correct answer is **B: របារសុវត្ថិភាព (Safety stirrups)**.

Here's why:

The passage specifically states: ""...កែបសម្រាប់ជិះសេះខ្លះ ជាពិសេសកែបរបស់អង់គ្លេស មានរនាំងសុវត្ថិភាពដែលអាចឱ្យស្បែកសម្រាប់ជាន់របូតពីកែបបាន ប្រសិនបើវាទាញថយក្រោយដោយអ្នកជិះ."" ( ""...some saddles, particularly English saddles, have safety stirrups that allow the stirrup iron to detach from the saddle if pulled backwards by the rider."")

Let's look at why the other options are incorrect:

*   **A: បាតទ្រនាប់ជើងតូចចង្អៀត (Small, fitted boot soles)** - While the passage mentions riders wearing boots with small, fitted soles, this doesn't directly *reduce* the risk of being caught, it's just a common practice.
*   **C: ឈ្នាន់កែបសេះជាសាច់ស្បែក (Leather stirrups)** - The material of the stirrup isn't mentioned as a safety feature.
*   **D: មានលំនឹងយ៉ាងល្អ (Good balance)** - Good balance is helpful for riding in general, but doesn't specifically address the danger of being caught in the stirrup during a fall.



"
លក្ខណៈ​ពិសេស​មួយ​ណា​នៃ​ស្បែកជើង​សម្រាប់​ជិះ​ដែល​ជួយ​បង្កើន​សុវត្ថិភាព​អ្នក​ជិះ​ពេល​ប្រើ​ឈ្នាន់កែបសេះ?,"The correct answer is **A: បាតទ្រនាប់ជើងតូចចង្អៀត និងគ្រើម​ៗ** (Small, smooth heels).

Here's why:

The passage states: ""អ្នកជិះភាគច្រើនពាក់ស្បែកជើងកវែងមានកែងនិងរលោង រាងតូច និងមានទ្រនាប់."" (Most riders wear tall boots with small, smooth heels.) This detail specifically highlights how the *small and smooth heels* are a safety feature when using stirrups. They prevent the foot from getting too firmly stuck, allowing for a quicker release if a fall occurs.

Let's look at why the other options are incorrect:

*   **B: ស្បែក (Leather):** While boots are made of leather, the material itself isn't the safety feature.
*   **C: ស្បែកជើងកែង (Heels):** The passage emphasizes *small and smooth* heels, not just any heel.
*   **D: បាតទ្រនាប់ជើងធំទូលាយ (Wide heels):** The passage explicitly states the heels should be *small* (តូច) - the opposite of wide.



"
តើអ្វីដែលត្រូវបានផ្តល់ជូនដល់អ្នកធ្វើដំណើរតាមរយៈបណ្តាញផ្លាស់ប្តូរបដិសណ្ឋារកិច្ច?,"The correct answer is **A: ការស្នាក់នៅជាមួយម្ចាស់ផ្ទះក្នុងស្រុក (Accommodation with local hosts)**.

Here's why:

*   The passage states that these networks ""connect travelers with cities and the locals within those cities they plan to visit.""
*   It specifically mentions a ""listing of available hosts"" is provided, allowing travelers to stay with them.

Let's look at why the other options are incorrect:

*   **B: ជើងហោះហើរដែកមានតម្លៃថោក (Cheap flights):** While the story of Couchsurfing's creation *involved* a cheap flight, the network itself doesn't *provide* them.
*   **C: ដំណើរកម្សាន្តដែលផ្តល់ដោយមគ្គុទ្ទេសក៍ក្នុងស្រុក (Tours provided by local guides):** The passage doesn't mention guided tours.
*   **D: ការភ្ជាប់ទំនាក់ទំនងជាមួយអ្នកធ្វើដំណើរផ្សេងទៀតដែលមកលេងទិសដៅដូចគ្នា (Connection with other travelers visiting the same destination):** The passage mentions reviews *from* other travelers, but doesn't state the network actively connects travelers with each other.



"
យោងតាម​អត្ថបទដកស្រង់ តើសេចក្តីថ្លែងការណ៍ណាមួយខាងក្រោមទាក់ទងនឹងបណ្តាញផ្លាស់ប្តូរបដិសណ្ឋារកិច្ចដែលមិនពិត?,"The correct answer is **A: អ្នកធ្វើដំណើរតែងតែត្រូវបានផ្តល់ជាឯកសារយោងសម្រាប់ម្ចាស់ផ្ទះក្នុងស្រុក**.

Here's why:

The text states that references *are provided by other travelers* *about* the hosts, not *to* the hosts.  It doesn't say travelers provide references *for* the hosts.

Let's look at why the other options are correct, based on the text:

* **B: បណ្តាញមួយចំនួនអាចត្រូវការការផ្ទៀងផ្ទាត់បន្ថែមទៅលើអ្នកដំណើរ** - ""បណ្ដាញ​មួយ​ចំនួន​ផ្តល់​ជូន ឬ​ទាមទារ​ការ​ផ្ទៀងផ្ទាត់​បន្ថែម​ទៀត​"" (Some networks provide or require further verification).
* **C: អ្នកធ្វើដំណើរនឹងត្រូវបានផ្តល់ជូនជាមួយនឹងបញ្ជីម្ចាស់ផ្ទះដែលមាននៅក្នុងទីក្រុងគោលដៅ** - ""ការចុះបញ្ជី​នៃម្ចាស់ផ្ទះទទួល​ដែលអាចរកបានត្រូវបានផ្តល់​ជូន​តាម​រយៈ​ការបោះពុម្ព និង/ឬតាម​អ៊ីនធឺណិត"" (A listing of available hosts is provided through print and/or the internet).
* **D: ពិនិត្យមើលការវាយតម្លៃអំពីម្ចាស់ផ្ទះក្នុងស្រុកជួនកាលគឺអាចរកបានសម្រាប់អ្នកធ្វើដំណើរ** - ""ដោយមានសេចក្តីសារ​យោង និង​មតិ​យោបល់ផ្តល់ឱ្យ ដោយអ្នកដំណើរផ្សេងទៀត"" (with references and opinions provided by other travelers).



"
យោងតាមអត្ថបទដកស្រង់ តើភ្ញៀវប្រភេទណាដែលទំនងជាត្រូវបានរកឃើញថាចែកបន្ទប់ហូសតែលនៅរួមគ្នានោះ?,"The correct answer is **A: ភ្ញៀវម្នាក់ដែលមានវ័យម្ភៃស្ដើង (A young guest in their twenties)**.

Here's why:

*   The passage explicitly states the hotel caters to young people around the age of twenty.
*   It also says shared rooms (hostels) are permitted for those guests.

Let's look at why the other options are incorrect:

*   **B: ភ្ញៀវធ្វើដំណើរតែម្នាក់ឯង (Solo travelers):** While possible, the text doesn't specifically link solo travelers to shared rooms.
*   **C: ភ្ញៀវដែលធ្វើដំណើរជាមួយក្មេងតូចៗ (Guests traveling with small children):** The passage says families with children are *not* often seen there.
*   **D: ភ្ញៀវនៅក្នុងវ័យពាក់កណ្តាលសាមសិប (Guests in their thirties):** The focus is on younger guests (around twenty)."
