question,gemma3_reply
"Samkvæmt því sem fram kemur í kaflanum, hver þessara ástæðna var ekki notuð til að útskýra af hverju hætt var við úrslitaviðureignina?","The correct answer is **B: Öryggisáhætta**.

Here's why:

The passage explicitly states that security risks were a reason given for cancelling the runoff (""vegna öryggisáhættu""). It also mentions both cost (""kostnaðarskyni"") and ambiguity in the constitution (""óljós stjórnarskrá"") as reasons. 

However, the passage doesn't mention any *inconsistencies* in the constitution, only that it was *ambiguous* enough to suggest a runoff wasn't necessary. The passage even highlights how the claim that cancelling the runoff would be a constitutional violation was contradicted by the finding that the constitution was ambiguous enough to not *require* a runoff.

Therefore, ""öryggisáhætta"" is the only reason listed that was definitively used to explain the cancellation."
Hvers vegna sögðu embættismenn úrslitaviðureignina vera óþarfa?,"The correct answer is **C: Stjórnarskráin væri óljós**.

Here's why:

The text states: ""Diplómatar sögðust hafa fundið út að afganska stjórnarskráin væri nógu óljós til að sjá að ekki væri þörf á lokakosningunni."" This directly answers the question of why officials said the runoff was unnecessary.

Let's look at why the other options are incorrect:

*   **A: Hún gengi gegn stjórnarskránni** - The text says *cancelling* the runoff would have been a violation of the constitution, not that the runoff itself was unconstitutional.
*   **B: Hún væri öryggisáhætta** - While security concerns were a factor in *cancelling* the runoff, it wasn't the reason officials determined it was unnecessary.
*   **D: Kosningarnar voru of dýrar** - Cost was a reason for *cancelling* the runoff, but not why officials considered it unnecessary.



"
Hver sinnir dómsvaldsþjónustu fyrir FATA?,"The correct answer is **B: Stjórnmálafulltrúar**.

Here's why:

The passage states that political agents are responsible for ""providing administrative and judicial services"" to the areas under FATA, as per Article 247 of the Pakistani constitution. 

Let's look at why the other options are incorrect:

*   **A: Ríkisstjórn Pakistans** - While the government is ultimately responsible, the passage specifies the *agents* are directly providing the services.
*   **C: Forseti Pakistans** - The President *appoints* the agents, but doesn't provide the services themselves.
*   **D: Breska ríkisstjórnin** - Pakistan gained independence from British rule in 1947, so the British government no longer has authority over FATA.



"
Hver af eftirfarandi staðhæfingum um stjórnmálafulltrúa FATA er ósönn?,"The correct answer is **A: Þeir sinna dómsvaldsþjónustu**.

Here's why:

The passage states the political agents provide ""services and roads of administration and **judicial** authorities"" *according to* Article 247. This means they facilitate the services of the judicial authorities, they don't *perform* them themselves. They are in charge of providing resources *to* the judicial system in FATA, not *being* the judicial system.

Let's look at why the other options are correct:

*   **B: Forseti Pakistans valdi þá í stöðuna** - The passage explicitly states the President appoints them.
*   **C: Þeir vinna eftir stjórnarskrá Pakistans** - They operate under Article 247 of the Pakistani constitution.
*   **D: Þeir hafa fulla stjórn á vissum svæðum** -  The passage says they exercise ""almost independent control over the areas"".



"
Í hvaða flokki var Emma Stone tilnefnd til verðlauna?,"The correct answer is **C: Besta leikkona**.

The text explicitly states: ""Gosling og Stone voru tilnefnd sem besti aðalleikari og aðalleikkona."" (Gosling and Stone were nominated as best actor and best actress).
"
Í hvaða flokki hlaut myndin ekki tilnefningu?,"The correct answer is **B: Besta hljóðbrellur**.

The text explicitly lists all the categories the movie *was* nominated for. Sound Effects (hljóðbrellur) is not among them. The movie *was* nominated for Best Sound Mixing (hljóðblöndun), Best Original Song (besta frumsamda lagið), and Best Picture (besta mynd)."
Hvert af eftirtöldu hélt starfseminni gangandi eftir jarðskjálftann?,"The correct answer is **D: Orkuver í Niigata**.

Here's why:

The text states: ""NHK skýrði líka frá því að starfsemi Kashiwazaki Kariwa-kjarnorkuversins í Niigata-héraðinu væri hefðbundin."" (NHK also reported that operations at the Kashiwazaki Kariwa nuclear power plant in Niigata Prefecture were normal).

Let's look at why the other options are incorrect:

*   **A: Allir kjarnakljúfar Shika kjarnorkuversins í Hokuriku:** The text says reactors 1 and 2 at Shika *were shut down*.
*   **B: Flugvöllurinn í Ishikawa:** The text states Noto Airport in Ishikawa *remains closed*.
*   **C: Öll lestarþjónusta:** The text states train service *was disrupted*.



"
"Samkvæmt því sem fram kemur í kaflanum, hvað af eftirtöldu skemmdist í jarðskjálftanum?","The correct answer is **D: Noto flugvöllurinn**.

Here's why:

* **The passage states:** ""Noto-flugvöllur í Ishikawa-héraði er enn lokaður."" (Noto Airport in Ishikawa Prefecture is still closed.) This directly indicates damage or disruption requiring closure.

Let's look at why the other options are incorrect:

* **A: Sum heimili** - While 9,400 homes were *without* water and around 100 were *without* electricity, the passage doesn't explicitly state the homes themselves were *damaged*. It's a consequence of the earthquake, not direct damage to the structures.
* **B: Tveir kjarnakljúfar í Shika-kjarnorkuverinu** - The passage says the reactors were *shut down* as a precaution, not that they were damaged.
* **C: Sumir vegir** - The passage states ""Sumir vegir hafa orðið fyrir skemmdum"" (Some roads have been damaged), but this is less direct than the explicit statement about the airport being closed. The question asks for what *was* damaged, and the airport closure is a clear indicator of damage.



"
"Samkvæmt því sem fram kemur í kaflanum, hvert af eftirtöldu er ekki rætt um í skjalinu?","The correct answer is **B: Orsakir stríðsins árið 1967**.

Here's why:

*   **The passage explicitly mentions:**
    *   Landamæradeilurnar (land dispute based on the 1967 borders) - this is the main focus.
    *   Framtíð Jerúsalem (future of Jerusalem) - stated as a key issue.
    *   Staðsetningu herliðs í dalnum (positioning of the military in the valley) - the 10-year vs. 5-year disagreement.

*   **The passage does NOT mention:**
    *   Orsakir stríðsins árið 1967 (the causes of the 1967 war) - it simply uses the war as a reference point for the borders.

Therefore, the only option *not* discussed in the passage is the causes of the 1967 war."
Hvert af eftirtöldu er ekki hluti af kröfum Palestínu?,"The correct answer is **B: Áframhaldandi herseta í Jórdaníu-dalnum**.

Here's why:

*   **The passage states:** ""Ísrael krefst þess að herliðið verði áfram í dalnum í tíu ár eftir undirritun samningsins, en yfirvöld í Palestínu vilja hins vegar aðeins hafa herliðið á svæðinu í fimm ár."" This means Israel *demands* continued presence, while Palestine wants a *limited* presence, therefore Palestine does not demand continued occupation.
*   **The passage also confirms:**
    *   **A:** Palestína vill byggja á landamærunum fyrir Mið-Austurstríðið 1967.
    *   **C:** Framtíðarríki Jerúsalem er heilög hjá báðum þjóðum og málefni.
    *   **D:** Yfirvöld í Palestínu vilja aðeins hafa herliðið á svæðinu í fimm ár.

Therefore, the only option that isn't a demand or concern *from Palestine* is continued occupation of the Jordan Valley."
Í hvaða landi stundaði Ma laganám?,"The correct answer is **A: Bandaríkjunum**.

The text states: ""...og lögfræði við Harvard-háskóla..."" and Harvard-háskóli er í Bandaríkjunum.
"
"Samkvæmt því sem fram kemur í kaflanum, stuðningur við hvaða land aðstoðaði Ma við að landa kosningasigrinum?","The correct answer is **D: Kína**.

The passage states that Ma won ""with the platform of increasing ties with mainland China."" This directly indicates that supporting closer relations with mainland China helped him win the election.



"
"Eins og sagt er frá í kaflanum, fyrir hvern vann Carolyn Wilson áður en hún fór úr bænum?","The correct answer is **C: OHA-stofnunina**.

The text states: ""...áttuðu flestar fjölskyldurnar sig á því að Carolyn Wilson hjá OHA hafði stolið tryggingafénu þeirra og stungið af úr bænum."" This directly states she worked for OHA before leaving town.



"
"Þegar fjórar keppnir eru eftir á tímabilinu, hver er í fjórða sæti í keppni ökumanna?","The correct answer is **D: Bowyer**.

Here's why:

The passage states: ""Hamlin is twenty points behind, but five points ahead of Bowyer."" This means Bowyer is in fourth place."
Hversu mörg stig hefur Kahne í keppni ökumanna eftir keppnina sem talað er um í kaflanum?,"The correct answer is **A: 2220**.

The text explicitly states: ""Kahne...eru í fimmta sæti með 2.220 stig."" (Kahne...is in fifth place with 2,220 points)."
"Samkvæmt því sem fram kemur í kaflanum, hversu oft hefur fólk fylgst með loftsteinum falla til jarðar sem seinna reynast koma frá Mars?","The correct answer is **B: Fimm sinnum**.

The text states: ""Talið er að þetta sé í fimmta sinn í sögunni þar sem staðfest er að efni frá Mars falli til jarðar og fólk fylgist með því."" (It is believed that this is the fifth time in history that material from Mars has been confirmed to fall to Earth and people have witnessed it.)"
"Eins og sagt er frá í kaflanum, hvað af þessu á við um steinana sem eiga uppruna sinn á Mars?","The correct answer is **D: Þeir eru 34 talsins**.

Here's why:

* The passage states: ""Aðeins hefur verið staðfest að 34 loftsteinar, af þeim um það bil 24.000 sem fallið hafa til jarðar, eigi uppruna sinn á Mars."" (Only 34 meteorites, out of approximately 24,000 that have fallen to Earth, have been confirmed to originate from Mars.)

Let's look at why the other options are incorrect:

* **A: Allir fundust eftir loftsteinadrífuna í júlí** - The passage says *15* are believed to be from the July shower, not all of them.
* **B: Þeir eru 24.000 talsins** - The passage states 24,000 is the *total* number of meteorites, not just the Martian ones.
* **C: Þeir eru 11.000 dollara meira virði en gull** - The passage states they sell for *up to* $22,500 per ounce, which is about ten times the price of gold - it doesn't state a $11,000 difference.



"
Hvenær lagði Schumacher skóna á hilluna?,"The correct answer is **B: Eftir sjöunda meistaratitilinn**.

The text states: ""Schumacher, sem lagði skóna á hilluna árið 2006 eftir að hafa unnið Formúlu 1 meistaratitilinn sjö sinnum..."" This directly answers the question.

Let's look at why the other options are incorrect:

* **A: Eftir árekstur Felipe Massa** - Schumacher lagði skóna á hilluna *fyrir* árekstur Massa.
* **C: Eftir að hafa fyllt skarð Felipe Massa** - Hann fyllti skarðið *eftir* að hafa lagt skóna á hilluna.
* **D: Við lok tímabilsins árið 2009** - Hann lagði skóna á hilluna árið 2006, ekki 2009."
Hvenær slasaðist Massa?,"The correct answer is **A: Í Formúlu-1 keppni**.

Here's why:

The text explicitly states Massa was injured ""eftir árekstur í ungverska kappakstrinum árið 2009"" which is a Formula 1 race.

Let's look at why the other options are incorrect:

*   **B: Eftir að hafa unnið meistaratitil í Formúlu-1** - The text doesn't mention Massa having won a championship.
*   **C: Áður en Schumacher lagði skóna á hilluna** - The text states the accident happened in 2009, *after* Schumacher retired in 2006.
*   **D: Áður en keppnistímabilið 2009 hófst** - The accident occurred *during* the Hungarian Grand Prix in 2009, so it wasn't before the season started."
"Samkvæmt því sem fram kemur í kaflanum, hvernig kemur skipulagið sem rætt er um í textanum við starfsemi AOL?","The correct answer is **C: Yahoo and Microsoft will have a similar user base as AOL**.

Here's why:

* **The passage states:** ""The number of Yahoo! and Microsoft users combined will equal the number of AOL customers."" This directly supports option C.
* **The passage also indicates:** AOL's current dominance (being able to ""move and develop the instant messaging market at will"") will be challenged because of this new setup. This implies a leveling of the playing field, not AOL becoming more dominant (eliminating A and B).
* **There's no mention of AOL being discontinued** (eliminating D).

Therefore, the passage focuses on how the new arrangement will create competition by bringing Yahoo and Microsoft's user base up to AOL's level.



"
Hvert af eftirtöldu gæti endað með nýju skipulagi?,"The correct answer is **C: Frelsi AOL til að þróa markaðinn á sínum eigin hraða**.

Here's why:

The passage explicitly states that the new arrangement (presumably a collaboration or competition with Yahoo! and Microsoft) could cause AOL to *lose* the freedom it previously had to move and develop the instant messaging market as it pleased. The passage points out that AOL's dominance allowed this freedom, but with competitors reaching equal size, that power will diminish.

Let's look at why the other options are incorrect:

*   **A: Víðtæk netþróun í Bandaríkjunum:** The passage doesn't discuss broad internet development, only a specific market (instant messaging).
*   **B: Notkun snarskilaboðamarkaðarins:** The passage implies the market will change, not necessarily that usage will end.
*   **D: Samstarf Yahoo og Microsoft:** While the arrangement *could* involve cooperation, the passage doesn't state that as a certainty; it focuses on the shift in power dynamics.



"
Hversu margt fólk sem lést í árásinni voru ekki lögregluþjónar?,"The correct answer is **C: 0**.

Here's why:

The text states that *two* police officers died. It doesn't mention any other fatalities. Therefore, zero people who weren't police officers died in the attack.

The number 19 refers to the number of *injured* police officers, not the number of non-police officer deaths.



"
Hver tilkynnti nafn þess sem er grunaður um árásina?,"The correct answer is **A: Lögreglan** (The police).

The text states: ""Lögreglan sagðist gruna að meintur vígamaður Daesh (ISIL) bæri ábyrgð á árásinni."" This directly translates to ""The police said they suspect a militant of Daesh (ISIL) was responsible for the attack.""
"
"Í Flórída fær sigurvegarinn alla fulltrúa, hvað hafði það í för með sér fyrir Mitt Romney?","The correct answer is **C: Alla fulltrúa fylkisins**.

The text explicitly states: ""Í ríki þar sem sigurvegarinn fær alla fulltrúana fékk Romney alla fimmtíu fulltrúa Flórída..."" (In a state where the winner gets all the delegates, Romney received all fifty delegates from Florida...).

Here's why the other options are incorrect:

*   **A: 32 fulltrúa fylkisins** - Newt Gingrich fékk 32 prósent atkvæða, en ekki 32 fulltrúa.
*   **B: Útnefningu Repúblíkanaflokksins** -  Hann fékk forystu í tilnefningu, en ekki útnefninguna sjálfa eftir sigurinn í Flórída.
*   **D: 46% atkvæðanna** -  46% voru atkvæðiin sem Romney fékk, en það var ekki það sem hann fékk í för með sér vegna reglunnar um alla fulltrúa.



"
