question,gemma3_reply
"Kwa mujibu wa kifungu hiki, ni kipi ambacho hakiwezi kuchukuliwa kama kidokezo sahihi cha kufaulu katika kucheza kodiani?","The correct answer is **A: Ili kutoa sauti kubwa, ongeza nguvu ya kugonga vibonye**.

Here's why:

The passage specifically states: ""Hakuna haja ya kugonga vibonye kwa nguvu nyingi ili kutoa sauti kubwakama kwenye piano."" (There's no need to hit the keys hard to produce a loud sound on the piano.)

The passage *does* support options B, C, and D:

*   **B: Punguza kabisa misogeo ili udumishe uthabiti wako** - The passage states ""hakikisha mkono wako umetulia iwezekanavyo"" and ""usifanye misogeo yoyote isiyo muhimu"".
*   **C: Kuwa makini unapocheza sauti huku mkono wako ukiwa umetulia** -  This is directly supported by the first sentence.
*   **D: Ongeza kasi unapotumia viriba ili kupata sauti ya ziada** - The passage says ""kupata sauti ya ziada, unatumia viriba na shinikizo au kasi zaidi.""



"
"Unapocheza kodiani, ni ipi kati ya zifuatazo itasaidia kuongeza sauti?","The correct answer is **A: Kasi zaidi**.

The passage states: ""Kwenye kodiani, kupata sauti ya ziada, unatumia viriba na shinikizo au **kasi zaidi**."" This directly links increased speed to increased volume on the accordion.

Let's look at why the other options are incorrect:

* **B: Nguvu zaidi** - The passage specifically contrasts the piano (where force increases volume) with the accordion.
* **C: Kupunguza shinikizo** - The passage mentions pressure *or* speed. Reducing pressure wouldn't increase volume.
* **D: Kupunguza misogeo ya vidole vyako** - This relates to stability and efficiency, not volume.



"
Kwa nini picha kwenye televisheni hukatwa kwenye kingo zao?,"The correct answer is **B: Ili picha ifunike skrini yote**.

The passage explicitly states: ""Hii hufanywa ili kuhakikisha picha inafunika skrini yote."" (This is done to ensure the picture covers the whole screen.)

Let's look at why the other options are incorrect:

*   **A: Ili kuruhusu maandishi ya tafsiri:** The passage says subtitles *might* be cut off, not that the cropping is *to allow* for them.
*   **C: Ili kuwezesha ubadilishaji kwenda kwa miundo mingine:** The passage discusses problems *with* converting to DVD format, not why the initial cropping happens.
*   **D: Ili kukata maandishi ya tafsiri yaliyo karibu sana na chini:** The passage states subtitles can be cut off *as a result* of the cropping, not as the reason for it.



"
"Kwa mujibu wa kifungu hiki, ni shida gani kati ya zifuatazo zinaweza kutokea katika kubadilisha sinema kwenda kwa muundo wa DVD?","The correct answer is **B: Maandishi ya tafsiri yaliyokatwa**.

Here's why:

* **The passage specifically states:** ""...kama video ilikuwa na maandishi ya tafsiri yaliyokuwa karibu sana na chini, pia hayataonyeshwa."" ( ""...if the video had subtitles that were too close to the bottom, they will also not be displayed."")

Let's look at why the other options are incorrect:

* **A: Picha isiyofunika skrini yote:** The passage explains that TV shows are *already* cropped to fill the screen, so this isn't a problem *caused* by the conversion to DVD.
* **C: Picha inayofunika skrini yote:**  This is the opposite of the problem described in the passage.
* **D: Kingo zilizokatwa:** While the passage mentions cropping, it's a pre-existing issue with TV broadcasts. The problem highlighted is what happens *because* of this cropping during the DVD conversion - specifically, the loss of subtitles.



"
Ngome ya uingereza ilikuwa wapi?,"The correct answer is **C: Bordentown**.

The passage states: ""Jenerali John Cadwalder alianzisha shambulio la kupotosha dhidi ya ngome ya Uingereza katika **Bordentown**..."" 

Therefore, the British fort was located in Bordentown."
Ni sahihi ya nani iliwekwa kwenye rasimu iliyoandikwa kwa hati ya mkono?,"The correct answer is **D: Charles Thomson**.

Here's why:

The passage states: ""...rasimu iliyoandikwa kwa hati ya mkono na kutiwa sahihi na Rais wa Kongresi John Hancock **na Katibu Charles Thomson**...""

This directly indicates that Charles Thomson signed the handwritten draft along with John Hancock. The other options are incorrect:

*   **John Dunlap** was a printer, not a signer.
*   **George Washington** had a copy read to his troops, but didn't sign the original draft.
*   **John Nixon** did the first public reading, but didn't sign the original draft.



"
"Kati ya maeneo haya, ni yapi yalikuwa ya mwisho kupokea vikaratasi vya Dunlop?","The correct answer is **C: London**.

Here's why:

*   **London** received a copy on August 10th.
*   **New York** received a copy on July 9th.
*   **Duka la uchapishaji la Dunlap** produced the copies in July.
*   **Ukumbi wa Uhuru** had a public reading on July 8th.

Since August 10th is later than July 9th, London was the last location to receive the Dunlap broadsides."
Majeshi ya Colonel Stark yalikuwa wapi?,"The correct answer is **A: Upande wa kaskazini, kando ya uzio**.

The text specifically states: ""Wanaume wa Stark walichukua nafasi kando ya uzio upande wa kaskazini mwa nafasi ya Mkoloni.""

Let's look at why the other options are incorrect:

*   **B: Kwenye pwani ndogo katika ukingo wa maji** - While they extended a wall *to* the shore, they weren't *on* the shore itself.
*   **C: Kaskazini mashariki mwa rasi** - This is where the Mystic River was, and where the wall was extended, but not where Stark's men initially positioned themselves.
*   **D: Mbele ya uzio** - They placed posts *in front* of the fence, but their initial position was *alongside* it."
"Kwa mujibu wa kifungu hiki, wanaume wa Stark waliendeleza lini ua lao?","The correct answer is **C: Wakati wa kupwa kwa maji**.

Here's why:

The passage states: ""Wakati kupwa kwa maji kulifungua mwanya katika Mto Mystic...waliendeleza ua kwa haraka..."" This directly links the building of the wall to the timing of the low tide.

Let's look at why the other options are incorrect:

*   **A: Wakoloni walipoita wasaidizi** - This happened *before* the wall was built, it doesn't describe *when* they built it.
*   **B: Baada ya watu wa kawaida kupita nguzo** - The passage says they were instructed *not* to fire until civilians passed, not that they built the wall after.
*   **D: Majeshi yalipochukua nafasi za mbele** - While they took positions, the wall building was specifically tied to the low tide.



"
"Kwa mujibu wa kifungu hiki, ni enzi gani kati ya hizi ndiyo ilikuwa ya vita vikali zaidi?","The correct answer is **D: Enzi ya Falme Tatu**.

The passage explicitly states: ""Falme Tatu ilikuwa enzi yenye umwagaji damu zaidi katika historia ya China ya Kale, maelfu ya watu walikufa wakipigania kuketi kwenye kiti cha juu zaidi katika ikulu ya Xi'an.""

Let's look at why the other options are incorrect:

*   **A: Falme ya Jin:** The passage mentions the Jin Dynasty as part of a period of divided kingdoms, but doesn't state it was the most violent.
*   **B: Enzi ya Xi’an:** Xi'an is a city (and the location of the palace), not an era.
*   **C: Falme ya Han:** The passage mentions the Han Dynasty, but says the Three Kingdoms period followed it and was more violent.



"
