text,gpt_label
突然変異で新しい遺伝的変異が加わり、淘汰によってそれが発現された変異のプールから取り除かれます。,science/technology
核爆弾は、1つの原子核に多くの陽子と中性子を集めるにはエネルギーが必要であるという原理で作用します。,science/technology
核はいずれも中性子と陽子という2つの粒子で構成されます。,science/technology
これでズームレンズは固定焦点距離のレンズに匹敵する画質を実現しました。,science/technology
これらのプロキシは、いくつもの点でウェブプロキシよりも優れています。Httpのみならず、すべてのインターネットトラフィックを再ルーティングしてくれるからです。,science/technology
インタラクティブデザインでは、メディア制作についての思い込みを見直し、非直線的な考え方を学ぶ必要があります。,science/technology
これが一般的になりましたが、鉄は馬車の木製車輪の摩耗が進む原因になりました。,science/technology
プライドは、1～3頭の血縁関係にあるオスと30頭余りのメスと子供たちで構成されます。,science/technology
AIはSF的な意味合いが強いものの、コンピュータサイエンスにおける非常に重要な分野を形成しており、行動、学習、知的適応を機械で処理します。,science/technology
そのため、この形式のアスペクト比（12で割って最も単純な全数比を求める）は3:2と言われています。,science/technology
衛星電話は、基本的には携帯電話の代わりにはなりません。というのも、電話をかけるには衛星をはっきりと見通せる屋外にいなければならないからです。,science/technology
貨車道は板材を並行に並べて敷いただけのものでしたが、馬がそれを引くことで、当時のやや荒れた道路よりも大きな荷物を高速に輸送できました。,travel
金、銀、銅などの基本化学元素は、古代から人々に珍重されていたことがわかっており、いずれも自然界で天然の形状で発見でき、原始的な道具で比較的簡単に採掘できます。,science/technology
この車輪は信じられないほど世界を変えました。この車輪が私たちにもたらした最大の功績は、交通機関をはるかに乗り心地良く、かつ高速にしたことです。,travel
これは、画像が画面全体を確実に覆うようにできています。これをオーバースキャンといいます。,science/technology
ドイツ軍の潜水艦はUボートと呼ばれていました。ドイツ人は潜水艦の航行や操作に非常に得意のです。,science/technology
物理的な状態が変化しても、化学的な状態は変わりません。,science/technology
表面張力は、水面の水分子同士が、その上にある空気分子よりも強く引き合うために発生する力です。,science/technology
映画をDVD形式に変換しようとするときに最も一般的な問題の1つはオーバースキャンです。,science/technology
特に、微表情を正確に解釈することによって、その人が嘘をついているかどうかを見抜けると主張しています。,science/technology
金はあらゆる形状に加工できる金属です。丸めて小さくすることも可能です。,science/technology
