question,gemini_reply
"Ayon sa sipi, ano ang hindi maituturing na tumpak na paalala para sa matagumpay na pagpapatugtog ng akordyon?","Ang tamang sagot ay **A: Para sa mas malakas na volume, dagdagan ang puwersa ng pagpindot sa teklado**.

Sinasabi sa sipi na *hindi* kailangan pindutin nang madiin ang mga teklado para lumakas ang tunog sa akordyon. Ang paglaki ng volume ay nakukuha sa pamamagitan ng bellow, hindi sa puwersa ng pagpindot sa teklado.
"
"Kapag nagpapatugtog ng akordyon, alin sa mga sumusunod ang makatutulong sa pagpapalakas ng volume?","The correct answer is **A: Mas mabilis na paggalaw**.

The passage states: ""Sa akordyon, upang makakuha ng karagdagang dami, gumamit ka ng mga bellow na mayroong higit na presyon at bilis.""  Faster bellows movement (mas mabilis na paggalaw) is the key to increasing volume on the accordion.
"
Bakit putol ang mga border sa mga imahe sa telebisyon?,"Ang tamang sagot ay **B: Upang mapuno ang buong screen ng imahe**.

Ipinaliwanag ng teksto na ginagawa ang overscan para matiyak na natatakpan ng larawan ang buong screen ng telebisyon.
"
"Ayon sa sipi, alin sa mga sumusunod na problema ang maaari mong maranasan kapag nagko-convert ng movie sa DVD format?","The correct answer is **D: Naputol na mga border** and **B: Subtitles na bahagyang naputol**.

The passage explicitly states that overscan causes the borders to be cut off (""lahat ng nakikita mo sa telebisyon ay pinutol ang hangganan, itaas, ibaba, at mga gilid"") and that subtitles near the bottom of the screen might not be fully visible (""kung ang bidyo ay may mga subtitle na napakalapit sa ibabang bahagi, hindi makikita nang buo ang mga ito"").
"
Saan may matatagpuan na Britanong garison?,"The correct answer is **C: Bordentown**.

The text explicitly states that General John Cadwalder would launch a diversionary attack against the British garrison in Bordentown.
"
Kaninong lagda ang makikita sa sulat-kamay na borador?,"Batay sa talata, ang sulat-kamay na borador ay nilagdaan nina **John Hancock** (Pangulo ng Kongreso) at **Charles Thomson** (Kalihim). Kaya, ang tamang sagot ay:

**D: Charles Thomson**
"
"Sa mga sumusunod na lokasyon, saan huling dumating ang mga paskil ng Dunlap?","Batay sa talata, ang mga paskil ng Dunlap ay huling dumating sa London. Kaya, ang tamang sagot ay **C: Sa London**.
"
Saan nakapuwesto ang mga sundalo ni Koronel Stark?,"Ang tamang sagot ay **A: Sa dulong hilaga, malapit sa bakod.**

Base sa teksto, ""Pumuwesto ang mga kalalakihan ng Stark sa tabi ng bakod sa dulong hilaga ng posisyon ng Colonist.""
"
"Ayon sa sipi, kailan pinahaba ng mga tauhan ni Stark ang bakod?","The correct answer is **C: Habang bumababa ang tubig sa baybayin**.

The passage states: ""Kapag ang pagbaba ng tubig ay nagbukas ng siwang sa gilid ng Mystic River sa kahabaan ng hilagang silangan ng peninsula, agad nilang pinalalaki ang bakod..."" (When the tide went out, opening a gap on the Mystic River side along the northeast of the peninsula, they immediately extended the fence...).
"
"Ayon sa sipi, alin sa mga sumusunod ang isa sa pinakamarahas na panahon ng Tsina?","The correct answer is **D: Ang panahon ng Tatlong Kaharian**.

The passage explicitly states that ""Ang Tatlong Kaharian ay isa sa mga pinakamadugong panahon sa kasaysayan ng Lumang Tsina...""
"
