question,gemini_reply
在工廠事故發生後，以下何者不是給當地居民的安全建議之一？,"The provided text states:

*   ""地方政府警告該工廠附近的居民待在室內、關閉冷氣空調，且勿飲用自來水。""

This means:

*   **A: 避免使用空調裝置** is a safety recommendation.
*   **B: 待在室內** is a safety recommendation.
*   **D: 不要飲用自來水** is a safety recommendation.

The text doesn't explicitly mention avoiding inhalation of the white smoke, although it's implied as staying indoors is a recommendation. However, given the options, the least supported by the explicit text is avoiding inhalation of the white smoke. So the answer is **C**.
"
根據摩爾醫師的說法，極具抗藥性的結核病最令人擔憂的是什麼？,"The correct answer is **D: 它的高致死率 (Its high mortality rate)**.

The passage explicitly states that Dr. Moll finds the new variant ""very alarming and frightening"" because of its ""extremely high mortality rate."" While the other options are also concerning aspects mentioned in the passage, the high mortality rate is what Dr. Moll specifically identifies as the most worrying factor.
"
在確定感染這種新變異株的患者中，有多少人證實是醫護人員？,"The correct answer is **B: 2 人**

The passage states, ""至少有兩個病例為醫護人員"".
"
NextGen 系統使用哪種技術？,"The correct answer is **A: 衛星技術**.

The passage explicitly states that NextGen uses ""基於衛星的技術"" (satellite-based technology).
"
NextGen 如何直接幫助空中交通管制員？,"The passage states that NextGen helps air traffic controllers by allowing them to ""more precisely locate aircraft.""

Therefore, the correct answer is:

**B: 更精確的飛機位置**
"
根據文章，歷史學家沒有批評 FBI 集中在哪一點？,"The correct answer is **C: 高度關注色情案件**.

The passage states that historians criticized the FBI for focusing on easily solved cases like car theft to inflate their success rate. The passage does *not* say the historians criticized the FBI's focus on pornography. In fact, the passage mentions the focus on pornography was a result of Congressional mandates in 2005, separate from the historical criticism.
"
猥褻防治措施迫使 FBI 做什麼？,"The correct answer is **D: 指派探員投入色情案件**

The passage explicitly states that the ""猥褻防治措施"" (obscenity prosecution measures) required the FBI to assign ten agents to handle adult pornography cases.
"
對 JAS 39C 獅鷲戰鬥機墜機事件作出反應的消防車發生了什麼事？ ,"The correct answer is **B: 它翻覆了**

The passage states: ""當地媒體報導一輛機場消防車在出勤時翻覆."" (Local media reported that an airport fire truck overturned while responding).
"
發生 JAS 39C 獅鷲戰鬥機墜機事件後，機場對什麼關閉了？,"The correct answer is **A: 商業航班**.

The passage states ""導致機場暫停商業航班的起降"" which translates to ""causing the airport to suspend commercial flights"".
"
布里辛斯基在伊朗革命期間指點了誰？,"The passage states that Brzezinski was a National Security Advisor who ""helped Carter manage world affairs...such as...the Iranian Revolution.""

Therefore, the answer is C: 卡特.
"
誰一直擔任國家安全顧問直到 1977 年？,"The passage states that Brzezinski replaced Henry Kissinger as National Security Advisor (NSA) in 1977. Therefore, the answer is **B: 季辛吉**.
"
以下何者並未正確反映波貝克在貝爾格萊德游擊隊的職業生涯？,"The correct answer is **A: 他在為球隊效力期間踢進超過 468 個進球**.

Here's why:

* **P states:** Bobek played 468 games and scored 403 goals. Option A is false because he scored 403 goals, not over 468.

The other options are true based on the text:

* **B: 他踢進的球比任何其他球員都要多**  P states: ""Bobek's appearances and goals scored are records for the club.""
* **C: 他曾獲選為球隊史上最佳球員** P states: ""In 1995, he was voted Partizan's best player of all time.""
* **D: 他出賽次數比任何其他球員都要多** P states: ""Bobek's appearances and goals scored are records for the club.""
"
有關波貝克在貝爾格萊德游擊隊歷史，哪項陳述是正確的？,"The correct answer is **A: 他從 1945 年開始為貝爾格萊德游擊隊效力 (He started playing for Partizan Belgrade in 1945)**.

Let's look at why the other options are incorrect:

*   **B: 在加入貝爾格萊德游擊隊之前，他曾效力於札格雷布隊 (Before joining Partizan Belgrade, he played for the Zagreb team)** The passage only mentions he was born in Zagreb, but doesn't state that he played for any team there.
*   **C: 他一直為貝爾格萊德游擊隊效力到 1995 年 (He played for Partizan Belgrade until 1995)** The text states he played until 1958. 1995 was when he was chosen as the club's best player.
*   **D: 他在獲選為游擊隊最佳球員後名聲大噪 (He became famous after being chosen as the best Partizan player)** The passage states he became famous *while* playing for Partizan Belgrade. The ""best player"" selection was much later."
