question,gemini_reply
وفقاً للفقرة، ما الذي لا يُعتبر نصيحة دقيقة للعزف الناجح على الأكورديون؟,"The correct answer is **A: للحصول على صوت أعلى، زدّ القوة التي تضغط بها على المفاتيح** (To get a louder sound, increase the force with which you press the keys).

The passage explicitly states that you *shouldn't* press the keys harder for a louder sound, unlike a piano. Instead, you should use the bellows with more pressure or speed. The other options (B, C, and D) are all directly supported by the advice in the passage.
"
عند العزف على الأكورديون، أيٌ مما يلي سيساعدك على زيادة الصوت؟,"الإجابة الصحيحة هي: **A: مزيد من السرعة**

يشير النص إلى أنه ""للحصول على صوت أعلى إضافي، يمكنك استخدام المنفاخ بمزيد من الضغط أو السرعة.""
"
لماذا تُقطع حواف الصور على التلفاز؟,"الإجابة الصحيحة هي **B: لكي تملأ الصور الشاشة بأكملها**.

يشرح النص أن حواف الصور تُقطع في التلفزيونات للتأكد من أن الصورة تغطي الشاشة بأكملها، وهو ما يُعرف بالتجزئة العالية.
"
وفقاً للفقرة، أي من المشكلات التالية قد تواجه المرء عند تحويل فيلم إلى تنسيق DVD؟,"The correct answer is **B: ترجمات مقطوعة جزئياً**.

The paragraph specifically mentions that subtitles placed too close to the bottom of the screen are likely to be cut off due to overscan. The other options are either the reason *for* the problem (D) or the opposite of what the text describes (A and C).
"
أين كانت الحامية البريطانية موجودة؟,"The correct answer is **C: Bordentown**.

The text states that General John Cadwalader was to launch a diversionary attack against the British garrison in Bordentown.
"
توقيع من ظهر على المسودة المكتوبة بخط اليد؟,"الإجابة الصحيحة هي **D: تشارلز طومسون**.

يشير النص إلى أن المسودة المكتوبة بخط اليد كانت موقعة من قبل رئيس الكونغرس جون هانكوك وأمين السر تشارلز طومسون.
"
إلى أي من المواقع التالية وصلت نشرة دنلاب النقدية أخراً؟,"The correct answer is **C: لندن**

Here's why:

*   **نيويورك (A):** تم قراءة نسخة من نشرة دنلاب النقدية على قوات جورج واشنطن في نيويورك في 9 يوليو.
*   **مطبعة جون دونلاب (B):** تمت طباعة نشرات دنلاب النقدية في مطبعة جون دونلاب.
*   **قاعة الاستقلال (D):** تمت أول قراءة علنية في باحة قاعة الاستقلال في 8 يوليو.
*   **لندن (C):** وصلت نسخة إلى لندن في 10 أغسطس.

Since لندن received a copy on August 10th, which is later than the dates for the other locations, it is the last location mentioned to receive a copy."
أين كان موقع قوات العقيد ستارك؟,"The correct answer is **A: على الطرف الشمالي، على طول السياج**.

The text states: ""تمركز رجال ستارك في مواقع بطول السياج من الطرف الشمالي لمكان المستعمر."" This directly translates to Stark's men being positioned along the fence at the northern end of the colonists' location.
"
وفقاً للفقرة، متى مدّ رجال ستارك سياجهم؟,"The correct answer is **C: خلال المدّ المنخفض (During low tide)**.

The passage states: ""عندما فتح المدّ المنخفض فجوة على طول النهر الغامض على طول الجانب الشمالي الشرقي من شبه الجزيرة، مدّوا السياج سريعاً بجدار حجري قصير إلى الشمال..."" This clearly indicates that they extended the fence during low tide.
"
وفقاً للفقرة، أيّاً من التالي كانت إحدى أكثر الحقب دمويةً في تاريخ الصين القديمة؟,"الجواب الصحيح هو **D: حقبة الممالك الثلاثة**

الفقرة تنص بوضوح على أن ""حقبة الممالك الثلاثة هي واحدة من أكثر الحقب دمويةً في تاريخ الصين القديمة"".
"
وفقاً للفقرة، ما الصحيح حول مستعمرة النمل المجند وهي تدخل مرحلة التنقّل؟,"The correct answer is **B: يكون لديهم مخزون قليل من الطعام**.

Here's why:

* **The passage states:** ""تبدأ المستعمرة في مرحلة الترحال عندما يقل الغذاء المتاح."" This directly supports the idea that a nomadic phase is triggered by a shortage of food.
* **A:** The passage states that they march at night and encamp (rest/military) during the day. This contradicts the idea that they nest at night.
* **C:** The passage states they create temporary nests that change *every day* during the nomadic phase, not every 17 days.
* **D:** The passage explicitly states that the army ants march at *night* during the nomadic phase, not during the day."
وفقاً للفقرة، أي جملة تعكس بدقة عادات التعشيش لمستعمرات النمل المجند خلال مرحلة التنقّل؟,"The correct answer is **C: يغيرون الأعشاش يومياً**.

Here's why:

*   The passage states: ""خلال هذه المرحلة، تقوم المستعمرة بعمل أعشاش مؤقتة تتغير كل يوم. "" (During this stage, the colony makes temporary nests that change every day.) This directly supports option C.

Let's look at why the other options are incorrect:

*   **A: يبنون أعشاش خلال الليل** (They build nests during the night): The passage says they march at night and encamp during the day.
*   **B: يسيرون لمدة 17 يوماً بدون تعشيش** (They march for 17 days without nesting): The passage says they march for 17 days, making temporary nests each day.
*   **D: يستخدمون الأعشاش ذاتها لكامل مدة المرحلة** (They use the same nests for the entire duration of the stage): The passage explicitly states the opposite: they change nests daily."
أيٌ مما يلي سوف يستمر على الرغم من وجود مؤثراتٍ خارجية؟,"الجواب الصحيح هو **C: ساعات بيولوجية**.

**السبب:**

توضح الفقرة P أن الساعات البيولوجية هي متذبذبات ذاتية تستمر في إنتاج الدورات حتى في غياب المؤثرات الخارجية. هذا يعني أنها تعمل بشكل مستقل ولا تتأثر بشكل كبير بالعوامل الخارجية.

بينما تعتمد الدورات الذاتية والإيقاعات الدورية والإيقاعات المرصودة على الساعات البيولوجية، إلا أنها قد تتأثر أيضًا بعوامل خارجية. الساعات البيولوجية هي المحرك الأساسي الذي يستمر في العمل بغض النظر عن هذه العوامل."
أي مصطلح يصف الأفراد الذين يُظهرون متغيرات لسمة ظاهرية معينة؟,"The correct answer is **D: متعددو الأشكال (Polymorphic)**.

The passage states: ""عندما يُظهر الأفراد بضعة متغيرات لسمة محددة، فهُم متعددو الأشكال."" (When individuals exhibit a few variations for a specific trait, they are polymorphic.)
"
أيٌ مما يلي هو المصطلح الصحيح للكائنات الحية التي تشغل منطقة معينة؟,"The correct answer is **B: السكان**.

The passage directly defines ""السكان"" (population) as a group of organisms of the same species within a specific geographic area.
"
أيٌ مما يلي ليس مثالاً على نشاط سياحة طبيعيّة؟,"الجواب الصحيح هو **C: زيارة متحف علوم**.

*   **A: المشي إلى شلال** هو نشاط سياحة طبيعية لأنه يتعلق بزيارة منطقة طبيعية (الشلال) والاستمتاع بها.
*   **B: تصوير الحياة البريّة** هو نشاط سياحة طبيعية مذكور تحديدًا في الفقرة P.
*   **D: الصيد بالذبابة الصناعية** (Fly fishing) هو نوع من صيد الأسماك، وصيد الأسماك هو نشاط سياحة طبيعية مذكور في الفقرة P.
*   **C: زيارة متحف علوم** لا يعتبر سياحة طبيعية. المتحف مكان من صنع الإنسان يعرض أشياء علمية، لكنه ليس جزءًا من البيئة الطبيعية."
وفقاً للفقرة، أيٌ مما يلي هو أساس منظومة النقل؟,"The correct answer is **B: السيارات الخاصة (Private cars)**.

The paragraph states: ""في حركة النقل المفعمة بالحيويّة هذه، الجميع يدعم نوعاً ما عبر منظومة نقل أساسها السيّارات الخاصّة..."" which directly translates to ""In this vibrant transportation movement, everyone is supporting in some way a transportation system based on private cars...""

The paragraph mentions the other options, but specifically identifies private cars as the foundation of the transportation system being described.
"
ما هو نوع شحنة الجسيمات التي تدور حول النواة؟,"The passage states: ""the electrons are negatively charged."" Electrons are the particles that orbit the nucleus. Therefore, the correct answer is:

**C: شحنة سلبية**
"
من أي جسيمات تتكون النواة؟,"The correct answer is **A: البروتونات والنيوترونات**

The passage clearly states: ""تتكون النواة من جسيمين - النيوترونات والبروتونات."" (The nucleus consists of two particles - neutrons and protons.)
"
وفقاً للفقرة، أيٌ مما يلي هو مثال على رقم ثنائي مكون من خمسة بت؟,"الجواب الصحيح هو **C: 10010**.

**السبب:**

*   **الرقم الثنائي (البت):** كما ذكر النص، يمكن أن يكون الرقم الثنائي إما 0 أو 1.
*   **الرقم الثنائي المكون من خمسة بت:** يجب أن يتكون من خمسة أرقام، وكل رقم يجب أن يكون إما 0 أو 1.

*   **الخيار A (1010):** يتكون من أربعة أرقام فقط.
*   **الخيار B (12001):** يحتوي على الرقم 2، وهو ليس رقمًا ثنائيًا.
*   **الخيار C (10010):** يتكون من خمسة أرقام، وكل رقم هو إما 0 أو 1.
*   **الخيار D (110101):** يتكون من ستة أرقام.

لذا، الخيار C هو الوحيد الذي يمثل رقمًا ثنائيًا مكونًا من خمسة بت.
"
بماذا يُشار أيضاً إلى الأرقام الثنائية؟,"الإجابة الصحيحة هي **A: بتّات**

النص يوضح أن الأرقام الثنائية يشار إليها أيضًا بـ ""بتّات"".
"
أيٌ مما يلي لم يكن مذكوراً في الفقرة كفائدة رئيسية لكتابة الطلاب للمدونات؟,"الجواب الصحيح هو **B: تناقص في النقد من الأقران**.

**تفسير:**

*   **A: تحسن في قدرات الكتابة والقواعد:** مذكور في بداية الفقرة أن الطلاب يسعون لتحسين الكتابة لتجنب النقد.
*   **C: إدراك أوسع للبيئة المحيطة بهم:** مذكور أن المدونات ترغم الطلاب على أن يصبحوا أكثر ذكاءً حول العالم من حولهم.
*   **D: زيادة الرغبة في مواصلة التعلم:** مذكور أن المدونات تشجع الطلاب على توسيع نطاق التعلم إلى ما بعد اليوم الدراسي التقليدي.
*   **B: تناقص في النقد من الأقران:** الفقرة تذكر أن الطلاب هم الجمهور الأكثر انتقاداً، وأن الكتابة تتحسن *بسبب* هذا النقد، وليس أن النقد يتناقص."
