question,gemini_reply
"ඡේදයට අනුව, එකෝඩියනයක් සාර්ථකව වාදනය කිරීමේ නිවැරදි උපදෙසක් ලෙස නොසැලකෙන්නේ කුමක්ද?","නිවැරදි පිළිතුර වන්නේ:
**A: අමතර පරිමාවක් සඳහා ඔබ යතුරු මත යොදන බලය වැඩි කරන්න**

හේතුව:

ඡේදයේ පැහැදිලිවම සඳහන් වන්නේ පියානෝවක් වාදනය කරන විට මෙන් යතුරු මත වැඩිපුර බලය යෙදීමෙන් එකෝඩියන් එකේ ශබ්දය වැඩි කළ නොහැකි බවයි. ඒ වෙනුවට, ශබ්දය වැඩි කර ගැනීමට මයිනහම වේගයෙන් හෝ වැඩි පීඩනයකින් භාවිතා කළ යුතු බව එහි දක්වා ඇත. අනෙක් විකල්ප තුනම (B, C, සහ D) ඡේදයේ සඳහන් කරුණු වලට අනුකූල වේ.
"
එකෝඩියනයක් වාදනය කිරීමේදී පරිමාව වැඩි කරගැනීමට උපකාර වන්නේ පහත සඳහන් ඒවායින් කුමක්ද?,"නිවැරදි පිළිතුර A: වැඩි වේගයයි.

පෙළෙහි සඳහන් වන පරිදි, එකෝඩියන් එකක වැඩිපුර ශබ්දයක් ලබා ගැනීම සඳහා වැඩි පීඩනයකින් හෝ වේගයකින් මයිනහම භාවිත කළ යුතුය. එබැවින්, A පිළිතුර නිවැරදි වේ.
"
රූපාවාහිනියේ රූපවල පැති මායිම් කප්පාදු කර ඇත්තේ ඇයි?,"නිවැරදි පිළිතුර වන්නේ B: එවිට රූපය සම්පූර්ණ තිරය ආවරණය කරයි.

පෙළෙහි පැහැදිලිව සඳහන් වන්නේ රූපවාහිනියේ රූපවල පැති මායිම් කප්පාදු කරන්නේ රූපය සම්පූර්ණ තිරය ආවරණය කිරීමට බවයි.
"
"ඡේදයට අනුව, චිත්‍රපටියක් ඩීවීඩී ආකෘතියට පරිවර්තනය කරන විට පුද්ගලයෙකුට මුහුණ දීමට සිදු විය හැක්කේ පහත ප්‍රශ්නවලින් කවරකටද?","නිවැරදි පිළිතුර B: අර්ධ ලෙස කප්පාදු කළ උපසිරැසි

ඡේදයේ සඳහන් වන්නේ චිත්‍රපටියක් ඩීවීඩී ආකෘතියට පරිවර්තනය කරන විට, ඕවර්ස්කෑන් නිසා උපසිරැසි තිරයේ පහළ මායිමට ආසන්නව තිබේ නම් ඒවා සම්පූර්ණයෙන්ම හෝ අර්ධ වශයෙන් නොපෙනී යා හැකි බවයි. අනෙක් විකල්ප වැරදිය.
"
බ්‍රිතාන්‍ය හමුදා බලකොටුවක් පිහිටා තිබුණේ කොහේද?,"නිවැරදි පිළිතුර වන්නේ C: බෝර්ඩන්ටව්න්
පෙළෙහි සඳහන් වන්නේ ජෙනරල් ජෝන් කැඩ්වෝල්ඩර් බෝර්ඩන්ටව්න්හි බ්‍රිතාන්‍ය හමුදා බලකොටුවට එරෙහිව හැරවුම් ප්‍රහාරයක් දියත් කරන බවයි."
අත්පිටපත් කෙටුම්පතේ තිබුණේ කාගේ අත්සනද?,"The correct answer is **D: චාල්ස් තොම්ප්සන්**

The text states: ""කොංග්‍රසයේ සභාපති ජෝන් හැන්කොක් සහ ලේකම් චාල්ස් තොම්ප්සන් විසින් අත්සන් තබන ලද කෙටුම්පතක්"" which translates to ""the draft was signed by John Hancock, President of Congress, and Charles Thomson, the Secretary.""
"
ඩන්ලැප් බ්‍රෝඩ්සයිඩ් පිටපත් අවසන් වරට පැමිණියේ පහත කවර ස්ථානයටද?,"නිවැරදි පිළිතුර C: ලන්ඩන්
පෙළෙහි සඳහන් වන්නේ ඩන්ලැප් බ්‍රෝඩ්සයිඩ් පිටපතක් අවසන් වරට ලැබුණේ ලන්ඩනයට බවයි.
"
කර්නල් ස්ටාර්ක්ගේ සෙබළු සිටියේ කොහේද?,"The correct answer is **A: උතුරු කෙළවර, මායිම දිගේ**.

The passage states: ""ස්ටාර්ක්ගේ මිනිසුන් යටත් ජනපදවැසියන්ගේ ස්ථානයේ උතුරු කෙළවරේ මායිම දිගේ ස්ථානගත විය.""
"
ඡේදයට අනුව ස්ටාක්ගේ මිනිසුන් ඔවුන්ගේ මායිම් දිගු කළේ කිනම් විටද?,"Correct Answer: C
Explanation:
The passage says, ""බාදිය මගින් අර්ධද්වීපයේ ඊසාන දෙසින් මිස්ටික් ගඟ දිගේ හිඩැසක් විවෘත කළ විට, ඔවුන් ඉතා ඉක්මනින් කුඩා වෙරළ තීරයක ජල අද්දර අවසන් වන කෙටි ගල් පවුරකින් වැට උතුරට දිගු කළහ."" This clearly indicates that Stark's men extended their boundary when the tide opened a gap along the Mystic River."
"ඡේදයට අනුව, චීනයේ දරුණුතම යුගයක් වූයේ පහත කිනම් යුගයද?","නිවැරදි පිළිතුර වන්නේ D: රාජධානි තුනේ යුගයයි.

ඡේදයේ සඳහන් වන්නේ රාජධානි තුනේ යුගය පුරාණ චීනයේ වැඩියෙන්ම ලේ තැවරුණු යුගය බවයි. එබැවින්, වඩාත් සුදුසු පිළිතුර වන්නේ රාජධානි තුනේ යුගයයි."
"ඡේදයට අනුව, සංචාරක අවධියට ඇතුල් වන හමුදා කුහුඹු කොලනිය සම්බන්ධව සත්‍ය වන්නේ කුමක් ද?","නිවැරදි පිළිතුර B: ඔවුන්ට ඇත්තේ අඩු ආහාර සැපයුමකි.

ඡේදයේ සඳහන් වන පරිදි, පවතින ආහාර අඩු වූ විට හමුදා කුහුඹු කොලනිය සංචාරක අවධියක් ආරම්භ කරයි. එමනිසා, B විකල්පය නිවැරදිය.

අනෙක් විකල්ප වැරදි වීමට හේතු:
*   A: ඔවුන් කූඩු සාදන්නේ රාත්‍රී කාලයේදීය (ඔවුන් කූඩු සාදන්නේ දිවා කාලයේදීය)
*   C: ඔවුහු දින 17 කට පසු වෙනස් වන කූඩු සාදති (ඔවුන් දිනපතා වෙනස් වන කූඩු සාදති)
*   D: ඔවුහු දිවා කාලයේදී ගමන් කරති (ඔවුන් රාත්‍රී කාලයේදී ගමන් කරති)"
