question,gemini_reply
"Dumasar kana bagéan tina karangan anu disayogikeun, piwuruk mana anu teu luyu patali cara anu bener maénkeun akordion?","Jawaban anu bener nyaéta:

**A: Ngarah nambah tarik sorana, pencét konci anu diteken leuwih teuas**

Kutipan P jelas nyebutkeun *""émut, henteu kudu mencét konci sakuat tanaga pikeun nambah suara saperti dina piano""* . Opsi A kontradiksi langsung jeung piwuruk ieu, ku sabab eta teu luyu jeung cara maén akordion anu bener. Opsi liana saluyu jeung tips anu aya dina kutipan P.
"
"Nalika maénkeun akordion, hal mana anu baris nambahan volume akordion?","Jawaban anu bener nyaéta **B: Nambahan tanaga**.

Dumasar kana téks P, ""Dinu akordion, pikeun ngengingkeun volume langkung, anggo bagian handap langkung teuas atanapi langkung enggal."" Ieu nuduhkeun yén nganggo bagian handap akordion kalayan tanaga langkung ageung (langkung teuas) bakal ningkatkeun volume.  Laju (langkung enggal) ogé tiasa, tapi tanaga langkung jelas dituduhkeun dina téks.
"
Naha wates gambar dina tipi sok dipotong?,"Jawaban anu bener nyaéta **B: Ngarah gambar tiasa nutupan sakabéh layar**.

Panjelasan: Paragraf P sacara langsung nyebutkeun yén overscan dipigawé pikeun ""mastikeun yen gambar nutupan sakabeh layar"". Pilihan séjén henteu dibahas dina paragraf.
"
"Dumasar kana bagéan tina karangan anu disayogikeun, masalah mana anu bakal dialaman nalika ngarubah format pilem kana format DVD?","Jawaban anu bener nyaéta **B: Tarjamahannana kapotong sabagéan**.

Panjelasan: Teks nyebutkeun ""upami videona gaduh terjamahan anu caket pisan ka handapeunna, tarjamahna moal ditampilkeun pinuh."" Ieu nunjukkeun yén tarjamahanana bisa dipotong sabagéan nalika dirobah kana DVD kusabab overscan.
"
Di mana harita tempatna garnisun Inggris?,"The correct answer is **C: Bordentown**.

The passage states that General John Cadwalder would launch a diversionary attack against the British garrison in Bordentown.
"
Tanda tangan saha anu aya dina draf tulisan leungeun kasebat?,"Jawaban anu leres nyaéta **D: Charles Thomson**.

Alasanna: Dina petikan téks, disebatkeun rarancang tulisan leungeun ditandatanganan ku Présidén Kongrés John Hancock sareng Sekretaris Charles Thomson.
"
"Ti sababaraha tempat di handap ieu, di mana selebaran Dunlap datang pangtungtungna?","Jawaban anu leres nyaéta **C: London**.

Ieu alesanana:

*   Téks nyebutkeun selebaran Dunlap sumping di London tanggal 10 Agustus.
*   Selebara éta dibacakeun ka pasukan di New York kaping 9 Juli.
*   Selebara éta dicetak di toko percetakan Dunlap tanggal 4 Juli wengi.
*   Selebara éta dibacakeun di Balé Kamerdékaan tanggal 8 Juli.

Ku alatan éta, diantara pilihan anu aya, London mangrupikeun tempat anu pangahirna selebaran Dunlap sumping."
Di mana wadyabala balad Kolonel Stark ditempatkeun?,"The correct answer is **A: Di tungtung kalér, sapanjang barikade**

The passage states: ""Pasukan Stark geus nyandak posisi dina sapanjang pager di ujung kalér posisi Penjajah."" which translates to ""Stark's troops have taken positions along the fence at the northern edge of the Pioneer position.""
"
"Dumasar kana bagéan tina karangan anu disayogikeun, iraha wadya baladna Kolonel Stark manjangkeun barikadena?","The correct answer is **C: Waktos laut nuju surut (Waktos laut nuju surut)**.

The passage states: ""Pas cai surut muka celah sapanjang Walungan Mystic nepi ka wetaneun semenanjung, aranjeunna geura-geura ngalegaan dinding pagér ku batu-batu leutik..."". This clearly indicates that they started extending their barricade *when the tide went out*.
"
"Dumasar kana bagéan tina karangan anu disayogikeun, nuju jaman Cina mana anu kasohor pangtelengesna?","Jawaban anu bener nyaéta **D: Jaman Tilu Karajaan**.

Téksna jelas nyebutkeun yén ""Tilu Karajaan mangrupikeun salah sahiji éra anu paling numpahkeun getih dina sajarah Cina Kuno.""
"
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu leres nunjukkeun koloni tentara sireum anu asup kana tahap kahirupan nomaden?","Jawaban anu leres nyaéta **B: Persediaan dahareunnana geus tinggal saeutik**.

Pernyataan ""Koloni mimitian tahap hirup nomaden pas persediaan dahareun ngurangan"" secara jelas nunjukkeun yén persediaan dahareun anu tinggal saeutik mangrupikeun pemicu koloni asup kana tahap hirup nomaden.
"
"Dumasar kana bagéan tina karangan anu disayogikeun, parnyataan mana anu leres nunjukkeun kabiasaan nyieun sarang koloni tentara sireum dina waktos tahap hirup nomaden?","The correct answer is **C: Maranéhna ngaganti sarang unggal poé**.

The passage states: ""Dina tahap ieu, koloni ngadamel sarang sementara nu digentos unggal dinten"" which translates to ""In this phase, the colony makes temporary nests that are replaced every day.""
"
