question,gemini_reply
Mikä tekstikatkelman mukaan ei olisi oikea vinkki harmonikan soittamiseen?,"Oikea vastaus on **A: Lisäät äänenvoimakkuutta, kun painat näppäimiä voimakkaammin**.

Teksti nimenomaan toteaa, että harmonikan näppäimiä ei tarvitse painaa voimakkaasti äänenvoimakkuuden lisäämiseksi, toisin kuin pianolla. Äänenvoimakkuutta lisätään palkeilla. Muut vaihtoehdot (B, C ja D) ovat kaikki linjassa tekstin antamien ohjeiden kanssa.
"
"Kun soitat harmonikkaa, mikä seuraavista auttaa sinua lisäämään äänenvoimakkuutta?","The correct answer is **A: Nopeuden lisääminen**.

The passage states: ""Harmonikkaan saa lisää äänenvoimakkuutta, kun käyttää palkeita suuremmalla paineella **tai nopeudella**.""
"
Miksi televisiossa olevien kuvien reunat on leikattu?,"Oikea vastaus on **B: Jotta kuva täyttää koko ruudun**.

Pätkässä todetaan, että televisioiden reunat leikataan, ""Näin varmistetaan, että kuva täyttää koko näyttöruudun.""
"
"Millaisia ongelmia saatat kohdata tekstikatkelman mukaan, kun muunnat elokuvan DVD-muotoon?","The correct answer is **B and D**. Here's why:

*   **B: Osittain leikkautuneet tekstitykset:** The passage specifically mentions that if subtitles are too close to the bottom of the screen, they may be cut off due to overscanning.
*   **D: Reunat leikkautuvat:** The passage explains that televisions are designed to cut off the edges of the picture (overscanning) to ensure the image fills the entire screen. This issue is replicated when converting films to DVDs.

Option A is incorrect because the problem described is that the picture fills the entire screen *too much* due to overscanning. Option C is incorrect for the same reason."
Missä brittiläinen varuskunta sijaitsi?,"The correct answer is **C: Bordentownissa**.

The passage states that General John Cadwalder was to launch a diversionary attack against the British garrison at Bordentown.
"
Kenen allekirjoitus näkyi käsinkirjoitetussa kappaleessa?,"Oikea vastaus on **D: Charles Thomsonin**.

Tekstissä sanotaan selvästi: ""Sen jälkeen, kun kongressi oli 4. heinäkuuta hyväksynyt sen, kongressin puheenjohtajan John Hancockin ja sihteerin Charles Thomsonin allekirjoittama käsinkirjoitettu kappale...""
"
Minne Dunlapin avoarkki saapui viimeisenä?,"The correct answer is **C: Lontooseen**.

The passage states: ""Yksi kappale ehti Lontooseen 10. elokuuta."" (One copy reached London on August 10th). While other locations are mentioned, London is the furthest destination explicitly stated in the text.
"
Missä eversti Starkin joukot sijaitsivat?,"The most accurate answer is **A: Pohjoisosassa, aidan vieressä (North end, by the fence)**.

The passage explicitly states: ""Starkin miehet kävivät asemiin aidan viereen siirtokuntalaisten aseman pohjoispäässä.""
"
Milloin Starkin miehet pidensivät aitaa tekstikatkelman mukaan?,"Oikea vastaus on **C: Laskuveden aikana**.

Tekstissä sanotaan: ""Kun laskuvesi avasi aukon Mystic Riverin varrelle niemimaan koillispuolelle, he pidensivät nopeasti aitaa pohjoiseen...""
"
Mikä seuraavista oli tekstikatkelman mukaan Kiinan väkivaltaisin ajanjakso?,"The passage states, ""The Three Kingdoms period was one of the bloodiest eras in ancient Chinese history.""

Therefore, the correct answer is **D: Kolmen kuningaskunnan aika**
"
"Mikä on tekstikatkelman mukaan totta vaeltajamuurahaisyhdyskunnalle, joka on aloittamassa vaellusvaiheen?","The correct answer is **B: Niillä on vähän ruokaa** (They have little food).

Here's why:

*   The passage states: ""Yhdyskunta aloittaa vaellusvaiheen, kun saatavilla oleva ruoka on vähentynyt"" (The colony starts the nomadic phase when available food has decreased). This directly supports option B.

Here's why the other options are incorrect:

*   A: Ne pesivät yöllä (They nest at night): The passage says they march at night and stop for a day camp, not that they nest at night.
*   C: Ne tekevät pesiä, jotka vaihdetaan 17 päivän kuluttua (They make nests that are changed after 17 days): The passage mentions that each marching/nesting bout lasts around 17 days, not that the nests specifically are changed every 17 days.
*   D: Ne marssivat päivisin (They march during the day): The passage says they march at night, not during the day."
Mikä seuraavista väittämistä kuvaa tekstikatkelman mukaan vaeltajamuurahaisyhdyskuntien pesimistä vaellusvaiheessa?,"The correct answer is **C: Ne vaihtavat pesiä päivittäin**.

The text states: ""Tämän vaiheen aikana yhdyskunta tekee väliaikaisia pesiä, jotka vaihtuvat päivittäin.""
"
Mikä seuraavista jatkuu huolimatta ulkoisista ärsykkeistä?,"Oikea vastaus on **C: Biologiset kellot**.

Perustelu:

*   Kohdassa P todetaan selkeästi: ""Biologiset kellot ovat itseään ylläpitäviä oskillaattoreita, jotka jatkavat tietyn ajan vapaasti toimivaa kiertoa myös ulkoisten ärsykkeiden puuttuessa.""

Muut vaihtoehdot eivät ole yhtä suoria:

*   **A: Sisäsyntyiset syklit:** Vaikka ne liittyvät biologisiin kelloihin, tekstissä ei sanota suoraan, että ne *jatkuvat* ulkoisista ärsykkeistä riippumatta, vaan että ne ovat *riippuvaisia* sisäsyntyisistä sykleistä.
*   **B: Kausittaiset rytmit:** Tekstissä sanotaan, että *kausittaisia rytmejä* *ei* ole pelkästään reaktio ulkoisiin ärsykkeisiin, eli ulkoiset ärsykkeet voivat vaikuttaa niihin.
*   **D: Havaitut rytmit:** Havaitut rytmit ovat yleinen termi, joka voi sisältää monenlaisia rytmejä, jotka *voivat* riippua ulkoisista ärsykkeistä.

Siksi C on vastaus, joka suoraan ja selkeästi vastaa kysymykseen tekstin perusteella.
"
"Mikä termi kuvaa yksilöitä, joiden fenotyyppisissä ominaisuuksissa on vaihtelua?","The correct answer is **D: Polymorphic**.

The passage explicitly states that when individuals show multiple variations for a particular trait, they are called polymorphic.
"
"Mikä seuraavista on oikea termi organismeille, jotka sijaitsevat tietyllä alueella?","The correct answer is **B: Populaatio**.

The passage defines a population as the total number of organisms of a particular species in a specific geographic area.
"
Mikä seuraavista ei ole esimerkki luontomatkailusta?,"The correct answer is **C: Vierailu tiedemuseoon (Visiting a science museum)**.

Here's why:

*   **Luontomatkailu (Nature tourism)** focuses on experiences in natural environments, observing and interacting with nature.

*   Options A, B, and D (vaellus vesiputoukselle, villikukkien valokuvaus, perhokalastus) all involve being in nature and interacting with natural elements.

*   Option C (vierailu tiedemuseoon) is an indoor activity that focuses on learning about science in a controlled environment, not directly experiencing nature."
Mikä on tekstikatkelman mukaan liikennejärjestelmän perusta?,"The correct answer is **B: Yksityisautot**.

The passage states: ""Tällaisessa dynaamisessa sukkulaliikenteessä kaikki ovat jotenkin yhteydessä **yksityisautoihin perustuvaan liikennejärjestelmään** ja samalla tukevat sitä."" This clearly indicates that the transport system is based on private cars.
"
Millainen on ydintä kiertävien hiukkasten varaus?,"The correct answer is **C: Negatiivinen varaus**.

The passage states: ""Elektronien sähkövaraus on negatiivinen."" And electrons are the particles orbiting the nucleus.
"
Mistä hiukkasista ydin koostuu?,"Oikea vastaus on **A: Protoneista ja neutroneista**.

Tekstissä sanotaan selvästi: ""Ydin koostuu kahdenlaisista hiukkasista: neutroneista ja protoneista.""
"
Mikä seuraavista on tekstikatkelman mukaan esimerkki viiden bitin binääriluvusta?,"Oikea vastaus on C: 10010

Perustelu:

*   Väite P määrittelee bitin olevan binääriluku, joka voi olla joko 0 tai 1.
*   Kysymys Q kysyy, mikä annetuista vaihtoehdoista on esimerkki viiden bitin binääriluvusta. Tämä tarkoittaa, että luvussa tulee olla 5 numeroa, ja jokaisen numeron tulee olla joko 0 tai 1.
*   A: 1010 sisältää vain 4 numeroa.
*   B: 12001 sisältää numeroita, jotka eivät ole 0 tai 1 (numero 2).
*   C: 10010 sisältää 5 numeroa, ja jokainen numero on joko 0 tai 1.
*   D: 110101 sisältää 6 numeroa.

Siksi vain C täyttää ehdot."
Miksi binäärilukuja myös kutsutaan?,"The correct answer is **A: Biteiksi**.

The passage explicitly states: ""Näitä numeroita kutsutaan binääriluvuiksi – tai tietokonepiirien ammattikielellä **biteiksi**."" (These numbers are called binary numbers - or in the professional jargon of computer circuits, **bits**.)
"
