question,gemini_reply
Kaj glede na odlomek ne velja za pravilen nasvet za uspešno igranje harmonike?,"Pravilen odgovor je **A: Za večjo glasnost močneje pritiskajte na tipke**.

Odlomek jasno pove, da močnejše pritiskanje na tipke ne vpliva na glasnost harmonike, ampak jo uravnavamo s pritiskom na meh ali njegovo hitrostjo. Ostale možnosti (B, C, D) so vse pravilni nasveti, ki izhajajo iz odlomka.
"
Kaj od naslednjega pomaga povečati glasnost pri igranju harmonike?,"Pravilni odgovor je **A: Večja hitrost** in **B: Večji pritisk**.

Iz besedila P je jasno razvidno, da je za večjo glasnost harmonike treba povečati *pritisk na meh* ali *hitrost* meha.
"
Zakaj imajo podobe na televiziji odrezane robove?,"Pravilen odgovor je **B: Da slika zapolni celoten zaslon**.

Besedilo P jasno navaja: ""To storijo zato, da slika prekrije celoten zaslon. To je slika z odrezanimi robovi.""
"
Na katero od naslednjih težav lahko glede na odlomek naletimo pri pretvarjanju filma v format DVD?,"The correct answer is **B: Delno odrezane podnapise** and **D: Odrezane robove.**

The passage explicitly states that when making a DVD, edges are likely to be cut off, and subtitles near the bottom edge may not be fully visible.
"
Kje se je nahajala britanska garnizija?,"The correct answer is **C: V Bordentownu**.

The text states that General John Cadwalder launched a diversionary attack on the British garrison in Bordentown.
"
Čigav podpis je bil na ročno napisanem osnutku?,"Pravilen odgovor je D: Charlesa Thomsona.

Odlomek navaja, da sta ročno napisani osnutek podpisala ""predsednik kongresa John Hancock in sekretar Charles Thomson.""
"
Na katero od naslednjih lokacij je Dunlapov letak prispel nazadnje?,"The correct answer is **C: V London**.

Here's why:
*   **Dunlapovo tiskarno:** Dunlapovi letaki so bili ustvarjeni v Dunlapovi tiskarni.
*   **Independence Hall:** Javno so ga prebrali v Independence Hall 8. julija.
*   **New York:** En izvod je bil poslan Georgu Washingtonu in ga je dal prebrati svojim četam v New Yorku 9. julija.
*   **London:** En izvod je dosegel London 10. avgusta.

Therefore, London was the last location mentioned in the passage to receive a Dunlap flyer."
Kje so bile nameščene čete polkovnika Johna Starka?,"Pravilen odgovor je **A: Na severni strani, ob ograji**.
"
Kdaj so glede na odlomek Starkovi možje dogradili ograjo?,"Pravilen odgovor je **C: Ob oseki**.

Odlomek pravi: ""Ko se je ob oseki odprl prostor ob reki Mystic..., so hitro dogradili nizek kamnit zid..."" To jasno nakazuje, da so Starkovi možje ograjo dogradili ob oseki.
"
Katero od naslednjih obdobij je bilo glede na odlomek eno najbolj nasilnih na Kitajskem?,"The correct answer is **D: Obdobje treh kraljestev**.

The passage explicitly states that ""Obdobje treh kraljestev je bilo eno od najbolj krvavih obdobij v zgodovini starodavne Kitajske.""
"
"Kaj glede na odlomek velja za kolonijo bojnih mravelj, ki prehajajo v nomadsko fazo?","Pravilen odgovor je **B: Imajo nizke zaloge hrane**.

Iz odlomka je jasno razvidno: ""Kolonija preide v nomadsko fazo, ko se zmanjšajo zaloge hrane.""

Ostale možnosti so napačne, saj:
*   A: Ponoči ne gnezdijo, temveč se premikajo.
*   C: Mravljišča spreminjajo vsakodnevno, ne po 17 dneh.
*   D: Premikajo se ponoči, ne podnevi.
"
"Katera trditev glede na odlomek pravilno povzema gnezdilne navade, ki jih imajo kolonije bojnih mravelj v nomadski fazi?","Pravilni odgovor je **C: Vsak dan spreminjajo mravljišča**.

Odlomek jasno navaja, da bojne mravlje v nomadski fazi ""zgradijo začasna mravljišča, ki jih vsakodnevno spreminjajo"". Ostale možnosti so napačne glede na podane informacije.
"
Kaj od naslednjega se nadaljuje kljub prisotnosti zunanjih dražljajev?,"Pravilen odgovor je **C: Biološke ure**.

Razlaga:

*   **Izjava P jasno pravi:** ""Biološke ure so samovzdržni oscilatorji, ki obdobja neprekinjenih cikličnih ponovitev nadaljujejo tudi ob odsotnosti zunanjih dražljajev."" To pomeni, da biološke ure nadaljujejo svoj ritem tudi brez zunanjih vplivov. Čeprav iz izjave ne moremo sklepati, kako se biološke ure odzivajo na prisotnost zunanjih dražljajev, bi bil to najboljši odgovor.
*   **Endogeni cikli:** P pravi, da so ti ""pogosto bistveno odvisni od... bioloških ur"". Odvisnost bioloških ur od zunanjih dražljajev ni omenjena.
*   **Ponavljajoči se ritmi:** P pravi, da so zabeleženi pri večini živih bitij. Ne moremo pa sklepati, da se nadaljujejo ob prisotnosti zunanjih dražljajev.
*   **Opazovani ritmi:** Iz izjave je razvidno, da so ti odvisni od endogenih ciklov, nastalih s pomočjo bioloških ur."
"Kateri izraz označuje posameznike, ki kažejo variacije določene fenotipske značilnosti?","The correct answer is **D: Polimorfni**.

The passage clearly states: ""Ko posamezniki kažejo več variant določene značilnosti, so polimorfni.""
"
