question,gemini_reply
"गद्यांश के अनुसार, संगीत के लिए अक्कादियन को सटीक रूप से पुनर्स्थापित करने के लिए वास्तव में क्या संभव नहीं है?","सही उत्तर है:

**A: अधिक मात्रा में उत्पन्न करने के लिए कुंजियों को अधिक बल के साथ दबाया जाना चाहिए**

गद्यांश स्पष्ट रूप से कहता है कि अकार्डियन में पियानो की तरह कुंजियों को अधिक ज़ोर से दबाने से आवाज़ नहीं बढ़ती है। इसके बजाय, आवाज़ बढ़ाने के लिए धौंकनी (bellows) का उपयोग होता है, जिसके लिए कोहनी का इस्तेमाल होता है। बाकी विकल्प गद्यांश में बताई गई बातों के अनुरूप हैं।
"
"अक्कडियन को पुनः प्राप्त करते समय, निम्न में से कौन सा आयतन बढ़ाता है?","सही जवाब है:
**A: ज्यादा रफ्तार** और **B: ज्यादा दबाव**

दिए गए अनुच्छेद में स्पष्ट रूप से उल्लेख है कि अकॉर्डियन पर अतिरिक्त वॉल्यूम प्राप्त करने के लिए, आप कुहनी का उपयोग अधिक दबाव या गति के साथ करते हैं।
"
टेलीविजन फिल्मों में किनारे क्यों काटे जाते हैं?,"सही उत्तर है:

**B: छवि पूरी स्क्रीन में फिट होनी चाहिए**

गद्यांश स्पष्ट रूप से बताता है कि टेलीविज़न को इस तरह से बनाया गया है कि तस्वीर पूरी स्क्रीन को कवर करे, जिसके परिणामस्वरूप ऊपर, नीचे, दाएँ और बाएँ सीमाएँ कट जाती हैं। इसे ओवरस्कैन कहा जाता है।"
"दिए गए गद्यांश के अनुसार, मूवी को डीवीडी प्रारूप में परिवर्तित करते समय निम्नलिखित में से कौन सी समस्या का सामना करना पड़ सकता है?","सही उत्तर हैं **B: कुछ उपशीर्षक काट दिए गए हैं** और **D: कट बॉर्डर्स**.

गद्यांश स्पष्ट रूप से बताता है कि डीवीडी बनाते समय ""सीमाएँ कट जाएँगी"" और ""यदि वीडियो में उपशीर्षक भी निचले भाग के अत्यधिक पास था, तो वे पूरी तरह से नहीं दिखाए जाएँगे।""

विकल्प A गलत है क्योंकि गद्यांश ओवरस्कैन के बारे में बात करता है, जिससे छवि पूरी स्क्रीन को *भरती* है, भले ही किनारे कटे हुए हों। विकल्प C भी गलत है क्योंकि यह ओवरस्कैन का परिणाम है, न कि समस्या।
"
ब्रिटिश पुलिस कहाँ थी?,"सही उत्तर है:

**C: बोर्डनटाउन**

अनुच्छेद में कहा गया है कि जनरल जॉन कैडवलेडर बोर्डनटाउन में ब्रिटिश गैरीसन के ख़िलाफ़ एक ध्यान आकर्षित करने वाले हमले की शुरुआत करेंगे। इसलिए, ब्रिटिश पुलिस बोर्डनटाउन में थी।"
हस्तलिखित मसौदे पर किसके हस्ताक्षर थे?,"सही जवाब है D: चार्ल्स थॉमसन।

पैराग्राफ में साफ़ तौर पर उल्लेख किया गया है कि हस्तलिखित मसौदे पर कांग्रेस अध्यक्ष जॉन हैनकॉक और सचिव चार्ल्स थॉमसन द्वारा हस्ताक्षर किये गए थे।
"
निम्नलिखित स्थानों में से डनलप ब्रॉडसाइड आखिर कहाँ से आया था?,"सही उत्तर है:

**B: डनलप की प्रिंटिंग शॉप**

पैराग्राफ स्पष्ट रूप से बताता है कि डनलप ब्रॉडसाइड का निर्माण डनलप की प्रिंटिंग शॉप में किया गया था।
"
कर्नल स्टार्क की सेनाएँ कहाँ थीं?,"सही उत्तर है: **A: उत्तरी बाड़ के साथ**

पाठ में स्पष्ट रूप से कहा गया है कि स्टार्क के आदमियों ने उपनिवेशवादियों की स्थिति के उत्तरी छोर पर बाड़ के साथ अपनी मोर्चा संभाली।"
"गद्यांश के अनुसार, स्टार्क के आदमियों ने अपनी बाड़ कब बढ़ाई?","सही उत्तर है:

**C: कम लहर पर**

गद्यांश में स्पष्ट रूप से उल्लेख किया गया है कि स्टार्क के आदमियों ने अपनी बाड़ तब बढ़ाई जब ""पानी के कम प्रवाह की वजह से प्रायद्वीप के उत्तर-पूर्व में मिस्टिक नदी पर एक खाई बन गई।""
"
"गद्यांश के अनुसार, निम्नलिखित में से कौन सा चीन के सबसे हिंसक काल में से एक था?","सही उत्तर है **D: तीन राज्यों का युग**

गद्यांश में स्पष्ट रूप से कहा गया है कि ""द थ्री किंगडम्स प्राचीन चीन के इतिहास में सबसे खूनी धब्बों में एक युग था...""
"
