question,gemini_reply
"Ebarat key hisaab sey, Kamiyaabi key saath baaja bajaney key liye kis cheez ko durust tip nahein samjha jaata hay?","The passage clearly states: ""yaad rakho tumhein kaleedon par ziyadah zor sey ungliyan maarney kee zaroorat nahin jaisa keh tez aawaz key liye piano par maarni parti hain. Bajey par izaafi hajam haasil karney key liye aap ziyadah dabao yaa raftaar key saath kamanon kaa istemaal kartey hain.""

This contradicts option A: ""Ezaafi aawaz key liye, jinn kaleedon parr aap martey hein uskey saath zor badhadein"" because it says you *shouldn't* hit the keys harder for more volume.

Therefore, the correct answer is **A**.
"
"Bajaa bajatey waqt, darjah zail mein sey kiss sey aawaz badhaney mein madad miley gee?","Sawal P ke mutabiq, bajey par aawaz badhaney ke liye, aap ziyadah dabao ya raftaar ke saath kamanon ka istemaal kartey hain. Is liye, durust jawab hai:

**A: Mazeed raftaar** (Ziyadah raftaar)
"
Television parr tasweeron ka bardar keon kata hua hota hay?,"Sahi jawab hai: **B: Takehh tasweer mokammal screen ko bhar dey**

Explanation:

Passage mein wazeh taur par bataya gaya hai ke ""Yeh yaqeeni bananay keliye tayaar kiya gayaa hay keh tasveer puri screen ko dhak lay- isee ko over scan kahaa jaataa hay.""  Isliye, television par tasweeron ka border isliye kata hua hota hai taakeh tasveer puri screen ko bhar dey."
"Ebarat key hisaab sey, darjah zail kis masalah ka DVD wazaa mein eek movie ko muntaqil kartey waqt kisi ko samnaa karna pad sakta hay?","Sahi jawab hai **B: Juzwi tor parr zaili unwanaat katein**.

Pura passage overscan ke masle par baat karta hai, jismein TV screen ke kinaron ko kaat diya jaata hai. Iska nateeja yeh hota hai ki jab aap DVD banate hain to, video ke neeche maujood zeli titles (subtitles) puri tarah se nazar nahin aate, yani juzwi tor parr katein.

Isliye B sahi jawab hai.
"
Bartanavi garrison kahaan waqea thaa?,"Sawal mein Ameriki mansubah ke mutabiq, ""2,400 logon kee main hamlay waali fauj trentan sey nau meal shumaal mein nadi obur karay gee..."" is sey pata chalta hai ke Bartanvi garrison Trenton mein waqea thaa, jis per Ameriki fauj hamlah karnay ka mansubah bana rahi thee.

Lehaza, sahih jawab hai:

B: Trenton
"
Eek haath sey tahreer kardah draft parr kis ki dastakhat zahir hui thee?,"The correct answer is **D: Charles Thomson**.

The passage states: ""ek haath sey tahreer kardah draft, jis par congress key sadar jaan hancok our secretary charlis thomson kee jaanib sey dastakhat kiye gaye"" which translates to ""a handwritten draft, which was signed by Congress President John Hancock and Secretary Charles Thomson""."
"Darjah zail mahalle waqoo mein sey, dunlop broad side akhir mein kahaan pahunchi thee?","The correct answer is **C: London**.

The passage states that a copy of the Dunlop Broadside reached London on August 10th. While the other locations are mentioned in the process of creating and disseminating the document, London is the final destination mentioned in the provided text.
"
Colonel Stark key foji kahaan waqea they?,"Correct Answer: **A: Baadh key kinarey, shumaali sirey parr**

Explanation:

The passage clearly states: ""Stark key aadmiyon nay colonist kee jagah kee shumali hadd key janglay par positions sanbhaal leen."" This translates to: ""Stark's men took positions on the fence at the northern edge of the colonist's location.""
"
"Ebarat key hisaab sey, Stark key logon ney apni baadh mein kabb tausee ki thee?","The correct answer is **C: Kam lahar key doraan**.

The passage states: ""Jab jazirah numaa key shumaal mashriqi hissay key saath mestik daryaa key saath nasheebi lahar nay ek khalaa ko khol diyaa, unhon nay jaldi jaldi ek patthar kee chhoti dewaar say janglay ko shumaal kee jaanib wasee kiya...""

This clearly indicates that Stark's men extended their barricade when the low tide revealed a gap.
"
"Ebarat key hisaab sey, darjah zail mein sey kon cheen ka sabsey ziyadah pur tashaddud zamanah hay?","Sahi jawab hai: **D: Teenon saltanaton ka zamanah**

Ebarat mein wazeh taur par zikr kiya gaya hai ke ""Qadeem cheen kee tareekh mein teen riyasatein sab sey khunreez dauron mein sey ek hay..."" yani Teenon saltanaton ka zamanah sab se ziyada pur tashaddud zamanah tha.
"
"Ebarat key hisaab sey, khaanah badosh marhalah mein dakhil honey wali chiyontiyon ki colony ki foj mein sey kiya sahee hay?","The correct answer is **B: Unkey paas khaney ki kam farahami hoti hay**.

Here's why:

* **P** clearly states: ""Khaaney kee dastiyaab ashyaa mein kamee ho jaaney par colony mein khaanah badoshi kaa marhalah shuroo ho jaataa hay"" (The nomadic phase in a colony begins when there is a lack of available food.)

Let's look at why the other options are incorrect:

* **A: Wohh raat mein ghonslah banati hein** - The passage states they march at night and make temporary nests during the day.
* **C: Wohh aisey ghonsley banati hein jo 17 dino key baad badal jaatey hein** - The passage indicates that *each nomadic swarm* lasts about 17 days, not that each individual nest lasts that long. The nests are temporary and change daily.
* **D: Wohh din key doraan march karti hein** - The passage states that they march at night."
"Ebarat key hisaab sey, konsa darjah zail bayaniyah khaanah badosh marhalah key doraan foji chiyontiyon ki caluniyon ki ghonsalah bananey ki aadaton ki durust tor parr akkasi karta hay?","Sahi jawab hai: **C: Wohh rozanah ghonsley badalti hein**

Ibaarat mein saaf tor par kaha gaya hai ke ""iss marhalay mein colony aarzi ghonslay banaati hay jo harr roz tabdil hotay rahte hain"". Baaqi options is maloomat sey mutabiqat nahi rakhtay.
"
