question,gemini_reply
"anuchhed anusar, kun MySpace suvidhaley padhna samasya vayeka vidyarthiharulai faidajanak huna sakchha?","The passage mentions several benefits of MySpace, particularly for students struggling with reading. Let's analyze each option:

*   **A: Anukulan (Customization):** The passage states that MySpace can be easily customized with different colors to make it easier to read.
*   **B: Blogharu (Blogs):** While blogs are a feature of MySpace, the passage doesn't directly link them to helping students with reading difficulties.
*   **C: Ek web thegana (A web address):** The passage states that pages can be accessed easily by providing a simple web address, benefiting students who have difficulty remembering and typing complex addresses.
*   **D: 54 million profileharu (54 million profiles):** The number of profiles on MySpace doesn't directly relate to benefits for students with reading problems.

The passage says: ""Yasalai padhna sajilo garauna ra chaheanusarko dherai wa come rangle anukulan garna sakinchha."" Meaning ""It can be easily customized with many or few colors as desired to make it easier to read.""

Therefore, **A: Anukulan (Customization)** is the most directly related to helping students with reading difficulties, as the passage highlights the ability to customize colors to improve readability.

The correct answer is **A**."
"anuchhed anusar, nimna madhey kun khruschchebhle majdur ko dangako pratikriyako bhaag hoina?","Correct answer is **C: jyala katauti ma bridhi** (increasing wage cuts).

Here's why:

The paragraph states that the workers were protesting *against* wage cuts. Khrushchev responded by making some economic concessions and reinstating order with tanks. The question asks for something Khrushchev *didn't* do in response to the strike. Therefore, increasing wage cuts (which would be the opposite of addressing the workers' concerns) is the correct answer.
"
nimna madhey kun polandko dangako karan hoina?,"The correct answer is **D: Wladyslaw Gomulka's appointment**.

The passage states that food shortages and wage cuts were the reasons for the protests, which evolved into public opposition against communism. Gomulka's appointment was a *result* of the protests, not a cause.
"
"anuchhed anusar, nimna madhey kunley USSR ra sanyukta rajya america bichko sambandhalai asar garena?","Anuchhed anusar, USSR ra Sanyukta Rajya America bichko sambandhalai asar nagarne tatwa ho **B: Germany ko bare vichar**.

Anuchhedma spashta roopma bhaneko chha ki German dusro vishwayuddhama duwai deshko sajha dushman thiyo, jasle sahakaryama agrasar garyo. Tara yuddhako antyasangai, pranaliharu, prakriya ra sanskritiko jhagadale desh pathan bhayo, ra pahileka mitraharu shatru bane.

Tyasaile, sahi uttar **B: germany ko bare vichar** ho.
"
nimna madhey kunley shariribhari snayu bhabharu pathaunako uddeshyalai sahi tarikaley varnan gardaina?,"Prasnale sodhyo ki nimnalikhit madhye kunley shariribhari snayu bhabharu pathaunako uddeshyalai sahi tarikaley varnan gardaina. Diyo bhaka vikalp haru yas prakar chhan:

*   A: ragat babhaw lai dhilo banauna
*   B: ragat babhaw vyawasthit garna
*   C: homostasis vyawasthit garna
*   D: sambhawit sharirik khatra bata joginu

Diyo bhaka pasagele bhanxa ki snayu pranali ragatko babhawale nirantarta dina ra abadhit kehi sharirka sathabata snayu ayo bheteko homostasis hoon sakxa. Yea snayu aweglai sharirbhari dherai chhito pathaera sharirlai kunai pani sambhawit khatarabata surakshit rakhnama maddat garna sakcha.

Yashlai aadhar manaera, vikalp D: sambhawit sharirik khatra bata joginu, sahi chha. Snayu pranali sharirlai sambhawit khatarabata surakshit rakhnama maddat garna snayu aweglai sharirbhari pathaunchha. Vikalp C: homostasis vyawasthit garna, pani sahi chha kyanki snayu pranali homostasis lai banaudai sharirka kaam lai vyawasthit garcha. Vikalp B: ragat babhaw vyawasthit garna, pani sahi huna sakcha, tara vikalp A: ragat babhaw lai dhilo banauna, sathi chahina.

Teskarane, sahi jawab ho:

**A: ragat babhaw lai dhilo banauna**"
giza patharma ke pauna sakinchha?,"Paragraph anusar, Giza patharma chihanharu, mandirharu, ra great pyramid sabai pauna sakinchha.

A: chihanharu - sahi ho
B: mandirharu - sahi ho
C: sabai saat ashcharya - galat ho (great pyramid euta matra aba ubhiraheko ashcharya ho)
D: great pyramid - sahi ho

Since multiple options are correct, the best answer is implied to be the one that encompasses all the individual correct answers.

Therefore, the most appropriate answer is one that acknowledges all three items (chihan, mandir, great pyramid) are found at Giza. The provided options do not explicitly offer an encompassing answer, so we must choose from what is available. Since A, B, and D are all individually correct, the best answer is the one that is specifically mentioned as a primary structure within the passage.

**D: great pyramid**
"
great pyramidko uddeshya ke thiyo?,"The correct answer is **B: pharaoh laai samman garnako lagi**.

The passage clearly states that the Great Pyramid was built to honor a deceased pharaoh."
mandir dhwasta banauney ago lagauney manisko pahichan huney gyanko jimmewar ko thiyo?,"Correct answer is C: Starbo.

The passage mentions that the Greek historian Strabo later mentioned the event, which is how we still know about it today. Therefore, Strabo is the one responsible for the knowledge of the arsonist's identity.
"
artemis mandirko punanirman sambandhiko kun kathan sahi ho?,"Prashna anusar sahi jawab ho: **B: tyo Raja alekjenderko shasanpachhi punanirman gariyeko thiyo**

Karan:

*   **A galat ho:** Raja Alexanderle punarnirman garnaka lagi tirne prastav gareka thiyye, tara unko prastav aswikrit bhayo.
*   **B sahi ho:** Lekhma spashta rupma ullekh chha ki Alexanderko mrityu bhayepachi, 323 BCE ma mandirko punarnirman gariyo.
*   **C galat ho:** Herostratuslai punarnirmanko kharcha tirna lagayeko barema kunai suchana diyeko chhaina.
*   **D galat ho:** Lekhma 323 BCE ma punarnirman gariyeko ullekh chha, 320 BCE ma hoina."
"anuchhed anusar, prajatiharuley dui khuttama hideko sabaibhanda pahila kahiley thiyo?","Correct answer is **A: sattari laakh warsha agadi**

Here's why:

The passage states that *sahelenthropas* might have walked on two legs as early as seven million (sattari laakh) years ago. While *astrolopithecus* fossils show bipedalism dating back to 4.2-3.9 million years, the key phrase ""sabaibhanda pahila"" (earliest) makes A the correct answer.
"
