question,gemini_reply
"অনুচ্ছেদ অনুযায়ী, সুন্দরভাবে অ্যাকর্ডিয়ন বাজানোর জন্য কোনটি সঠিক পরামর্শ হিসাবে বিবেচিত হবে না?","সঠিক উত্তরটি হল:

A: বেশি আওয়াজ পাওয়ার জন্য, বাদ্যযন্ত্রের চাবি আরও জোরে-জোরে টিপতে হবে

কারণ:

অনুচ্ছেদটিতে স্পষ্ট বলা হয়েছে যে পিয়ানোর মতো অতিরিক্ত আওয়াজ পাওয়ার জন্য চাবিগুলিকে অত্যাধিক জোরে আঘাত করার দরকার নেই। অ্যাকর্ডিয়নে, উচ্চস্বরে শব্দ শোনার জন্য নীচে জোরে বা গতিবেগের সাথে চাপ দিতে হবে। Option A-তে বলা হয়েছে ""বেশি আওয়াজ পাওয়ার জন্য, বাদ্যযন্ত্রের চাবি আরও জোরে-জোরে টিপতে হবে"", যা অনুচ্ছেদের তথ্যের বিপরীত। তাই, এটি অ্যাকর্ডিয়ন বাজানোর জন্য সঠিক পরামর্শ নয়।

অন্যান্য বিকল্পগুলি সঠিক, কারণ সেগুলি অনুচ্ছেদের সাথে সঙ্গতিপূর্ণ:

*   B: নিজের ক্ষমতা ধরে রাখতে, শারীরিক নড়াচড়া যতটা সম্ভব কম রাখতে হবে (অনুচ্ছেদে হাতের আরাম এবং আঙুল বাইরের দিকে না নাড়ানোর কথা বলা হয়েছে)।
*   C: স্বচ্ছন্দে হাত চালানোর পাশাপাশি সঠিক সুরে বাজানোর প্রতিও মনোযোগ দিতে হবে (অনুচ্ছেদে হাতের আরামের কথা বলা হয়েছে, যা স্বচ্ছন্দভাবে বাজানোর সাথে সম্পর্কিত)।
*   D: বেশি আওয়াজ পাওয়ার জন্য আরো দ্রুত গতিতে বেলো করতে হবে (অনুচ্ছেদে উচ্চস্বরে শব্দ শোনার জন্য জোরে বা গতিবেগের সাথে চাপ দেওয়ার কথা বলা হয়েছে)।"
"অ্যাকর্ডিয়ন বাজানোর সময়, এর মধ্যে কোনটি আওয়াজ বাড়াবে?","সঠিক উত্তর হল:

A: আরও স্পিড (আরও গতি)।

কারণ, প্রশ্ন P-তে স্পষ্টভাবে বলা হয়েছে যে অ্যাকর্ডিয়নে উচ্চস্বরে শব্দ শোনার জন্য ""নীচে জোরে বা গতিবেগের সাথে চাপ দিতে হবে""। এখানে 'গতিবেগ' মানে স্পিড।
"
টেলিভিশনে ছবির বর্ডারের অংশ কাটা থাকে কেন?,"সঠিক উত্তর হল:

B: যাতে ছবি পুরো স্ক্রিন জুড়ে থাকে

কারণ অনুচ্ছেদটিতে স্পষ্টভাবে বলা হয়েছে যে টেলিভিশনের নির্মাতারা ছবিটিকে পুরো স্ক্রিনে দেখানোর জন্য ওভারস্ক্যান ব্যবহার করেন। এর ফলে ছবির কিছু অংশ কাটা গেলেও স্ক্রিনটি সম্পূর্ণরূপে ভর্তি থাকে।
"
"অনুচ্ছেদ অনুযায়ী, কোনো মুভিকে ডিভিডি ফরম্যাটে পরিবর্তন করার সময় নিচের কোন সমস্যাটি হতে পারে?","সঠিক উত্তর হল **B: সাবটাইটেল আংশিকভাবে কেটে যায়**

অনুচ্ছেদে স্পষ্টভাবে বলা হয়েছে যে ডিভিডি তৈরির সময় ওভারস্ক্যানের কারণে ভিডিওর নিচের অংশের সাবটাইটেল সম্পূর্ণরূপে প্রদর্শিত নাও হতে পারে।
"
ব্রিটিশ গ্যারিসন কোথায় অবস্থিত ছিল?,"সঠিক উত্তর হল B: ট্রেনটনে।

কারণ, প্রশ্ন P-তে উল্লেখ করা হয়েছে যে মূল আক্রমণকারী দলটি ট্রেনটনের নয় মাইল উত্তরে নদী অতিক্রম করবে এবং আক্রমণ চালাবে। এর থেকে বোঝা যায় ব্রিটিশ গ্যারিসন ট্রেনটনে অবস্থিত ছিল।"
হাতে লেখা খসড়ায় কে সাক্ষর করেছিলেন?,"সঠিক উত্তর হলো D: চার্লস থমসন।

কারণ, প্রশ্নে স্পষ্টভাবে বলা আছে যে আইনসভার সভাপতি জন হ্যানকক এবং সচিব চার্লস থমসন হস্তলিখিত খসড়ায় স্বাক্ষর করেছিলেন।
"
"নিচে দেওয়া জায়গাগুলোর মধ্যে, ডানলপ ব্রডসাইড সবার শেষে কোথায় এসেছিলেন?","সঠিক উত্তর হল: C: লন্ডনে

কারণ:

* ৪ জুলাই: জন ডানলপের ছাপাখানায় (ডানলপের প্রিন্টিংয়ের দোকানে) পাঠানো হয় এবং সেই রাতেই ব্রডসাইড তৈরি হয়।
* ৮ জুলাই: ইন্ডিপেন্ডেন্স হলে জন নিক্সন কর্তৃক প্রথম প্রকাশ্যে পাঠ।
* ৯ জুলাই: নিউইয়র্কে জর্জ ওয়াশিংটন কর্তৃক সৈন্যদের পড়ে শোনানো।
* ১০ আগস্ট: লন্ডনে পৌঁছায়।

সুতরাং, সবশেষে ডানলপ ব্রডসাইড লন্ডনে পৌঁছেছিল।
"
কর্নেল স্টার্কের সেনাবাহিনী কোথায় ছিল?,"সঠিক উত্তর হল **B: জলের সীমা বরাবর একটা বেলাভূমিতে**।

কারণ, অনুচ্ছেদে স্পষ্টভাবে বলা আছে যে স্টার্কের লোকেরা ""উত্তর দিকের ছোট একটি সৈকতের জলের কিনারে"" পাথরের প্রাচীর তৈরি করে অবস্থান করছিল। অন্য অপশনগুলো সরাসরি এই অবস্থানের কথা বলছে না।
"
"অনুচ্ছেদ অনুযায়ী, স্টার্কের সেনাবাহিনী কখন নিজেদের সীমা বাড়িয়েছিল?","সঠিক উত্তর হল: C: ভাটার সময়

কারণ, অনুচ্ছেদে স্পষ্টভাবে বলা হয়েছে যে ভাটার সময়ে যখন মিস্টিক নদীর মুখ খোলে, তখন স্টার্কের লোকেরা দ্রুত একটি পাথরের প্রাচীর টেনে উত্তর দিকের সৈকতের জলের কিনারে বসিয়ে দেয়। অন্য অপশনগুলো সরাসরি অনুচ্ছেদে উল্লেখিত ঘটনার সাথে সম্পর্কযুক্ত নয়।
"
"অনুচ্ছেদ অনুযায়ী, নিচে দেওয়া যুগগুলির মধ্যে চীনের সবচেয়ে হিংসাত্মক যুগ কোনটি?","সঠিক উত্তরটি হল **D: তিন রাজ্যের যুগ**।

অনুচ্ছেদটিতে স্পষ্টভাবে বলা হয়েছে যে ""প্রাচীন চীনদের ইতিহাসের রক্তাক্ত যুগের মধ্যে 3 কিংডম 1 (এক) অন্যতম ছিল""। তাই, তিন রাজ্যের যুগই চীনের সবচেয়ে হিংসাত্মক যুগ ছিল।
"
