question,gemini_reply
پيراگراف جي مطابق، اڪارڊيان کي ڪاميابي سان کيڏڻ لاءِ ڇا کي صحيح تجويز نه سمجهيو ويندو؟,"The correct answer is **A: اضافي واليوم لاءِ، فورس کي وڌايو جنهن سان توهان ڪليدون دٻايو ٿا**.

The passage explicitly states that you *don't* need to press the keys harder for louder volume, and that you should use more pressure and speed with the bellows instead. Options B, C, and D are all mentioned as important aspects of playing the accordion efficiently and effectively.
"
جيڪڏهن توهان هيٺ ڏنل عنصرن مان ڪنهن کي ڳولي رهيا آهيو ته توهان کي بهتر بڻائڻ ۾ مدد ملندي؟,"The correct answer is **D: گهٽ فنگر ڇرپر (Ghatt Finger Chharpar)**.

The passage emphasizes minimizing unnecessary finger movements (""پنهنجي آڱرين سان بہ غير ضروري حرڪت ڪرڻ جي ڪوشش نہ ڪريو""). Reducing finger wiggling directly translates to less unnecessary finger movement, which aligns with the advice given in the passage.
"
ٽيليويزن تي تصويرن جا ڪنارا ڇو ڪٽجي ويندا آهن؟,"The correct answer is **B: جيئن تصوير سان سڄي اسڪرين ڀرجي وڃي**.

The passage explicitly states that TVs are made to cut off the edges of the image to ensure the picture covers the entire screen.
"
پيراگراف زجي مطابق، فلم کي DVD فارميٽ ۾ تبديل ڪرڻ وقت ھيٺين مان ڪھڙا مسئلا پيش اچي سگهن ٿا؟,"The correct answers based on the paragraph are:

*   **B: اڌ ڪٽيل سب ٽائيٽلز (Half-cut subtitles)** - The paragraph mentions that if subtitles are too close to the bottom, they might not be fully visible due to overscan.
*   **D: ڪٽيل ڪنارا (Cut-off edges)** - The paragraph states that when creating a DVD, the edges often get cut off due to overscan.

Therefore, the best answer is **B and D**.
"
برطانوي گاريسن ڪٿي واقع هئي؟,"The correct answer is **C: Borden Town**.

The passage states: ""General John Cadwalader would conduct a diversionary attack on the British garrison at Borden Town to block any reinforcement troops.""
"
هٿ سان لکيل مسودي تي ڪنهن جي دستخط ظاهر ٿي هئي؟,"صحيح جواب آهي **D: چارلس ٿامسن**

اصل متن ۾ واضح طور تي چيو ويو آهي تہ هٿ سان لکيل مسودي تي ڪانگريس جي صدر جان هينڪاڪ ۽ سيڪريٽري چارلس ٿامسن جي دستخط هئي."
ھيٺ ڏنل هنڌن مان، هڪ ڊنلیپ براڊسائيڊ آخري ڪٿي پهتو؟,"صحيح جواب آهي: **C: لنڊن**

پيراگراف ۾ واضح طور تي بيان ڪيو ويو آهي ته ڊنلپ براڊسائيڊ جي هڪ ڪاپي 10 آگسٽ تي لنڊن پهتي هئي، جيڪو ڏنل آپشنز ۾ سڀ کان آخري هنڌ آهي۔
"
ڪرنل اسٽارڪ جا فوجي لشڪر ڪٿي واقع هئا؟,"صحيح جواب آهي: **A: اُتر ڪناري تي، لوڙهي سان گڏ**

ڇو ته پيراگراف ۾ واضح طور تي لکيل آهي ته: ""اسٽارڪ جي ماڻهن نئين آبادي جي ماڳ جي اُتر ڇيڙي تي واڙ سان گڏ بيهڪ ورتي."" جنهن مان ظاهر ٿئي ٿو ته هو اُتر ڪناري تي واڙ وٽ موجود هئا."
پيراگراف جي مطبق، اسٽارڪ جي ماڻهن پنهنجي لوڙهي کي ڪڏهن وڌايو؟,"صحيح جواب آهي:

**B: انتظاميه جو اسٽيڪ پاس ڪرڻ کانپوءِ**

پيراگراف ۾ واضح طور تي لکيل آهي ته: ""گرڊلي يا اسٽارڪ باڙ جي سامهون قريب 100 فوٽ (30 ميٽر) تي هڪ اسٽيڪ رکيو ۽ حڪم ڏنو ته جيستائين ڪوبه انتظاميه ان کي پاس نه ڪري اوستائين ڪو به فائر نه ڪري."" ان جو مطلب آهي ته اسٽارڪ جي ماڻهن کي حڪم هو ته جيستائين ڪو انتظامي عهديدار ان مخصوص نشان (اسٽيڪ) کان اڳتي نه وڌي، تيستائين فائر نه ڪيو وڃي. ان ڪري، فائر يا لوڙهي کي وڌائڻ جو عمل ان وقت شروع ٿيو جڏهن انتظاميه جو اسٽيڪ پاس ٿي ويو."
پیراگراف جي مطابق، هيٺين مان چين جو سڀ کان پرتشدد دور ڪھڙو ھو؟,"صحيح جواب آهي **D: ٿري ڪنگڊم جو دور**.

پيراگراف واضح طور تي بيان ڪري ٿو ته ٽي بادشاهتون قديم چين جي تاريخ ۾ خونريزي دورن مان هڪ هئي.
"
